case_id,scene,object_hypothesis_id,sar_frame,window_size,frame_offsets_used,temporal_data_available,dominant_structure_persistence,hotspot_drift_available,hotspot_drift_direction,component_centroid_drift,ridge_or_strip_persistence,shell_structure_persistence,structure_changes_gradually,possible_vehicle_like_temporal_tube,possible_background_stable_structure,compatible_with_optical_tracklet_motion,main_temporal_failure_reason,notes
PAIR_GM_RM017_o187_s389_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,389,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=49.071;median_step=4.9401;max_step=8.6,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o187_s390_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,390,3,-1;0;1,yes,1,yes,right,total=9.404;median_step=5.1632;max_step=8.6,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o187_s390_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,390,5,-2;-1;0;1;2,yes,1,yes,right,total=19.274;median_step=4.9401;max_step=8.6,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o187_s390_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,390,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=50.582;median_step=4.9401;max_step=8.6,0.8182,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s391_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,391,3,-1;0;1,yes,1,yes,right,total=7.511;median_step=4.1076;max_step=6.669,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s391_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,391,5,-2;-1;0;1;2,yes,1,yes,right,total=17.157;median_step=4.1076;max_step=9.071,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s391_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,391,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=49.122;median_step=5.8993;max_step=9.071,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s392_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,392,3,-1;0;1,yes,1,yes,right,total=7.504;median_step=3.756;max_step=6.669,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s392_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,392,5,-2;-1;0;1;2,yes,1,yes,right,total=13.623;median_step=3.4432;max_step=6.669,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o188_s392_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,392,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=41.221;median_step=5.0969;max_step=9.071,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s393_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,393,3,-1;0;1,yes,1,yes,right,total=9.548;median_step=4.8234;max_step=5.555,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s393_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,393,5,-2;-1;0;1;2,yes,1,yes,right,total=20.389;median_step=4.8234;max_step=7.345,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s393_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,393,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=41.934;median_step=4.1747;max_step=9.682,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s394_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,394,3,-1;0;1,yes,1,yes,right,total=12.889;median_step=6.4502;max_step=7.345,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s394_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,394,5,-2;-1;0;1;2,yes,1,yes,right,total=21.03;median_step=4.9066;max_step=7.345,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o189_s394_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,394,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=37.381;median_step=3.9395;max_step=9.682,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o206_s429_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,429,3,-1;0;1,yes,1,yes,left,total=24.426;median_step=20.1266;max_step=32.334,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o206_s429_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,429,5,-2;-1;0;1;2,yes,1,yes,right,total=23.016;median_step=20.1266;max_step=42.636,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o206_s429_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,429,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=67.141;median_step=8.795;max_step=42.636,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o210_s438_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,438,3,-1;0;1,yes,1,yes,right,total=11.786;median_step=5.9137;max_step=6.047,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o210_s438_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,438,5,-2;-1;0;1;2,yes,1,yes,right_up,total=15.917;median_step=5.9137;max_step=8.861,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o210_s438_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,438,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=53.676;median_step=5.9137;max_step=17.815,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,383,3,-1;0;1,yes,1,yes,right,total=11.361;median_step=6.2683;max_step=9.016,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,383,5,-2;-1;0;1;2,yes,1,yes,right,total=14.041;median_step=4.737;max_step=9.016,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,383,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,up,total=8.709;median_step=6.2657;max_step=38.975,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,384,3,-1;0;1,yes,1,yes,near_stationary,total=1.8;median_step=4.2379;max_step=4.955,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,384,5,-2;-1;0;1;2,yes,1,yes,right,total=12.875;median_step=4.2379;max_step=9.016,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,384,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right_down,total=46.842;median_step=7.8587;max_step=45.423,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o212_s442_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,442,3,-1;0;1,yes,1,yes,right,total=12.359;median_step=6.2303;max_step=7.203,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o212_s442_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,442,5,-2;-1;0;1;2,yes,1,yes,right,total=26.854;median_step=7.1584;max_step=7.53,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o212_s442_oty1t_obj_GM_RM017_bytetrack_bt_0014,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,442,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=64.215;median_step=7.1492;max_step=8.998,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,27,3,-1;0;1,yes,1,yes,near_stationary,total=0.651;median_step=0.8044;max_step=1.111,0,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,27,5,-2;-1;0;1;2,yes,1,yes,up,total=195.682;median_step=1.6889;max_step=195.239,0.4,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,27,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,down,total=22.22;median_step=5.6506;max_step=214.822,0.6364,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o15_s31_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,31,3,-1;0;1,yes,1,yes,left,total=7.393;median_step=3.9968;max_step=4.187,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o15_s31_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,31,5,-2;-1;0;1;2,yes,1,yes,left,total=7.445;median_step=6.1385;max_step=8.441,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o15_s31_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,31,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left,total=13.229;median_step=6.1385;max_step=12.352,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o37_s77_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,77,3,-1;0;1,yes,1,yes,near_stationary,total=2.182;median_step=1.1235;max_step=1.16,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o37_s77_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,77,5,-2;-1;0;1;2,yes,1,yes,right,total=13.555;median_step=12.8221;max_step=36.001,0.6,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o37_s77_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,77,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=14.836;median_step=8.7208;max_step=36.001,0.3636,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o39_s81_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,81,3,-1;0;1,yes,1,yes,right,total=7.76;median_step=9.0479;max_step=12.861,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o39_s81_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,81,5,-2;-1;0;1;2,yes,1,yes,left,total=14.142;median_step=9.0479;max_step=22.879,0.8,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o39_s81_oty1t_obj_GM_RM019_bytetrack_bt_0005,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,81,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left,total=18.532;median_step=4.8126;max_step=28.567,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0009,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0009,27,3,-1;0;1,yes,1,yes,right,total=3.316;median_step=1.658;max_step=2.56,1,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0009,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0009,27,5,-2;-1;0;1;2,yes,1,yes,right,total=6.915;median_step=2.0818;max_step=2.56,1,1,yes,yes,no,uncertain,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o13_s27_oty1t_obj_GM_RM019_bytetrack_bt_0009,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0009,27,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=15.78;median_step=1.6668;max_step=4.26,1,1,yes,yes,no,uncertain,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o102_s212_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,212,3,-1;0;1,yes,1,yes,right_up,total=5.902;median_step=2.9736;max_step=5.05,0.6667,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o102_s212_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,212,5,-2;-1;0;1;2,yes,1,yes,right,total=6.78;median_step=4.1583;max_step=5.16,0.6,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o102_s212_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,212,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=16.919;median_step=2.3398;max_step=5.16,0.5455,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o114_s238_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,238,3,-1;0;1,yes,1,yes,near_stationary,total=1.802;median_step=1.6382;max_step=2.271,0,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o114_s238_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,238,5,-2;-1;0;1;2,yes,1,yes,right,total=3.138;median_step=1.051;max_step=2.271,0,1,yes,uncertain,yes,uncertain,persistent structure is nearly stationary; background-stable risk,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o114_s238_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,238,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=10.68;median_step=1.5117;max_step=2.927,0,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM019_o129_s269_oty1t_obj_GM_RM019_bytetrack_bt_0080,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,269,3,-1;0;1,yes,1,yes,right,total=10.332;median_step=5.1671;max_step=6.061,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
