probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_frame_probe,paired_gt_sar_frame_posthoc,gt_frame_delta_sar_frames,c_time_status,support_region_source,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,state_margin_deg,range_prior_mode,support_radius_min_px,support_radius_max_px,c_shell_status,support_area_px,support_center_x,support_center_y,local_peak_x,local_peak_y,local_peak_intensity,support_mean_intensity,background_mean_intensity,peak_to_background_ratio,support_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,range_profile_peak_radius_px,azimuth_profile_peak_deg,topk_local_peaks,sar_image_path,sar_observation_status,gt_inside_support_posthoc,gt_azimuth_inside_posthoc,gt_radius_inside_posthoc,gt_center_to_peak_distance_posthoc_px,notes,provenance_labels
F0076,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,184,383.3333,383,383,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-10.3703,-24.0036,3.263,27.2667,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,422477,1034.051,675.1349,796,47,1,0.2102,0.4768,2.0974,0.4409,1046.904,698.0705,26.2915,1252,0.5,"1145,1299,1;796,47,1;1154,1317,0.9922;942,15,0.9922;626,107,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000383.png,support_region_observation_extracted,true,true,true,877.76,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0077,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,184,383.3333,384,384,0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-10.3703,-24.0036,3.263,27.2667,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,422477,1034.051,675.1349,796,47,1,0.2022,0.4719,2.119,0.4284,1042.4879,687.6627,15.1039,1252,0.5,"1145,1299,1;796,47,1;1150,1319,0.9922;626,107,0.9922;719,71,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000384.png,support_region_observation_extracted,true,true,true,878.796,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0078,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,185,385.4167,385,385,-0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-8.7447,-22.469,4.9795,27.4485,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,425297,1052.6933,671.996,796,47,1,0.1909,0.4647,2.1518,0.4108,1064.2192,704.9272,34.89,1244,0.5,"1145,1299,1;796,47,1;1151,1319,0.9922;719,71,0.9922;870,29,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000385.png,support_region_observation_extracted,true,true,true,878.141,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0079,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,185,385.4167,386,386,0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-8.7447,-22.469,4.9795,27.4485,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,425297,1052.6933,671.996,796,47,1,0.2223,0.4849,2.0622,0.4585,1061.2552,686.655,16.9762,1260,0.5,"1146,1299,1;796,47,1;1155,1317,0.9922;1244,1,0.9922;942,15,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000386.png,support_region_observation_extracted,true,true,true,886.766,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0080,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,186,387.5,387,387,-0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-7.1828,-21.1051,6.7395,27.8446,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,431438,1070.6828,669.4793,1291,5,1,0.1903,0.4653,2.1493,0.4089,1078.7711,701.7674,33.2858,1252,0.5,"1145,1299,1;1291,5,1;796,47,1;1153,1319,0.9922;870,29,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000387.png,support_region_observation_extracted,true,true,true,892.142,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0081,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,186,387.5,388,388,0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-7.1828,-21.1051,6.7395,27.8446,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,431438,1070.6828,669.4793,1244,1,1,0.2914,0.5293,1.8892,0.5504,1076.1302,693.6141,24.7419,1244,0.5,"1146,1299,1;1244,1,1;796,47,1;1080,0,0.9961;1155,1317,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,support_region_observation_extracted,true,true,true,892.572,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0082,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,187,389.5833,389,389,-0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-5.5241,-19.569,8.5208,28.0898,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,435235,1089.8545,667.3446,796,47,1,0.2286,0.4896,2.0424,0.467,1093.6645,700.7657,33.6375,1244,0.5,"1145,1299,1;796,47,1;1258,2,0.9961;1156,1316,0.9922;1080,0,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,support_region_observation_extracted,true,true,true,894.667,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0083,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,187,389.5833,390,390,0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-5.5241,-19.569,8.5208,28.0898,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,435235,1089.8545,667.3446,796,47,1,0.1823,0.4602,2.1727,0.3961,1093.2959,708.0579,40.8585,1252,0.5,"796,47,1;1146,1299,1;1258,2,0.9961;726,69,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,support_region_observation_extracted,true,true,true,890.539,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0084,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,188,391.6667,391,391,-0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-3.9828,-18.2078,10.2421,28.4499,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,440816,1107.7169,665.8593,796,47,1,0.2991,0.5349,1.8695,0.5591,1105.2846,698.4389,32.6703,1268,0.5,"796,47,1;1146,1299,1;1291,5,0.9961;1154,1330,0.9922;827,39,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,support_region_observation_extracted,true,true,true,896.593,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0085,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,188,391.6667,392,392,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-3.9828,-18.2078,10.2421,28.4499,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,440816,1107.7169,665.8593,796,47,1,0.2578,0.5084,1.967,0.507,1104.7903,700.1467,34.412,1244,0.5,"796,47,1;1146,1299,1;1290,5,0.9961;1080,0,0.9922;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000392.png,support_region_observation_extracted,true,true,true,894.8,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0086,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,189,393.75,393,393,-0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-2.3489,-16.6656,11.9678,28.6334,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,443659,1126.6895,664.8099,796,47,1,0.2124,0.4796,2.085,0.443,1119.8529,706.9701,42.7109,1244,0.5,"1146,1299,1;796,47,1;1281,4,0.9961;1154,1330,0.9922;1257,2,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000393.png,support_region_observation_extracted,true,true,true,907.265,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0087,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,189,393.75,394,394,0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-2.3489,-16.6656,11.9678,28.6334,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,443659,1126.6895,664.8099,954,13,1,0.2474,0.5018,1.993,0.4932,1119.3939,704.4693,40.3249,1244,0.5,"1146,1299,1;954,13,1;796,47,1;1244,1,0.9961;1281,4,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000394.png,support_region_observation_extracted,true,true,true,888.983,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0088,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,206,429.1667,429,429,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,22.1442,9.7319,34.5564,24.8244,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,384760,1405.1728,713.4011,1546,57,1,0.3689,0.5786,1.7284,0.6376,1424.9386,615.2198,100.1511,1252,12.5,"1900,227,1;1165,1299,1;1546,57,1;1766,147,1;1691,111,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000429.png,support_region_observation_extracted,true,true,true,831.922,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0089,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,210,437.5,438,438,0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,25.3522,16.1283,34.5762,18.4479,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,285927,1439.3189,728.4244,1888,219,1,0.3745,0.5743,1.7413,0.652,1481.3549,607.0594,128.4386,1260,21.5,"1888,219,1;1848,193,0.9961;1167,1302,0.9961;1160,1321,0.9922;1643,91,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000438.png,support_region_observation_extracted,true,true,true,801.154,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0090,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,184,383.3333,383,383,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,27.4537,20.3348,34.5726,14.2378,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,220672,1461.2081,739.2917,1170,1303,1,0.205,0.455,2.1979,0.4506,1506.3467,656.7696,94.0606,1260,23.5,"1170,1303,1;1838,187,0.9961;1155,1329,0.9922;1886,217,0.9922;1864,203,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000383.png,support_region_observation_extracted,false,false,true,366.003,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0091,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,184,383.3333,384,384,0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,27.4537,20.3348,34.5726,14.2378,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,220672,1461.2081,739.2917,1170,1303,1,0.1974,0.4498,2.2232,0.4389,1512.2485,647.2767,105.223,1244,21.5,"1170,1303,1;1838,187,0.9961;1728,128,0.9961;1159,1321,0.9922;1621,83,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000384.png,support_region_observation_extracted,false,false,true,371.092,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0092,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,212,441.6667,442,442,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,27.0492,19.5257,34.5726,15.047,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,233213,1457.0258,737.1376,1606,77,1,0.2129,0.4614,2.1673,0.4614,1511.5828,608.9931,139.2747,1244,23.5,"1900,227,1;1606,77,1;1643,91,0.9961;1168,1301,0.9961;1155,1328,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000442.png,support_region_observation_extracted,true,true,true,812.772,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0093,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,13,27.0833,27,27,-0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-24.9068,-45.34,-4.4736,40.8664,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,633399,873.3713,726.2244,1142,1299,1,0.1641,0.4802,2.0824,0.3417,970.0983,788.0718,114.8094,964,-13.5,"1148,1301,1;313,297,0.9961;961,12,0.9961;775,53,0.9961;796,47,0.9961",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000027.png,support_region_observation_extracted,true,true,true,123.266,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0094,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,15,31.25,31,31,-0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-20.4523,-45.3418,4.4372,49.7791,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,771400,921.1591,706.2544,313,297,1,0.1663,0.4998,2.0009,0.3327,1037.3525,799.2183,148.8059,532,-2.5,"1149,1300,1;313,297,1;775,53,0.9961;796,47,0.9961;855,32,0.9922",D:\profile\research\data\GM_RM019\GM_RM019_SARframes\000031.png,support_region_observation_extracted,true,true,true,1183.791,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
