gt_id,case_id,scene,sar_frame,pool_type,gt_quality_label,gt_crop_available,dominant_energy_pattern,dominant_side_or_axis_proxy,energy_distribution_description,near_or_dominant_side_ridge_proxy,corner_or_endpoint_hotspot_proxy,far_or_opposite_side_weak_return_proxy,discontinuous_edge_proxy,enclosed_shell_proxy,block_like_body_proxy,range_spread_with_core_proxy,vehicle_morphology_supported,morphology_strength,confounders,posthoc_only,notes
frameadd_gm_rm011_000124_000259_01,GTREF_GM_RM011_s259_frameadd_gm_rm011_000124_000259_01,GM_RM011,259,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.038;corner_ratio=2.3648;edge_continuity=1;component_count=32;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000124_000259_02,GTREF_GM_RM011_s259_frameadd_gm_rm011_000124_000259_02,GM_RM011,259,gm011_waiting_object_stream,good,yes,discontinuous_edges,body_core,dominant_side=body_core;side_contrast=1.0124;corner_ratio=1.9542;edge_continuity=1;component_count=17;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000124_000259_03,GTREF_GM_RM011_s259_frameadd_gm_rm011_000124_000259_03,GM_RM011,259,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.1559;corner_ratio=2.2658;edge_continuity=1;component_count=23;part_count=3,yes,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000125_000261_01,GTREF_GM_RM011_s261_frameadd_gm_rm011_000125_000261_01,GM_RM011,261,gm011_waiting_object_stream,good,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0767;corner_ratio=2.1449;edge_continuity=1;component_count=32;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000125_000261_02,GTREF_GM_RM011_s261_frameadd_gm_rm011_000125_000261_02,GM_RM011,261,gm011_waiting_object_stream,review_too_large,yes,weak_boundary,body_core,dominant_side=body_core;side_contrast=1.0502;corner_ratio=1.8212;edge_continuity=1;component_count=30;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000125_000261_03,GTREF_GM_RM011_s261_frameadd_gm_rm011_000125_000261_03,GM_RM011,261,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.2032;corner_ratio=2.142;edge_continuity=1;component_count=32;part_count=2,yes,yes,yes,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000262_01,GTREF_GM_RM011_s262_frameadd_gm_rm011_000126_000262_01,GM_RM011,262,gm011_waiting_object_stream,good,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0563;corner_ratio=2.1956;edge_continuity=1;component_count=35;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000262_02,GTREF_GM_RM011_s262_frameadd_gm_rm011_000126_000262_02,GM_RM011,262,gm011_waiting_object_stream,good,yes,enclosed_shell,body_core,dominant_side=body_core;side_contrast=1.0345;corner_ratio=1.7981;edge_continuity=1;component_count=21;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000262_03,GTREF_GM_RM011_s262_frameadd_gm_rm011_000126_000262_03,GM_RM011,262,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1909;corner_ratio=2.1179;edge_continuity=1;component_count=33;part_count=2,yes,yes,yes,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000263_01,GTREF_GM_RM011_s263_frameadd_gm_rm011_000126_000263_01,GM_RM011,263,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0803;corner_ratio=2.1992;edge_continuity=1;component_count=33;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000263_02,GTREF_GM_RM011_s263_frameadd_gm_rm011_000126_000263_02,GM_RM011,263,gm011_waiting_object_stream,good,yes,enclosed_shell,body_core,dominant_side=body_core;side_contrast=1.0692;corner_ratio=1.7984;edge_continuity=1;component_count=27;part_count=3,no,no,uncertain,yes,yes,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000126_000263_03,GTREF_GM_RM011_s263_frameadd_gm_rm011_000126_000263_03,GM_RM011,263,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1555;corner_ratio=2.2038;edge_continuity=1;component_count=28;part_count=2,yes,yes,uncertain,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000264_01,GTREF_GM_RM011_s264_frameadd_gm_rm011_000127_000264_01,GM_RM011,264,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0473;corner_ratio=2.2984;edge_continuity=1;component_count=30;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000264_02,GTREF_GM_RM011_s264_frameadd_gm_rm011_000127_000264_02,GM_RM011,264,gm011_waiting_object_stream,review_too_large,yes,enclosed_shell,left_side,dominant_side=left_side;side_contrast=1.0009;corner_ratio=1.9109;edge_continuity=1;component_count=29;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000264_03,GTREF_GM_RM011_s264_frameadd_gm_rm011_000127_000264_03,GM_RM011,264,gm011_waiting_object_stream,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0861;corner_ratio=2.4885;edge_continuity=1;component_count=32;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000265_01,GTREF_GM_RM011_s265_frameadd_gm_rm011_000127_000265_01,GM_RM011,265,gm011_waiting_object_stream,review_extreme_aspect,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0062;corner_ratio=2.217;edge_continuity=1;component_count=29;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000265_02,GTREF_GM_RM011_s265_frameadd_gm_rm011_000127_000265_02,GM_RM011,265,gm011_waiting_object_stream,review_too_large,yes,discontinuous_edges,body_core,dominant_side=body_core;side_contrast=1.0067;corner_ratio=1.9671;edge_continuity=1;component_count=30;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000127_000265_03,GTREF_GM_RM011_s265_frameadd_gm_rm011_000127_000265_03,GM_RM011,265,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1831;corner_ratio=2.3508;edge_continuity=1;component_count=29;part_count=2,yes,yes,yes,yes,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000266_01,GTREF_GM_RM011_s266_frameadd_gm_rm011_000128_000266_01,GM_RM011,266,gm011_waiting_object_stream,review_extreme_aspect,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0087;corner_ratio=2.0817;edge_continuity=1;component_count=28;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000266_02,GTREF_GM_RM011_s266_frameadd_gm_rm011_000128_000266_02,GM_RM011,266,gm011_waiting_object_stream,review_too_large,yes,enclosed_shell,left_side,dominant_side=left_side;side_contrast=1.0257;corner_ratio=1.8369;edge_continuity=1;component_count=36;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000266_03,GTREF_GM_RM011_s266_frameadd_gm_rm011_000128_000266_03,GM_RM011,266,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.2068;corner_ratio=2.1636;edge_continuity=1;component_count=30;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000267_01,GTREF_GM_RM011_s267_frameadd_gm_rm011_000128_000267_01,GM_RM011,267,gm011_waiting_object_stream,good,yes,enclosed_shell,body_core,dominant_side=body_core;side_contrast=1.0148;corner_ratio=2.0492;edge_continuity=1;component_count=29;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000267_02,GTREF_GM_RM011_s267_frameadd_gm_rm011_000128_000267_02,GM_RM011,267,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0166;corner_ratio=1.7468;edge_continuity=1;component_count=25;part_count=2,no,no,uncertain,yes,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000128_000267_03,GTREF_GM_RM011_s267_frameadd_gm_rm011_000128_000267_03,GM_RM011,267,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.2601;corner_ratio=2.0238;edge_continuity=1;component_count=29;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000268_01,GTREF_GM_RM011_s268_frameadd_gm_rm011_000129_000268_01,GM_RM011,268,gm011_waiting_object_stream,good,yes,enclosed_shell,body_core,dominant_side=body_core;side_contrast=1.0068;corner_ratio=1.6846;edge_continuity=1;component_count=25;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000268_02,GTREF_GM_RM011_s268_frameadd_gm_rm011_000129_000268_02,GM_RM011,268,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0136;corner_ratio=1.8158;edge_continuity=1;component_count=25;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000268_03,GTREF_GM_RM011_s268_frameadd_gm_rm011_000129_000268_03,GM_RM011,268,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3819;corner_ratio=2.0247;edge_continuity=0.9583;component_count=7;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000269_01,GTREF_GM_RM011_s269_frameadd_gm_rm011_000129_000269_01,GM_RM011,269,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,upper_side,dominant_side=upper_side;side_contrast=1.0052;corner_ratio=1.7499;edge_continuity=1;component_count=32;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000269_02,GTREF_GM_RM011_s269_frameadd_gm_rm011_000129_000269_02,GM_RM011,269,gm011_waiting_object_stream,review_extreme_aspect,yes,discontinuous_edges,left_side,dominant_side=left_side;side_contrast=1.0087;corner_ratio=1.8912;edge_continuity=1;component_count=25;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000129_000269_03,GTREF_GM_RM011_s269_frameadd_gm_rm011_000129_000269_03,GM_RM011,269,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.2383;corner_ratio=2.255;edge_continuity=1;component_count=22;part_count=2,yes,yes,yes,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
saronly_gm_rm011_000269_01,GTREF_GM_RM011_s269_saronly_gm_rm011_000269_01,GM_RM011,269,sar_only,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.124;corner_ratio=2.3979;edge_continuity=1;component_count=28;part_count=2,yes,yes,uncertain,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000270_01,GTREF_GM_RM011_s270_frameadd_gm_rm011_000130_000270_01,GM_RM011,270,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0833;corner_ratio=2.4051;edge_continuity=1;component_count=29;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000270_02,GTREF_GM_RM011_s270_frameadd_gm_rm011_000130_000270_02,GM_RM011,270,gm011_waiting_object_stream,good,yes,discontinuous_edges,upper_side,dominant_side=upper_side;side_contrast=1.0274;corner_ratio=1.7599;edge_continuity=1;component_count=35;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000270_03,GTREF_GM_RM011_s270_frameadd_gm_rm011_000130_000270_03,GM_RM011,270,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0245;corner_ratio=2.3167;edge_continuity=1;component_count=30;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000270_04,GTREF_GM_RM011_s270_frameadd_gm_rm011_000130_000270_04,GM_RM011,270,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3099;corner_ratio=2.2301;edge_continuity=1;component_count=18;part_count=2,yes,yes,yes,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000271_01,GTREF_GM_RM011_s271_frameadd_gm_rm011_000130_000271_01,GM_RM011,271,gm011_waiting_object_stream,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0935;corner_ratio=2.4781;edge_continuity=1;component_count=27;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000271_02,GTREF_GM_RM011_s271_frameadd_gm_rm011_000130_000271_02,GM_RM011,271,gm011_waiting_object_stream,good,yes,weak_boundary,body_core,dominant_side=body_core;side_contrast=1.0353;corner_ratio=1.8582;edge_continuity=1;component_count=33;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000271_03,GTREF_GM_RM011_s271_frameadd_gm_rm011_000130_000271_03,GM_RM011,271,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,left_side,dominant_side=left_side;side_contrast=1.043;corner_ratio=1.9149;edge_continuity=1;component_count=22;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000130_000271_04,GTREF_GM_RM011_s271_frameadd_gm_rm011_000130_000271_04,GM_RM011,271,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3846;corner_ratio=2.3222;edge_continuity=1;component_count=17;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000272_01,GTREF_GM_RM011_s272_frameadd_gm_rm011_000131_000272_01,GM_RM011,272,gm011_waiting_object_stream,review_multi_structure,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.1007;corner_ratio=2.2363;edge_continuity=0.9583;component_count=33;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000272_02,GTREF_GM_RM011_s272_frameadd_gm_rm011_000131_000272_02,GM_RM011,272,gm011_waiting_object_stream,review_extreme_aspect,yes,weak_boundary,body_core,dominant_side=body_core;side_contrast=1.1202;corner_ratio=1.944;edge_continuity=1;component_count=35;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000272_03,GTREF_GM_RM011_s272_frameadd_gm_rm011_000131_000272_03,GM_RM011,272,gm011_waiting_object_stream,review_multi_structure,yes,enclosed_shell,left_side,dominant_side=left_side;side_contrast=1.0739;corner_ratio=1.9808;edge_continuity=1;component_count=32;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000272_04,GTREF_GM_RM011_s272_frameadd_gm_rm011_000131_000272_04,GM_RM011,272,gm011_waiting_object_stream,review_extreme_aspect,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3885;corner_ratio=2.469;edge_continuity=1;component_count=14;part_count=1,yes,yes,yes,no,no,no,no,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000273_01,GTREF_GM_RM011_s273_frameadd_gm_rm011_000131_000273_01,GM_RM011,273,gm011_waiting_object_stream,review_extreme_aspect,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0972;corner_ratio=1.9873;edge_continuity=1;component_count=29;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000273_02,GTREF_GM_RM011_s273_frameadd_gm_rm011_000131_000273_02,GM_RM011,273,gm011_waiting_object_stream,good,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.0106;corner_ratio=1.6838;edge_continuity=1;component_count=37;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000273_03,GTREF_GM_RM011_s273_frameadd_gm_rm011_000131_000273_03,GM_RM011,273,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,left_side,dominant_side=left_side;side_contrast=1.0847;corner_ratio=1.9354;edge_continuity=1;component_count=25;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000131_000273_04,GTREF_GM_RM011_s273_frameadd_gm_rm011_000131_000273_04,GM_RM011,273,gm011_waiting_object_stream,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.4473;corner_ratio=2.2198;edge_continuity=1;component_count=8;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000274_01,GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_01,GM_RM011,274,gm011_waiting_object_stream,review_extreme_aspect,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.113;corner_ratio=1.9343;edge_continuity=1;component_count=32;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000274_02,GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_02,GM_RM011,274,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,body_core,dominant_side=body_core;side_contrast=1.0269;corner_ratio=1.7205;edge_continuity=1;component_count=29;part_count=2,no,no,uncertain,yes,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000274_03,GTREF_GM_RM011_s274_frameadd_gm_rm011_000132_000274_03,GM_RM011,274,gm011_waiting_object_stream,good,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1305;corner_ratio=2.1211;edge_continuity=1;component_count=31;part_count=1,yes,yes,uncertain,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
saronly_gm_rm011_000274_01,GTREF_GM_RM011_s274_saronly_gm_rm011_000274_01,GM_RM011,274,sar_only,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.4057;corner_ratio=2.1406;edge_continuity=1;component_count=9;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000275_01,GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_01,GM_RM011,275,gm011_waiting_object_stream,review_multi_structure,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0864;corner_ratio=1.9958;edge_continuity=1;component_count=28;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000275_02,GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_02,GM_RM011,275,gm011_waiting_object_stream,review_extreme_aspect,yes,discontinuous_edges,body_core,dominant_side=body_core;side_contrast=1.0072;corner_ratio=1.7071;edge_continuity=1;component_count=33;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000275_03,GTREF_GM_RM011_s275_frameadd_gm_rm011_000132_000275_03,GM_RM011,275,gm011_waiting_object_stream,good,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1223;corner_ratio=2.2165;edge_continuity=1;component_count=28;part_count=2,yes,yes,uncertain,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
saronly_gm_rm011_000275_02,GTREF_GM_RM011_s275_saronly_gm_rm011_000275_02,GM_RM011,275,sar_only,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.4544;corner_ratio=2.2165;edge_continuity=1;component_count=4;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000276_01,GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_01,GM_RM011,276,gm011_waiting_object_stream,review_multi_structure,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0945;corner_ratio=2.1001;edge_continuity=1;component_count=34;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000276_02,GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_02,GM_RM011,276,gm011_waiting_object_stream,review_extreme_aspect,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.0662;corner_ratio=1.76;edge_continuity=1;component_count=37;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000132_000276_03,GTREF_GM_RM011_s276_frameadd_gm_rm011_000132_000276_03,GM_RM011,276,gm011_waiting_object_stream,review_extreme_aspect,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1557;corner_ratio=2.3886;edge_continuity=1;component_count=25;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
saronly_gm_rm011_000276_01,GTREF_GM_RM011_s276_saronly_gm_rm011_000276_01,GM_RM011,276,sar_only,review_extreme_aspect,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3059;corner_ratio=2.5009;edge_continuity=1;component_count=18;part_count=2,yes,yes,yes,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000277_01,GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_01,GM_RM011,277,gm011_waiting_object_stream,good,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.063;corner_ratio=1.9267;edge_continuity=1;component_count=40;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000277_02,GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_02,GM_RM011,277,gm011_waiting_object_stream,review_extreme_aspect,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.035;corner_ratio=1.7543;edge_continuity=0.9167;component_count=30;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000133_000277_03,GTREF_GM_RM011_s277_frameadd_gm_rm011_000133_000277_03,GM_RM011,277,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0174;corner_ratio=2.241;edge_continuity=1;component_count=34;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
