case_id,part_relation_type,part_a_type,part_b_type,spatial_relation,distance_px,relative_to_gt_scale,supports_shell_grammar,failure_reason,physical_interpretation,notes
GTREF_PAIRED_GM_RM017_s321_105,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_105,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_105,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_105,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_106,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_106,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_106,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s321_106,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s323_107,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s323_107,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s323_107,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s323_107,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s323_108,no_clear_part_relation,scattering_atom_or_part,vehicle_shell,uncertain,,uncertain,no,parts do not form an interpretable relation,Component count alone is insufficient for vehicle shell grammar.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_109,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_109,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_109,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_109,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_110,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,uncertain,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s325_110,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,uncertain,uncertain,far-side return not directly separable,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s327_111,no_clear_part_relation,scattering_atom_or_part,vehicle_shell,uncertain,,uncertain,no,parts do not form an interpretable relation,Component count alone is insufficient for vehicle shell grammar.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s327_112,no_clear_part_relation,scattering_atom_or_part,vehicle_shell,uncertain,,uncertain,no,parts do not form an interpretable relation,Component count alone is insufficient for vehicle shell grammar.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_113,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_113,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_113,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_113,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_114,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,uncertain,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s329_114,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,uncertain,yes,,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,yes,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,yes,uncertain,far-side return not directly separable,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_115,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_116,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,uncertain,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s330_116,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,uncertain,uncertain,far-side return not directly separable,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,yes,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,yes,yes,,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_117,range_spread_to_body_core,range_spread,body_core,enclosed,,yes,uncertain,range spread may be motion or environment induced,Range spread must retain a core before it can support a vehicle shell.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_118,side_ridge_to_endpoint_hotspot,side_ridge,endpoint_hotspot,endpoint_attached,,yes,yes,,Strong side strip is supported by endpoint/corner return.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_118,dominant_side_ridge_to_far_side_weak_return,dominant_side_ridge,far_side_weak_return,opposite_side,,yes,yes,,Dominant side can be stronger while the opposite side remains weak or ambiguous.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_118,left_right_endpoint_relation,endpoint_hotspot,endpoint_or_corner_part,aligned,,yes,yes,,Endpoint/corner parts can close the long-axis vehicle extent.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_118,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_PAIRED_GM_RM017_s331_118,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
