case_id,scene,sar_frame,component_id,source_region,component_area,component_long_axis,component_short_axis,component_aspect_ratio,component_energy,relative_to_gt_scale,hierarchy_label,why_not_vehicle_if_atom,composition_group_id,composition_description,posthoc_gt_relation,notes
GTREF_GM_RM011_s21_42,GM_RM011,21,C002,gt_inside,343,33.48,21.854,1.532,66839,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0043,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C003,gt_inside,197,31.162,12.732,2.4475,38580,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0043,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C004,gt_inside,89,15.6,13.577,1.149,17178,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C005,gt_inside,81,18.128,9.31,1.9472,15674,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C006,gt_inside,52,16.083,6.444,2.4959,9826,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C007,gt_inside,20,7.53,6.694,1.1249,3783,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,C008,gt_inside,19,6.977,4.853,1.4376,3714,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s21_42,GM_RM011,21,SHELL_0043,gt_inside,1166,45.032,25.007,,226969,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0043,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s22_43,GM_RM011,22,C001,gt_inside,272,30.144,20.983,1.4366,53762,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0044,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C002,gt_inside,211,26.524,16.447,1.6127,42142,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0044,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C003,gt_inside,185,28.198,13.297,2.1207,36657,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0044,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C004,gt_inside,86,16.301,11.146,1.4625,16960,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C005,gt_inside,77,17.029,9.799,1.7378,15351,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C006,gt_inside,66,16.543,9.149,1.8082,13012,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C007,gt_inside,62,19.097,10.038,1.9024,12169,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_43,GM_RM011,22,C008,gt_inside,45,15.405,8.135,1.8936,8773,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C001,gt_inside,285,29.806,21.53,1.3844,56172,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0045,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C002,gt_inside,221,27.21,16.415,1.6576,44050,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0045,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C003,gt_inside,196,29.364,13.551,2.1669,38720,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0045,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C004,gt_inside,115,29.199,13.957,2.0921,22430,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C005,gt_inside,90,17.111,10.979,1.5586,17712,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C006,gt_inside,80,19.337,10.997,1.7584,15688,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C007,gt_inside,78,16.926,9.789,1.7291,15537,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,C008,gt_inside,25,8.837,6.539,1.3515,4901,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s22_44,GM_RM011,22,SHELL_0045,gt_inside,1090,29.806,21.53,,215210,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0045,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s23_45,GM_RM011,23,C001,gt_inside,345,40.12,24.479,1.639,67267,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0046,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C002,gt_inside,262,33.719,17.479,1.9291,50803,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0046,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C003,gt_inside,175,24.772,13.029,1.9013,34496,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0046,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C004,gt_inside,170,22.493,20.031,1.1229,32668,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C005,gt_inside,118,22.892,14.055,1.6287,22656,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C006,gt_inside,20,8.386,4.519,1.8558,3844,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C007,gt_inside,13,4.942,3.705,1.3339,2480,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_45,GM_RM011,23,C008,gt_inside,12,7.188,4.189,1.7159,2291,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C001,gt_inside,336,39.825,24.129,1.6505,65515,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0047,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C002,gt_inside,262,33.719,17.479,1.9291,50803,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0047,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C003,gt_inside,175,24.772,13.029,1.9013,34496,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0047,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C004,gt_inside,170,22.493,20.031,1.1229,32668,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C005,gt_inside,118,22.892,14.055,1.6287,22656,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C006,gt_inside,20,8.386,4.519,1.8558,3844,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C007,gt_inside,13,4.942,3.705,1.3339,2480,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s23_46,GM_RM011,23,C008,gt_inside,12,7.188,4.189,1.7159,2291,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
