core_subgraph_id,sar_frame,atom_id,candidate_role,membership_decision,membership_evidence_type,best_relation_to_core,all_valid_relations_to_core,boundary_distance_to_core_px,centroid_distance_to_core_px,bbox_blank_ratio_if_included,decision_reason_cn
R21C00159,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,84.29414,0.920309,仅空间接近，不能自动纳入确定框。
R21C00160,269,R21A00124,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00125:unresolved_local_response:accepted_local_relation,R21A00125:unresolved_local_response:accepted_local_relation,0,47.807987,0.907186,仅空间接近，不能自动纳入确定框。
R21C00160,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00125:body_to_endpoint:ambiguous_relation,R21A00125:body_to_endpoint:ambiguous_relation,42,74.868293,0.948307,仅空间接近，不能自动纳入确定框。
R21C00160,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,68.410526,110.487649,0.971131,仅空间接近，不能自动纳入确定框。
R21C00160,269,R21A00128,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,94.86833,142.178475,0.98279,纳入后会造成大面积无响应空白。
R21C00160,269,R21A00129,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,76.837491,126.0931,0.979386,纳入后会造成大面积无响应空白。
R21C00161,269,R21A00124,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00126:unresolved_local_response:accepted_local_relation,R21A00126:unresolved_local_response:accepted_local_relation,0,62.444386,0.908951,仅空间接近，不能自动纳入确定框。
R21C00161,269,R21A00125,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00126:body_to_endpoint:ambiguous_relation,R21A00126:body_to_endpoint:ambiguous_relation,42,74.868293,0.948307,仅空间接近，不能自动纳入确定框。
R21C00161,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,8.485281,46.185762,0.953283,仅空间接近，不能自动纳入确定框。
R21C00161,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,45.694639,85.007934,0.980937,仅空间接近，不能自动纳入确定框。
R21C00161,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,36,75.164418,0.966667,仅空间接近，不能自动纳入确定框。
R21C00162,269,R21A00124,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,78.183869,0.92284,仅空间接近，不能自动纳入确定框。
R21C00162,269,R21A00125,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,68.410526,110.487649,0.971131,仅空间接近，不能自动纳入确定框。
R21C00162,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,8.485281,46.185762,0.953283,仅空间接近，不能自动纳入确定框。
R21C00162,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,24,39.176011,0.966667,仅空间接近，不能自动纳入确定框。
R21C00162,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,33.24022,0.947917,仅空间接近，不能自动纳入确定框。
R21C00163,269,R21A00124,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,101.900288,0.931141,仅空间接近，不能自动纳入确定框。
R21C00163,269,R21A00125,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,94.86833,142.178475,0.98279,纳入后会造成大面积无响应空白。
R21C00163,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,45.694639,85.007934,0.980937,仅空间接近，不能自动纳入确定框。
R21C00163,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,24,39.176011,0.966667,仅空间接近，不能自动纳入确定框。
R21C00163,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,18.306054,0.939815,仅空间接近，不能自动纳入确定框。
R21C00164,269,R21A00124,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,84.29414,0.920309,仅空间接近，不能自动纳入确定框。
R21C00164,269,R21A00125,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,76.837491,126.0931,0.979386,纳入后会造成大面积无响应空白。
R21C00164,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,36,75.164418,0.966667,仅空间接近，不能自动纳入确定框。
R21C00164,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,33.24022,0.947917,仅空间接近，不能自动纳入确定框。
R21C00164,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,18.306054,0.939815,仅空间接近，不能自动纳入确定框。
R21C00165,269,R21A00126,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00124:unresolved_local_response:accepted_local_relation,R21A00124:unresolved_local_response:accepted_local_relation;R21A00125:body_to_endpoint:ambiguous_relation,0,62.444386,0.902114,仅空间接近，不能自动纳入确定框。
R21C00165,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,78.183869,0.916453,仅空间接近，不能自动纳入确定框。
R21C00165,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,101.900288,0.925383,仅空间接近，不能自动纳入确定框。
R21C00165,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,84.29414,0.913611,仅空间接近，不能自动纳入确定框。
R21C00166,269,R21A00125,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00124:unresolved_local_response:accepted_local_relation,R21A00124:unresolved_local_response:accepted_local_relation;R21A00126:body_to_endpoint:ambiguous_relation,0,47.807987,0.902114,仅空间接近，不能自动纳入确定框。
R21C00166,269,R21A00127,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,46.185762,0.917854,仅空间接近，不能自动纳入确定框。
R21C00166,269,R21A00128,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,85.007934,0.926671,仅空间接近，不能自动纳入确定框。
R21C00166,269,R21A00129,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,75.164418,0.915123,仅空间接近，不能自动纳入确定框。
R21C00167,270,R21A00131,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation,0,52.187477,0.916239,仅空间接近，不能自动纳入确定框。
R21C00167,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation,0,60.403565,0.912016,仅空间接近，不能自动纳入确定框。
R21C00167,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,73.830096,0.921452,仅空间接近，不能自动纳入确定框。
R21C00167,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,98.517205,0.927887,仅空间接近，不能自动纳入确定框。
R21C00168,270,R21A00130,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00131:unresolved_local_response:accepted_local_relation,R21A00131:unresolved_local_response:accepted_local_relation,0,52.187477,0.916239,仅空间接近，不能自动纳入确定框。
R21C00168,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00131:body_to_endpoint:ambiguous_relation,R21A00131:body_to_endpoint:ambiguous_relation,48,76.648009,0.948934,仅空间接近，不能自动纳入确定框。
R21C00168,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00131:unresolved_local_response:ambiguous_relation,R21A00131:unresolved_local_response:ambiguous_relation,62.641839,111.808315,0.9766,仅空间接近，不能自动纳入确定框。
R21C00168,270,R21A00134,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,99.859902,144.2361,0.984,纳入后会造成大面积无响应空白。
R21C00169,270,R21A00130,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00132:unresolved_local_response:accepted_local_relation,R21A00132:unresolved_local_response:accepted_local_relation,0,60.403565,0.912016,仅空间接近，不能自动纳入确定框。
R21C00169,270,R21A00131,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00132:body_to_endpoint:ambiguous_relation,R21A00132:body_to_endpoint:ambiguous_relation,48,76.648009,0.948934,仅空间接近，不能自动纳入确定框。
R21C00169,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00132:unresolved_local_response:accepted_local_relation,R21A00132:unresolved_local_response:accepted_local_relation,6,46.225282,0.953042,仅空间接近，不能自动纳入确定框。
R21C00169,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,48.373546,85.056903,0.976852,仅空间接近，不能自动纳入确定框。
R21C00170,270,R21A00130,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,73.830096,0.921452,仅空间接近，不能自动纳入确定框。
R21C00170,270,R21A00131,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00133:unresolved_local_response:ambiguous_relation,R21A00133:unresolved_local_response:ambiguous_relation,62.641839,111.808315,0.9766,仅空间接近，不能自动纳入确定框。
R21C00170,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00133:unresolved_local_response:accepted_local_relation,R21A00133:unresolved_local_response:accepted_local_relation,6,46.225282,0.953042,仅空间接近，不能自动纳入确定框。
R21C00170,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,38.984011,0.967262,仅空间接近，不能自动纳入确定框。
R21C00171,270,R21A00130,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,98.517205,0.927887,仅空间接近，不能自动纳入确定框。
R21C00171,270,R21A00131,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,99.859902,144.2361,0.984,纳入后会造成大面积无响应空白。
R21C00171,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,48.373546,85.056903,0.976852,仅空间接近，不能自动纳入确定框。
R21C00171,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,38.984011,0.967262,仅空间接近，不能自动纳入确定框。
R21C00172,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation;R21A00131:body_to_endpoint:ambiguous_relation,0,60.403565,0.911004,仅空间接近，不能自动纳入确定框。
R21C00172,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00131:unresolved_local_response:ambiguous_relation,R21A00131:unresolved_local_response:ambiguous_relation,0,73.830096,0.92004,仅空间接近，不能自动纳入确定框。
R21C00172,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,98.517205,0.926389,仅空间接近，不能自动纳入确定框。
R21C00173,270,R21A00131,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation;R21A00132:body_to_endpoint:ambiguous_relation,0,52.187477,0.911004,仅空间接近，不能自动纳入确定框。
R21C00173,270,R21A00133,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00132:unresolved_local_response:accepted_local_relation,R21A00132:unresolved_local_response:accepted_local_relation,0,46.225282,0.915733,仅空间接近，不能自动纳入确定框。
R21C00173,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,85.056903,0.922549,仅空间接近，不能自动纳入确定框。
R21C00174,270,R21A00131,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation;R21A00133:unresolved_local_response:ambiguous_relation,0,52.187477,0.92004,仅空间接近，不能自动纳入确定框。
R21C00174,270,R21A00132,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00130:unresolved_local_response:accepted_local_relation,R21A00130:unresolved_local_response:accepted_local_relation;R21A00133:unresolved_local_response:accepted_local_relation,0,46.225282,0.915733,仅空间接近，不能自动纳入确定框。
R21C00174,270,R21A00134,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,38.984011,0.92549,仅空间接近，不能自动纳入确定框。
R21C00175,271,R21A00136,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00135:unresolved_local_response:accepted_local_relation,R21A00135:unresolved_local_response:accepted_local_relation,0,52.032298,0.922856,仅空间接近，不能自动纳入确定框。
R21C00175,271,R21A00137,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00135:unresolved_local_response:accepted_local_relation,R21A00135:unresolved_local_response:accepted_local_relation,0,58.688668,0.923257,仅空间接近，不能自动纳入确定框。
R21C00175,271,R21A00138,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,73.991704,0.927015,仅空间接近，不能自动纳入确定框。
