response_thread_id,scene,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,branch_count,gap_count,azimuth_center_start,azimuth_center_end,radial_center_start,radial_center_end,azimuth_drift,radial_drift_px,mean_local_contrast,max_local_contrast,integrated_excess,shape_stability,temporal_continuity,static_clutter_likelihood,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio,dynamic_response_status,component_ids
WGV33D_THREAD_001024,GM_RM011,main,201,201,1,1,1,0,-37.9862,-37.9862,344.0551,344.0551,0,0,3.864258,3.864258,3118.500015,1,0,0.003916,1,1.5366,1.852313,transient_unlinked,WGV33D_MAIN_F0201_C007484
WGV33D_THREAD_001025,GM_RM011,main,201,209,9,6,6,4,-33.8251,-26.5,207.3394,198.0226,7.3251,-9.3168,3.562418,4.208333,13481.500198,0.804806,0.5,0.089951,1,1.757874,1.293559,dynamic_local_response_supported,WGV33D_MAIN_F0201_C007485;WGV33D_MAIN_F0203_C007594;WGV33D_MAIN_F0203_C007595;WGV33D_MAIN_F0205_C007714;WGV33D_MAIN_F0207_C007803;WGV33D_MAIN_F0209_C007911
WGV33D_THREAD_001026,GM_RM011,main,201,203,3,2,2,1,-23.9683,-23.9616,254,250,0.0067,-4,3.059326,3.064941,6687.499759,0.75,0.5,0.010607,1,1.696453,1.28561,transient_unlinked,WGV33D_MAIN_F0201_C007489;WGV33D_MAIN_F0203_C007599
WGV33D_THREAD_001027,GM_RM011,main,201,201,1,1,1,0,-18.0146,-18.0146,294,294,0,0,3.505859,3.505859,3129,1,0,0.015666,1,1.642384,1.707541,transient_unlinked,WGV33D_MAIN_F0201_C007493
WGV33D_THREAD_001028,GM_RM011,main,201,203,3,2,2,1,-11.0193,-11.0182,322,322,0.0011,0,3.58252,4.246094,6154.999764,1,0.5,0.026762,1,1.736657,1.593457,transient_unlinked,WGV33D_MAIN_F0201_C007495;WGV33D_MAIN_F0203_C007608
WGV33D_THREAD_001029,GM_RM011,main,201,201,1,1,1,0,-7.0286,-7.0286,255.8855,255.8855,0,0,2.773438,2.773438,2319.500023,1,0,0.020888,1,1.404012,0.979856,transient_unlinked,WGV33D_MAIN_F0201_C007496
WGV33D_THREAD_001030,GM_RM011,main,201,205,5,5,5,2,-1.9003,0.1831,252.8379,252.7512,2.0834,-0.0867,2.941667,3.377604,15259.999954,0.841452,0.5,0.026153,1,1.282468,1.544798,dynamic_local_response_supported,WGV33D_MAIN_F0201_C007498;WGV33D_MAIN_F0203_C007612;WGV33D_MAIN_F0203_C007610;WGV33D_MAIN_F0201_C007499;WGV33D_MAIN_F0205_C007722
WGV33D_THREAD_001031,GM_RM011,main,201,203,3,2,2,1,9.9829,10.5038,310,310,0.5209,0,8.387045,10.483073,8057.000062,0.833333,0.5,0.008485,1,1.551468,1.78928,transient_unlinked,WGV33D_MAIN_F0201_C007505;WGV33D_MAIN_F0203_C007617
WGV33D_THREAD_001032,GM_RM011,main,201,213,13,7,7,6,17.4948,24.9555,224.7018,240.1781,7.4607,15.4763,3.290327,4.130859,27753.499755,0.761926,0.5,0.006975,1,1.25864,1.968942,dynamic_local_response_supported,WGV33D_MAIN_F0201_C007510;WGV33D_MAIN_F0203_C007620;WGV33D_MAIN_F0205_C007729;WGV33D_MAIN_F0207_C007819;WGV33D_MAIN_F0209_C007925;WGV33D_MAIN_F0211_C008033;WGV33D_MAIN_F0213_C008146
WGV33D_THREAD_001033,GM_RM011,main,201,219,19,10,10,9,27.9589,39.0131,162,190,11.0542,28,5.397721,7.079427,23146.499813,0.75,0.5,0.022942,1,1.536959,2.293914,dynamic_local_response_supported,WGV33D_MAIN_F0201_C007511;WGV33D_MAIN_F0203_C007622;WGV33D_MAIN_F0205_C007732;WGV33D_MAIN_F0207_C007824;WGV33D_MAIN_F0209_C007929;WGV33D_MAIN_F0211_C008037;WGV33D_MAIN_F0213_C008149;WGV33D_MAIN_F0215_C008271;WGV33D_MAIN_F0217_C008409;WGV33D_MAIN_F0219_C008521
WGV33D_THREAD_001034,GM_RM011,main,202,261,60,118,118,6,-59.5,6.6652,164.0098,115.7077,66.1652,-48.3021,3.672547,10.621094,499515.499929,0.585717,0.898305,0.026577,1,1.510775,2.155265,dynamic_local_response_mixed,WGV33D_MAIN_F0202_C007536;WGV33D_MAIN_F0204_C007654;WGV33D_MAIN_F0206_C007756;WGV33D_MAIN_F0208_C007847;WGV33D_MAIN_F0210_C007950;WGV33D_MAIN_F0212_C008060;WGV33D_MAIN_F0214_C008178;WGV33D_MAIN_F0216_C008311;WGV33D_MAIN_F0218_C008442;WGV33D_MAIN_F0220_C008547;WGV33D_MAIN_F0222_C008675;WGV33D_MAIN_F0218_C008443;WGV33D_MAIN_F0224_C008786;WGV33D_MAIN_F0216_C008313;WGV33D_MAIN_F0216_C008312;WGV33D_MAIN_F0220_C008548;WGV33D_MAIN_F0226_C008889;WGV33D_MAIN_F0214_C008180;WGV33D_MAIN_F0222_C008676;WGV33D_MAIN_F0228_C009009;WGV33D_MAIN_F0212_C008062;WGV33D_MAIN_F0224_C008789;WGV33D_MAIN_F0224_C008787;WGV33D_MAIN_F0230_C009135;WGV33D_MAIN_F0210_C007951;WGV33D_MAIN_F0226_C008892;WGV33D_MAIN_F0225_C008839;WGV33D_MAIN_F0226_C008890;WGV33D_MAIN_F0232_C009246;WGV33D_MAIN_F0228_C009010;WGV33D_MAIN_F0228_C009012;WGV33D_MAIN_F0227_C008950;WGV33D_MAIN_F0227_C008947;WGV33D_MAIN_F0223_C008735;WGV33D_MAIN_F0223_C008734;WGV33D_MAIN_F0234_C009364;WGV33D_MAIN_F0230_C009137;WGV33D_MAIN_F0225_C008840;WGV33D_MAIN_F0229_C009073;WGV33D_MAIN_F0221_C008606;WGV33D_MAIN_F0236_C009477;WGV33D_MAIN_F0232_C009247;WGV33D_MAIN_F0231_C009197;WGV33D_MAIN_F0219_C008492;WGV33D_MAIN_F0238_C009591;WGV33D_MAIN_F0231_C009198;WGV33D_MAIN_F0233_C009311;WGV33D_MAIN_F0217_C008381;WGV33D_MAIN_F0240_C009703;WGV33D_MAIN_F0235_C009428;WGV33D_MAIN_F0235_C009426;WGV33D_MAIN_F0215_C008236;WGV33D_MAIN_F0242_C009806;WGV33D_MAIN_F0237_C009537;WGV33D_MAIN_F0237_C009540;WGV33D_MAIN_F0236_C009484;WGV33D_MAIN_F0240_C009709;WGV33D_MAIN_F0244_C009922;WGV33D_MAIN_F0239_C009651;WGV33D_MAIN_F0238_C009594;WGV33D_MAIN_F0239_C009648;WGV33D_MAIN_F0239_C009655;WGV33D_MAIN_F0234_C009368;WGV33D_MAIN_F0238_C009596;WGV33D_MAIN_F0238_C009597;WGV33D_MAIN_F0246_C010033;WGV33D_MAIN_F0241_C009757;WGV33D_MAIN_F0236_C009479;WGV33D_MAIN_F0240_C009706;WGV33D_MAIN_F0237_C009535;WGV33D_MAIN_F0241_C009755;WGV33D_MAIN_F0241_C009760;WGV33D_MAIN_F0241_C009761;WGV33D_MAIN_F0240_C009712;WGV33D_MAIN_F0248_C010124;WGV33D_MAIN_F0247_C010075;WGV33D_MAIN_F0244_C009924;WGV33D_MAIN_F0243_C009870;WGV33D_MAIN_F0234_C009366;WGV33D_MAIN_F0242_C009807;WGV33D_MAIN_F0235_C009422;WGV33D_MAIN_F0243_C009868;WGV33D_MAIN_F0243_C009872;WGV33D_MAIN_F0242_C009812;WGV33D_MAIN_F0250_C010221;WGV33D_MAIN_F0249_C010173;WGV33D_MAIN_F0245_C009980;WGV33D_MAIN_F0244_C009923;WGV33D_MAIN_F0233_C009308;WGV33D_MAIN_F0245_C009986;WGV33D_MAIN_F0244_C009931;WGV33D_MAIN_F0247_C010081;WGV33D_MAIN_F0247_C010078;WGV33D_MAIN_F0242_C009810;WGV33D_MAIN_F0231_C009195;WGV33D_MAIN_F0246_C010040;WGV33D_MAIN_F0249_C010180;WGV33D_MAIN_F0244_C009925;WGV33D_MAIN_F0248_C010134;WGV33D_MAIN_F0251_C010280;WGV33D_MAIN_F0246_C010034;WGV33D_MAIN_F0250_C010234;WGV33D_MAIN_F0253_C010393;WGV33D_MAIN_F0248_C010126;WGV33D_MAIN_F0252_C010344;WGV33D_MAIN_F0255_C010489;WGV33D_MAIN_F0250_C010226;WGV33D_MAIN_F0254_C010451;WGV33D_MAIN_F0257_C010569;WGV33D_MAIN_F0252_C010335;WGV33D_MAIN_F0256_C010535;WGV33D_MAIN_F0259_C010662;WGV33D_MAIN_F0254_C010444;WGV33D_MAIN_F0258_C010616;WGV33D_MAIN_F0261_C010771;WGV33D_MAIN_F0256_C010531;WGV33D_MAIN_F0258_C010611;WGV33D_MAIN_F0260_C010719
WGV33D_THREAD_001035,GM_RM011,main,202,204,3,2,2,1,-36.968,-36.0143,314,310,0.9537,-4,3.081543,3.12793,5810.499733,1,0.5,0.011097,1,1.392304,1.526631,transient_unlinked,WGV33D_MAIN_F0202_C007539;WGV33D_MAIN_F0204_C007657
WGV33D_THREAD_001036,GM_RM011,main,202,204,3,2,2,1,-32.5,-31.5,212.0908,204.2395,1,-7.8513,3.909668,4.09375,4461.999931,0.75,0.5,0.106234,1,1.759678,1.124385,transient_unlinked,WGV33D_MAIN_F0202_C007541;WGV33D_MAIN_F0204_C007658
WGV33D_THREAD_001037,GM_RM011,main,202,204,3,2,2,1,-12.0008,-10.958,214,214,1.0428,0,4.967285,5.675781,4038.500038,1,0.5,0.022846,1,1.512091,1.02417,transient_unlinked,WGV33D_MAIN_F0202_C007547;WGV33D_MAIN_F0204_C007668
WGV33D_THREAD_001038,GM_RM011,main,202,202,1,1,1,0,-0.5,-0.5,168.1191,168.1191,0,0,4.118164,4.118164,683.5,1,0,0.084204,1,110.1875,1.660075,transient_unlinked,WGV33D_MAIN_F0202_C007551
WGV33D_THREAD_001039,GM_RM011,main,202,204,3,2,2,1,10.0332,10.9725,310,310,0.9393,0,8.992188,10.113281,6987.000122,1,0.5,0.008159,1,1.607719,1.811721,transient_unlinked,WGV33D_MAIN_F0202_C007556;WGV33D_MAIN_F0204_C007677
WGV33D_THREAD_001040,GM_RM011,main,202,218,17,10,10,8,18.0052,24.9777,226,218,6.9725,-8,3.266042,4.688965,36778.999938,0.766553,0.5,0.00903,1,1.39053,1.555054,dynamic_local_response_supported,WGV33D_MAIN_F0202_C007559;WGV33D_MAIN_F0204_C007679;WGV33D_MAIN_F0206_C007774;WGV33D_MAIN_F0208_C007874;WGV33D_MAIN_F0210_C007975;WGV33D_MAIN_F0212_C008091;WGV33D_MAIN_F0212_C008094;WGV33D_MAIN_F0214_C008204;WGV33D_MAIN_F0216_C008341;WGV33D_MAIN_F0218_C008466
WGV33D_THREAD_001041,GM_RM011,main,202,202,1,1,1,0,22.9553,22.9553,199.9028,199.9028,0,0,2.781738,2.781738,4301.000015,1,0,0.055483,1,0.994252,1.613532,transient_unlinked,WGV33D_MAIN_F0202_C007561
WGV33D_THREAD_001042,GM_RM011,main,202,202,1,1,1,0,36.9822,36.9822,186,186,0,0,3.529297,3.529297,1485.499989,1,0,0.019582,1,1.158043,1.998607,transient_unlinked,WGV33D_MAIN_F0202_C007564
WGV33D_THREAD_001043,GM_RM011,main,202,202,1,1,0,0,41.0426,41.0426,230,230,0,0,3.883789,3.883789,1850.000061,1,0,0.041775,1,1.463671,1.361328,transient_unlinked,WGV33D_MAIN_F0202_C007565
WGV33D_THREAD_001044,GM_RM011,main,202,204,3,2,1,1,45.9713,46.0408,230,234,0.0695,4,5.65918,6.064453,4371.500091,1,0.5,0.027742,1,1.07844,1.853489,transient_unlinked,WGV33D_MAIN_F0202_C007566;WGV33D_MAIN_F0204_C007683
WGV33D_THREAD_001045,GM_RM011,main,203,245,43,24,24,21,-59.1832,-14.5385,163.2481,70.496,44.6447,-92.7521,4.018554,8.40625,218467.000732,0.710197,0.5,0.022786,1,1.47774,2.047776,dynamic_local_response_supported,WGV33D_MAIN_F0203_C007589;WGV33D_MAIN_F0205_C007709;WGV33D_MAIN_F0207_C007797;WGV33D_MAIN_F0209_C007905;WGV33D_MAIN_F0211_C008007;WGV33D_MAIN_F0213_C008120;WGV33D_MAIN_F0215_C008234;WGV33D_MAIN_F0217_C008380;WGV33D_MAIN_F0219_C008490;WGV33D_MAIN_F0221_C008604;WGV33D_MAIN_F0223_C008732;WGV33D_MAIN_F0225_C008838;WGV33D_MAIN_F0221_C008605;WGV33D_MAIN_F0227_C008946;WGV33D_MAIN_F0229_C009071;WGV33D_MAIN_F0231_C009194;WGV33D_MAIN_F0233_C009306;WGV33D_MAIN_F0235_C009420;WGV33D_MAIN_F0237_C009533;WGV33D_MAIN_F0239_C009646;WGV33D_MAIN_F0241_C009753;WGV33D_MAIN_F0243_C009865;WGV33D_MAIN_F0245_C009979;WGV33D_MAIN_F0241_C009756
WGV33D_THREAD_001046,GM_RM011,main,203,203,1,1,1,0,-34.9553,-34.9553,290,290,0,0,4.900391,4.900391,2612.999954,1,0,0.011097,1,2.017582,1.899834,transient_unlinked,WGV33D_MAIN_F0203_C007592
WGV33D_THREAD_001047,GM_RM011,main,203,207,5,3,3,2,-31.5034,-25.9781,103.9569,92.0874,5.5253,-11.8695,2.717122,2.89502,4799.499974,0.779519,0.5,0.025892,1,1.59604,1.548232,dynamic_local_response_supported,WGV33D_MAIN_F0203_C007593;WGV33D_MAIN_F0205_C007716;WGV33D_MAIN_F0207_C007804
WGV33D_THREAD_001048,GM_RM011,main,203,203,1,1,1,0,-30.9757,-30.9757,326,326,0,0,3.78418,3.78418,2908.999969,1,0,0.00718,1,1.688363,2.046417,transient_unlinked,WGV33D_MAIN_F0203_C007596
WGV33D_THREAD_001049,GM_RM011,main,203,207,5,3,3,2,-11.0257,-6.9867,214,210,4.039,-4,4.10612,4.542969,5627.499957,1,0.5,0.025239,1,1.286547,1.09947,dynamic_local_response_mixed,WGV33D_MAIN_F0203_C007605;WGV33D_MAIN_F0205_C007720;WGV33D_MAIN_F0207_C007812
WGV33D_THREAD_001050,GM_RM011,main,203,203,1,1,1,0,-10.9923,-10.9923,270,270,0,0,2.970703,2.970703,2442.500008,1,0,0.020888,1,1.18846,1.270851,transient_unlinked,WGV33D_MAIN_F0203_C007607
WGV33D_THREAD_001051,GM_RM011,main,203,203,1,1,1,0,-0.0332,-0.0332,168.1329,168.1329,0,0,4.110352,4.110352,824.000031,1,0,0.078329,1,1.367758,1.853125,transient_unlinked,WGV33D_MAIN_F0203_C007611
WGV33D_THREAD_001052,GM_RM011,main,203,203,1,1,1,0,10.6501,10.6501,82.1221,82.1221,0,0,2.756975,2.756975,2226.500031,1,0,0.024245,1,1.444399,1.804203,transient_unlinked,WGV33D_MAIN_F0203_C007616
WGV33D_THREAD_001053,GM_RM011,main,203,203,1,1,1,0,34.003,34.003,186,186,0,0,2.977539,2.977539,1505.999977,1,0,0.020235,1,1.060277,2.044065,transient_unlinked,WGV33D_MAIN_F0203_C007623
WGV33D_THREAD_001054,GM_RM011,main,204,204,1,1,1,0,-20.1149,-20.1149,278.0423,278.0423,0,0,3.183919,3.183919,9459.999916,1,0,0.013708,1,1.202412,1.443159,transient_unlinked,WGV33D_MAIN_F0204_C007665
WGV33D_THREAD_001055,GM_RM011,main,204,204,1,1,1,0,4.9802,4.9802,198,198,0,0,2.944336,2.944336,1666.499985,1,0,0.023499,1,1.499774,1.477778,transient_unlinked,WGV33D_MAIN_F0204_C007673
WGV33D_THREAD_001056,GM_RM011,main,205,205,1,1,1,0,-37.0269,-37.0269,335.8923,335.8923,0,0,4.490234,4.490234,3660.500092,1,0,0.005222,1,1.446661,2.206235,transient_unlinked,WGV33D_MAIN_F0205_C007712
WGV33D_THREAD_001057,GM_RM011,main,205,205,1,1,1,0,13.0253,13.0253,258,258,0,0,3.458984,3.458984,2295.999973,1,0,0.024804,1,1.422411,1.516655,transient_unlinked,WGV33D_MAIN_F0205_C007725
WGV33D_THREAD_001058,GM_RM011,main,205,205,1,1,1,0,14.712,14.712,205.8234,205.8234,0,0,2.902344,2.902344,5998.499825,1,0,0.014143,1,1.374809,1.56874,transient_unlinked,WGV33D_MAIN_F0205_C007726
WGV33D_THREAD_001059,GM_RM011,main,205,205,1,1,1,0,14.9826,14.9826,85.9855,85.9855,0,0,2.523438,2.523438,1386.499992,1,0,0.02154,1,1.113347,1.728416,transient_unlinked,WGV33D_MAIN_F0205_C007727
WGV33D_THREAD_001060,GM_RM011,main,205,205,1,1,1,0,36.0122,36.0122,206,206,0,0,2.839844,2.839844,1895.000031,1,0,0.037859,1,1.016711,2.21881,transient_unlinked,WGV33D_MAIN_F0205_C007733
WGV33D_THREAD_001061,GM_RM011,main,205,205,1,1,0,0,42.0137,42.0137,238,238,0,0,3.805664,3.805664,2115.000023,1,0,0.046345,1,1.361657,1.941059,transient_unlinked,WGV33D_MAIN_F0205_C007734
WGV33D_THREAD_001062,GM_RM011,main,206,206,1,1,1,0,-36.0144,-36.0144,334,334,0,0,3.182617,3.182617,3371.999741,1,0,0.005222,1,1.548902,2.344158,transient_unlinked,WGV33D_MAIN_F0206_C007759
WGV33D_THREAD_001063,GM_RM011,main,206,206,1,1,1,0,-28.9933,-28.9933,322,322,0,0,5.376953,5.376953,3489.499947,1,0,0.006527,1,1.636122,2.352695,transient_unlinked,WGV33D_MAIN_F0206_C007761
WGV33D_THREAD_001064,GM_RM011,main,206,206,1,1,1,0,-9.5194,-9.5194,270,270,0,0,2.938151,2.938151,3997.499771,1,0,0.016971,1,1.015068,1.42088,transient_unlinked,WGV33D_MAIN_F0206_C007767
WGV33D_THREAD_001065,GM_RM011,main,206,206,1,1,1,0,14.0037,14.0037,258,258,0,0,4.080078,4.080078,2483.500008,1,0,0.026762,1,1.646791,1.827223,transient_unlinked,WGV33D_MAIN_F0206_C007770
WGV33D_THREAD_001066,GM_RM011,main,206,206,1,1,1,0,21.9663,21.9663,206,206,0,0,3.501953,3.501953,2981.000092,1,0,0.056789,1,1.184231,2.989011,transient_unlinked,WGV33D_MAIN_F0206_C007775
WGV33D_THREAD_001067,GM_RM011,main,206,206,1,1,1,0,24.9421,24.9421,185.083,185.083,0,0,2.592285,2.592285,4824.000267,1,0,0.057115,1,1.409579,2.623845,transient_unlinked,WGV33D_MAIN_F0206_C007776
WGV33D_THREAD_001068,GM_RM011,main,207,207,1,1,1,0,-19.5154,-19.5154,246,246,0,0,4.248437,4.248437,7001.499855,1,0,0.014883,1,1.797464,1.55822,transient_unlinked,WGV33D_MAIN_F0207_C007806
WGV33D_THREAD_001069,GM_RM011,main,207,209,3,2,2,1,1.5229,3.5,216.6582,219.9517,1.9771,3.2935,3.767252,4.044922,5243,0.833333,0.5,0.01349,1,1.37104,1.564627,transient_unlinked,WGV33D_MAIN_F0207_C007813;WGV33D_MAIN_F0209_C007920
WGV33D_THREAD_001070,GM_RM011,main,207,214,8,6,6,3,16.4902,10.9408,246,234,-5.5494,-12,3.086833,3.800781,17382.500007,0.78155,0.571429,0.01271,1,1.311813,1.440532,dynamic_local_response_supported,WGV33D_MAIN_F0207_C007817;WGV33D_MAIN_F0208_C007871;WGV33D_MAIN_F0210_C007973;WGV33D_MAIN_F0212_C008087;WGV33D_MAIN_F0208_C007870;WGV33D_MAIN_F0214_C008200
WGV33D_THREAD_001071,GM_RM011,main,207,221,15,18,17,2,32.5893,44.5494,74,110,11.9601,36,4.223145,7.523438,26613.999947,0.644854,0.857143,0.030083,1,1.197815,1.745297,dynamic_local_response_mixed,WGV33D_MAIN_F0207_C007823;WGV33D_MAIN_F0209_C007928;WGV33D_MAIN_F0211_C008038;WGV33D_MAIN_F0211_C008036;WGV33D_MAIN_F0213_C008148;WGV33D_MAIN_F0210_C007979;WGV33D_MAIN_F0213_C008150;WGV33D_MAIN_F0215_C008270;WGV33D_MAIN_F0215_C008273;WGV33D_MAIN_F0212_C008097;WGV33D_MAIN_F0215_C008274;WGV33D_MAIN_F0217_C008411;WGV33D_MAIN_F0210_C007980;WGV33D_MAIN_F0216_C008345;WGV33D_MAIN_F0219_C008522;WGV33D_MAIN_F0218_C008468;WGV33D_MAIN_F0221_C008639;WGV33D_MAIN_F0220_C008580
WGV33D_THREAD_001072,GM_RM011,main,208,208,1,1,0,0,-49.1515,-49.1515,92.7032,92.7032,0,0,3.304036,3.304036,1109.000011,1,0,0.025239,1,1.468702,1.212547,transient_unlinked,WGV33D_MAIN_F0208_C007848
WGV33D_THREAD_001073,GM_RM011,main,208,234,27,25,25,13,-34.0498,-19.4965,310,268.0087,14.5533,-41.9913,3.758256,6.771484,134936.498632,0.723998,0.5,0.012779,1,1.373509,1.875801,dynamic_local_response_supported,WGV33D_MAIN_F0208_C007852;WGV33D_MAIN_F0210_C007954;WGV33D_MAIN_F0212_C008067;WGV33D_MAIN_F0214_C008182;WGV33D_MAIN_F0216_C008316;WGV33D_MAIN_F0218_C008448;WGV33D_MAIN_F0220_C008553;WGV33D_MAIN_F0222_C008679;WGV33D_MAIN_F0224_C008790;WGV33D_MAIN_F0224_C008792;WGV33D_MAIN_F0220_C008555;WGV33D_MAIN_F0222_C008678;WGV33D_MAIN_F0222_C008680;WGV33D_MAIN_F0220_C008549;WGV33D_MAIN_F0224_C008788;WGV33D_MAIN_F0218_C008445;WGV33D_MAIN_F0226_C008891;WGV33D_MAIN_F0228_C009011;WGV33D_MAIN_F0230_C009136;WGV33D_MAIN_F0228_C009013;WGV33D_MAIN_F0230_C009138;WGV33D_MAIN_F0232_C009248;WGV33D_MAIN_F0230_C009141;WGV33D_MAIN_F0232_C009250;WGV33D_MAIN_F0234_C009369
WGV33D_THREAD_001074,GM_RM011,main,208,216,9,5,5,4,-27.0084,-20.949,197.3366,190,6.0594,-7.3366,3.981901,4.833984,9986.499817,0.666667,0.5,0.123085,1,1.846282,1.135779,dynamic_local_response_mixed,WGV33D_MAIN_F0208_C007854;WGV33D_MAIN_F0210_C007957;WGV33D_MAIN_F0212_C008069;WGV33D_MAIN_F0214_C008186;WGV33D_MAIN_F0216_C008321
WGV33D_THREAD_001075,GM_RM011,main,208,208,1,1,1,0,-5.9594,-5.9594,210,210,0,0,4.587891,4.587891,1815.000099,1,0,0.028721,1,1.791661,1.084516,transient_unlinked,WGV33D_MAIN_F0208_C007864
WGV33D_THREAD_001076,GM_RM011,main,208,208,1,1,1,0,2.532,2.532,216.7299,216.7299,0,0,3.927734,3.927734,2664.5,1,0,0.011749,1,1.29902,1.356412,transient_unlinked,WGV33D_MAIN_F0208_C007865
WGV33D_THREAD_001077,GM_RM011,main,208,212,5,3,3,2,3.9994,5.0284,262,262,1.029,0,3.563477,4.330078,7781.999909,1,0.5,0.028286,1,1.572704,1.24716,dynamic_local_response_supported,WGV33D_MAIN_F0208_C007866;WGV33D_MAIN_F0210_C007970;WGV33D_MAIN_F0212_C008085
WGV33D_THREAD_001078,GM_RM011,main,208,220,13,7,7,6,6.9717,16.9538,186,191.9547,9.9821,5.9547,4.384277,6.059896,18051.999569,0.848771,0.5,0.086348,1,1.578017,1.667293,dynamic_local_response_supported,WGV33D_MAIN_F0208_C007868;WGV33D_MAIN_F0210_C007971;WGV33D_MAIN_F0212_C008086;WGV33D_MAIN_F0214_C008199;WGV33D_MAIN_F0216_C008337;WGV33D_MAIN_F0218_C008462;WGV33D_MAIN_F0220_C008576
WGV33D_THREAD_001079,GM_RM011,main,208,208,1,1,1,0,7.9661,7.9661,230,230,0,0,3.077148,3.077148,1974.499962,1,0,0.007833,1,1.340495,1.694616,transient_unlinked,WGV33D_MAIN_F0208_C007869
WGV33D_THREAD_001080,GM_RM011,main,208,208,1,1,1,0,30.4938,30.4938,80.6027,80.6027,0,0,3.285938,3.285938,1563.499973,1,0,0.033943,1,1.042062,1.592194,transient_unlinked,WGV33D_MAIN_F0208_C007876
WGV33D_THREAD_001081,GM_RM011,main,209,209,1,1,0,0,-32.5,-32.5,300.1486,300.1486,0,0,2.539062,2.539062,3246.000015,1,0,0.011749,1,1.478367,1.903701,transient_unlinked,WGV33D_MAIN_F0209_C007909
WGV33D_THREAD_001082,GM_RM011,main,209,209,1,1,1,0,-27.0066,-27.0066,318,318,0,0,4.964844,4.964844,3439.999893,1,0,0.009791,1,1.472359,2.188508,transient_unlinked,WGV33D_MAIN_F0209_C007910
WGV33D_THREAD_001083,GM_RM011,main,209,223,15,9,9,7,-25.4709,-18.4969,278,251.3525,6.974,-26.6475,3.227767,4.289062,44161.499457,0.759747,0.5,0.015784,1,1.410994,1.504446,dynamic_local_response_supported,WGV33D_MAIN_F0209_C007912;WGV33D_MAIN_F0211_C008015;WGV33D_MAIN_F0213_C008128;WGV33D_MAIN_F0215_C008244;WGV33D_MAIN_F0217_C008388;WGV33D_MAIN_F0219_C008501;WGV33D_MAIN_F0221_C008615;WGV33D_MAIN_F0223_C008739;WGV33D_MAIN_F0223_C008740
WGV33D_THREAD_001084,GM_RM011,main,209,209,1,1,1,0,-1.0184,-1.0184,338,338,0,0,6.775391,6.775391,3381.999939,1,0,0.013708,1,1.247635,1.656528,transient_unlinked,WGV33D_MAIN_F0209_C007919
WGV33D_THREAD_001085,GM_RM011,main,209,217,9,6,6,4,10.2258,15.972,201.9648,206,5.7462,4.0352,3.660303,4.176758,20501.499905,0.72298,0.5,0.014687,1,1.457318,1.439369,dynamic_local_response_supported,WGV33D_MAIN_F0209_C007921;WGV33D_MAIN_F0211_C008029;WGV33D_MAIN_F0213_C008141;WGV33D_MAIN_F0215_C008264;WGV33D_MAIN_F0217_C008403;WGV33D_MAIN_F0217_C008399
WGV33D_THREAD_001086,GM_RM011,main,209,209,1,1,1,0,20.0227,20.0227,218,218,0,0,2.9375,2.9375,2647.5,1,0,0.009791,1,1.553539,2.006564,transient_unlinked,WGV33D_MAIN_F0209_C007924
WGV33D_THREAD_001087,GM_RM011,main,210,212,3,2,2,1,-20.0318,-17.5,94,91.8456,2.5318,-2.1544,3.458496,3.751953,1962.499992,1,0.5,0.03688,1,1.7404,1.525208,transient_unlinked,WGV33D_MAIN_F0210_C007959;WGV33D_MAIN_F0212_C008071
WGV33D_THREAD_001088,GM_RM011,main,210,210,1,1,1,0,-19.4782,-19.4782,294,294,0,0,4.042318,4.042318,3808.500031,1,0,0.009574,1,1.327055,1.296002,transient_unlinked,WGV33D_MAIN_F0210_C007960
WGV33D_THREAD_001089,GM_RM011,main,210,216,7,4,4,3,-6.0602,-4.0432,318,316.1728,2.017,-1.8272,3.493164,3.862305,12102.499984,1,0.5,0.014034,1,1.60771,1.579139,dynamic_local_response_supported,WGV33D_MAIN_F0210_C007968;WGV33D_MAIN_F0212_C008078;WGV33D_MAIN_F0214_C008194;WGV33D_MAIN_F0216_C008332
WGV33D_THREAD_001090,GM_RM011,main,210,210,1,1,1,0,2.5,2.5,279.8141,279.8141,0,0,2.94043,2.94043,2537.999954,1,0,0.023499,1,1.203273,1.276744,transient_unlinked,WGV33D_MAIN_F0210_C007969
WGV33D_THREAD_001091,GM_RM011,main,210,222,13,7,7,6,10.1834,21.2208,203.1419,212.7485,11.0374,9.6066,3.482817,4.588542,21935.99948,0.798737,0.5,0.014842,1,1.597062,1.407612,dynamic_local_response_supported,WGV33D_MAIN_F0210_C007972;WGV33D_MAIN_F0212_C008088;WGV33D_MAIN_F0214_C008201;WGV33D_MAIN_F0216_C008339;WGV33D_MAIN_F0218_C008465;WGV33D_MAIN_F0220_C008577;WGV33D_MAIN_F0222_C008699
WGV33D_THREAD_001092,GM_RM011,main,211,215,5,4,4,2,-44.4899,-42.9666,78,79.8855,1.5233,1.8855,4.087825,5.146484,5010.500008,0.757898,0.5,0.053998,1,1.489254,1.032248,dynamic_local_response_mixed,WGV33D_MAIN_F0211_C008008;WGV33D_MAIN_F0213_C008121;WGV33D_MAIN_F0213_C008122;WGV33D_MAIN_F0215_C008235
