event_id,event_type,from_frame,to_frame,from_component_frame_id,to_component_frame_id,motion_compensated_distance_m,body_relative_displacement_m,energy_fraction_change,association_basis,association_scope
343_344_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,343,344,SAR000343_C03,SAR000344_C04,0.473521,0.473521,-0.003198,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,343,344,SAR000343_C04,SAR000344_C05,0.4997,0.4997,-0.017161,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,343,344,SAR000343_C04,SAR000344_C01,0.632247,0.632247,0.347957,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_DISAPPEARED_33_5,COMPONENT_DISAPPEARED,343,344,SAR000343_C05,,0,0,0.013624,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,343,344,SAR000343_C06,SAR000344_C05,0.205178,0.205178,-0.00481,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,343,344,SAR000343_C06,SAR000344_C02,0.438853,0.438853,0.039868,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,343,344,SAR000343_C07,SAR000344_C04,0.048488,0.048488,0.012032,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,343,344,SAR000343_C07,SAR000344_C03,0.707709,0.707709,0.011449,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_CONTINUED_58_8,COMPONENT_CONTINUED,343,344,SAR000343_C08,SAR000344_C04,0.224714,0.224714,0.013888,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_CONTINUED_58_9,COMPONENT_CONTINUED,343,344,SAR000343_C09,SAR000344_C01,0.272383,0.272383,0.365043,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_10,COMPONENT_SPLIT,343,344,SAR000343_C10,SAR000344_C02,0.220704,0.220704,0.046222,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_SPLIT_41_10,COMPONENT_SPLIT,343,344,SAR000343_C10,SAR000344_C05,0.555128,0.555128,0.001544,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_1,COMPONENT_MERGE,343,344,SAR000343_C01,SAR000344_C01,0.056357,0.056357,0.060985,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_9,COMPONENT_MERGE,343,344,SAR000343_C09,SAR000344_C01,0.272383,0.272383,0.365043,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_4,COMPONENT_MERGE,343,344,SAR000343_C04,SAR000344_C01,0.632247,0.632247,0.347957,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_2,COMPONENT_MERGE,343,344,SAR000343_C02,SAR000344_C02,0.112824,0.112824,-0.011201,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_10,COMPONENT_MERGE,343,344,SAR000343_C10,SAR000344_C02,0.220704,0.220704,0.046222,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_6,COMPONENT_MERGE,343,344,SAR000343_C06,SAR000344_C02,0.438853,0.438853,0.039868,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_3,COMPONENT_MERGE,343,344,SAR000343_C03,SAR000344_C03,0.190825,0.190825,-0.003781,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_2,COMPONENT_MERGE,343,344,SAR000343_C02,SAR000344_C03,0.592967,0.592967,-0.041357,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_7,COMPONENT_MERGE,343,344,SAR000343_C07,SAR000344_C03,0.707709,0.707709,0.011449,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_7,COMPONENT_MERGE,343,344,SAR000343_C07,SAR000344_C04,0.048488,0.048488,0.012032,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_8,COMPONENT_MERGE,343,344,SAR000343_C08,SAR000344_C04,0.224714,0.224714,0.013888,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_3,COMPONENT_MERGE,343,344,SAR000343_C03,SAR000344_C04,0.473521,0.473521,-0.003198,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_6,COMPONENT_MERGE,343,344,SAR000343_C06,SAR000344_C05,0.205178,0.205178,-0.00481,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_4,COMPONENT_MERGE,343,344,SAR000343_C04,SAR000344_C05,0.4997,0.4997,-0.017161,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
343_344_COMPONENT_MERGE_41_10,COMPONENT_MERGE,343,344,SAR000343_C10,SAR000344_C05,0.555128,0.555128,0.001544,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,344,345,SAR000344_C01,SAR000345_C01,0.07371,0.07371,0.00466,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,344,345,SAR000344_C02,SAR000345_C04,0.134213,0.134213,-0.031194,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,344,345,SAR000344_C02,SAR000345_C03,0.299917,0.299917,-0.01853,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,344,345,SAR000344_C02,SAR000345_C06,0.518354,0.518354,-0.045004,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,344,345,SAR000344_C03,SAR000345_C06,0.186523,0.186523,-0.014848,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,344,345,SAR000344_C03,SAR000345_C05,0.240228,0.240228,-0.009052,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,344,345,SAR000344_C03,SAR000345_C04,0.5813,0.5813,-0.001038,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,344,345,SAR000344_C04,SAR000345_C02,0.068585,0.068585,0.020057,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,344,345,SAR000344_C04,SAR000345_C05,0.466717,0.466717,-0.009635,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_CONTINUED_58_5,COMPONENT_CONTINUED,344,345,SAR000344_C05,SAR000345_C03,0.345574,0.345574,0.026148,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_4,COMPONENT_MERGE,344,345,SAR000344_C04,SAR000345_C02,0.068585,0.068585,0.020057,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_3,COMPONENT_MERGE,344,345,SAR000344_C03,SAR000345_C02,0.701102,0.701102,0.02064,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_2,COMPONENT_MERGE,344,345,SAR000344_C02,SAR000345_C03,0.299917,0.299917,-0.01853,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_5,COMPONENT_MERGE,344,345,SAR000344_C05,SAR000345_C03,0.345574,0.345574,0.026148,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_2,COMPONENT_MERGE,344,345,SAR000344_C02,SAR000345_C04,0.134213,0.134213,-0.031194,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_3,COMPONENT_MERGE,344,345,SAR000344_C03,SAR000345_C04,0.5813,0.5813,-0.001038,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_3,COMPONENT_MERGE,344,345,SAR000344_C03,SAR000345_C05,0.240228,0.240228,-0.009052,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_4,COMPONENT_MERGE,344,345,SAR000344_C04,SAR000345_C05,0.466717,0.466717,-0.009635,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_3,COMPONENT_MERGE,344,345,SAR000344_C03,SAR000345_C06,0.186523,0.186523,-0.014848,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
344_345_COMPONENT_MERGE_41_2,COMPONENT_MERGE,344,345,SAR000344_C02,SAR000345_C06,0.518354,0.518354,-0.045004,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,345,346,SAR000345_C01,SAR000346_C01,0.220023,0.220023,0.020159,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,345,346,SAR000345_C02,SAR000346_C02,0.110139,0.110139,-0.008379,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,345,346,SAR000345_C02,SAR000346_C03,0.411455,0.411455,-0.030561,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,345,346,SAR000345_C02,SAR000346_C04,0.735713,0.735713,-0.033165,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,345,346,SAR000345_C03,SAR000346_C06,0.287441,0.287441,-0.026423,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,345,346,SAR000345_C03,SAR000346_C05,0.665377,0.665377,-0.027242,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,345,346,SAR000345_C04,SAR000346_C06,0.195077,0.195077,-0.013759,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,345,346,SAR000345_C04,SAR000346_C05,0.236042,0.236042,-0.014578,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,345,346,SAR000345_C04,SAR000346_C04,0.543569,0.543569,-0.011487,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,345,346,SAR000345_C05,SAR000346_C03,0.082059,0.082059,-0.000869,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,345,346,SAR000345_C05,SAR000346_C04,0.262427,0.262427,-0.003473,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,345,346,SAR000345_C05,SAR000346_C05,0.556483,0.556483,-0.006564,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,345,346,SAR000345_C06,SAR000346_C04,0.152126,0.152126,0.002323,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,345,346,SAR000345_C06,SAR000346_C05,0.172985,0.172985,-0.000768,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,345,346,SAR000345_C06,SAR000346_C03,0.492294,0.492294,0.004927,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_2,COMPONENT_MERGE,345,346,SAR000345_C02,SAR000346_C02,0.110139,0.110139,-0.008379,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_5,COMPONENT_MERGE,345,346,SAR000345_C05,SAR000346_C02,0.59998,0.59998,0.021313,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_5,COMPONENT_MERGE,345,346,SAR000345_C05,SAR000346_C03,0.082059,0.082059,-0.000869,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_2,COMPONENT_MERGE,345,346,SAR000345_C02,SAR000346_C03,0.411455,0.411455,-0.030561,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_6,COMPONENT_MERGE,345,346,SAR000345_C06,SAR000346_C03,0.492294,0.492294,0.004927,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_6,COMPONENT_MERGE,345,346,SAR000345_C06,SAR000346_C04,0.152126,0.152126,0.002323,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_5,COMPONENT_MERGE,345,346,SAR000345_C05,SAR000346_C04,0.262427,0.262427,-0.003473,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_4,COMPONENT_MERGE,345,346,SAR000345_C04,SAR000346_C04,0.543569,0.543569,-0.011487,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_6,COMPONENT_MERGE,345,346,SAR000345_C06,SAR000346_C05,0.172985,0.172985,-0.000768,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_4,COMPONENT_MERGE,345,346,SAR000345_C04,SAR000346_C05,0.236042,0.236042,-0.014578,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_5,COMPONENT_MERGE,345,346,SAR000345_C05,SAR000346_C05,0.556483,0.556483,-0.006564,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_4,COMPONENT_MERGE,345,346,SAR000345_C04,SAR000346_C06,0.195077,0.195077,-0.013759,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_3,COMPONENT_MERGE,345,346,SAR000345_C03,SAR000346_C06,0.287441,0.287441,-0.026423,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
345_346_COMPONENT_MERGE_41_6,COMPONENT_MERGE,345,346,SAR000345_C06,SAR000346_C06,0.583527,0.583527,0.000051,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_CONTINUED_58_1,COMPONENT_CONTINUED,346,347,SAR000346_C01,SAR000347_C01,0.116586,0.116586,-0.043116,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,346,347,SAR000346_C02,SAR000347_C02,0.066693,0.066693,0.020191,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_2,COMPONENT_SPLIT,346,347,SAR000346_C02,SAR000347_C04,0.661941,0.661941,-0.014537,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,346,347,SAR000346_C03,SAR000347_C04,0.157098,0.157098,0.007645,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,346,347,SAR000346_C03,SAR000347_C02,0.495335,0.495335,0.042373,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,346,347,SAR000346_C03,SAR000347_C05,0.658077,0.658077,-0.004173,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,346,347,SAR000346_C04,SAR000347_C04,0.185519,0.185519,0.010249,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,346,347,SAR000346_C04,SAR000347_C05,0.318902,0.318902,-0.001569,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,346,347,SAR000346_C05,SAR000347_C05,0.087608,0.087608,0.001522,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,346,347,SAR000346_C05,SAR000347_C04,0.491167,0.491167,0.01334,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_CONTINUED_58_6,COMPONENT_CONTINUED,346,347,SAR000346_C06,SAR000347_C05,0.428692,0.428692,0.000703,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
346_347_COMPONENT_MERGE_41_2,COMPONENT_MERGE,346,347,SAR000346_C02,SAR000347_C02,0.066693,0.066693,0.020191,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
