path_id,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,component_ids,azimuth_start,azimuth_end,radial_start,radial_end,radial_band,azimuth_velocity_median,radial_velocity_median,azimuth_acceleration_median,radial_acceleration_median,direction_reversal_count,mean_overlap,mean_shape_consistency,mean_local_contrast,static_background_overlap,branch_competition_count,path_physical_consistency,path_status
WGV34A_PATH_0000717,strict_physical_path,278,284,7,7,WGV33D_MAIN_F0278_C011937;WGV33D_MAIN_F0279_C012010;WGV33D_MAIN_F0280_C012081;WGV33D_MAIN_F0281_C012149;WGV33D_MAIN_F0282_C012217;WGV33D_MAIN_F0283_C012273;WGV33D_MAIN_F0284_C012340,35.375,42.0292,85.7002,99.0732,R0,1.0294,2.76125,0.103,0.0685,1,0.75,0.85685844,3.398746,0.52684199,12,0.83653041,recurrent_background_path
WGV34A_PATH_0000718,strict_physical_path,279,281,3,3,WGV33D_MAIN_F0279_C011971;WGV33D_MAIN_F0280_C012046;WGV33D_MAIN_F0281_C012118,-49.8537,-48.6797,355.3007,348.4362,R2,0.587,-3.43225,0.5246,1.2041,0,0.75,0.83094483,3.1,0.40826798,4,0.84190941,physically_possible_ambiguous_path
WGV34A_PATH_0000719,strict_physical_path,279,280,2,2,WGV33D_MAIN_F0279_C011973;WGV33D_MAIN_F0280_C012048,-38.838,-37.5275,332.7291,330,R2,1.3105,-2.7291,0,0,0,0.75,1,3.0794275,0.41919808,0,0.88308019,insufficient_length
WGV34A_PATH_0000720,strict_physical_path,279,280,2,2,WGV33D_MAIN_F0279_C011989;WGV33D_MAIN_F0280_C012061,-7.9781,-6.9771,278,278,R2,1.001,0,0,0,0,0.75,1,4.868164,0.44216302,2,0.8807837,insufficient_length
WGV34A_PATH_0000721,strict_physical_path,279,288,10,10,WGV33D_MAIN_F0279_C012004;WGV33D_MAIN_F0280_C012077;WGV33D_MAIN_F0281_C012148;WGV33D_MAIN_F0282_C012213;WGV33D_MAIN_F0283_C012270;WGV33D_MAIN_F0284_C012337;WGV33D_MAIN_F0285_C012397;WGV33D_MAIN_F0286_C012465;WGV33D_MAIN_F0287_C012540;WGV33D_MAIN_F0288_C012608,22.4926,33.6992,118,132.7191,R0,1.0705,1.5055,-0.12665,0.0292,0,0.75,0.81756553,4.2137045,0.44225595,18,0.83516579,recurrent_background_path
WGV34A_PATH_0000722,strict_physical_path,288,289,2,2,WGV33D_MAIN_F0288_C012608;WGV33D_MAIN_F0289_C012674,33.6992,34.5768,132.7191,134,R1,0.8776,1.2809,0,0,0,1,0.59061611,5.433268,0.44622679,2,0.85303135,insufficient_length
WGV34A_PATH_0000723,strict_physical_path,280,281,2,2,WGV33D_MAIN_F0280_C012047;WGV33D_MAIN_F0281_C012119,-44.5,-43.983,263.9721,262,R2,0.517,-1.9721,0,0,0,0.75,1,3.8188475,0.44811929,1,0.88018807,insufficient_length
WGV34A_PATH_0000724,strict_physical_path,280,281,2,2,WGV33D_MAIN_F0280_C012057;WGV33D_MAIN_F0281_C012129,-12.9741,-11.9863,386,386,R2,0.9878,0,0,0,0,0.75,1,3.355957,0.43934816,2,0.88106518,insufficient_length
WGV34A_PATH_0000725,strict_physical_path,280,281,2,2,WGV33D_MAIN_F0280_C012059;WGV33D_MAIN_F0281_C012132,-8.9925,-8.0327,342,342,R2,0.9598,0,0,0,0,0.75,1,3.09375,0.4223564,2,0.88276436,insufficient_length
WGV34A_PATH_0000726,strict_physical_path,280,283,4,4,WGV33D_MAIN_F0280_C012063;WGV33D_MAIN_F0281_C012136;WGV33D_MAIN_F0282_C012196;WGV33D_MAIN_F0283_C012254,-5.1563,-2.9236,339.1614,338.6773,R2,0.6514,-0.0079,-0.2046,0.57675,2,0.75,1,4.311133,0.42716559,6,0.88228344,recurrent_background_path
WGV34A_PATH_0000727,strict_physical_path,280,289,10,10,WGV33D_MAIN_F0280_C012074;WGV33D_MAIN_F0281_C012146;WGV33D_MAIN_F0282_C012209;WGV33D_MAIN_F0283_C012267;WGV33D_MAIN_F0284_C012334;WGV33D_MAIN_F0285_C012396;WGV33D_MAIN_F0286_C012461;WGV33D_MAIN_F0287_C012535;WGV33D_MAIN_F0288_C012604;WGV33D_MAIN_F0289_C012672,16.0443,21.979,330,342,R2,0.5212,1.8926,-0.0248,0.1074,0,0.75,1,4.775879,0.42030638,18,0.88296936,recurrent_background_path
WGV34A_PATH_0000728,strict_physical_path,281,282,2,2,WGV33D_MAIN_F0281_C012123;WGV33D_MAIN_F0282_C012187,-23.9649,-22.9746,334,332.1015,R2,0.9903,-1.8985,0,0,0,0.75,1,2.853516,0.41640013,1,0.88335999,insufficient_length
WGV34A_PATH_0000729,strict_physical_path,281,282,2,2,WGV33D_MAIN_F0281_C012127;WGV33D_MAIN_F0282_C012189,-14.9682,-14.0365,290,290,R2,0.9317,0,0,0,0,0.75,1,5.576172,0.44216302,2,0.8807837,insufficient_length
WGV34A_PATH_0000730,strict_physical_path,281,282,2,2,WGV33D_MAIN_F0281_C012133;WGV33D_MAIN_F0282_C012194,-7.0135,-5.9828,114,114,R0,1.0307,0,0,0,0,0.75,1,3.3623045,0.45523825,2,0.87947618,insufficient_length
WGV34A_PATH_0000731,strict_physical_path,282,284,3,3,WGV33D_MAIN_F0282_C012181;WGV33D_MAIN_F0283_C012242;WGV33D_MAIN_F0284_C012302,-53.4745,-54.1885,330,324.5313,R2,-0.357,-2.73435,0.1136,-2.0115,0,0.75,0.66188971,3.115234,0.42284539,3,0.79818789,recurrent_background_path
WGV34A_PATH_0000732,strict_physical_path,282,285,4,4,WGV33D_MAIN_F0282_C012206;WGV33D_MAIN_F0283_C012262;WGV33D_MAIN_F0284_C012327;WGV33D_MAIN_F0285_C012392,8.7469,11.0152,268.6021,274,R2,0.8381,1.2978,-0.528,-1.07415,0,0.75,0.77658921,2.897705,0.43858994,6,0.82528831,recurrent_background_path
WGV34A_PATH_0000733,strict_physical_path,282,286,5,5,WGV33D_MAIN_F0282_C012207;WGV33D_MAIN_F0283_C012263;WGV33D_MAIN_F0284_C012330;WGV33D_MAIN_F0285_C012393;WGV33D_MAIN_F0286_C012459,12.9357,17.3877,134.883,138,R1,1.023,0.7888,0.4156,0.4035,0,0.75,0.75846434,4.475695,0.60792393,8,0.80382369,recurrent_background_path
WGV34A_PATH_0000734,strict_physical_path,282,283,2,2,WGV33D_MAIN_F0282_C012215;WGV33D_MAIN_F0283_C012271,31.0016,32.0033,118,110,R0,1.0017,-8,0,0,0,0.75,1,3.2231445,0.44742575,2,0.88025743,insufficient_length
WGV34A_PATH_0000735,strict_physical_path,283,284,2,2,WGV33D_MAIN_F0283_C012244;WGV33D_MAIN_F0284_C012305,-44.9879,-47.0186,354,343.9257,R2,-2.0307,-10.0743,0,0,0,0.375,1,3.2124025,0.41864393,0,0.77063561,insufficient_length
WGV34A_PATH_0000736,strict_physical_path,283,287,5,5,WGV33D_MAIN_F0283_C012256;WGV33D_MAIN_F0284_C012320;WGV33D_MAIN_F0285_C012385;WGV33D_MAIN_F0286_C012451;WGV33D_MAIN_F0287_C012522,-0.9766,0.8302,386,384.6983,R2,0.4203,0,0.7692,0,0,0.875,1,5.516927,0.41502638,8,0.92099736,physically_possible_ambiguous_path
WGV34A_PATH_0000737,strict_physical_path,283,284,2,2,WGV33D_MAIN_F0283_C012264;WGV33D_MAIN_F0284_C012329,12.5,12.848,239.8929,241.9118,R1,0.348,2.0189,0,0,0,0.75,0.71150824,3.380534,0.42399958,2,0.8104771,insufficient_length
WGV34A_PATH_0000738,strict_physical_path,283,285,3,3,WGV33D_MAIN_F0283_C012265;WGV33D_MAIN_F0284_C012331;WGV33D_MAIN_F0285_C012394,15.0359,16.2693,259.2159,261.2169,R2,0.6167,1.0005,1.0638,-0.4664,0,0.875,0.87411937,2.996931,0.43834007,4,0.88719584,recurrent_background_path
WGV34A_PATH_0000739,strict_physical_path,283,287,5,5,WGV33D_MAIN_F0283_C012266;WGV33D_MAIN_F0284_C012332;WGV33D_MAIN_F0285_C012395;WGV33D_MAIN_F0286_C012460;WGV33D_MAIN_F0287_C012533,15.9884,17.8469,286,292.5873,R2,0.4923,0,-0.04,0,2,0.875,0.71150836,2.913086,0.43842336,8,0.84653475,recurrent_background_path
WGV34A_PATH_0000740,strict_physical_path,283,284,2,2,WGV33D_MAIN_F0283_C012272;WGV33D_MAIN_F0284_C012339,32.1681,33.968,120.581,122,R0,1.7999,1.419,0,0,0,0.75,0.71150849,2.928548,0.44177546,2,0.80869958,insufficient_length
WGV34A_PATH_0000741,strict_physical_path,284,285,2,2,WGV33D_MAIN_F0284_C012310;WGV33D_MAIN_F0285_C012377,-21.3736,-21.5094,355.4931,354,R2,-0.1358,-1.4931,0,0,0,1,0.66188975,3.0257165,0.4208696,1,0.87338548,insufficient_length
WGV34A_PATH_0000742,strict_physical_path,285,286,2,2,WGV33D_MAIN_F0285_C012380;WGV33D_MAIN_F0286_C012442,-11.9975,-12.0326,286,286,R2,-0.0351,0,0,0,0,1,1,5.3867185,0.44066715,2,0.95593328,insufficient_length
WGV34A_PATH_0000743,strict_physical_path,285,287,3,3,WGV33D_MAIN_F0285_C012399;WGV33D_MAIN_F0286_C012468;WGV33D_MAIN_F0287_C012541,39.7324,41.5083,102.9804,106,R0,0.88795,1.5098,-1.1001,2.0814,0,0.75,0.8882946,2.894531,0.42607963,4,0.85446569,recurrent_background_path
WGV34A_PATH_0000744,strict_physical_path,285,293,9,9,WGV33D_MAIN_F0285_C012400;WGV33D_MAIN_F0286_C012469;WGV33D_MAIN_F0287_C012542;WGV33D_MAIN_F0288_C012609;WGV33D_MAIN_F0289_C012676;WGV33D_MAIN_F0290_C012745;WGV33D_MAIN_F0291_C012814;WGV33D_MAIN_F0292_C012883;WGV33D_MAIN_F0293_C012956,43.7834,50.4768,101.2768,122,R0,0.92835,2.6629,0.1909,1.1232,2,0.75,0.84579331,4.603733,0.42849916,15,0.84359841,recurrent_background_path
WGV34A_PATH_0000745,strict_physical_path,286,287,2,2,WGV33D_MAIN_F0286_C012432;WGV33D_MAIN_F0287_C012505,-54.4841,-54.4767,318,315.905,R2,0.0074,-2.095,0,0,0,0.75,0.77658936,2.874105,0.45162778,0,0.82398456,insufficient_length
WGV34A_PATH_0000746,strict_physical_path,286,287,2,2,WGV33D_MAIN_F0286_C012440;WGV33D_MAIN_F0287_C012515,-15.0189,-14.0803,234,234,R1,0.9386,0,0,0,0,0.75,1,7.990234,0.42088773,2,0.88291123,insufficient_length
WGV34A_PATH_0000747,strict_physical_path,286,287,2,2,WGV33D_MAIN_F0286_C012447;WGV33D_MAIN_F0287_C012519,-5.0079,-4.9718,342,342,R2,0.0361,0,0,0,0,1,1,3.217773,0.42645643,2,0.95735436,insufficient_length
WGV34A_PATH_0000748,strict_physical_path,286,288,3,3,WGV33D_MAIN_F0286_C012458;WGV33D_MAIN_F0287_C012530;WGV33D_MAIN_F0288_C012602,14.1673,15.9401,240.6486,242,R1,0.8864,0.6757,0.1932,-1.3514,0,0.75,0.85575424,3.419271,0.41883092,4,0.84705547,physically_possible_ambiguous_path
WGV34A_PATH_0000749,strict_physical_path,286,287,2,2,WGV33D_MAIN_F0286_C012462;WGV33D_MAIN_F0287_C012536,20.9682,21.0314,278,278,R2,0.0632,0,0,0,0,1,1,2.934082,0.42573569,2,0.95742643,insufficient_length
WGV34A_PATH_0000750,strict_physical_path,286,287,2,2,WGV33D_MAIN_F0286_C012463;WGV33D_MAIN_F0287_C012537,22.983,23.1848,270,271.2884,R2,0.2018,1.2884,0,0,0,1,0.71150824,2.765137,0.43318783,2,0.88455828,insufficient_length
WGV34A_PATH_0000751,strict_physical_path,286,288,3,3,WGV33D_MAIN_F0286_C012464;WGV33D_MAIN_F0287_C012539;WGV33D_MAIN_F0288_C012606,24.8043,27.0392,115.3095,118,R0,1.11745,1.34525,-0.1427,-2.6905,0,0.75,0.85575424,4.511719,0.44384588,4,0.84455397,recurrent_background_path
WGV34A_PATH_0000752,strict_physical_path,287,291,5,5,WGV33D_MAIN_F0287_C012504;WGV33D_MAIN_F0288_C012575;WGV33D_MAIN_F0289_C012642;WGV33D_MAIN_F0290_C012709;WGV33D_MAIN_F0291_C012780,-57.8309,-58.9368,195.8871,174.826,R1,0.12045,-4.00465,0.2283,-0.1747,1,0.75,0.79707744,4.356934,0.42006738,8,0.83226262,recurrent_background_path
WGV34A_PATH_0000753,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012579;WGV33D_MAIN_F0289_C012646;WGV33D_MAIN_F0290_C012714,-40.8761,-38.4766,245.9945,242.0468,R1,1.19975,-1.97385,-0.3013,-3.9587,1,0.75,0.71923956,3.180339,0.67257644,4,0.78755225,static_structure_path
WGV34A_PATH_0000754,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012581;WGV33D_MAIN_F0289_C012647;WGV33D_MAIN_F0290_C012715,-35.0178,-32.984,258,254,R2,1.0169,-2,-2.9696,-7.967,2,0.65625,0.59061611,3.139648,0.42274676,4,0.75225435,recurrent_background_path
WGV34A_PATH_0000755,strict_physical_path,288,297,10,10,WGV33D_MAIN_F0288_C012588;WGV33D_MAIN_F0289_C012655;WGV33D_MAIN_F0290_C012721;WGV33D_MAIN_F0291_C012792;WGV33D_MAIN_F0292_C012863;WGV33D_MAIN_F0293_C012937;WGV33D_MAIN_F0294_C012999;WGV33D_MAIN_F0295_C013059;WGV33D_MAIN_F0296_C013133;WGV33D_MAIN_F0297_C013203,-10.0014,-4.8114,261.1593,259.5138,R2,0.5162,0,-0.2826,0.9702,8,0.75,0.81756553,4.8447265,0.46589516,18,0.83280187,recurrent_background_path
WGV34A_PATH_0000756,strict_physical_path,297,298,2,2,WGV33D_MAIN_F0297_C013203;WGV33D_MAIN_F0298_C013271,-4.8114,-4.0164,259.5138,260.1906,R2,0.795,0.6768,0,0,0,0.75,0.77658936,5.413249,0.47068306,2,0.82207903,insufficient_length
WGV34A_PATH_0000757,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012593;WGV33D_MAIN_F0289_C012663;WGV33D_MAIN_F0290_C012728,-1.1586,-0.141,338.1103,339.2751,R2,0.5088,0.5824,-0.2996,-2.4992,1,0.875,0.71150836,3.207682,0.43690029,4,0.84668706,recurrent_background_path
WGV34A_PATH_0000758,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012597;WGV33D_MAIN_F0289_C012668;WGV33D_MAIN_F0290_C012734,8.015,9.9894,270,270,R2,0.9872,0,-0.0442,0,0,0.75,1,3.762695,0.43617956,4,0.88138204,recurrent_background_path
WGV34A_PATH_0000759,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012598;WGV33D_MAIN_F0289_C012669;WGV33D_MAIN_F0290_C012736,8.9965,10.9997,322,322,R2,1.0016,0,0.0058,0,0,0.75,1,3.65332,0.42759193,4,0.88224081,recurrent_background_path
WGV34A_PATH_0000760,strict_physical_path,288,290,3,3,WGV33D_MAIN_F0288_C012607;WGV33D_MAIN_F0289_C012673;WGV33D_MAIN_F0290_C012743,32.0297,32.4857,318.96,323.3555,R2,0.228,2.19775,0.6846,3.2001,1,0.875,0.73972764,2.863281,0.40135691,3,0.85729622,physically_possible_ambiguous_path
WGV34A_PATH_0000761,strict_physical_path,289,296,8,8,WGV33D_MAIN_F0289_C012653;WGV33D_MAIN_F0290_C012719;WGV33D_MAIN_F0291_C012791;WGV33D_MAIN_F0292_C012862;WGV33D_MAIN_F0293_C012936;WGV33D_MAIN_F0294_C012996;WGV33D_MAIN_F0295_C013057;WGV33D_MAIN_F0296_C013131,-12.5,-8.8158,232.0342,228.6874,R1,0.4627,0,-0.2893,0,1,0.75,1,8.600586,0.44325772,14,0.88067423,recurrent_background_path
WGV34A_PATH_0000762,strict_physical_path,289,290,2,2,WGV33D_MAIN_F0289_C012656;WGV33D_MAIN_F0290_C012722,-7.0234,-6.0303,402,402,R2,0.9931,0,0,0,0,0.75,1,3.6435545,0.39992035,2,0.88500797,insufficient_length
WGV34A_PATH_0000763,strict_physical_path,289,290,2,2,WGV33D_MAIN_F0289_C012659;WGV33D_MAIN_F0290_C012725,-3.014,-2.5,342,340.0617,R2,0.514,-1.9383,0,0,0,0.75,1,4.0473635,0.42870023,2,0.88212998,insufficient_length
WGV34A_PATH_0000764,strict_physical_path,289,290,2,2,WGV33D_MAIN_F0289_C012661;WGV33D_MAIN_F0290_C012727,-1.0077,-0.0145,274,274,R2,0.9932,0,0,0,0,0.75,1,4.0786135,0.44177546,1,0.88082245,insufficient_length
WGV34A_PATH_0000765,strict_physical_path,290,292,3,3,WGV33D_MAIN_F0290_C012713;WGV33D_MAIN_F0291_C012785;WGV33D_MAIN_F0292_C012851,-44.5,-45.028,327.9405,311.8878,R2,-0.264,-8.02635,-2.528,-8.3947,1,0.5625,1,3.219727,0.40969593,4,0.82778041,physically_possible_ambiguous_path
WGV34A_PATH_0000766,strict_physical_path,290,296,7,7,WGV33D_MAIN_F0290_C012731;WGV33D_MAIN_F0291_C012802;WGV33D_MAIN_F0292_C012869;WGV33D_MAIN_F0293_C012946;WGV33D_MAIN_F0294_C013006;WGV33D_MAIN_F0295_C013071;WGV33D_MAIN_F0296_C013147,9.3289,14.0378,114,118,R0,0.74115,0.75105,0.0339,0.1823,0,0.775,0.79707744,4.208984,0.67888563,12,0.8138808,static_structure_path
WGV34A_PATH_0000767,strict_physical_path,290,295,6,6,WGV33D_MAIN_F0290_C012740;WGV33D_MAIN_F0291_C012810;WGV33D_MAIN_F0292_C012880;WGV33D_MAIN_F0293_C012953;WGV33D_MAIN_F0294_C013013;WGV33D_MAIN_F0295_C013077,24.8504,26.4914,279.8022,286.8553,R2,0.3523,1.4465,-0.32805,0.39955,1,0.75,0.66188975,3.3112305,0.43013837,10,0.7974586,recurrent_background_path
WGV34A_PATH_0000768,strict_physical_path,290,291,2,2,WGV33D_MAIN_F0290_C012741;WGV33D_MAIN_F0291_C012811,28.0219,28.5177,270,270,R2,0.4958,0,0,0,0,1,0.71150824,3.394531,0.41742896,2,0.88613416,insufficient_length
WGV34A_PATH_0000769,strict_physical_path,291,292,2,2,WGV33D_MAIN_F0291_C012781;WGV33D_MAIN_F0292_C012848,-51.7747,-51.5,185.0806,183.929,R1,0.2747,-1.1516,0,0,0,0.75,0.59061611,3.0544435,0.42050017,1,0.78060401,insufficient_length
WGV34A_PATH_0000770,strict_physical_path,291,292,2,2,WGV33D_MAIN_F0291_C012782;WGV33D_MAIN_F0292_C012847,-51.9848,-51.9567,610,606,R3,0.0281,-4,0,0,0,0.75,1,6.0771485,0.4014184,0,0.88485816,insufficient_length
WGV34A_PATH_0000771,strict_physical_path,291,293,3,3,WGV33D_MAIN_F0291_C012809;WGV33D_MAIN_F0292_C012873;WGV33D_MAIN_F0293_C012951,21.522,20.4502,242,246,R1,-0.5359,2,4.839,-5.4906,2,0.6,0.66188971,3.6125,0.42438942,3,0.75303349,recurrent_background_path
WGV34A_PATH_0000772,strict_physical_path,291,295,5,5,WGV33D_MAIN_F0291_C012813;WGV33D_MAIN_F0292_C012882;WGV33D_MAIN_F0293_C012955;WGV33D_MAIN_F0294_C013014;WGV33D_MAIN_F0295_C013079,37.5219,39.0177,138,146,R1,0.3506,2,-0.4812,0.0177,1,0.75,0.88829468,5.073242,0.42174218,8,0.85489945,recurrent_background_path
WGV34A_PATH_0000773,strict_physical_path,292,293,2,2,WGV33D_MAIN_F0292_C012844;WGV33D_MAIN_F0293_C012922,-59.5,-58.8412,171.8642,167.3023,R1,0.6588,-4.5619,0,0,0,0.75,0.71150824,8.951172,0.41976583,1,0.81090048,insufficient_length
WGV34A_PATH_0000774,strict_physical_path,292,293,2,2,WGV33D_MAIN_F0292_C012845;WGV33D_MAIN_F0293_C012923,-54,-53.4876,182,179.3818,R1,0.5124,-2.6182,0,0,0,0.75,0.71150824,3.8120115,0.41852381,2,0.81102468,insufficient_length
WGV34A_PATH_0000775,strict_physical_path,292,295,4,4,WGV33D_MAIN_F0292_C012846;WGV33D_MAIN_F0293_C012924;WGV33D_MAIN_F0294_C012982;WGV33D_MAIN_F0295_C013046,-50.9416,-52.283,304.5051,295.3311,R2,-0.351,-4.3123,0.5716,0.15055,2,0.75,0.71150849,2.75651,0.45250489,6,0.80762663,recurrent_background_path
WGV34A_PATH_0000776,strict_physical_path,292,301,10,10,WGV33D_MAIN_F0292_C012850;WGV33D_MAIN_F0293_C012925;WGV33D_MAIN_F0294_C012983;WGV33D_MAIN_F0295_C013047;WGV33D_MAIN_F0296_C013120;WGV33D_MAIN_F0297_C013186;WGV33D_MAIN_F0298_C013254;WGV33D_MAIN_F0299_C013313;WGV33D_MAIN_F0300_C013368;WGV33D_MAIN_F0301_C013416,-47.9947,-44.5089,162,140.6376,R1,0.5067,-2.6198,0.2429,-0.3908,5,0.75,1,3.207682,0.43456357,18,0.88154364,recurrent_background_path
WGV34A_PATH_0000777,strict_physical_path,301,303,3,3,WGV33D_MAIN_F0301_C013416;WGV33D_MAIN_F0302_C013476;WGV33D_MAIN_F0303_C013544,-44.5089,-42.5146,140.6376,135.3309,R1,0.99715,-2.65335,0.0059,-0.0315,0,0.75,1,3.177083,0.43543616,4,0.88145638,recurrent_background_path
WGV34A_PATH_0000778,strict_physical_path,292,293,2,2,WGV33D_MAIN_F0292_C012855;WGV33D_MAIN_F0293_C012931,-26.0443,-26.4677,352.1773,354,R2,-0.4234,1.8227,0,0,0,0.75,0.71150824,3.158203,0.42882942,2,0.80999412,insufficient_length
WGV34A_PATH_0000779,strict_physical_path,292,293,2,2,WGV33D_MAIN_F0292_C012857;WGV33D_MAIN_F0293_C012932,-22.5224,-22.0655,282,282,R2,0.4569,0,0,0,0,1,0.77658936,3.2620445,0.43556988,2,0.90059035,insufficient_length
WGV34A_PATH_0000780,strict_physical_path,292,296,5,5,WGV33D_MAIN_F0292_C012870;WGV33D_MAIN_F0293_C012947;WGV33D_MAIN_F0294_C013007;WGV33D_MAIN_F0295_C013070;WGV33D_MAIN_F0296_C013146,12.1569,12.0258,271.3268,274,R2,-0.0283,0.40725,-0.7902,0,3,1,0.71150849,3.541667,0.45108382,8,0.88276874,recurrent_background_path
WGV34A_PATH_0000781,strict_physical_path,292,293,2,2,WGV33D_MAIN_F0292_C012879;WGV33D_MAIN_F0293_C012952,25.0101,25.9744,146,146,R1,0.9643,0,0,0,0,0.75,1,5.2597655,0.44961516,2,0.88003848,insufficient_length
WGV34A_PATH_0000782,strict_physical_path,293,294,2,2,WGV33D_MAIN_F0293_C012929;WGV33D_MAIN_F0294_C012986,-40.9137,-42.9302,333.9223,321.9751,R2,-2.0165,-11.9472,0,0,0,0.75,1,2.838672,0.41554681,2,0.88344532,insufficient_length
WGV34A_PATH_0000783,strict_physical_path,293,297,5,5,WGV33D_MAIN_F0293_C012944;WGV33D_MAIN_F0294_C013004;WGV33D_MAIN_F0295_C013066;WGV33D_MAIN_F0296_C013144;WGV33D_MAIN_F0297_C013210,7.991,8.0175,330,322,R2,0.0069,0,-0.3518,0,1,1,0.85575424,3.264648,0.44742236,8,0.91919633,recurrent_background_path
WGV34A_PATH_0000784,strict_physical_path,294,295,2,2,WGV33D_MAIN_F0294_C012991;WGV33D_MAIN_F0295_C013052,-18.0054,-17.9632,318,318,R2,0.0422,0,0,0,0,1,1,3.4829105,0.42831266,2,0.95716873,insufficient_length
WGV34A_PATH_0000785,strict_physical_path,294,295,2,2,WGV33D_MAIN_F0294_C012994;WGV33D_MAIN_F0295_C013054,-13.5,-13.979,248.0441,246,R1,-0.479,-2.0441,0,0,0,0.75,1,5.3554685,0.44515476,2,0.88048452,insufficient_length
WGV34A_PATH_0000786,strict_physical_path,294,295,2,2,WGV33D_MAIN_F0294_C012995;WGV33D_MAIN_F0295_C013056,-12.9746,-12.995,314,314,R2,-0.0204,0,0,0,0,1,1,3.9345705,0.43094403,2,0.9569056,insufficient_length
WGV34A_PATH_0000787,strict_physical_path,294,295,2,2,WGV33D_MAIN_F0294_C013008;WGV33D_MAIN_F0295_C013072,13.013,13.0145,326,326,R2,0.0015,0,0,0,0,1,1,3.684082,0.42645643,2,0.95735436,insufficient_length
WGV34A_PATH_0000788,strict_physical_path,294,297,4,4,WGV33D_MAIN_F0294_C013012;WGV33D_MAIN_F0295_C013076;WGV33D_MAIN_F0296_C013151;WGV33D_MAIN_F0297_C013214,22.0421,23.4279,120.1128,123.2473,R0,0.4705,1.2473,0.2347,0.3249,2,0.75,0.66188975,3.3391605,0.57275076,6,0.78319736,recurrent_background_path
WGV34A_PATH_0000789,strict_physical_path,295,296,2,2,WGV33D_MAIN_F0295_C013044;WGV33D_MAIN_F0296_C013114,-54.0514,-56.6177,174.9647,169.4851,R1,-2.5663,-5.4796,0,0,0,0.5357145,0.64118356,2.9884905,0.42029996,1,0.72898024,insufficient_length
WGV34A_PATH_0000790,strict_physical_path,295,300,6,6,WGV33D_MAIN_F0295_C013045;WGV33D_MAIN_F0296_C013116;WGV33D_MAIN_F0297_C013183;WGV33D_MAIN_F0298_C013252;WGV33D_MAIN_F0299_C013311;WGV33D_MAIN_F0300_C013365,-55.0134,-55.189,310,307.5249,R2,-0.1849,-0.5635,0.2823,-2.3548,5,0.75,0.64118356,2.934012,0.45748205,10,0.78954768,recurrent_background_path
WGV34A_PATH_0000791,strict_physical_path,295,297,3,3,WGV33D_MAIN_F0295_C013051;WGV33D_MAIN_F0296_C013128;WGV33D_MAIN_F0297_C013197,-18.989,-18.8297,298,295.3928,R2,0.07965,-1.3036,0.2163,-2.6072,1,0.875,0.85575412,2.973633,0.43955886,4,0.88248264,recurrent_background_path
WGV34A_PATH_0000792,strict_physical_path,295,296,2,2,WGV33D_MAIN_F0295_C013062;WGV33D_MAIN_F0296_C013140,-1.9753,-1.0339,342,342,R2,0.9414,0,0,0,0,0.75,1,4.740723,0.42519302,2,0.8824807,insufficient_length
WGV34A_PATH_0000793,strict_physical_path,295,296,2,2,WGV33D_MAIN_F0295_C013069;WGV33D_MAIN_F0296_C013145,10.492,10.9884,238,238,R1,0.4964,0,0,0,0,1,0.71150849,5.6572265,0.42735168,2,0.88514195,insufficient_length
WGV34A_PATH_0000794,strict_physical_path,296,298,3,3,WGV33D_MAIN_F0296_C013115;WGV33D_MAIN_F0297_C013182;WGV33D_MAIN_F0298_C013251,-59.0428,-57.9781,336.1711,330,R2,0.53235,-3.08555,0.8857,-1.8289,0,0.75,1,7.421875,0.43516135,4,0.88148386,recurrent_background_path
WGV34A_PATH_0000795,strict_physical_path,296,299,4,4,WGV33D_MAIN_F0296_C013119;WGV33D_MAIN_F0297_C013187;WGV33D_MAIN_F0298_C013255;WGV33D_MAIN_F0299_C013314,-48.4475,-44.9711,176.1062,168.1156,R1,1.5949,-1.3203,-0.75995,-2.54925,0,0.75,0.77658921,3.6359865,0.41490426,6,0.82765688,physically_possible_ambiguous_path
WGV34A_PATH_0000796,strict_physical_path,296,297,2,2,WGV33D_MAIN_F0296_C013123;WGV33D_MAIN_F0297_C013190,-40.9987,-41.0908,333.8718,327.0839,R2,-0.0921,-6.7879,0,0,0,0.65625,0.59061611,3.335571,0.41615989,2,0.75291304,insufficient_length
WGV34A_PATH_0000797,strict_physical_path,296,299,4,4,WGV33D_MAIN_F0296_C013132;WGV33D_MAIN_F0297_C013202;WGV33D_MAIN_F0298_C013269;WGV33D_MAIN_F0299_C013324,-6.5462,-4.9925,282,282,R2,0.5001,0,-0.2442,0,0,1,1,6.160156,0.44847966,6,0.95515203,recurrent_background_path
