subject_frame_id,subject_name,subject_short,pair_id,sar_frame,split,source_region_id,source_variant,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,subject_principal_axis_deg,local_range_axis_deg,local_azimuth_axis_deg,body_axis_proxy_deg,motion_heading_directed_deg,heading_confidence,principal_minus_body_axial_deg,principal_minus_range_axial_deg,body_minus_range_axial_deg,principal_minus_motion_axial_deg,center_selection_status,mean_energy,high_energy_pixel_fraction,local_background_normalized_energy,body_long_energy90_width_m,body_short_energy90_width_m,response_compactness,response_linearity,energy_centroid_range_m,energy_centroid_azimuth_m,observation_status,visible_fraction,surface_generation_status
matched_strong_scatterer_background_sar000346,matched_strong_scatterer_background,mss,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,952,158.83115,69.254939,4.764934,2.077648,1.157978,0.485622,119.819795,29.819795,1.157978,1.157978,HIGH,0.672356,60.665827,61.338183,0.672356,UNIQUE_GT_CENTER,61.479038,0.310348,1.184472,2.69278,1.578476,0.247948,1.698789,-4.813343,10.453597,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000346,matched_linear_structure_background,mls,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,1.157978,167.367551,122.199262,32.199262,1.157978,1.157978,HIGH,13.790427,45.168289,58.958716,13.790427,UNIQUE_GT_CENTER,61.65522,0.326227,1.187867,3.862541,1.846922,0.143444,3.08003,-5.665047,10.00606,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000346,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,1.157978,166.761286,104.532969,14.532969,1.157978,1.157978,HIGH,14.396692,62.228317,76.625009,14.396692,UNIQUE_GT_CENTER,51.767265,0.047253,0.997363,4.019785,1.752376,0.149485,2.362764,-8.655372,3.074113,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000346,fixed_strong_scatterer,fss,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,1.157978,178.229791,82.510653,172.510653,1.157978,1.157978,HIGH,2.928187,84.280862,81.352675,2.928187,UNIQUE_GT_CENTER,51.08453,0.040585,0.984209,4.111586,1.804802,0.158033,2.211224,-7.86824,1.353822,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000346,fixed_linear_structure,fls,WGV35A_PAIR_0063,346,calibration,E0_R1_REG_000346_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,1.157978,0.081951,122.560807,32.560807,1.157978,1.157978,HIGH,1.076027,57.521144,58.597171,1.076027,UNIQUE_GT_CENTER,52.036953,0.057926,1.002558,4.380604,1.888401,0.120981,2.385078,-2.930973,14.073251,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000347,vehicle_body_axis_reference,veh,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,995.919,940.452,158.83115,69.254939,4.764934,2.077648,0.828961,176.970824,67.943088,157.943088,0.828961,0.828961,HIGH,3.858137,70.972264,67.114127,3.858137,UNIQUE_GT_CENTER,56.65123,0.226664,1.11865,3.804827,0.804609,0.344548,5.274781,-0.086695,0.058052,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000347,matched_ordinary_background,mob,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1439,1020,158.83115,69.254939,4.764934,2.077648,0.828961,3.839017,132.538835,42.538835,0.828961,0.828961,HIGH,3.010056,51.300182,48.290126,3.010056,UNIQUE_GT_CENTER,50.253643,0.058765,0.992321,4.215185,1.828121,0.152533,2.19096,-7.158022,11.399293,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000347,matched_strong_scatterer_background,mss,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,0.828961,166.364802,122.199262,32.199262,0.828961,0.828961,HIGH,14.464159,44.16554,58.629699,14.464159,UNIQUE_GT_CENTER,59.866711,0.318695,1.182143,3.530081,1.819777,0.166159,3.088901,-5.456321,9.932259,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000347,matched_linear_structure_background,mls,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,0.828961,166.364802,122.199262,32.199262,0.828961,0.828961,HIGH,14.464159,44.16554,58.629699,14.464159,UNIQUE_GT_CENTER,59.866711,0.318695,1.182143,3.530081,1.819777,0.166159,3.088901,-5.456321,9.932259,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000347,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.828961,167.986473,104.532969,14.532969,0.828961,0.828961,HIGH,12.842488,63.453504,76.295992,12.842488,UNIQUE_GT_CENTER,50.365303,0.049528,0.994526,4.156494,1.819826,0.146111,2.287691,-8.525278,3.021879,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000347,fixed_strong_scatterer,fss,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.828961,2.756773,82.510653,172.510653,0.828961,0.828961,HIGH,1.927812,79.75388,81.681692,1.927812,UNIQUE_GT_CENTER,49.811417,0.041978,0.983589,4.273009,1.828891,0.159504,2.287848,-7.765804,1.299988,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000347,fixed_linear_structure,fls,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.828961,1.927842,122.560807,32.560807,0.828961,0.828961,HIGH,1.098881,59.367035,58.268154,1.098881,UNIQUE_GT_CENTER,50.919731,0.072449,1.005474,4.188661,1.891972,0.137643,2.352826,-2.656762,13.909358,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000348,vehicle_body_axis_reference,veh,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1000.25,943.5,158.83115,69.254939,4.764934,2.077648,0.992332,176.731008,68.337806,158.337806,0.992332,0.992332,HIGH,4.261324,71.606798,67.345474,4.261324,UNIQUE_GT_CENTER,55.645245,0.234543,1.127281,3.744762,0.832878,0.334442,5.057041,-0.089657,0.06433,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000348,matched_ordinary_background,mob,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,0.992332,5.069097,139.071944,49.071944,0.992332,0.992332,HIGH,4.076765,45.997153,41.920388,4.076765,UNIQUE_GT_CENTER,47.444141,0.019917,0.96114,4.326106,1.824808,0.162345,2.400977,-8.29021,11.951802,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000348,matched_strong_scatterer_background,mss,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,0.992332,166.375673,122.199262,32.199262,0.992332,0.992332,HIGH,14.616659,44.176411,58.79307,14.616659,UNIQUE_GT_CENTER,58.399059,0.319211,1.183069,3.408057,1.828825,0.163171,2.930767,-5.2639,9.903059,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000348,matched_linear_structure_background,mls,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,0.992332,166.375673,122.199262,32.199262,0.992332,0.992332,HIGH,14.616659,44.176411,58.79307,14.616659,UNIQUE_GT_CENTER,58.399059,0.319211,1.183069,3.408057,1.828825,0.163171,2.930767,-5.2639,9.903059,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000348,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,0.992332,169.987916,104.532969,14.532969,0.992332,0.992332,HIGH,11.004416,65.454947,76.459363,11.004416,UNIQUE_GT_CENTER,48.898975,0.048158,0.990613,4.271692,1.82311,0.139719,2.345641,-8.378473,2.990229,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000348,fixed_strong_scatterer,fss,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,0.992332,8.174183,82.510653,172.510653,0.992332,0.992332,HIGH,7.181851,74.33647,81.518321,7.181851,UNIQUE_GT_CENTER,48.37743,0.038769,0.980047,4.274428,1.834921,0.158812,2.359161,-7.623529,1.244031,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000348,fixed_linear_structure,fls,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,0.992332,1.565616,122.560807,32.560807,0.992332,0.992332,HIGH,0.573284,59.004809,58.431525,0.573284,UNIQUE_GT_CENTER,49.825745,0.076039,1.009387,4.131586,1.892453,0.144804,2.257917,-2.426233,13.852928,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000349,vehicle_body_axis_reference,veh,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1006.863,944.274,158.83115,69.254939,4.764934,2.077648,1.272411,175.76773,69.15005,159.15005,1.272411,1.272411,HIGH,5.504681,73.38232,67.877639,5.504681,UNIQUE_GT_CENTER,56.116432,0.245351,1.128586,3.709756,0.837084,0.339379,5.044698,-0.084249,0.060935,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000349,matched_ordinary_background,mob,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1201,918,158.83115,69.254939,4.764934,2.077648,1.272411,13.617381,96.498652,6.498652,1.272411,1.272411,HIGH,12.34497,82.881271,84.773759,12.34497,UNIQUE_GT_CENTER,49.413952,0.060713,0.993789,4.431563,1.894197,0.12169,2.414059,-1.302295,5.697265,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000349,matched_strong_scatterer_background,mss,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,952,158.83115,69.254939,4.764934,2.077648,1.272411,0.484628,119.819795,29.819795,1.272411,1.272411,HIGH,0.787783,60.664833,61.452616,0.787783,UNIQUE_GT_CENTER,58.584511,0.304289,1.178223,2.357424,1.712258,0.253288,1.402285,-4.160568,10.243898,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000349,matched_linear_structure_background,mls,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,1.272411,167.168994,122.199262,32.199262,1.272411,1.272411,HIGH,14.103417,44.969732,59.073149,14.103417,UNIQUE_GT_CENTER,58.091476,0.307999,1.168307,3.413827,1.83285,0.164551,3.21758,-5.038978,9.813043,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000349,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,1.272411,170.335607,104.532969,14.532969,1.272411,1.272411,HIGH,10.936804,65.802638,76.739442,10.936804,UNIQUE_GT_CENTER,49.484386,0.056486,0.995206,4.145656,1.780889,0.170054,2.318605,-8.246352,2.931455,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000349,fixed_strong_scatterer,fss,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,1.272411,10.527115,82.510653,172.510653,1.272411,1.272411,HIGH,9.254704,71.983538,81.238242,9.254704,UNIQUE_GT_CENTER,48.83493,0.045973,0.982144,4.132317,1.850881,0.138617,2.36453,-7.512981,1.169265,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000349,fixed_linear_structure,fls,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,1.272411,178.76682,122.560807,32.560807,1.272411,1.272411,HIGH,2.505591,56.206013,58.711604,2.505591,UNIQUE_GT_CENTER,49.961151,0.079502,1.004794,4.158979,1.918194,0.153427,2.145954,-2.14972,13.714343,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000350,vehicle_body_axis_reference,veh,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1018.893,940.828,158.83115,69.254939,4.764934,2.077648,-109.117894,54.245179,70.882106,160.882106,1.422754,1.422754,HIGH,52.822425,16.636927,69.459352,52.822425,UNIQUE_GT_CENTER,50.015556,0.135252,1.029642,1.92628,1.868535,0.290555,1.358654,-0.035958,0.004761,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000350,matched_ordinary_background,mob,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,-109.117894,75.963718,139.071944,49.071944,1.422754,1.422754,HIGH,74.540964,63.108226,42.35081,74.540964,UNIQUE_GT_CENTER,47.887772,0.07455,0.985838,4.169738,1.857579,0.15849,2.438328,-7.580957,11.754583,fully_observed,0.999281,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000350,matched_strong_scatterer_background,mss,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,952,158.83115,69.254939,4.764934,2.077648,-109.117894,93.519221,119.819795,29.819795,1.422754,1.422754,HIGH,87.903533,26.300574,61.602959,87.903533,UNIQUE_GT_CENTER,53.200272,0.231655,1.095204,2.614989,2.010965,0.191513,2.186596,-3.837542,9.879411,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000350,matched_linear_structure_background,mls,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,986,158.83115,69.254939,4.764934,2.077648,-109.117894,82.300622,126.068873,36.068873,1.422754,1.422754,HIGH,80.877868,43.768251,55.353881,80.877868,UNIQUE_GT_CENTER,55.204407,0.27527,1.136462,1.979227,1.716127,0.3124,1.634028,-4.919385,10.532334,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000350,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-109.117894,77.830701,104.532969,14.532969,1.422754,1.422754,HIGH,76.407947,26.702268,76.889785,76.407947,UNIQUE_GT_CENTER,47.692165,0.055719,0.981811,4.429446,1.929321,0.119848,2.230896,-8.148014,2.798266,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000350,fixed_strong_scatterer,fss,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-109.117894,77.404175,82.510653,172.510653,1.422754,1.422754,HIGH,75.981421,5.106478,81.087899,75.981421,UNIQUE_GT_CENTER,47.945599,0.076993,0.987029,4.230249,1.788297,0.132175,2.552417,-7.492979,1.001161,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000350,fixed_linear_structure,fls,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-109.117894,63.389024,122.560807,32.560807,1.422754,1.422754,HIGH,61.96627,59.171783,58.861947,61.96627,UNIQUE_GT_CENTER,49.205769,0.109849,1.012971,4.290684,1.879216,0.138185,2.655567,-1.690903,13.432728,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000351,vehicle_body_axis_reference,veh,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,1017.529,941.4945,158.83115,69.254939,4.764934,2.077648,-109.327303,43.933408,70.672697,160.672697,1.575819,1.575819,MEDIUM,42.357589,26.739289,69.096878,42.357589,UNIQUE_GT_CENTER,50.735489,0.127832,1.032107,2.077748,1.909607,0.279912,1.319346,-0.028247,-0.001915,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000351,matched_ordinary_background,mob,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1473,1054,158.83115,69.254939,4.764934,2.077648,-109.327303,79.059962,139.071944,49.071944,1.575819,1.575819,MEDIUM,77.484143,60.011982,42.503875,77.484143,UNIQUE_GT_CENTER,47.950901,0.060162,0.97546,4.282505,1.824266,0.149416,2.641963,-7.624386,11.769599,fully_observed,0.999371,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000351,matched_strong_scatterer_background,mss,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,986,158.83115,69.254939,4.764934,2.077648,-109.327303,92.71937,126.068873,36.068873,1.575819,1.575819,MEDIUM,88.856449,33.349503,55.506946,88.856449,UNIQUE_GT_CENTER,54.58894,0.22473,1.110497,2.141165,1.717114,0.281019,1.888231,-4.989506,10.560782,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000351,matched_linear_structure_background,mls,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1405,986,158.83115,69.254939,4.764934,2.077648,-109.327303,92.71937,126.068873,36.068873,1.575819,1.575819,MEDIUM,88.856449,33.349503,55.506946,88.856449,UNIQUE_GT_CENTER,54.58894,0.22473,1.110497,2.141165,1.717114,0.281019,1.888231,-4.989506,10.560782,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
