independent_geometry_id,sar_frame,threshold_setting,threshold_quantile,threshold_value,component_count,largest_component_pixels,largest_component_area_px,component_mask_sha256,component_centroid_x,component_centroid_y,component_bbox,component_response_center_distance_m,component_axis_image_deg,component_axis_to_range_signed_deg,component_axis_to_range_acute_deg,component_principal_axis_ratio
GM019IG0174,79,positive_weight_q50,0.5,7,33,161,161,4171f4f95b8f610d3ed0a568b7cf5f7d3b56742ed33a06c2eb0295c7748c59cd,1247.198853,1180.228027,"1233.5,1175.5,1262.5,1186.5",0.069913,6.737098,65.425418,65.425418,4.20214
GM019IG0174,79,positive_weight_q70,0.7,11,17,80,80,43981aa1b7989777f4bdea5befe1cf1e0415b2fa7cca49df1d944a02dbe45b31,1246.249146,1180.221436,"1239.5,1176.5,1255.5,1185.5",0.044157,11.321801,70.010121,70.010121,2.861359
GM019IG0174,79,positive_weight_q85,0.85,20,5,43,43,238f7ff37115a3166f513a775c35d4add8690f76272459be9894840e1f8bc67d,1245.697021,1180.191406,"1239.5,1177.5,1253.5,1183.5",0.032026,8.041873,66.730194,66.730194,3.845244
GM019IG0175,288,positive_weight_q50,0.5,7,19,117,117,85ec38dda922d6992e9f006392b7787721f0046d9b9decf67d3bc8e99fb9dd2a,1240.078491,1235.283447,"1230.5,1224.5,1248.5,1241.5",0.050293,7.032955,55.687852,55.687852,1.433831
GM019IG0175,288,positive_weight_q70,0.7,12,11,68,68,d9c84f560875a4d1bc1a5c98c241d1549e792d6349b2bdc383c05a826d98e38f,1241.112427,1235.512451,"1234.5,1230.5,1248.5,1240.5",0.077941,8.018812,56.673709,56.673709,1.465667
GM019IG0175,288,positive_weight_q85,0.85,19,11,36,36,eada8ff44db23d686b357b3ba22bbcae90952360004fa9a283fbf465672d0117,1240.710571,1235.816772,"1236.5,1233.5,1246.5,1239.5",0.07486,5.76909,54.423987,54.423987,1.592444
GM019IG0176,270,positive_weight_q50,0.5,8,76,272,272,bf1f99495071d1d823110437238946cb3143fa0f0ed058b14f2029918da62348,1238.54248,1220.325439,"1231.5,1195.5,1246.5,1236.5",0.220191,83.810327,-42.048667,42.048667,3.936333
GM019IG0176,270,positive_weight_q70,0.7,14,42,204,204,bbe68f69c9e3faead7d93bf7295b5ee4daae2186bd1f34d7f3ee12169e430384,1238.625,1220.647827,"1232.5,1198.5,1245.5,1235.5",0.22971,83.822869,-42.036125,42.036125,4.135734
GM019IG0176,270,positive_weight_q85,0.85,24,19,42,42,6bfc34b8c7cdc44e75a8e3ae5073e9264005c7124103463aef9780813a34c948,1239.614746,1230.1698,"1234.5,1226.5,1245.5,1234.5",0.515424,18.865932,73.006939,73.006939,1.639841
GM019IG0177,271,positive_weight_q50,0.5,11,68,392,392,1ba8db69f365e49a49ebe4685fdef4de1f8cc1bdd92e653a3d7a93b2163716e8,1242.558472,1219.403564,"1231.5,1199.5,1258.5,1235.5",0.020671,77.007045,-51.249811,51.249811,2.158265
GM019IG0177,271,positive_weight_q70,0.7,15,60,236,236,ea7b4a303e8fc92ac2dff275aaf59467d72eb3ce29484c4efc7ce782c485c3bd,1242.170044,1220.266724,"1234.5,1202.5,1249.5,1235.5",0.038343,82.598689,-45.658166,45.658166,3.513971
GM019IG0177,271,positive_weight_q85,0.85,22,33,92,92,e3292a04c162837d0b8f210495c9b582c2a725a4f57fbe575cb39d12253a854a,1242.257568,1215.077148,"1237.5,1203.5,1247.5,1225.5",0.117939,79.49931,-48.757546,48.757546,4.178623
GM019IG0178,80,positive_weight_q50,0.5,7,40,165,165,1254e041a71554e4c368b72492342c822311f45764d89414b657ca4ce0673921,1251.634399,1180.009033,"1238.5,1174.5,1267.5,1187.5",0.035299,7.447265,64.488063,64.488063,3.925738
GM019IG0178,80,positive_weight_q70,0.7,14,11,105,105,105ec7c95ddf892009b31a58c661a0f49894d803e94db51cdb1e1e019ff77ac3,1251.091553,1180.300049,"1238.5,1176.5,1267.5,1185.5",0.021177,7.609001,64.649798,64.649798,5.453729
GM019IG0178,80,positive_weight_q85,0.85,20.8,10,32,32,28a2425480f7039dc8a222f38bd60b06684a971684933d20e5e31953f1cf7204,1245.443359,1179.785889,"1239.5,1177.5,1250.5,1183.5",0.170632,3.610577,60.651374,60.651374,2.819651
GM019IG0179,272,positive_weight_q50,0.5,9,81,394,394,59ee15967e7dcada5ec14d5dcfdfef83d4bebf04cb5b2fb6714736ff0cf3ed21,1246.014038,1219.947266,"1233.5,1195.5,1257.5,1240.5",0.066009,81.013253,-49.093977,49.093977,2.791707
GM019IG0179,272,positive_weight_q70,0.7,14,62,213,213,77b0e68ca49f0fe5bcf886466a6f693fd18c780f17646a09e7c32262e5282921,1246.033813,1219.861694,"1240.5,1199.5,1253.5,1235.5",0.064402,83.4521,-46.655131,46.655131,3.956842
GM019IG0179,272,positive_weight_q85,0.85,23,26,79,79,162d4b64f769117fa1fbf2acc1486aa2d4cd525af872a4d6139d1999d72f019e,1245.859741,1216.38208,"1241.5,1206.5,1250.5,1225.5",0.101444,79.997276,-50.109955,50.109955,3.270497
GM019IG0180,273,positive_weight_q50,0.5,8,58,342,342,66d48799603b6bd0c4508d8212bc83b485c6c7ce3e6826a0763c7d02833cae9c,1249.708984,1219.223999,"1240.5,1195.5,1261.5,1238.5",0.12702,82.980412,-46.727518,46.727518,2.95016
GM019IG0180,273,positive_weight_q70,0.7,11,48,238,238,b210aefc83fbbb6cae617e4ecffeb99c782961c00eac74d30a2b7e7a5ca697b5,1249.516968,1219.346558,"1242.5,1196.5,1257.5,1237.5",0.131199,83.40179,-46.30614,46.30614,3.993095
GM019IG0180,273,positive_weight_q85,0.85,18,16,74,74,3fbe4cbf8a485008a038bb09fdd1864b7d27c048d557688622ec0b25f1b09bd5,1249.57312,1216.563232,"1246.5,1206.5,1254.5,1227.5",0.048614,80.102223,-49.605707,49.605707,3.937308
GM019IG0181,81,positive_weight_q50,0.5,5,43,156,156,41327ea1b5843bd42685f247202f6bbdd2e458897d9113889703b9ae2152f7f4,1256.782349,1180.430176,"1242.5,1175.5,1270.5,1187.5",0.018299,10.009987,65.462472,65.462472,4.118144
GM019IG0181,81,positive_weight_q70,0.7,11,26,102,102,4a2fd18bc9d6395d993f63fcb3cd6a7e8c2b577144dca13b3668eba1a0b81c9d,1257.097046,1180.559326,"1242.5,1176.5,1270.5,1187.5",0.013537,9.604605,65.05709,65.05709,4.862714
GM019IG0181,81,positive_weight_q85,0.85,17,12,25,25,b72045276d1dc1d5ae21d05d48e609e80ada6985f89cddbfa14577899e76d6d0,1264.064453,1181.506348,"1259.5,1179.5,1270.5,1184.5",0.212477,10.660761,66.113245,66.113245,3.523757
GM019IG0182,78,positive_weight_q50,0.5,8,11,46,46,0b39129c2d2bac2008f9d90591e905e9fac7bc421db314c26f74be4239140e5a,1243.889771,1201.642334,"1240.5,1196.5,1247.5,1207.5",0.146589,82.737815,-42.799863,42.799863,1.860417
GM019IG0182,78,positive_weight_q70,0.7,14,9,25,25,703240fa88d6eb6b69afd7fb9c5f4c5023c00ced2a5aed24227ccba23988a8e2,1243.739136,1201.505493,"1241.5,1197.5,1246.5,1206.5",0.148288,84.193737,-41.34394,41.34394,2.512
GM019IG0182,78,positive_weight_q85,0.85,20.95,7,9,9,817333b14dba519bb32dc2fcfbecaeeeb781c23a561d9559612c3a2743673b72,1243.743164,1200.696045,"1242.5,1198.5,1245.5,1203.5",0.137468,82.621673,-42.916005,42.916005,2.353891
GM019IG0183,79,positive_weight_q50,0.5,7,14,38,38,569478cfec8b785d77cc4854222bbe6fe407b75468bc6982b23ae9545eb9e4e2,1247.642334,1202.365967,"1244.5,1198.5,1251.5,1208.5",0.101327,83.326753,-43.699651,43.699651,2.246292
GM019IG0183,79,positive_weight_q70,0.7,10,10,29,29,d9c0a02a1cda1a9035e5f02770ccc700bee85f05e317e55182bb21f2ca98a78c,1247.618408,1202.01123,"1244.5,1198.5,1250.5,1207.5",0.101448,80.857675,-46.16873,46.16873,2.219566
GM019IG0183,79,positive_weight_q85,0.85,17.25,4,14,14,cac491fc4e7f4d247cd02e6faaed4ad8ca85e6fc4cc9c07f81205ff36796a66c,1256.195923,1203.515503,"1254.5,1201.5,1259.5,1206.5",0.162373,42.516425,-84.509979,84.509979,1.966285
GM019IG0184,289,positive_weight_q50,0.5,12,9,51,51,8ef5d23018ef4f60d45a0ab956341d4373a2952b0ce710e9922e92765b40e9b1,1245.387817,1236.027832,"1240.5,1233.5,1251.5,1240.5",0.061938,171.24561,37.955425,37.955425,1.634546
GM019IG0184,289,positive_weight_q70,0.7,14,10,37,37,43230b94af34ba0a55b9efadf6c58a68e76968c35a20b4e5e7a7d47ed104f667,1245.318726,1236.036377,"1240.5,1233.5,1251.5,1240.5",0.061835,162.130501,28.840315,28.840315,1.693492
GM019IG0184,289,positive_weight_q85,0.85,20,1,21,21,fa87305a3ba7affc8c4249f704c72c8924d61fb412eac6bd89ff57b6dba88129,1244.862427,1236.070068,"1242.5,1233.5,1248.5,1239.5",0.062239,136.404268,3.114082,3.114082,1.224507
GM019IG0185,269,positive_weight_q50,0.5,9,30,90,90,4a0675b95d04dbc74fb81d188f04bd1a6eb4ce8ae1d6c6ca69c1ad4d4d31f6e8,1251.381836,1146.995361,"1244.5,1139.5,1259.5,1156.5",0.011456,75.02935,-42.819149,42.819149,1.552162
GM019IG0185,269,positive_weight_q70,0.7,14,18,65,65,30df3642d456040a6b6ee658852be7cc284f237584bd4a5c3ec33dc8d7db5675,1251.454834,1147.54187,"1247.5,1140.5,1258.5,1156.5",0.021224,85.918618,-31.929881,31.929881,1.687226
GM019IG0185,269,positive_weight_q85,0.85,20.3,12,16,16,0c5295a2134be67fa1545d59ebe693355f9c72e022f906cffbd4a35c0334c5e8,1251.061646,1143.983032,"1248.5,1141.5,1255.5,1146.5",0.090528,23.030213,85.181714,85.181714,2.190582
GM019IG0186,270,positive_weight_q50,0.5,7.5,82,248,248,dd65bd858b74bfca3a1c5f96d475a13dcee0e4abdb70f6120ae0b685056bb5d1,1260.17981,1179.486206,"1242.5,1166.5,1274.5,1189.5",0.164675,1.700857,57.607423,57.607423,1.579458
GM019IG0186,270,positive_weight_q70,0.7,11.5,61,89,89,f1cfb38e0e0a76a8b9f2df1f93dd75d1f9d9a9c1d7b31a280366e50001e343a2,1261.560181,1179.586182,"1252.5,1173.5,1269.5,1186.5",0.173999,147.497415,23.403981,23.403981,2.093291
GM019IG0186,270,positive_weight_q85,0.85,17.5,36,58,58,f05007a55ea410505335d50ce066b623203ba9cf4aa7117d9de5dba7d7db4265,1261.677368,1179.515381,"1254.5,1173.5,1269.5,1186.5",0.172944,144.264595,20.171161,20.171161,2.124921
GM019IG0187,271,positive_weight_q50,0.5,7,54,154,154,0cd605b5d9de2d875810eb1354696d37de369126c0b21fca9b0d0a809eccd593,1266.302612,1180.588867,"1257.5,1173.5,1275.5,1189.5",0.202442,26.146393,80.462104,80.462104,1.4059
GM019IG0187,271,positive_weight_q70,0.7,11,39,107,107,ebe88a01fe973a0ff32681542b37bca1ae16f8ef07c9ae5f2ae39c39b1268373,1267.532837,1180.987061,"1260.5,1173.5,1275.5,1189.5",0.233915,61.185787,-64.498502,64.498502,1.168154
GM019IG0187,271,positive_weight_q85,0.85,15,22,37,37,926e6a84a44d1f959dc121d7e338524072db5994e57a342e55852b82465e8bd2,1264.897827,1180.168457,"1260.5,1173.5,1268.5,1186.5",0.169722,116.916168,-8.768121,8.768121,2.257646
GM019IG0188,269,positive_weight_q50,0.5,12,9,103,103,12bc8bf94af46a3626a829d07de04a92189f97f1761cebaf4de40ce86ca13941,1256.793701,1179.680664,"1249.5,1172.5,1264.5,1187.5",0.011405,3.642869,59.273437,59.273437,1.160241
GM019IG0188,269,positive_weight_q70,0.7,18,11,44,44,7c7eb913ec5bf9595be901f80d4d7d3e0bdc8e6b89b532834840b3077a1ed278,1257.410278,1180.296509,"1252.5,1175.5,1264.5,1184.5",0.015186,143.898446,19.529014,19.529014,2.525099
GM019IG0188,269,positive_weight_q85,0.85,22,7,16,16,e5030ab37453895437608c819a3adf2986f46b3c9c936abb7fcaa47b53b1c79f,1259.903442,1178.748413,"1257.5,1176.5,1263.5,1182.5",0.094851,125.775814,1.406381,1.406381,2.634789
GM019IG0189,276,positive_weight_q50,0.5,11,88,315,315,7779d8f3ae164a0acc63879a25f7c513f967b89487ef1e68197c35857b632f3f,1258.965454,1215.385742,"1248.5,1193.5,1268.5,1236.5",0.091769,83.613165,-49.440143,49.440143,3.252924
GM019IG0189,276,positive_weight_q70,0.7,15.7,66,166,166,a8fc7db05ad934c61b40743ee5dc1cf2a32ef8cadff88403d224d8c5e53e691e,1259.667114,1217.904785,"1252.5,1204.5,1265.5,1232.5",0.111768,82.980785,-50.072523,50.072523,3.478932
GM019IG0189,276,positive_weight_q85,0.85,23,37,56,56,4091f1bb468b41c663efc21919e88d6a82eae3e3567b6d6a2877cd921cafa892,1238.892334,1215.770752,"1235.5,1210.5,1243.5,1223.5",0.693615,90.165967,-42.887341,42.887341,1.996281
GM019IG0190,272,positive_weight_q50,0.5,7,54,161,161,9aea3b7a2868412c63caea2879824bef4ce926c0ea4964bf919b50c05bbe4f36,1277.882446,1140.800781,"1266.5,1131.5,1289.5,1149.5",0.256379,30.066044,87.337127,87.337127,1.80049
GM019IG0190,272,positive_weight_q70,0.7,11,41,73,73,3f673b0b2314ade6ac57ffb13a77556c27534221397d7067a2356242363abbcd,1280.146851,1142.863159,"1272.5,1137.5,1288.5,1149.5",0.27411,173.54813,50.819213,50.819213,1.470036
GM019IG0190,272,positive_weight_q85,0.85,15,25,18,18,4e74ca51813e101bb14bfd7d169df0347bbf6904c5533b7589009d92787860a3,1259.486572,1143.203491,"1257.5,1140.5,1263.5,1146.5",0.3923,41.287422,-81.441494,81.441494,1.644423
GM019IG0191,272,positive_weight_q50,0.5,7,53,264,264,ec4b3c9b95ff186ccbac2ed2af436ca7c03319e51fe4e0381b89201d0ad38ef3,1269.005737,1179.910522,"1251.5,1167.5,1282.5,1191.5",0.00269,23.931246,76.565451,76.565451,1.3335
GM019IG0191,272,positive_weight_q70,0.7,12,40,65,65,e8a10bf0e63dbefc9706431cfae2a45260e870a67bc4907517d0b2957c74f571,1268.427612,1180.477295,"1258.5,1176.5,1275.5,1187.5",0.022358,169.946742,42.580946,42.580946,1.810731
GM019IG0191,272,positive_weight_q85,0.85,16,30,26,26,9f64ff9be547afcdfe15938cbb5f1599fb3647c713bde1bfc279bbab2591a3df,1275.738892,1185.81958,"1272.5,1183.5,1280.5,1189.5",0.267118,28.797759,81.431963,81.431963,1.742551
GM019IG0192,273,positive_weight_q50,0.5,6,32,92,92,08aed10d838c1c9f7a93887ef8d232eab9b0504d28607383f2102d2734d8a9a2,1283.437866,1140.869629,"1276.5,1133.5,1290.5,1150.5",0.322265,54.446482,-68.579568,68.579568,2.11297
GM019IG0192,273,positive_weight_q70,0.7,10,25,66,66,15c9d366891d17569060eb75e046f9de75799f6f2ad6c53e567d04ea8c28233b,1283.300781,1140.255859,"1276.5,1133.5,1290.5,1147.5",0.327948,48.759273,-74.266776,74.266776,2.489019
GM019IG0192,273,positive_weight_q85,0.85,14,18,16,16,105dcd3a6c4b43347fa6a8f08dd64f3383d39467547dbc25099863c3496db3fc,1263.257812,1143.770386,"1260.5,1142.5,1266.5,1147.5",0.329134,27.739205,84.713156,84.713156,2.347671
GM019IG0193,279,positive_weight_q50,0.5,8,46,91,91,9cffe000da319de14658d86992b8abb0d6fbcf4ecf77431997d53b9b3ce2379f,1285.928711,1145.921753,"1279.5,1139.5,1293.5,1156.5",0.369585,102.353231,-21.103216,21.103216,1.35254
GM019IG0193,279,positive_weight_q70,0.7,13,57,39,39,b43810088a83b4ace7dd81f94bc86ca0d0b3cc8ae0334da16232289f72de3b0c,1286.780884,1143.870239,"1281.5,1141.5,1291.5,1149.5",0.413157,23.365291,79.908844,79.908844,1.58464
GM019IG0193,279,positive_weight_q85,0.85,16,46,20,20,963da3dac8c66006816d5ba44fbbe0978d7080f3d766068af41941a40eeb3dd5,1264.947754,1148.658569,"1262.5,1146.5,1269.5,1152.5",0.27176,34.021097,-89.43535,89.43535,2.544027
GM019IG0194,77,positive_weight_q50,0.5,8,69,439,439,1ab4381b9807bb4f8a621e8b660b69bb328e2b45ddd6eb0dc42c0d971acbbb5d,1270.681641,1170.683228,"1258.5,1147.5,1283.5,1188.5",0.064142,86.672608,-39.464237,39.464237,1.811413
GM019IG0194,77,positive_weight_q70,0.7,12,84,111,111,b4be42797b7a417daf5dddc0a4c51c190f3e1758db5e68317b2bf7e507258339,1270.373779,1176.74292,"1262.5,1170.5,1280.5,1183.5",0.237356,179.340901,53.204056,53.204056,1.333298
GM019IG0194,77,positive_weight_q85,0.85,16,57,36,36,c17263a187bf837124523187dc0a96d5fa49c9aabd50f60d69505c3b70d6848d,1267.997559,1175.57312,"1263.5,1171.5,1275.5,1180.5",0.230874,150.01279,23.875945,23.875945,3.128668
GM019IG0195,269,positive_weight_q50,0.5,7.5,15,119,119,5617924ac9780e7c46e9e1b33d438a337f07076c6782d3342879c473f46e85cc,1269.538818,1141.243896,"1263.5,1131.5,1281.5,1149.5",0.110852,64.434494,-57.873486,57.873486,1.389761
GM019IG0195,269,positive_weight_q70,0.7,13.5,10,36,36,67662e6dd21abee94ffde26f4e779310f9bedda8b2ba450a8d147ca4e3ff2872,1268.146851,1137.05603,"1264.5,1132.5,1272.5,1141.5",0.238241,62.646601,-59.661379,59.661379,1.7339
GM019IG0195,269,positive_weight_q85,0.85,21.5,12,19,19,b780c12d145c5f2d517ec9f8a5dafc55629b76e4d4a05f4e4ae8033b0de1dfad,1268.158691,1138.082642,"1265.5,1134.5,1271.5,1141.5",0.211645,39.381121,-82.926858,82.926858,2.81038
GM019IG0196,281,positive_weight_q50,0.5,6,76,121,121,91dce0989ca3d6ab78e51b00069f2ed5fa2544af211242f8c001e55ed010aeb7,1293.054443,1144.699341,"1283.5,1135.5,1300.5,1156.5",0.328068,87.662345,-37.72583,37.72583,1.41007
GM019IG0196,281,positive_weight_q70,0.7,9,55,60,60,1f7534116b6305bec1ed9f9015e1077878e66d892f79380b593ebf6729d402f1,1273.227173,1149.243408,"1265.5,1144.5,1281.5,1155.5",0.293276,31.33056,85.942385,85.942385,2.276063
GM019IG0196,281,positive_weight_q85,0.85,13,44,28,28,666d884019e5af4c78a0ba35884aad54a8bae87e92c0631cb693fea60d1f795a,1271.610107,1148.148071,"1267.5,1145.5,1277.5,1152.5",0.342651,31.960399,86.572225,86.572225,3.026758
GM019IG0197,280,positive_weight_q50,0.5,8,26,18,18,bcf0d7deb29c3bf0372a6892ae7f57f02bb14932f598d26c15bae7de2cb4a080,1271.105835,1149.871338,"1268.5,1146.5,1276.5,1153.5",0.063939,34.757484,-88.471131,88.471131,2.448981
GM019IG0197,280,positive_weight_q70,0.7,10,19,15,15,9c75df6311d777988b561311bfc3d354ec3d2a0992064a9d54f7d17a579579cf,1271.135742,1150.135742,"1268.5,1148.5,1276.5,1153.5",0.056076,29.425867,86.197252,86.197252,3.74281
GM019IG0197,280,positive_weight_q85,0.85,18,7,8,8,23cbe9c7a569d2603be01ca8f859861f333e1ec2d07cc7342c2b78b021c62985,1266.723877,1147.518677,"1265.5,1146.5,1268.5,1149.5",0.185824,48.508126,-74.720489,74.720489,1.271726
GM019IG0198,273,positive_weight_q50,0.5,7,22,196,196,227f134d6490e175aa004048e7cd8c591bf3ef66338ed244191e552c894d00cd,1273.996094,1179.961914,"1261.5,1168.5,1284.5,1190.5",0.028858,37.948412,89.584799,89.584799,1.379734
GM019IG0198,273,positive_weight_q70,0.7,11,21,38,38,21a8c707905cda1b95bd11ef7953aea2ce7c76c8b253147ed12af407108d56f0,1272.894897,1180.19751,"1268.5,1176.5,1279.5,1185.5",0.048885,137.638994,9.275381,9.275381,2.117695
GM019IG0198,273,positive_weight_q85,0.85,14.1,23,15,15,ebcff63c288db8979bdfde06cbe0a7372f865a10d3ec091858d3554a00fcbfba,1280.262207,1186.587891,"1277.5,1185.5,1283.5,1189.5",0.295148,14.511825,66.148212,66.148212,2.111294
GM019IG0199,270,positive_weight_q50,0.5,8,18,96,96,5adf92bc9159fcf43e4ca2a25b72fb2d105e5fcefa1b16b59419bb7013bbf3af,1272.849609,1141.921387,"1266.5,1134.5,1280.5,1151.5",0.166621,109.525171,-14.079783,14.079783,1.493037
GM019IG0199,270,positive_weight_q70,0.7,13,10,57,57,9ac72a3b8c730c57ac0d04d7f890491b3bd210a40e20191ce81540494db7431c,1272.167725,1141.778564,"1266.5,1134.5,1277.5,1148.5",0.18723,105.57972,-18.025234,18.025234,1.738129
GM019IG0199,270,positive_weight_q85,0.85,19,11,18,18,9fd38d98b426213da6bbeddb28e6ea5a8d619d8c4f15fc1898a9bf9c729ee4a0,1272.702637,1138.869629,"1269.5,1136.5,1276.5,1141.5",0.221234,31.333297,87.728343,87.728343,2.042299
GM019IG0200,276,positive_weight_q50,0.5,9,14,35,35,5a390b79b0064e0e742395d017c1c4547659a218f7e54d1d92486a513c71df3a,1275.931274,1143.862671,"1272.5,1140.5,1280.5,1148.5",0.071689,21.238926,77.563186,77.563186,1.542122
GM019IG0200,276,positive_weight_q70,0.7,14,12,21,21,0dfb23b610a93ac6a02a9bb389d3d1aeef5a32a1a3a80eba959f8c5c18f0913f,1275.431396,1143.346069,"1272.5,1141.5,1279.5,1146.5",0.092485,176.558195,52.882455,52.882455,2.289449
GM019IG0200,276,positive_weight_q85,0.85,19.45,7,15,15,efe5bad53eea0c525b277885a22b55440fcaa24e585af980acdd2f91d30be42b,1275.543823,1143.241943,"1272.5,1142.5,1279.5,1145.5",0.093566,1.599453,57.923713,57.923713,3.091563
GM019IG0201,281,positive_weight_q50,0.5,9,40,230,230,d2039ccb2ce6f3bc161c478790bbbc10bf45c6b54f1627a1e118adb887eef163,1276.885986,1213.930176,"1270.5,1195.5,1286.5,1231.5",0.032276,85.632441,-51.143975,51.143975,3.246245
GM019IG0201,281,positive_weight_q70,0.7,12,34,129,129,ab45cda7b6c1c25fe18f2cf98e22816c039b3755d7f98a072e1d55704eea051a,1276.644775,1210.910767,"1271.5,1195.5,1281.5,1224.5",0.123139,80.228602,-56.547815,56.547815,4.026309
GM019IG0201,281,positive_weight_q85,0.85,19,12,79,79,838d1270e9dabeb40c367e6a86d6ced9ca71514409ad9d66f7a9477418b8269f,1276.757324,1211.672363,"1273.5,1200.5,1281.5,1223.5",0.100094,79.837929,-56.938487,56.938487,4.392707
GM019IG0202,80,positive_weight_q50,0.5,8,47,121,121,617f060ef78c459ef6f65a4b66f15069ff7ae91c9d4dc5ae1f4d0af186e410e1,1279.777344,1179.899048,"1272.5,1172.5,1290.5,1186.5",0.151479,179.214323,49.993159,49.993159,1.360364
GM019IG0202,80,positive_weight_q70,0.7,13,44,79,79,7454aa4956e70a1172030aa6401e2a75f45619ca36530f08575a058903809270,1279.204468,1180.286499,"1273.5,1173.5,1287.5,1185.5",0.167493,20.720943,71.499779,71.499779,1.599676
GM019IG0202,80,positive_weight_q85,0.85,19,22,38,38,b50f5662a8e52ff955720f6411578f539c5b9b4b5718a09e2d5fb661a97967cc,1277.961426,1180.640991,"1274.5,1176.5,1283.5,1184.5",0.19222,0.570532,51.349368,51.349368,1.041702
GM019IG0203,278,positive_weight_q50,0.5,9,23,62,62,ba0a98801310f3b1e361c1969c05c3b69ab39b7ec89016cd1619ab551752b47c,1283.135132,1144.279053,"1276.5,1139.5,1289.5,1150.5",0.141686,35.643706,-89.744468,89.744468,1.925982
GM019IG0203,278,positive_weight_q70,0.7,13,25,30,30,2e7c8161fea6c54f736976d0ab631add0f1b8d509fb2604fe577398d95a39f17,1281.838013,1143.161987,"1276.5,1140.5,1286.5,1147.5",0.178576,7.834946,62.446772,62.446772,1.868791
GM019IG0203,278,positive_weight_q85,0.85,17,14,10,10,db21b6d3829c0e4883ac4cff155c88bb3f2d2df689c15b261cf7d823f6373788,1282.258301,1142.635742,"1280.5,1140.5,1285.5,1144.5",0.19222,155.82805,30.439876,30.439876,2.014543
GM019IG0204,284,positive_weight_q50,0.5,7,21,60,60,02373f8866335feaf3aa0cded9f6fce5bd948fb515d8e002d87c34a961d7efac,1286.583984,1206.965332,"1281.5,1198.5,1291.5,1215.5",0.063504,81.344015,-56.004338,56.004338,2.425773
GM019IG0204,284,positive_weight_q70,0.7,10.2,10,37,37,8b4132adfeb318ed2061e19c81394dbc6ac3fd8404a3b57a5f62d263bbdd894d,1286.911743,1207.408325,"1284.5,1201.5,1289.5,1214.5",0.055029,82.210244,-55.13811,55.13811,3.476108
GM019IG0204,284,positive_weight_q85,0.85,16,4,24,24,74f6adf7fde01bcb90f9ebf3dd64f780f6cfff3e5f35a35af207174b3a9c4d27,1287.134033,1207.54126,"1285.5,1202.5,1289.5,1212.5",0.055431,84.4017,-52.946653,52.946653,3.758025
GM019IG0205,77,positive_weight_q50,0.5,9,17,148,148,7529c93c957d905e7f09d94b237081636661e3bbd82398e4ffe47271e5d22cdc,1292.690552,1136.784302,"1287.5,1125.5,1302.5,1148.5",0.067116,65.44724,-60.512509,60.512509,1.976218
GM019IG0205,77,positive_weight_q70,0.7,16,9,62,62,2701a753cf96a42625b3e0e01e3e345d6936e64a23abb6c27c38dd837352e38d,1292.410034,1139.341431,"1288.5,1134.5,1299.5,1144.5",0.020449,42.710685,-83.249064,83.249064,1.693447
GM019IG0205,77,positive_weight_q85,0.85,26,3,39,39,298046cbf8ae24e30330f5a74f7624bde95226f027af70086e74164c37c698a3,1292.053589,1139.161255,"1289.5,1134.5,1296.5,1143.5",0.028802,56.025439,-69.934309,69.934309,1.661778
GM019IG0206,279,positive_weight_q50,0.5,9,62,209,209,9d26f15610618b6f9be1e09cbd187ad4b5247d4c634f8cac1613d6e3f5370ed6,1295.849365,1179.502075,"1286.5,1164.5,1304.5,1195.5",0.22601,70.954914,-64.319226,64.319226,1.842713
GM019IG0206,279,positive_weight_q70,0.7,12,45,72,72,8f80631b3539fbbc40fea89ff112765cf024a898ea041ae627592417e4e5ed97,1292.266968,1176.83606,"1286.5,1168.5,1299.5,1184.5",0.358642,65.591152,-69.682988,69.682988,1.568386
GM019IG0206,279,positive_weight_q85,0.85,17,31,20,20,96bc3b8199f9a6e400fe7c56be37d085c47459b441cfded35eba98faacaeb3ce,1308.520386,1197.220337,"1306.5,1193.5,1311.5,1202.5",0.430469,75.671927,-59.602213,59.602213,2.223466
GM019IG0207,79,positive_weight_q50,0.5,13,14,129,129,8cc8d7863835081c9c5f4d611dc5c8f5530cc1869287f8dedafebc009eccb600,1299.834351,1136.534302,"1294.5,1125.5,1308.5,1145.5",0.078091,66.090555,-61.027333,61.027333,2.291805
GM019IG0207,79,positive_weight_q70,0.7,19,6,89,89,731bcd8a90d1372340beae3082a9aa25bc5f96098bcaa54e5ff5b837b23e5add,1299.494263,1136.429688,"1295.5,1125.5,1307.5,1144.5",0.078522,68.458771,-58.659117,58.659117,2.908462
GM019IG0207,79,positive_weight_q85,0.85,27,6,19,19,7886d8510337bed841623992986503ebdf404e05b985b5cba3c1d30c90c85adf,1302.105835,1141.606567,"1298.5,1139.5,1306.5,1144.5",0.12164,6.408379,59.29049,59.29049,1.636779
GM019IG0208,78,positive_weight_q50,0.5,8,25,177,177,e2a82ed55a96fa9a0284716a7ffd1183c867d5bbab2ffb7f630f4b190b3c233a,1296.907715,1137.678833,"1289.5,1126.5,1308.5,1148.5",0.144032,54.437552,-73.116356,73.116356,1.744804
GM019IG0208,78,positive_weight_q70,0.7,14,11,113,113,38e7a8d718939d704a0aa5d687126a45f3c4d59e23e198cef0441ff7528ea13f,1296.277466,1137.481445,"1289.5,1126.5,1308.5,1146.5",0.158261,59.993869,-67.560039,67.560039,1.757188
