path_id,extraction_profile,spatial_control_count,temporal_control_count,static_matched_control_count,target_response_score,target_spatial_empirical_percentile,target_temporal_empirical_percentile,spatial_effect_size,temporal_effect_size,control_median,control_mad,control_variance,control_distribution_status
WGV34A_PATH_0000837,strict_physical_path,20,20,20,4.5194425,95,95,1.90199045,1.18833066,3.6289065,0.4294575,0.44430015,control_distribution_ok
WGV34A_PATH_0000838,strict_physical_path,0,0,0,4.383789,,,,,,,,insufficient_length
WGV34A_PATH_0000839,strict_physical_path,0,0,0,2.814323,,,,,,,,insufficient_length
WGV34A_PATH_0000840,strict_physical_path,20,20,20,3.667132,65,80,0.31742294,1.6476542,3.2614745,0.395961,0.42188484,control_distribution_ok
WGV34A_PATH_0000841,strict_physical_path,20,20,20,3.397461,40,15,-0.16575602,-0.75168587,3.7874515,0.694862,1.61853322,control_distribution_ok
WGV34A_PATH_0000842,strict_physical_path,20,20,20,2.865234,0,15,-1.40390131,-0.93567491,3.644043,0.4433835,0.73598976,control_distribution_ok
WGV34A_PATH_0000843,strict_physical_path,20,20,20,3.266602,75,55,0.74144895,0.15796275,3.342014,0.364746,0.6518685,control_distribution_ok
WGV34A_PATH_0000844,strict_physical_path,0,0,0,2.9760255,,,,,,,,insufficient_length
WGV34A_PATH_0000845,strict_physical_path,20,20,20,3.126953,50,25,0.06547565,-0.27979968,3.380615,0.5470645,1.07386591,control_distribution_ok
WGV34A_PATH_0000846,strict_physical_path,20,20,20,4.02832,55,80,0.41498016,0.85115211,3.437012,0.5524905,0.84742947,control_distribution_ok
WGV34A_PATH_0000847,strict_physical_path,0,0,0,8.7910155,,,,,,,,insufficient_length
WGV34A_PATH_0000848,strict_physical_path,20,20,20,2.728516,15,5,-0.72215117,-0.90490927,3.139648,0.3754875,1.75136027,control_distribution_ok
WGV34A_PATH_0000849,strict_physical_path,20,20,20,3.3896485,70,50,0.84862931,0.04536608,3.3061525,0.535156,0.65924756,control_distribution_ok
WGV34A_PATH_0000850,strict_physical_path,0,0,0,2.82168,,,,,,,,insufficient_length
WGV34A_PATH_0000851,strict_physical_path,20,20,20,3.45538,25,45,-0.52180139,-0.07881195,3.563659,0.380038,0.91040211,control_distribution_ok
WGV34A_PATH_0000852,strict_physical_path,0,0,0,2.762305,,,,,,,,insufficient_length
WGV34A_PATH_0000853,strict_physical_path,17,20,20,3.793457,76.47058824,70,1.88716322,0.3322535,3.285807,0.476888,1.03934767,control_distribution_ok
WGV34A_PATH_0000854,strict_physical_path,0,0,0,2.772461,,,,,,,,insufficient_length
WGV34A_PATH_0000855,strict_physical_path,17,20,20,2.923763,23.52941176,35,-0.47518161,-0.30800683,3.340495,0.447917,1.55001283,control_distribution_ok
WGV34A_PATH_0000856,strict_physical_path,15,20,20,4.3310545,73.33333333,100,0.61287391,5.23863897,3.117188,0.44336,1.53680226,control_distribution_ok
WGV34A_PATH_0000857,strict_physical_path,20,20,20,2.866797,15,15,-0.65919245,-0.73447376,3.296631,0.395698,1.53080672,control_distribution_ok
WGV34A_PATH_0000858,strict_physical_path,17,20,20,4.0625,76.47058824,70,2.09596575,0.20088074,3.493164,0.539062,1.9977456,control_distribution_ok
WGV34A_PATH_0000859,strict_physical_path,0,0,0,7.1865235,,,,,,,,insufficient_length
WGV34A_PATH_0000860,strict_physical_path,20,20,20,4.671875,85,75,1.40122492,0.72266785,3.641862,0.676188,1.01581669,control_distribution_ok
WGV34A_PATH_0000861,strict_physical_path,20,20,20,4.3428555,95,60,1.5078011,0.18733866,3.5483775,0.4768885,2.03567844,control_distribution_ok
WGV34A_PATH_0000862,strict_physical_path,0,0,0,2.905664,,,,,,,,insufficient_length
WGV34A_PATH_0000863,strict_physical_path,0,0,0,2.971517,,,,,,,,insufficient_length
WGV34A_PATH_0000864,strict_physical_path,17,20,20,3.331055,76.47058824,30,0.79234863,-0.45835632,3.340495,0.555501,0.91796855,control_distribution_ok
WGV34A_PATH_0000865,strict_physical_path,0,0,0,4.9879555,,,,,,,,insufficient_length
WGV34A_PATH_0000866,strict_physical_path,16,20,20,3.299072,56.25,45,0.59961218,-0.34463083,3.298214,0.550307,2.85897503,control_distribution_ok
WGV34A_PATH_0000867,strict_physical_path,20,20,20,3.705566,60,20,0.24618849,-0.99628228,3.8726235,0.4508985,0.46217907,control_distribution_ok
WGV34A_PATH_0000868,strict_physical_path,0,0,0,2.8528645,,,,,,,,insufficient_length
WGV34A_PATH_0000869,strict_physical_path,0,0,0,3.038574,,,,,,,,insufficient_length
WGV34A_PATH_0000870,strict_physical_path,0,0,0,3.6964845,,,,,,,,insufficient_length
WGV34A_PATH_0000871,strict_physical_path,20,20,20,4.7243655,85,20,2.64855157,-0.60413451,4.373291,1.107015,1.59040123,control_distribution_ok
WGV34A_PATH_0000872,strict_physical_path,0,20,20,6.489258,0,60,0,0.43366671,5.5,1.0773435,3.92503188,control_distribution_sparse
WGV34A_PATH_0000873,strict_physical_path,19,20,20,3.1486045,31.57894737,35,-0.58937357,-0.5483186,3.396729,0.53003,1.07233022,control_distribution_ok
WGV34A_PATH_0000874,strict_physical_path,0,0,0,7.1875,,,,,,,,insufficient_length
WGV34A_PATH_0000875,strict_physical_path,0,0,0,4.4980465,,,,,,,,insufficient_length
WGV34A_PATH_0000876,strict_physical_path,0,0,0,2.60498,,,,,,,,insufficient_length
WGV34A_PATH_0000877,strict_physical_path,15,20,20,2.876693,0,30,-0.90837421,-0.33551253,3.678223,0.71289,1.86092138,control_distribution_ok
WGV34A_PATH_0000878,strict_physical_path,0,0,0,2.916992,,,,,,,,insufficient_length
WGV34A_PATH_0000879,strict_physical_path,20,20,20,5.795573,100,85,6.25172891,2.21102678,3.301758,0.4859215,2.88751264,control_distribution_ok
WGV34A_PATH_0000880,strict_physical_path,20,20,20,3.708333,80,90,1.57328273,1.15635931,3.2345375,0.3094075,0.53225264,control_distribution_ok
WGV34A_PATH_0000881,strict_physical_path,20,20,20,2.940625,35,15,-0.2160525,-1.1972896,3.3601745,0.364528,1.90006197,control_distribution_ok
WGV34A_PATH_0000882,strict_physical_path,20,20,20,3.201172,35,35,-0.21854589,-0.23930393,3.3881835,0.4339735,0.46195486,control_distribution_ok
WGV34A_PATH_0000883,strict_physical_path,0,0,0,3.7080075,,,,,,,,insufficient_length
WGV34A_PATH_0000884,strict_physical_path,20,20,20,2.955078,35,35,-0.33194828,-0.3896018,3.2944335,0.5262975,1.38536634,control_distribution_ok
WGV34A_PATH_0000885,strict_physical_path,20,20,20,4.031738,80,40,2.0288257,-0.27018519,3.780957,0.8056965,1.22808428,control_distribution_ok
WGV34A_PATH_0000886,strict_physical_path,0,0,0,3.1518555,,,,,,,,insufficient_length
WGV34A_PATH_0000887,strict_physical_path,0,20,20,6.929362,0,70,0,0.49809664,6.238379,0.8249925,2.84167304,control_distribution_sparse
WGV34A_PATH_0000888,strict_physical_path,0,0,0,4.0722655,,,,,,,,insufficient_length
WGV34A_PATH_0000889,strict_physical_path,20,20,20,4.414876,95,70,1.00397547,1.28623671,3.6374995,0.5703125,0.84903196,control_distribution_ok
WGV34A_PATH_0000890,strict_physical_path,20,20,20,3.4575195,45,35,-0.20299739,-0.23742122,3.5858125,0.4529785,0.53399225,control_distribution_ok
WGV34A_PATH_0000891,strict_physical_path,0,0,0,3.4765625,,,,,,,,insufficient_length
WGV34A_PATH_0000892,strict_physical_path,20,20,20,3.617269,55,40,0.12586668,-0.38606949,3.665876,0.561611,0.77596054,control_distribution_ok
WGV34A_PATH_0000893,strict_physical_path,20,20,20,4.0021975,95,0,2.49433251,-1.33303924,3.6367185,0.8099185,1.78342459,control_distribution_ok
WGV34A_PATH_0000894,strict_physical_path,0,0,0,3.507715,,,,,,,,insufficient_length
WGV34A_PATH_0000895,strict_physical_path,20,20,20,5.7260745,100,95,7.33065565,1.93177051,3.3979495,0.5458985,0.66859548,control_distribution_ok
WGV34A_PATH_0000896,strict_physical_path,0,0,0,3.161133,,,,,,,,insufficient_length
WGV34A_PATH_0000897,strict_physical_path,0,0,0,3.2525115,,,,,,,,insufficient_length
WGV34A_PATH_0000898,strict_physical_path,20,20,20,5.398275,100,90,2.85366361,1.75638518,3.62002,0.535276,0.57347074,control_distribution_ok
WGV34A_PATH_0000899,strict_physical_path,20,20,20,4.428711,65,70,0.47083793,0.9284018,3.738151,0.47763,0.71329143,control_distribution_ok
WGV34A_PATH_0000900,strict_physical_path,0,0,0,3.5641275,,,,,,,,insufficient_length
WGV34A_PATH_0000901,strict_physical_path,0,0,0,3.3427735,,,,,,,,insufficient_length
WGV34A_PATH_0000902,strict_physical_path,20,20,20,3.86263,50,60,0.03532635,0.70709558,3.629255,0.487381,1.45311539,control_distribution_ok
WGV34A_PATH_0000903,strict_physical_path,0,0,0,2.747092,,,,,,,,insufficient_length
WGV34A_PATH_0000904,strict_physical_path,0,0,0,5.154948,,,,,,,,insufficient_length
WGV34A_PATH_0000905,strict_physical_path,2,20,20,6.484375,100,40,56.01699771,-0.20810605,6.563672,1.322266,3.90536408,control_distribution_sparse
WGV34A_PATH_0000906,strict_physical_path,0,0,0,3.950195,,,,,,,,insufficient_length
WGV34A_PATH_0000907,strict_physical_path,6,20,20,3.459961,83.33333333,45,2.1533671,-0.00920148,3.8333985,0.887435,2.66188333,control_distribution_sparse
WGV34A_PATH_0000908,strict_physical_path,2,20,20,3.4345705,0,0,-6.46449458,-2.18431635,6.3476565,0.760742,2.26210051,control_distribution_sparse
WGV34A_PATH_0000909,strict_physical_path,0,0,0,3.9238285,,,,,,,,insufficient_length
WGV34A_PATH_0000910,strict_physical_path,0,0,0,2.5646565,,,,,,,,insufficient_length
WGV34A_PATH_0000911,strict_physical_path,0,0,0,5.4423825,,,,,,,,insufficient_length
WGV34A_PATH_0000912,strict_physical_path,0,0,0,3.397461,,,,,,,,insufficient_length
WGV34A_PATH_0000913,strict_physical_path,10,20,20,2.9680175,70,35,0.676926,-0.45455465,3.289876,0.525146,1.29459229,control_distribution_ok
WGV34A_PATH_0000914,strict_physical_path,20,20,20,3.666992,90,60,1.20833324,0.63085756,3.226107,0.419705,0.58129504,control_distribution_ok
WGV34A_PATH_0000915,strict_physical_path,0,0,0,2.8107735,,,,,,,,insufficient_length
WGV34A_PATH_0000916,strict_physical_path,0,0,0,2.7802735,,,,,,,,insufficient_length
WGV34A_PATH_0000917,strict_physical_path,0,0,0,3.3945315,,,,,,,,insufficient_length
WGV34A_PATH_0000918,strict_physical_path,20,20,20,3.5903725,60,70,0.18459738,0.21979899,3.4924805,0.455599,0.5468305,control_distribution_ok
WGV34A_PATH_0000919,strict_physical_path,0,0,0,2.7360025,,,,,,,,insufficient_length
WGV34A_PATH_0000920,strict_physical_path,13,20,20,3.192383,23.07692308,50,-0.42509288,-0.08972544,3.289621,0.466379,1.74096502,control_distribution_ok
WGV34A_PATH_0000921,strict_physical_path,0,0,0,3.110433,,,,,,,,insufficient_length
WGV34A_PATH_0000922,strict_physical_path,15,20,20,6.408854,80,85,3.58639838,1.46228436,4.214844,1.341797,3.80548829,control_distribution_ok
WGV34A_PATH_0000923,strict_physical_path,10,20,20,6.660156,80,70,0.6929281,0.65332181,5.087565,1.5237625,3.3926844,control_distribution_ok
WGV34A_PATH_0000924,strict_physical_path,20,20,20,7.140625,100,100,3.76739247,6.6580749,3.7482925,0.548386,0.71935319,control_distribution_ok
WGV34A_PATH_0000925,strict_physical_path,12,20,20,4.661621,66.66666667,40,1.33382873,-0.41818089,5.1933595,1.5301105,4.69957464,control_distribution_ok
WGV34A_PATH_0000926,strict_physical_path,0,0,0,4.3676755,,,,,,,,insufficient_length
WGV34A_PATH_0000927,strict_physical_path,2,20,20,5.296875,100,15,4.50654144,-1.10218721,6.471354,1.095052,3.75795244,control_distribution_sparse
WGV34A_PATH_0000928,strict_physical_path,11,20,20,5.501953,45.45454545,55,-0.19546789,0.20162663,5.099609,0.91211,2.6277275,control_distribution_ok
WGV34A_PATH_0000929,strict_physical_path,18,20,20,2.521484,0,0,-1.21763831,-3.10223185,3.5205385,0.41568,0.84549722,control_distribution_ok
WGV34A_PATH_0000930,strict_physical_path,19,20,20,3.7334335,36.84210526,35,-0.38870169,-0.20370439,3.919922,0.924894,3.29993838,control_distribution_ok
WGV34A_PATH_0000931,strict_physical_path,18,20,20,7.4020185,83.33333333,95,2.34070726,2.21679249,4.580729,1.4199215,2.99977884,control_distribution_ok
WGV34A_PATH_0000932,strict_physical_path,16,20,20,3.181152,43.75,55,-0.06746361,0.17344316,3.172782,0.4423205,0.48390288,control_distribution_ok
WGV34A_PATH_0000933,strict_physical_path,16,20,20,2.9770505,37.5,10,-0.34495784,-0.82740682,3.4902995,0.6472335,1.19518139,control_distribution_ok
WGV34A_PATH_0000934,strict_physical_path,11,20,20,7.8951825,100,95,6.35129371,2.54786784,4.604492,1.245117,2.60808012,control_distribution_ok
WGV34A_PATH_0000935,strict_physical_path,0,0,0,2.6624515,,,,,,,,insufficient_length
WGV34A_PATH_0000936,strict_physical_path,18,20,20,3.274414,27.77777778,35,-0.28058386,-0.17410071,3.4144285,0.492763,2.01269188,control_distribution_ok
WGV34A_PATH_0000937,strict_physical_path,20,20,20,6.630859,100,100,11.35216885,5.08334841,3.658674,0.4278515,0.467717,control_distribution_ok
WGV34A_PATH_0000938,strict_physical_path,12,20,20,3.0290525,0,30,-1.49151853,-0.65698706,3.6911215,0.6866295,1.7843299,control_distribution_ok
WGV34A_PATH_0000939,strict_physical_path,0,0,0,4.605469,,,,,,,,insufficient_length
WGV34A_PATH_0000940,strict_physical_path,0,0,0,3.0581055,,,,,,,,insufficient_length
WGV34A_PATH_0000941,strict_physical_path,20,20,20,3.244141,40,55,-0.29219646,0.21104817,3.4219565,0.596158,0.48633078,control_distribution_ok
WGV34A_PATH_0000942,strict_physical_path,19,20,20,4.076823,57.89473684,45,0.74693563,-0.18248205,3.835205,0.665446,1.12587142,control_distribution_ok
WGV34A_PATH_0000943,strict_physical_path,20,20,20,4.885417,100,70,2.12120149,0.43893219,3.666775,0.696289,1.21855962,control_distribution_ok
WGV34A_PATH_0000944,strict_physical_path,16,20,20,3.1208495,25,55,-0.66501829,0.09944935,3.2587075,0.517822,0.73383297,control_distribution_ok
WGV34A_PATH_0000945,strict_physical_path,8,20,20,3.4869555,0,40,-2.41509231,-0.41625801,3.848307,0.749512,1.86218294,control_distribution_sparse
WGV34A_PATH_0000946,strict_physical_path,0,0,0,6.548828,,,,,,,,insufficient_length
WGV34A_PATH_0000947,strict_physical_path,0,0,0,3.029134,,,,,,,,insufficient_length
WGV34A_PATH_0000948,strict_physical_path,0,0,0,6.298828,,,,,,,,insufficient_length
WGV34A_PATH_0000949,strict_physical_path,0,0,0,4.187988,,,,,,,,insufficient_length
WGV34A_PATH_0000950,strict_physical_path,2,20,20,6.1708985,50,95,-0.13609865,2.3135677,4.2392575,0.7563475,2.17431537,control_distribution_sparse
WGV34A_PATH_0000951,strict_physical_path,0,0,0,4.3110355,,,,,,,,insufficient_length
WGV34A_PATH_0000952,strict_physical_path,0,20,20,6.395996,0,30,0,-0.16056916,6.730957,0.7945965,3.23579752,control_distribution_sparse
WGV34A_PATH_0000953,strict_physical_path,8,20,20,7.6394155,100,95,1.90421761,2.26936513,4.5667315,1.222819,3.41731474,control_distribution_sparse
WGV34A_PATH_0000954,strict_physical_path,13,20,20,7.736979,100,95,3.28662059,2.08519394,4.471029,0.895834,2.19733845,control_distribution_ok
WGV34A_PATH_0000955,strict_physical_path,16,20,20,3.391927,37.5,75,-0.28558351,1.30049236,3.146362,0.3489985,0.85798239,control_distribution_ok
WGV34A_PATH_0000956,strict_physical_path,0,0,0,8.7880855,,,,,,,,insufficient_length
WGV34A_PATH_0000957,strict_physical_path,20,20,20,3.736328,65,70,0.18766247,0.6485267,3.453584,0.4552115,0.92635236,control_distribution_ok
WGV34A_PATH_0000958,strict_physical_path,0,0,0,4.56429,,,,,,,,insufficient_length
WGV34A_PATH_0000959,strict_physical_path,3,20,20,6.270508,100,80,2.00713434,1.93081396,4.029297,0.844587,1.95283747,control_distribution_sparse
WGV34A_PATH_0000960,strict_physical_path,11,20,20,5.655843,54.54545455,45,0.02131133,-0.05361751,4.817383,1.257162,4.73671301,control_distribution_ok
WGV34A_PATH_0000961,strict_physical_path,14,20,20,4.761719,57.14285714,25,0.11274739,-1.07473653,4.7223305,1.114909,3.25809653,control_distribution_ok
WGV34A_PATH_0000962,strict_physical_path,4,20,20,5.00651,25,90,-0.70292014,5.03393138,3.463867,0.765169,4.25747969,control_distribution_sparse
WGV34A_PATH_0000963,strict_physical_path,0,0,0,3.6933595,,,,,,,,insufficient_length
WGV34A_PATH_0000964,strict_physical_path,0,0,0,4.214681,,,,,,,,insufficient_length
WGV34A_PATH_0000965,strict_physical_path,6,20,20,5.657552,50,70,0.0134988,0.54865927,5.205078,0.9919435,2.51892249,control_distribution_sparse
WGV34A_PATH_0000966,strict_physical_path,0,0,0,5.7815755,,,,,,,,insufficient_length
WGV34A_PATH_0000967,strict_physical_path,11,20,20,5.0384925,63.63636364,35,0.1658421,-0.46399414,4.945312,0.897136,2.16703795,control_distribution_ok
WGV34A_PATH_0000968,strict_physical_path,10,20,20,4.487305,20,25,-1.33940235,-0.37124262,5.3435545,1.0543945,2.19843071,control_distribution_ok
WGV34A_PATH_0000969,strict_physical_path,0,0,0,5.0356445,,,,,,,,insufficient_length
WGV34A_PATH_0000970,strict_physical_path,16,20,20,4.776367,25,100,-0.50458595,4.72544805,3.6483835,0.725477,2.79686036,control_distribution_ok
WGV34A_PATH_0000971,strict_physical_path,14,20,20,3.1744795,0,10,-1.28880901,-0.68840589,4.0737305,0.898242,3.19959874,control_distribution_ok
WGV34A_PATH_0000972,strict_physical_path,15,20,20,3.73763,13.33333333,45,-1.19680377,-0.26633795,3.751302,0.673698,1.82062382,control_distribution_ok
WGV34A_PATH_0000973,strict_physical_path,15,20,20,5.867188,80,55,0.90261192,0.298867,4.708333,1.045442,2.63022412,control_distribution_ok
WGV34A_PATH_0000974,strict_physical_path,0,0,0,7.3287765,,,,,,,,insufficient_length
WGV34A_PATH_0000975,strict_physical_path,13,20,20,4.529297,53.84615385,30,0.33293991,-0.911694,4.761719,1.1875,2.81571144,control_distribution_ok
WGV34A_PATH_0000976,strict_physical_path,17,20,20,2.978516,23.52941176,20,-0.3659925,-0.76465926,3.391927,0.399181,0.4591848,control_distribution_ok
WGV34A_PATH_0000977,strict_physical_path,7,20,20,5.1387555,85.71428571,35,6.76748195,-0.51708425,4.505859,1.376953,4.28668886,control_distribution_sparse
WGV34A_PATH_0000978,strict_physical_path,16,20,20,5.237598,87.5,60,2.13051309,0.34585536,4.2658695,0.8868815,5.32066658,control_distribution_ok
WGV34A_PATH_0000979,strict_physical_path,18,20,20,4.308018,38.88888889,20,-0.18644863,-0.47567952,4.4753415,0.8371,3.39022826,control_distribution_ok
WGV34A_PATH_0000980,strict_physical_path,13,20,20,3.8893365,46.15384615,20,-0.10617211,-0.71613576,3.73763,0.92513,5.14123284,control_distribution_ok
WGV34A_PATH_0000981,strict_physical_path,10,20,20,3.9734375,50,30,0.14948203,-0.33720142,3.831445,0.723796,2.53014251,control_distribution_ok
WGV34A_PATH_0000982,strict_physical_path,6,20,20,3.630241,33.33333333,25,-0.58656946,-0.50274043,3.9140625,0.637207,2.91403312,control_distribution_sparse
WGV34A_PATH_0000983,strict_physical_path,10,20,20,3.38063,20,15,-0.55347146,-0.98489676,3.846224,0.7894095,2.89521995,control_distribution_ok
WGV34A_PATH_0000984,strict_physical_path,1,20,20,4.178787,0,50,-3059494,-0.01969565,3.572917,0.718099,1.3455079,control_distribution_sparse
WGV34A_PATH_0000985,strict_physical_path,2,20,20,4.326498,0,60,-1.21033566,0.2068113,3.87207,0.802083,2.66252413,control_distribution_sparse
WGV34A_PATH_0000986,strict_physical_path,9,20,20,3.270182,33.33333333,10,-0.84222525,-0.66129375,3.730252,0.558322,2.7364278,control_distribution_sparse
WGV34A_PATH_0000987,strict_physical_path,18,20,20,4.495443,77.77777778,70,0.72981394,1.42798653,3.604771,0.580322,1.13545571,control_distribution_ok
WGV34A_PATH_0000988,strict_physical_path,12,20,20,4.471354,25,65,-0.13075183,0.65744153,4.577832,0.944097,4.86219675,control_distribution_ok
WGV34A_PATH_0000989,strict_physical_path,11,20,20,3.7925735,45.45454545,25,-0.22167862,-0.82310392,4.224121,0.550781,3.37070238,control_distribution_ok
WGV34A_PATH_0000990,strict_physical_path,19,20,20,4.169434,31.57894737,50,-0.14734806,0.19059652,3.877604,0.671061,1.89816731,control_distribution_ok
WGV34A_PATH_0000991,strict_physical_path,0,0,0,2.7900395,,,,,,,,insufficient_length
WGV34A_PATH_0000992,strict_physical_path,11,20,20,3.3891605,90.90909091,35,0.68511211,-0.41225438,3.398438,0.402344,1.17552368,control_distribution_ok
WGV34A_PATH_0000993,strict_physical_path,9,20,20,4.8793945,33.33333333,60,-1.81511281,0.49059404,4.539062,1.404297,2.43755231,control_distribution_sparse
WGV34A_PATH_0000994,strict_physical_path,17,20,20,6.297935,82.35294118,75,1.56961041,2.38944441,3.867676,0.823731,1.89409987,control_distribution_ok
WGV34A_PATH_0000995,strict_physical_path,0,0,0,5.5600585,,,,,,,,insufficient_length
WGV34A_PATH_0000996,strict_physical_path,15,20,20,2.959961,0,5,-1.99726467,-1.82542839,4.198438,0.709765,1.53162642,control_distribution_ok
WGV34A_PATH_0000997,strict_physical_path,0,0,0,8.8793945,,,,,,,,insufficient_length
