scene,response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,uncertain_envelope,response_state,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,geometry_origin_status,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_px,absolute_range_m,azimuth_angle_deg,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean_px,azimuth_weighted_mean_px,range_p50_width_px,range_p80_width_px,range_p90_width_px,azimuth_p50_width_px,azimuth_p80_width_px,azimuth_p90_width_px,range_p50_width_m,range_p80_width_m,range_p90_width_m,azimuth_p50_width_m,azimuth_p80_width_m,azimuth_p90_width_m,range_to_azimuth_p80_ratio,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,yaw_proxy_major_axis_deg,yaw_proxy_shape_class,energy_centroid_x,energy_centroid_y,energy_centroid_range_m,energy_centroid_azimuth_px,energy_centroid_offset_px,distance_to_fan_boundary_px,distance_to_fan_boundary_m,touches_display_fan_boundary,near_fan_boundary_side,boundary_family_id,boundary_variant_count,multiple_boundary_variant_uncertainty,scale_yaw_feasible,best_yaw_deg,yaw_feasible_interval_deg,best_scale_length_m,best_scale_width_m,scale_yaw_residual_m,min_extra_blur_margin_m
GM_RM019,R21B00084,R21B00084,R21R1F00061,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1194,1187,1254,1241","1194,1187,1254,1241","1146,1133,1308,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1224,1214,135.998382,4.079951,30.978207,0.514712,-0.857363,0.857363,0.514712,3240,3240,159459,39,2601,local_ring_excluding_frozen_responses,35563,true,-3.386145,-1.791749,15.438418,29.678291,39.27253,25.892956,48.884403,58.141869,0.463153,0.890349,1.178176,0.776789,1.466532,1.744256,0.607112,17.964924,12.018634,1.494756,26.618995,85.640788,4.359212,85.640788,azimuth_dominant,1220.720825,1215.980835,3.978731,-1.791884,3.831017,89.6,2.688,false,near_range_bottom_display,R21R11BF00063,3,true,false,90,,3,1.4,1.615942,0
GM_RM019,R21B00085,R21B00085,R21R1F00062,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1290,1133,1308,1145","1290,1133,1308,1145","1194,1133,1308,1241",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1299,1139,240.282251,7.208468,37.117888,0.603457,-0.797396,0.797396,0.603457,216,216,11671,40,1000,local_ring_excluding_frozen_responses,3167,true,1.007756,0.907014,3.211223,6.982622,8.986931,5.60341,10.603363,12.801612,0.096337,0.209479,0.269608,0.168102,0.318101,0.384048,0.658529,4.047984,2.633175,1.537302,28.443276,81.325387,8.674613,81.325387,azimuth_dominant,1300.331421,1138.743774,7.238752,0.907048,1.355851,185.6,5.568,false,near_range_bottom_display,R21R11BF00064,1,false,false,90,,3,1.4,2.934267,0
GM_RM019,R21B00086,R21B00086,R21R1F00063,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1230,1175,1260,1187","1230,1175,1260,1187","1170,1133,1308,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1245,1181,175.103284,5.253099,31.31168,0.519693,-0.854353,0.854353,0.519693,360,360,17731,41,825,local_ring_excluding_frozen_responses,3445,true,1.583454,0.912113,5.196932,10.059205,12.102571,10.067202,17.94141,20.839128,0.155908,0.301776,0.363077,0.302016,0.538242,0.625174,0.56067,7.371157,2.267213,3.251197,4.524198,63.212518,26.787482,63.212518,azimuth_dominant,1246.602173,1180.121216,5.300672,0.912123,1.827353,143.6,4.308,false,near_range_bottom_display,R21R11BF00065,1,false,false,90,,3,1.4,2.695616,0
GM_RM019,R21B00087,R21B00087,R21R1F00064,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1170,1247,1206,1271","1170,1247,1206,1271","1146,1175,1260,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1188,1259,79.262602,2.377878,25.401189,0.428954,-0.903326,0.903326,0.428954,864,864,42874,38,1119,local_ring_excluding_frozen_responses,10307,true,0.436545,-0.789377,8.987846,17.930271,22.421671,16.305294,26.01479,30.238724,0.269635,0.537908,0.67265,0.489159,0.780444,0.907162,0.689234,10.189191,6.108746,1.667968,5.110883,69.709694,20.290306,69.709694,azimuth_dominant,1187.474121,1258.266968,2.391093,-0.789477,0.902156,59.6,1.788,false,near_range_bottom_display,R21R11BF00066,1,false,false,90,,3,1.4,2.381099,0
GM_RM019,R21B00088,R21B00088,R21R1F00065,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1242,1199,1260,1205","1242,1199,1260,1205","1170,1133,1308,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1251,1202,161.080601,4.832418,37.026404,0.602183,-0.798358,0.798358,0.602183,108,108,5395,40,260,local_ring_excluding_frozen_responses,1132,true,0.477263,0.924672,3.822931,6.820188,8.430561,6.792872,10.378654,11.989029,0.114688,0.204606,0.252917,0.203786,0.31136,0.359671,0.657136,4.84362,1.562824,3.099275,6.73455,59.708146,30.291854,59.708146,azimuth_dominant,1252.025635,1202.175781,4.846816,0.924676,1.040589,125.6,3.768,false,near_range_bottom_display,R21R11BF00067,1,false,false,90,,3,1.4,2.942406,0
GM_RM019,R21B00089,R21B00089,R21R1F00066,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1146,1247,1164,1271","1146,1247,1164,1271","1146,1187,1254,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1155,1259,71.606983,2.148209,0.800168,0.013965,-0.999902,0.999902,0.013965,432,432,21616,44,1104,local_ring_excluding_frozen_responses,3020,true,-0.403728,0.162608,9.152739,17.082132,20.02598,6.250787,12.138481,14.844921,0.274582,0.512464,0.600779,0.187524,0.364154,0.445348,1.407271,6.473918,4.558844,1.420079,77.764798,13.035371,76.964629,13.035371,range_dominant,1155.156982,1259.406006,2.136102,0.162637,0.435298,59.6,1.788,false,near_range_bottom_display,R21R11BF00068,1,false,false,0,,3,1.4,2.694589,0
GM_RM019,R21B00090,R21B00090,R21R1F00061,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1194,1175,1260,1241","1194,1175,1260,1241","1146,1133,1308,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1227,1208,142.687631,4.280629,30.770935,0.511607,-0.85922,0.85922,0.511607,4356,4356,208304,41,5328,local_ring_excluding_frozen_responses,36188,true,-4.789105,-1.208851,18.207605,40.757561,60.316368,25.920956,50.182346,58.965168,0.546228,1.222727,1.809491,0.777629,1.50547,1.768955,0.812189,18.574016,17.0864,1.087064,3.258298,62.487364,27.512636,62.487364,near_isotropic,1223.51123,1211.49646,4.137115,-1.208805,4.939306,89.6,2.688,false,near_range_bottom_display,R21R11BF00063,3,true,false,90,,3,1.4,1.505006,0
GM_RM019,R21B00091,R21B00091,R21R1F00064,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1170,1187,1254,1271","1170,1187,1254,1271","1146,1133,1308,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1212,1229,116.989572,3.509687,29.720583,0.495771,-0.868453,0.868453,0.495771,7056,7056,318756,38,12132,local_ring_excluding_frozen_responses,58114,true,1.150218,-1.204854,26.29636,65.116913,75.299011,25.068897,48.40089,60.056629,0.788891,1.953507,2.25897,0.752067,1.452027,1.801699,1.345366,24.714505,18.129823,1.363196,45.462148,74.258435,15.741565,74.258435,range_dominant,1211.523926,1227.403809,3.544377,-1.204793,1.665675,59.6,1.788,false,near_range_bottom_display,R21R11BF00063,3,true,false,0,,3,1.5,1.047592,0
GM_RM019,R21B00092,R21B00092,R21R1F00067,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1133,1266,1163","1146,1133,1266,1163","1146,1133,1326,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1206,1148,189.859843,5.695795,15.895653,0.273886,-0.961762,0.961762,0.273886,3600,3600,213649,43,11232,local_ring_excluding_frozen_responses,62015,true,-1.719782,-6.591712,14.92996,28.795979,35.503029,50.158051,80.106461,96.577553,0.447899,0.863879,1.065091,1.504742,2.403194,2.897327,0.359471,33.308197,6.532782,5.098624,0.814494,74.918842,15.081158,74.918842,azimuth_dominant,1199.189331,1147.848633,5.647665,-6.591701,6.812351,167.6,5.028,false,near_range_bottom_display,R21R11BF00069,3,true,false,90,,3,1.4,0.802249,0
GM_RM019,R21B00093,R21B00093,R21R1F00068,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1200,1181,1260,1241","1200,1181,1260,1241","1146,1133,1326,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1230,1211,141.704481,4.251134,32.433979,0.536327,-0.84401,0.84401,0.536327,3600,3600,186427,40,1314,local_ring_excluding_frozen_responses,45500,true,-5.215055,-1.89682,18.506119,34.604408,47.027443,23.965368,47.634346,57.130161,0.555184,1.038132,1.410823,0.718961,1.42903,1.713905,0.726459,17.337514,14.577869,1.189304,25.484398,83.050419,6.949581,83.050419,azimuth_dominant,1225.602051,1214.384155,4.09508,-1.896898,5.549276,89.6,2.688,false,near_range_bottom_display,R21R11BF00070,1,false,false,90,,3,1.4,1.612108,0
GM_RM019,R21B00094,R21B00094,R21R1F00069,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1241,1212,1271","1146,1241,1212,1271","1146,1133,1266,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1179,1256,78.67757,2.360327,18.527064,0.317753,-0.948174,0.948174,0.317753,1980,1980,103268,40,4032,local_ring_excluding_frozen_responses,25040,true,-0.476322,-1.293901,13.289683,25.67695,32.319248,29.07563,47.41885,54.076405,0.398691,0.770309,0.969577,0.872269,1.422565,1.622292,0.541492,18.374285,7.955956,2.309501,0.355487,71.828423,18.171577,71.828423,azimuth_dominant,1177.621826,1256.040527,2.346358,-1.29387,1.37877,59.6,1.788,false,near_range_bottom_display,R21R11BF00071,1,false,false,90,,3,1.4,1.698473,0
GM_RM019,R21B00095,R21B00095,R21R1F00070,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1272,1163,1290,1187","1272,1163,1290,1187","1146,1133,1326,1241",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1281,1175,200.849098,6.025473,39.221164,0.632316,-0.774711,0.774711,0.632316,432,432,23897,46,1064,local_ring_excluding_frozen_responses,4417,true,-0.807401,0.487893,7.872578,15.699348,19.145718,6.750341,14.480522,19.128788,0.236177,0.47098,0.574372,0.20251,0.434416,0.573864,1.08417,6.740578,4.71726,1.428918,89.521356,39.699808,50.300192,39.699808,near_isotropic,1280.867432,1175.93396,6.00127,0.487855,0.943322,143.6,4.308,false,near_range_bottom_display,R21R11BF00072,1,false,false,0,,3,1.4,2.707082,0
GM_RM019,R21B00096,R21B00096,R21R1F00071,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1236,1175,1266,1187","1236,1175,1266,1187","1146,1133,1326,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1251,1181,178.295149,5.348854,32.959203,0.544042,-0.839058,0.839058,0.544042,360,360,18884,44,259,local_ring_excluding_frozen_responses,3644,true,1.161029,0.071062,5.643452,10.585819,12.604942,9.727691,17.869247,20.930464,0.169304,0.317575,0.378148,0.291831,0.536077,0.627914,0.592404,7.551371,2.352392,3.210081,3.888461,60.929258,29.070742,60.929258,azimuth_dominant,1251.691284,1180.064453,5.383687,0.071051,1.163238,143.6,4.308,false,near_range_bottom_display,R21R11BF00073,1,false,false,90,,3,1.4,2.6912,0
GM_RM019,R21B00097,R21B00097,R21R1F00072,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1308,1175,1326,1199","1308,1175,1326,1199","1146,1133,1326,1241",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1317,1187,217.232502,6.516975,48.620542,0.750348,-0.661043,0.661043,0.750348,432,432,21344,43,1240,local_ring_excluding_frozen_responses,3374,true,1.909071,-1.284164,5.199038,10.719391,14.381825,10.540779,17.115303,19.938084,0.155971,0.321582,0.431455,0.316223,0.513459,0.598143,0.626304,6.523044,4.528583,1.440416,58.323117,80.297425,9.702575,80.297425,azimuth_dominant,1317.583618,1184.774414,6.574362,-1.284168,2.300835,131.6,3.948,false,near_range_bottom_display,R21R11BF00074,1,false,false,90,,3,1.4,2.710327,0
GM_RM019,R21B00098,R21B00098,R21R1F00067,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1133,1266,1241","1146,1133,1266,1241","1146,1133,1326,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1206,1187,152.725113,4.581753,19.906182,0.340481,-0.940251,0.940251,0.340481,12960,12960,644831,41,17568,local_ring_excluding_frozen_responses,133045,true,9.4279,-1.734845,37.466007,79.127785,91.560577,48.426876,97.364471,112.473969,1.12398,2.373834,2.746817,1.452806,2.920934,3.374219,0.812697,36.673787,30.011495,1.221991,49.915225,59.990957,30.009043,59.990957,near_isotropic,1207.578735,1177.544678,4.864869,-1.73495,9.586215,89.6,2.688,false,near_range_bottom_display,R21R11BF00069,3,true,true,90,0-2;46-134;178-179,3,2.4,0.083283,0
GM_RM019,R21B00099,R21B00099,R21R1F00067,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1146,1133,1266,1271","1146,1133,1266,1271","1146,1133,1326,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1206,1202,138.715392,4.161462,22.016172,0.374868,-0.927078,0.927078,0.374868,16560,16560,812543,39,23328,local_ring_excluding_frozen_responses,184257,true,8.617474,-5.660895,58.168022,108.710358,127.763763,47.18438,92.474228,112.986732,1.745041,3.261311,3.832913,1.415531,2.774227,3.389602,1.175575,42.743679,33.085771,1.291905,84.297254,27.718917,62.281083,27.718917,near_isotropic,1203.9823,1191.888916,4.423245,-5.66089,10.310438,59.6,1.788,false,near_range_bottom_display,R21R11BF00069,3,true,true,32,0-61;76-104;119-179,3,1.4,0.024878,0
GM_RM019,R21B00100,R21B00100,R21R1F00073,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1200,1181,1260,1241","1200,1181,1260,1241","1176,1133,1314,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1230,1211,141.704481,4.251134,32.433979,0.536327,-0.84401,0.84401,0.536327,3600,3600,183064,40,3591,local_ring_excluding_frozen_responses,42289,true,-4.577632,-0.57145,17.557667,32.608707,43.580837,23.457268,45.630173,56.681339,0.52673,0.978261,1.307425,0.703718,1.368905,1.70044,0.71463,17.127786,13.593294,1.260017,32.27713,89.843151,0.156849,89.843151,azimuth_dominant,1227.0625,1214.557129,4.113839,-0.571494,4.61325,89.6,2.688,false,near_range_bottom_display,R21R11BF00075,2,true,false,90,,3,1.4,1.684736,0
GM_RM019,R21B00101,R21B00101,R21R1F00074,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1302,1133,1314,1145","1302,1133,1314,1145","1200,1133,1314,1241",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1308,1139,245.818144,7.374544,38.790853,0.626479,-0.779438,0.779438,0.626479,144,144,8597,43,880,local_ring_excluding_frozen_responses,2520,true,-0.14273,-0.218751,2.505918,5.317752,6.876628,4.844232,8.741422,11.553257,0.075178,0.159533,0.206299,0.145327,0.262243,0.346598,0.60834,3.472736,2.189001,1.586448,43.069321,85.721532,4.278468,85.721532,azimuth_dominant,1307.740112,1138.974243,7.370265,-0.218702,0.261161,185.6,5.568,false,near_range_bottom_display,R21R11BF00076,1,false,false,90,,3,1.4,3.005674,0
GM_RM019,R21B00102,R21B00102,R21R1F00075,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1176,1241,1212,1271","1176,1241,1212,1271","1176,1175,1272,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1194,1256,84.647268,2.539418,28.199899,0.472549,-0.881304,0.881304,0.472549,1080,1080,55416,40,1365,local_ring_excluding_frozen_responses,12703,true,-1.342102,-1.087263,11.111995,21.661655,27.140863,15.211359,25.902786,31.074835,0.33336,0.64985,0.814226,0.456341,0.777084,0.932245,0.836267,10.142728,7.771106,1.305185,3.432613,65.232714,24.767286,65.232714,near_isotropic,1192.407593,1256.668945,2.49937,-1.087286,1.727208,59.6,1.788,false,near_range_bottom_display,R21R11BF00077,1,false,false,90,,3,1.4,2.346078,0
GM_RM019,R21B00103,R21B00103,R21R1F00076,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1242,1175,1272,1187","1242,1175,1272,1187","1176,1133,1314,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1257,1181,181.629183,5.448875,34.547515,0.567089,-0.823656,0.823656,0.567089,360,360,17946,43,1023,local_ring_excluding_frozen_responses,3006,true,0.705613,-0.081521,5.927462,10.315523,13.097015,10.248354,18.120438,20.955883,0.177824,0.309466,0.39291,0.307451,0.543613,0.628676,0.569276,7.76305,2.420248,3.207544,5.331922,60.784407,29.215593,60.784407,azimuth_dominant,1257.333008,1180.372559,5.470045,-0.081531,0.710336,143.6,4.308,false,near_range_bottom_display,R21R11BF00078,1,false,false,90,,3,1.4,2.687583,0
GM_RM019,R21B00104,R21B00104,R21R1F00073,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1176,1181,1260,1271","1176,1181,1260,1271","1176,1133,1314,1271",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1218,1226,122.626098,3.678783,31.460575,0.521912,-0.852999,0.852999,0.521912,7560,7560,353385,40,14980,local_ring_excluding_frozen_responses,61997,true,0.408891,-0.544026,25.921072,68.975525,80.333633,24.192242,46.567574,60.130753,0.777632,2.069266,2.410009,0.725767,1.397027,1.803923,1.481192,25.587001,18.003957,1.421188,48.013357,73.447217,16.552783,73.447217,range_dominant,1217.74939,1225.36731,3.691086,-0.543979,0.680517,59.6,1.788,false,near_range_bottom_display,R21R11BF00075,2,true,false,0,,3,1.4,0.930739,0
GM_RM019,R21B00105,R21B00105,R21R1F00077,212,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000212.png,"957,1126,1132,1240","957,1126,1132,1240","957,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1044.5,1183,183.782507,5.513475,-36.570608,-0.595813,-0.803123,0.803123,-0.595813,19950,19950,1142765,46,25992,local_ring_excluding_frozen_responses,267913,true,3.942096,6.78212,49.480228,88.908356,110.955063,56.373703,100.723404,128.005112,1.484407,2.667251,3.328652,1.691211,3.021702,3.840153,0.882698,41.472941,30.35532,1.36625,3.897484,49.531908,40.468092,49.531908,near_isotropic,1047.598145,1175.793091,5.635413,6.782162,7.844619,90.6,2.718,false,near_range_bottom_display,R21R11BF00079,1,false,true,89,0-11;28-152;169-179,3,2.6,0.027799,0
