relation_id,scene,source_auto_node_id,target_auto_node_id,source_tracklet_segment_id,target_tracklet_segment_id,time_gap_frames,center_distance_px,bottom_center_distance_px,motion_extrapolation_error_px,normalized_motion_error,bbox_area_ratio,bbox_aspect_ratio_delta,appearance_cosine,appearance_evidence_status,source_edge_contact_ratio,target_edge_contact_ratio,source_competitor_count,target_competitor_count,candidate_score_not_selector,pre_competition_status,relation_status,supporting_evidence,conflicting_evidence,uncertainty_sources,competitor_ids,decision_reason_code
REL_GM_RM019_00239,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0031__seg_001,31,116.475202,250.459663,116.475202,0.347957,222.459223,0.748544,0.549926,appearance_conflict,0.000000,0.000000,0,0,0.804949,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,long_forward_gap;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00240,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0033__seg_001,35,263.790124,342.638875,263.790124,0.788703,216.540142,0.177118,0.418877,appearance_conflict,0.000000,0.000000,0,0,0.707764,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,long_forward_gap;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00241,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0050__seg_001,54,110.062293,246.949450,110.062293,0.327143,188.127836,0.495278,0.580611,appearance_conflict,0.000000,0.000000,0,0,0.812600,not_candidate,not_candidate,motion_extrapolation_consistent,long_forward_gap;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00242,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0054__seg_001,57,130.845667,272.166123,130.845667,0.409371,2499.207451,0.375378,0.325898,appearance_conflict,0.000000,0.000000,0,0,0.765686,not_candidate,not_candidate,motion_extrapolation_consistent,long_forward_gap;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00243,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0065__seg_001,70,486.494566,493.478924,486.494566,0.891115,10.547253,1.392880,0.869796,appearance_support,0.000000,0.000000,0,0,0.745353,not_candidate,not_candidate,motion_extrapolation_consistent;appearance_cosine_support,long_forward_gap;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00244,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0014__seg_001,1,414.556472,432.884958,433.623054,2.267887,7.400892,0.348072,0.528883,appearance_conflict,0.000000,0.000000,0,0,0.456979,blocked_continuity,blocked_continuity,short_forward_gap,motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00245,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0031__seg_001,17,342.656527,363.590058,668.464956,3.401503,3.781697,0.826454,0.639525,appearance_conflict,0.000000,0.000000,0,0,0.415143,blocked_continuity,blocked_continuity,,motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap,,motion_and_size_conflict
REL_GM_RM019_00246,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0033__seg_001,21,525.318341,539.268465,935.172514,4.779460,3.681075,1.397879,0.478534,appearance_conflict,0.000000,0.000000,0,0,0.332997,blocked_continuity,blocked_continuity,,motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap,,motion_and_size_conflict
REL_GM_RM019_00247,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0050__seg_001,40,264.907411,291.439860,1031.390489,5.209320,3.198080,1.079720,0.660378,appearance_conflict,0.000000,0.000000,0,0,0.449617,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00248,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0054__seg_001,43,358.881328,385.258994,1190.319644,6.571642,42.485292,1.199619,0.428090,appearance_conflict,0.000000,0.000000,0,0,0.371421,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00249,GM_RM019,AUTO_GM_RM019_0043,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0003__seg_002,GM_RM019__botsort__raw__bs_0065__seg_001,56,751.796760,748.837208,1850.025393,4.518311,5.577304,0.182118,0.887816,appearance_support,0.000000,0.000000,0,0,0.438570,blocked_continuity,blocked_continuity,appearance_cosine_support,long_forward_gap;motion_extrapolation_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00250,GM_RM019,AUTO_GM_RM019_0044,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0014__seg_001,GM_RM019__botsort__raw__bs_0031__seg_001,11,44.871366,44.848832,31.893881,0.797347,1.219416,0.131987,0.939044,appearance_support,0.000000,0.000000,0,0,0.806578,weak_continuity,ambiguous_continuity,motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,medium_forward_gap;multiple_sources_one_successor,AUTO_GM_RM019_0044;AUTO_GM_RM019_0042;AUTO_GM_RM019_0040;AUTO_GM_RM019_0041,candidate_competition_margin_too_small
REL_GM_RM019_00251,GM_RM019,AUTO_GM_RM019_0044,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0014__seg_001,GM_RM019__botsort__raw__bs_0033__seg_001,15,151.212518,151.137210,242.337208,6.058430,1.252748,0.703412,0.869242,appearance_support,0.000000,0.000000,0,0,0.413480,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,motion_extrapolation_conflict,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00252,GM_RM019,AUTO_GM_RM019_0044,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0014__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,34,131.524486,131.524026,98.358342,2.458959,1.441947,0.385253,0.914773,appearance_support,0.000000,0.000000,0,0,0.471819,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,long_forward_gap;motion_extrapolation_conflict,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00253,GM_RM019,AUTO_GM_RM019_0044,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0014__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,37,33.267373,37.793716,208.464592,5.211615,9.212979,0.505152,0.858604,appearance_support,0.000000,0.000000,0,0,0.501880,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support,long_forward_gap;motion_extrapolation_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00254,GM_RM019,AUTO_GM_RM019_0044,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0014__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,50,395.406647,418.711374,691.907045,2.765518,25.719519,0.512349,0.452797,appearance_conflict,0.000000,0.000000,0,0,0.428595,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00255,GM_RM019,AUTO_GM_RM019_0045,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0031__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,2,12.378116,12.392593,21.702892,0.490611,2.037977,0.659907,0.974564,appearance_support,0.000000,0.000000,0,0,0.869996,strong_continuity,strong_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,,,time_motion_size_appearance_consistent
REL_GM_RM019_00256,GM_RM019,AUTO_GM_RM019_0045,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0031__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,5,113.285381,114.874095,136.773252,3.419331,6.518535,0.779807,0.783432,appearance_unreliable,0.000000,0.000000,0,0,0.359120,blocked_continuity,blocked_continuity,short_forward_gap,motion_extrapolation_conflict;bbox_size_jump;blocked_by_combined_evidence,appearance_unreliable,,motion_and_size_conflict
REL_GM_RM019_00257,GM_RM019,AUTO_GM_RM019_0045,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0031__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,18,537.415235,554.463959,621.237136,2.429130,36.350716,0.237695,0.585723,appearance_conflict,0.000000,0.000000,0,0,0.449725,blocked_continuity,blocked_continuity,,motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap,,motion_and_size_conflict
REL_GM_RM019_00258,GM_RM019,AUTO_GM_RM019_0045,AUTO_GM_RM019_0050,GM_RM019__botsort__raw__bs_0031__seg_001,GM_RM019__botsort__raw__bs_0070__seg_001,56,193.643482,193.645726,71.022096,1.480567,3.262758,1.506507,0.921299,appearance_support,0.000000,0.000000,0,0,0.548078,blocked_continuity,blocked_continuity,appearance_cosine_support,long_forward_gap;bbox_size_jump;blocked_by_combined_evidence,motion_extrapolation_weak,,motion_and_size_conflict
REL_GM_RM019_00259,GM_RM019,AUTO_GM_RM019_0045,AUTO_GM_RM019_0051,GM_RM019__botsort__raw__bs_0031__seg_001,GM_RM019__botsort__raw__bs_0072__seg_001,68,537.711016,560.020317,853.164025,3.079903,40.611529,0.203069,0.590006,appearance_conflict,0.000000,0.000000,0,0,0.394342,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00260,GM_RM019,AUTO_GM_RM019_0046,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0033__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,19,282.694631,282.645523,282.694631,6.475102,1.151027,0.318159,0.882990,appearance_support,0.000000,0.000000,0,0,0.422253,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,motion_extrapolation_conflict,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00261,GM_RM019,AUTO_GM_RM019_0046,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0033__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,22,183.089679,183.993956,183.089679,4.577242,11.541543,0.198260,0.746180,appearance_unreliable,0.000000,0.000000,0,0,0.343273,blocked_continuity,blocked_continuity,,motion_extrapolation_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap;appearance_unreliable,,motion_and_size_conflict
REL_GM_RM019_00262,GM_RM019,AUTO_GM_RM019_0046,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0033__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,35,245.882934,280.919400,245.882934,0.964181,20.530478,1.215762,0.451244,appearance_conflict,0.000000,0.000000,0,0,0.679639,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,long_forward_gap;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00263,GM_RM019,AUTO_GM_RM019_0046,AUTO_GM_RM019_0050,GM_RM019__botsort__raw__bs_0033__seg_001,GM_RM019__botsort__raw__bs_0070__seg_001,73,488.319983,488.300204,488.319983,10.273365,1.842769,0.528440,0.793866,appearance_unreliable,0.000000,0.000000,0,0,0.378499,not_candidate,not_candidate,bbox_size_compatible,long_forward_gap;motion_extrapolation_conflict;not_candidate_under_fixed_policy,appearance_unreliable,,time_gap_outside_forward_window
REL_GM_RM019_00264,GM_RM019,AUTO_GM_RM019_0047,AUTO_GM_RM019_0050,GM_RM019__botsort__raw__bs_0050__seg_001,GM_RM019__botsort__raw__bs_0070__seg_001,37,122.420760,122.430930,59.763003,1.204991,2.558875,1.359573,0.925765,appearance_support,0.000000,0.000000,0,0,0.624661,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,long_forward_gap,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00265,GM_RM019,AUTO_GM_RM019_0047,AUTO_GM_RM019_0051,GM_RM019__botsort__raw__bs_0050__seg_001,GM_RM019__botsort__raw__bs_0072__seg_001,49,607.889782,627.523248,844.921642,3.032528,31.850305,0.350002,0.614496,appearance_conflict,0.000000,0.000000,0,0,0.381359,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00266,GM_RM019,AUTO_GM_RM019_0047,AUTO_GM_RM019_0052,GM_RM019__botsort__raw__bs_0050__seg_001,GM_RM019__botsort__raw__bs_0074__seg_001,69,179.645969,282.483683,491.219508,1.990921,310.420241,1.170064,0.639725,appearance_conflict,0.000000,0.000000,0,0,0.599151,not_candidate,not_candidate,,long_forward_gap;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,motion_extrapolation_weak,,time_gap_outside_forward_window
REL_GM_RM019_00267,GM_RM019,AUTO_GM_RM019_0048,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0054__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,13,428.047414,455.560267,428.047414,1.780935,236.953399,1.017501,0.313918,appearance_conflict,0.000000,0.000000,0,0,0.512735,blocked_continuity,blocked_continuity,,appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap;motion_extrapolation_weak,,motion_and_size_conflict
REL_GM_RM019_00268,GM_RM019,AUTO_GM_RM019_0048,AUTO_GM_RM019_0050,GM_RM019__botsort__raw__bs_0054__seg_001,GM_RM019__botsort__raw__bs_0070__seg_001,51,306.350342,306.878152,306.350342,7.658759,21.268400,0.726700,0.700056,appearance_unreliable,0.000000,0.000000,0,0,0.337507,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;bbox_size_jump;blocked_by_combined_evidence,appearance_unreliable,,motion_and_size_conflict
REL_GM_RM019_00269,GM_RM019,AUTO_GM_RM019_0048,AUTO_GM_RM019_0051,GM_RM019__botsort__raw__bs_0054__seg_001,GM_RM019__botsort__raw__bs_0072__seg_001,63,430.467733,464.916721,430.467733,1.644962,264.727656,0.982876,0.321090,appearance_conflict,0.000000,0.000000,0,0,0.538560,not_candidate,not_candidate,,long_forward_gap;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,motion_extrapolation_weak,,time_gap_outside_forward_window
REL_GM_RM019_00270,GM_RM019,AUTO_GM_RM019_0049,AUTO_GM_RM019_0051,GM_RM019__botsort__raw__bs_0065__seg_001,GM_RM019__botsort__raw__bs_0072__seg_001,8,737.863200,735.938528,879.727837,1.796464,2.765667,0.139460,0.927807,appearance_support,0.000000,0.000000,0,0,0.617095,blocked_continuity,blocked_continuity,short_forward_gap;appearance_cosine_support,bbox_size_jump;blocked_by_combined_evidence,motion_extrapolation_weak,,motion_and_size_conflict
REL_GM_RM019_00271,GM_RM019,AUTO_GM_RM019_0049,AUTO_GM_RM019_0052,GM_RM019__botsort__raw__bs_0065__seg_001,GM_RM019__botsort__raw__bs_0074__seg_001,28,282.936457,279.479386,779.593105,1.702606,26.954816,1.659526,0.908854,appearance_support,0.000000,0.000000,0,0,0.673774,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support,bbox_size_jump,medium_forward_gap;motion_extrapolation_weak,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00272,GM_RM019,AUTO_GM_RM019_0050,AUTO_GM_RM019_0051,GM_RM019__botsort__raw__bs_0070__seg_001,GM_RM019__botsort__raw__bs_0072__seg_001,6,747.268442,764.574494,765.178541,2.709399,20.065203,0.751295,0.685015,appearance_unreliable,0.000000,0.000000,0,0,0.393131,blocked_continuity,blocked_continuity,short_forward_gap,motion_extrapolation_conflict;bbox_size_jump;blocked_by_combined_evidence,appearance_unreliable,,motion_and_size_conflict
REL_GM_RM019_00273,GM_RM019,AUTO_GM_RM019_0050,AUTO_GM_RM019_0052,GM_RM019__botsort__raw__bs_0070__seg_001,GM_RM019__botsort__raw__bs_0074__seg_001,26,307.298535,380.636969,389.729481,1.555708,195.559983,0.768772,0.696275,appearance_unreliable,0.000000,0.000000,0,0,0.623758,blocked_continuity,blocked_continuity,,bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap;motion_extrapolation_weak;appearance_unreliable,,motion_and_size_conflict
REL_GM_RM019_00274,GM_RM019,AUTO_GM_RM019_0052,AUTO_GM_RM019_0053,GM_RM019__botsort__raw__bs_0074__seg_001,GM_RM019__botsort__raw__bs_0083__seg_001,76,354.051414,388.933433,1873.722613,7.584705,6.524377,1.086254,0.580228,appearance_conflict,0.000000,0.000000,0,0,0.426983,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
