region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label
E0_REG_000319_0061,WGV35A_PAIR_0007,319,TRANSLATION,local_range_+0.50_gt_extent,translation_response_surface,1,local_range,0.5,gt_axis_extent,1,0,11248,,10.1232,568191,50.514847,51,7.660571,81,60,62,67,65,353,0.031383,0.031383,166,,16.397977,5,,0.493915,762.61303,880.314875,78.172248,0.145889,,,2.345167,0.004377,175.607873,175.607873,-53.38101,138.980427,155.348811,98.036231,117.356999,122.828303,144.224827,,,,,,,4.169413,4.660464,2.941087,3.52071,0,0.196363,0.133357,0.131973,0.152038,0,0,1,false,fully_observed,"685,842,841,920",zero_value_proxy_only,true,
E0_REG_000319_0062,WGV35A_PAIR_0007,319,TRANSLATION,local_range_+1.00_gt_extent,translation_response_surface,1,local_range,1,gt_axis_extent,1,0,11248,,10.1232,589962,52.45039,52,8.548874,96,64,66,73,65,890,0.079125,0.079125,244,,24.10305,38,,3.753754,713.190351,821.997956,154.608592,1.120293,,,4.638258,0.033609,178.11008,178.11008,-50.878802,145.706803,158.465517,101.545364,117.748346,122.086762,140.455276,,,,,,,4.371204,4.753965,3.046361,3.53245,0,0,0,0,0,0,0,1,false,fully_observed,"635,784,791,862",zero_value_proxy_only,true,
E0_REG_000319_0063,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_-1.00_gt_extent,translation_response_surface,1,local_azimuth,-1,gt_axis_extent,1,0,11096,,9.9864,400609,36.103912,46,23.300903,95,58,61,67,65,228,0.020548,0.020548,96,,9.613074,7,,0.700953,707.268536,1038.755208,-5.066659,-145.585495,,,-0.152,-4.367565,-170.941619,-170.941619,-39.930501,131.467037,119.454264,113.258686,91.401751,125.151996,113.554208,,,,,,,3.944011,3.583628,3.397761,2.742053,1.407709,0,0,0,0,0,0.261626,0.738374,false,mask_censored,"614,1007,770,1084",zero_value_proxy_only,true,
E0_REG_000319_0064,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_-0.50_gt_extent,translation_response_surface,1,local_azimuth,-0.5,gt_axis_extent,1,0,11096,,9.9864,566787,51.080299,51,8.621943,110,61,65,74,65,616,0.055516,0.055516,171,,17.123288,14,,1.401907,753.362831,991.475688,0.3623,-79.778479,,,0.010869,-2.393354,170.36579,170.36579,-58.623093,132.156755,153.117496,84.286188,112.203572,100.541378,137.532496,,,,,,,3.964703,4.593525,2.528586,3.366107,0.996629,0.111705,0.162221,0.177548,0.215877,0,0,1,false,fully_observed,"675,954,831,1031",zero_value_proxy_only,true,
E0_REG_000319_0065,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_-0.25_gt_extent,translation_response_surface,1,local_azimuth,-0.25,gt_axis_extent,1,0,11248,,10.1232,586295,52.124378,52,9.199161,110,64,67,79,65,907,0.080637,0.080637,199,,19.657816,15,,1.481745,783.503862,965.543036,0.151911,-40.017443,,,0.004557,-1.200523,178.682054,178.682054,-50.306828,145.608426,144.915468,86.421287,99.145407,109.71495,127.531907,,,,,,,4.368253,4.347464,2.592639,2.974362,1.005312,0.438016,0.501422,0.515387,1.063504,0,0,1,false,fully_observed,"705,927,861,1005",zero_value_proxy_only,true,
E0_REG_000319_0066,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_+0.25_gt_extent,translation_response_surface,1,local_azimuth,0.25,gt_axis_extent,1,0,11248,,10.1232,570035,50.678787,51,8.134463,100,60,64,69,65,450,0.040007,0.040007,207,,20.44808,9,,0.889047,843.677237,912.762095,0.493375,40.02346,,,0.014801,1.200704,-176.840757,-176.840757,-45.82964,146.461385,153.642893,105.777727,120.308303,136.800216,138.837811,,,,,,,4.393842,4.609287,3.173332,3.609249,0.980581,2.312674,0.50978,0.513146,1.054003,0,0,1,false,fully_observed,"766,874,922,952",zero_value_proxy_only,true,
E0_REG_000319_0067,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_+0.50_gt_extent,translation_response_surface,1,local_azimuth,0.5,gt_axis_extent,1,0,11248,,10.1232,583608,51.88549,52,9.168481,111,62,66,79,65,884,0.078592,0.078592,230,,22.720089,26,,2.568358,876.171956,884.845754,0.235339,82.862253,,,0.00706,2.485868,169.031681,169.031681,-59.957202,144.984653,157.514181,86.093724,119.061837,102.895396,144.108879,,,,,,,4.34954,4.725425,2.582812,3.571855,1.011505,9.399843,0.161807,0.156394,0.185388,0,0,1,false,fully_observed,"797,847,953,925",zero_value_proxy_only,true,
E0_REG_000319_0068,WGV35A_PAIR_0007,319,TRANSLATION,local_azimuth_+1.00_gt_extent,translation_response_surface,1,local_azimuth,1,gt_axis_extent,1,0,11248,,10.1232,653996,58.143314,58,10.929633,130,72,76,89,65,2930,0.260491,0.260491,350,,34.574048,115,,11.360044,936.723238,832.639753,-0.10502,162.81104,,,-0.003151,4.884331,-179.578162,-179.578162,-48.567045,147.412721,154.692605,98.199472,105.150714,119.070916,128.245647,,,,,,,4.422382,4.640778,2.945984,3.154521,1.016347,,0,0,0,0,0,1,false,fully_observed,"858,794,1014,872",zero_value_proxy_only,true,
E0_REG_000319_0069,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_-1.00_gt_extent,translation_response_surface,1,storage_long_axis,-1,gt_axis_extent,1,0,11248,,10.1232,575347,51.151051,51,8.510246,115,61,65,73,65,575,0.05112,0.05112,151,,14.916232,12,,1.185396,661.908299,938.345065,100.466689,-113.923842,,,3.014001,-3.417715,-161.526528,-161.526528,-30.515411,139.01394,153.478571,104.728015,93.337935,146.131156,108.698619,,,,,,,4.170418,4.604357,3.14184,2.800138,0,0,0,0,0,0,0,1,false,fully_observed,"585,900,741,978",zero_value_proxy_only,true,
E0_REG_000319_0070,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_-0.50_gt_extent,translation_response_surface,1,storage_long_axis,-0.5,gt_axis_extent,1,0,11248,,10.1232,576130,51.220661,51,8.46972,109,61,65,73,65,587,0.052187,0.052187,175,,17.287024,10,,0.98783,737.93549,939.035664,50.056118,-57.008247,,,1.501684,-1.710247,-175.035045,-175.035045,-44.023928,150.398618,153.019119,117.982933,123.786084,151.739303,148.14729,,,,,,,4.511959,4.590574,3.539488,3.713583,0.078015,0,0.486753,0.493161,0.973014,0,0,1,false,fully_observed,"660,900,816,978",zero_value_proxy_only,true,
E0_REG_000319_0071,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_-0.25_gt_extent,translation_response_surface,1,storage_long_axis,-0.25,gt_axis_extent,1,0,11248,,10.1232,582002,51.74271,52,9.057218,110,62,66,78,65,802,0.071302,0.071302,186,,18.373637,12,,1.185396,776.571135,939.349787,24.466164,-28.060604,,,0.733985,-0.841818,-171.469934,-171.469934,-40.458817,146.95327,152.232105,101.4805,84.842937,125.220959,114.202587,,,,,,,4.408598,4.566963,3.044415,2.545288,0.347595,0.346454,0.733375,0.742094,2.877377,0,0,1,false,fully_observed,"698,900,854,978",zero_value_proxy_only,true,
E0_REG_000319_0072,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_+0.25_gt_extent,translation_response_surface,1,storage_long_axis,0.25,gt_axis_extent,1,0,11248,,10.1232,598983,53.252399,52,11.14569,186,65,71,88,65,1259,0.111931,0.111931,223,,22.028608,14,,1.382962,851.437293,939.719798,-24.94062,28.189268,,,-0.748219,0.845678,171.898305,171.898305,-57.090578,146.067878,158.826592,78.053857,104.593965,98.058804,126.12834,,,,,,,4.382036,4.764798,2.341616,3.137819,3.044259,3.062141,0.739865,0.751138,3.018294,0,0,1,false,fully_observed,"774,900,930,978",zero_value_proxy_only,true,
E0_REG_000319_0073,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_+0.50_gt_extent,translation_response_surface,1,storage_long_axis,0.5,gt_axis_extent,1,0,11248,,10.1232,592008,52.63229,52,10.967571,186,64,69,88,65,1091,0.096995,0.096995,203,,20.052948,11,,1.086613,887.193472,939.446776,-48.198002,55.349405,,,-1.44594,1.660482,163.112252,163.112252,-65.87663,144.689523,161.090338,57.087714,107.710671,78.407894,119.663432,,,,,,,4.340686,4.83271,1.712631,3.23132,12.447087,150.563748,0.499733,0.520604,1.08596,0,0,1,false,fully_observed,"811,900,967,978",zero_value_proxy_only,true,
E0_REG_000319_0074,WGV35A_PAIR_0007,319,TRANSLATION,storage_long_axis_+1.00_gt_extent,translation_response_surface,1,storage_long_axis,1,gt_axis_extent,1,0,11248,,10.1232,568933,50.580814,51,7.942799,96,60,62,68,65,406,0.036095,0.036095,219,,21.633476,11,,1.086613,964.382818,938.375079,-98.041389,114.298371,,,-2.941242,3.428951,178.501123,178.501123,-50.48776,145.542482,155.545564,119.590474,116.372151,138.440671,157.599907,,,,,,,4.366274,4.666367,3.587714,3.491165,,,0.00649,0.006582,0.006626,0,0,1,false,fully_observed,"887,900,1043,978",zero_value_proxy_only,true,
E0_REG_000319_0075,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_-1.00_gt_extent,translation_response_surface,1,storage_short_axis,-1,gt_axis_extent,1,0,11096,,9.9864,569021,51.281631,52,8.173436,93,61,65,71,65,579,0.052181,0.052181,201,,20.127373,21,,2.10286,813.698099,865.45095,55.866001,48.447565,,,1.67598,1.453427,178.59923,178.59923,-50.389653,138.456111,148.491626,109.977658,115.387303,137.423651,158.026419,,,,,,,4.153683,4.454749,3.29933,3.461619,0.042853,1.00096,0,0,0,0,0,1,false,fully_observed,"736,828,892,905",zero_value_proxy_only,true,
E0_REG_000319_0076,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_-0.50_gt_extent,translation_response_surface,1,storage_short_axis,-0.5,gt_axis_extent,1,0,11248,,10.1232,567592,50.461594,51,7.838471,100,60,62,67,65,357,0.031739,0.031739,168,,16.595543,7,,0.691481,813.429321,902.557212,28.042647,23.895418,,,0.841279,0.716863,-171.519874,-171.519874,-40.508757,150.13592,147.277592,125.659564,111.908442,153.024317,138.107828,,,,,,,4.504078,4.418328,3.769787,3.357253,0.285759,0.9936,0.496711,0.49867,0.994693,0,0,1,false,fully_observed,"736,864,892,942",zero_value_proxy_only,true,
E0_REG_000319_0077,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_-0.25_gt_extent,translation_response_surface,1,storage_short_axis,-0.25,gt_axis_extent,1,0,11248,,10.1232,570770,50.744133,51,8.350537,118,61,64,71,65,506,0.044986,0.044986,188,,18.571203,9,,0.889047,814.035692,920.918053,13.789978,12.304491,,,0.413699,0.369135,-170.995193,-170.995193,-39.984075,143.541433,161.090338,112.043571,104.002624,150.666854,132.266705,,,,,,,4.306243,4.83271,3.361307,3.120079,0.565254,1.017083,0.738353,0.744158,2.908661,0,0,1,false,fully_observed,"736,882,892,960",zero_value_proxy_only,true,
E0_REG_000319_0078,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_+0.25_gt_extent,translation_response_surface,1,storage_short_axis,0.25,gt_axis_extent,1,0,11248,,10.1232,602434,53.559212,53,11.186034,186,66,71,89,65,1320,0.117354,0.117354,220,,21.732259,20,,1.97566,815.09199,957.787467,-14.724177,-11.092356,,,-0.441725,-0.332771,176.632779,176.632779,-52.356103,137.898282,150.72294,83.141339,108.530118,110.27599,135.269463,,,,,,,4.136948,4.521688,2.49424,3.255904,1.850666,1.057325,0.738353,0.751196,3.019228,0,0,1,false,fully_observed,"736,919,892,997",zero_value_proxy_only,true,
E0_REG_000319_0079,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_+0.50_gt_extent,translation_response_surface,1,storage_short_axis,0.5,gt_axis_extent,1,0,11248,,10.1232,599284,53.27916,52,11.154257,186,65,71,89,65,1265,0.112464,0.112464,204,,20.151731,17,,1.679311,815.09252,974.873638,-27.617446,-22.303994,,,-0.828523,-0.66912,174.665361,174.665361,-54.323521,145.80518,156.857975,76.153345,105.707462,103.950473,136.718511,,,,,,,4.374155,4.705739,2.2846,3.171224,3.460385,1.060875,0.496711,0.522607,1.09471,0,0,1,false,fully_observed,"736,937,892,1015",zero_value_proxy_only,true,
E0_REG_000319_0080,WGV35A_PAIR_0007,319,TRANSLATION,storage_short_axis_+1.00_gt_extent,translation_response_surface,1,storage_short_axis,1,gt_axis_extent,1,0,11248,,10.1232,566928,50.402561,51,7.865836,98,60,62,67,65,378,0.033606,0.033606,186,,18.373637,14,,1.382962,813.72932,1011.27208,-54.188526,-47.217498,,,-1.625656,-1.416525,177.904823,177.904823,-51.08406,141.966324,146.3922,109.976578,115.585136,127.829581,141.773673,,,,,,,4.25899,4.391766,3.299297,3.467554,18.883141,1.008531,0.013425,0.014977,0.015205,0,0,1,false,fully_observed,"736,973,892,1051",zero_value_proxy_only,true,
E0_REG_000319_0081,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_-90,rotation_response_curve,1,,0,,1,-90,11248,,10.1232,580277,51.589348,52,8.80556,110,62,66,76,65,730,0.0649,0.0649,193,,19.065118,11,,1.086613,813.577479,939.158033,0.327094,-0.010443,,,0.009813,-0.000313,84.626364,84.626364,-144.362519,142.192269,144.131694,92.911996,83.664576,111.853381,101.39156,,,,,,,4.265768,4.323951,2.78736,2.509937,1.011721,1.006102,0.480263,0.491984,0.968442,0,0,1,false,fully_observed,"775,861,853,1017",zero_value_proxy_only,true,
E0_REG_000319_0082,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_-60,rotation_response_curve,1,,0,,1,-60,11159,,10.0431,574965,51.524776,52,8.810726,110,62,66,75,65,706,0.063267,0.063267,197,,19.615457,13,,1.294421,813.194267,939.29966,0.471691,-0.392544,,,0.014151,-0.011776,131.744698,131.744698,-97.244184,109.184163,154.825575,65.157853,107.317164,85.35824,130.364666,,,,,,,3.275525,4.644767,1.954736,3.219515,0.98078,0.985904,0.557666,0.56873,1.318734,0,0,1,false,fully_observed,"742,853,886,1025",zero_value_proxy_only,true,
E0_REG_000319_0083,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_-45,rotation_response_curve,1,,0,,1,-45,11101,,9.9909,573244,51.63895,52,8.964497,110,62,66,76,65,758,0.068282,0.068282,202,,20.218399,19,,1.901731,812.770079,939.807904,0.366534,-1.046141,,,0.010996,-0.031384,148.409104,148.409104,-80.579779,79.623565,155.873127,62.402223,125.623892,81.889933,147.175284,,,,,,,2.388707,4.676194,1.872067,3.768717,0.983667,0.973349,0.662283,0.671093,2.040373,0,0,1,false,fully_observed,"732,858,895,1021",zero_value_proxy_only,true,
E0_REG_000319_0084,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_-30,rotation_response_curve,1,,0,,1,-30,11098,,9.9882,574769,51.790321,52,9.02498,110,62,66,76,65,793,0.071454,0.071454,212,,21.225046,17,,1.702008,813.21676,939.729688,0.132439,-0.657758,,,0.003973,-0.019733,158.47536,158.47536,-70.513522,91.180126,155.088273,68.112398,122.507186,85.691785,152.672432,,,,,,,2.735404,4.652648,2.043372,3.675216,0.996599,0.987355,0.758425,0.765396,3.262505,0,0,1,false,fully_observed,"728,868,900,1011",zero_value_proxy_only,true,
E0_REG_000319_0085,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_-15,rotation_response_curve,1,,0,,1,-15,11218,,10.0962,588532,52.463184,52,9.513966,118,64,68,80,65,1030,0.091817,0.091817,217,,21.493235,20,,1.980943,813.96461,940.002579,-0.564223,-0.272516,,,-0.016927,-0.008175,170.036491,170.036491,-58.952391,122.840149,151.57698,85.89481,114.829474,106.402193,150.906779,,,,,,,3.685204,4.547309,2.576844,3.444884,1.025126,1.01255,0.854252,0.858166,6.050483,0,0,1,false,fully_observed,"729,882,899,997",zero_value_proxy_only,true,
E0_REG_000319_0086,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+0,rotation_response_curve,1,,0,,1,0,11248,,10.1232,599778,53.323078,52,11.223546,186,65,71,89,65,1291,0.114776,0.114776,203,,20.052948,17,,1.679311,815.074601,939.883904,-1.203054,0.642939,,,-0.036092,0.019288,179.869067,179.869067,-49.119815,142.229022,143.832243,92.852532,109.481454,121.016068,133.820835,,,,,,,4.266871,4.314967,2.785576,3.284444,1.054168,1.057162,0.979996,0.981151,52.054224,0,0,1,false,fully_observed,"736,900,892,978",zero_value_proxy_only,true,
E0_REG_000319_0087,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+15,rotation_response_curve,1,,0,,1,15,11218,,10.0962,594830,53.024605,52,10.995985,186,65,69,88,65,1167,0.104029,0.104029,210,,20.799905,13,,1.287613,815.428556,940.178587,-1.657685,0.716654,,,-0.049731,0.0215,-170.485187,-170.485187,-39.474069,153.875319,134.448613,99.280537,89.499079,119.917872,106.799971,,,,,,,4.61626,4.033458,2.978416,2.684972,1.083037,1.074827,0.854252,0.859809,6.133109,0,0,1,false,fully_observed,"729,882,899,997",zero_value_proxy_only,true,
E0_REG_000319_0088,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+30,rotation_response_curve,1,,0,,1,30,11098,,9.9882,587068,52.89854,52,11.020949,186,65,69,88,65,1122,0.101099,0.101099,198,,19.823392,10,,1.001181,815.383998,940.253572,-1.685028,0.633826,,,-0.050551,0.019015,-163.305832,-163.305832,-32.294715,161.583303,107.83932,99.970255,77.066848,122.427792,94.314465,,,,,,,4.847499,3.23518,2.999108,2.312005,1.08808,1.076272,0.758425,0.768255,3.31509,0,0,1,false,fully_observed,"728,868,900,1011",zero_value_proxy_only,true,
E0_REG_000319_0089,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+45,rotation_response_curve,1,,0,,1,45,11101,,9.9909,584225,52.628143,52,10.759497,186,64,68,86,65,1028,0.092604,0.092604,194,,19.41767,9,,0.90082,814.66864,940.088574,-1.091101,0.202302,,,-0.032733,0.006069,-152.254466,-152.254466,-21.243349,148.101359,79.032224,107.778776,67.192414,128.943523,83.837018,,,,,,,4.443041,2.370967,3.233363,2.015772,1.059277,1.051013,0.662283,0.675491,2.081583,0,0,1,false,fully_observed,"732,858,895,1021",zero_value_proxy_only,true,
E0_REG_000319_0090,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+60,rotation_response_curve,1,,0,,1,60,11159,,10.0431,580869,52.05386,52,9.250303,112,62,67,79,65,893,0.080025,0.080025,196,,19.515887,11,,1.095279,814.23126,939.551231,-0.398621,0.22487,,,-0.011959,0.006746,-135.292299,-135.292299,-4.281182,160.929258,89.243942,108.99065,59.61524,130.897141,77.034889,,,,,,,4.827878,2.677318,3.269719,1.788457,1.038867,1.036529,0.557666,0.570091,1.326072,0,0,1,false,fully_observed,"742,853,886,1025",zero_value_proxy_only,true,
E0_REG_000319_0091,WGV35A_PAIR_0007,319,ROTATION,image_axis_rotation_+90,rotation_response_curve,1,,0,,1,90,11248,,10.1232,580277,51.589348,52,8.80556,110,62,66,76,65,730,0.0649,0.0649,193,,19.065118,11,,1.086613,813.577479,939.158033,0.327094,-0.010443,,,0.009813,-0.000313,84.626364,84.626364,-144.362519,142.192269,144.131694,92.911996,83.664576,111.853381,101.39156,,,,,,,4.265768,4.323951,2.78736,2.509937,1.011721,1.006102,0.480263,0.491984,0.968442,0,0,1,false,fully_observed,"775,861,853,1017",zero_value_proxy_only,true,
E0_REG_000319_0092,WGV35A_PAIR_0007,319,RING,10pct_expansion_ring,ring_contrast,1.21,,0,,1.1,0,2279,,2.0511,117764,51.673542,52,8.524675,98,61,65,74.44,65,136,0.059675,0.059675,54,,26.327337,3,,1.46263,811.347254,942.340639,-0.610958,-3.781774,,,-0.018329,-0.113453,178.797435,178.797435,-50.191447,164.211365,168.997236,128.874647,149.802956,171.272168,196.449448,,,,,,,4.926341,5.069917,3.866239,4.494089,1.035503,0.940387,0,0,0,0,0,1,false,fully_observed,"728,897,899,982",zero_value_proxy_only,true,
E0_REG_000319_0093,WGV35A_PAIR_0007,319,RING,25pct_expansion_ring,ring_contrast,1.5625,,0,,1.25,0,6232,,5.6088,317272,50.910141,51,7.990966,98,60,64,68,65,246,0.039474,0.039474,114,,20.325203,6,,1.069748,813.984776,939.008198,0.172886,0.395219,,,0.005187,0.011857,177.283301,177.283301,-51.705582,176.908455,193.406567,149.546739,164.929194,185.165902,213.782964,,,,,,,5.307254,5.802197,4.486402,4.947876,1.008089,1.009335,0,0,0,0,0,1,false,fully_observed,"717,891,911,987",zero_value_proxy_only,true,
E0_REG_000319_0094,WGV35A_PAIR_0007,319,RING,50pct_expansion_ring,ring_contrast,2.25,,0,,1.5,0,14060,,12.654,708017,50.356827,51,7.885177,98,60,62,67,65,463,0.03293,0.03293,236,,18.650229,11,,0.86929,813.714517,939.659241,-0.141033,-0.235932,,,-0.004231,-0.007078,175.561488,175.561488,-53.427394,222.74338,233.990768,161.620056,206.266898,216.479004,261.156787,,,,,,,6.682301,7.019723,4.848602,6.188007,1.014921,1.003977,0,0,0,0,0,1,false,fully_observed,"698,882,930,997",zero_value_proxy_only,true,
E0_REG_000319_0095,WGV35A_PAIR_0007,319,RING,100pct_expansion_ring,ring_contrast,4,,0,,2,0,33293,,29.9637,1688220,50.707958,51,8.054189,103,60,64,69,65,1383,0.04154,0.04154,550,,18.355544,32,,1.067959,813.786514,938.72023,0.520283,0.43458,,,0.015608,0.013037,170.440049,170.440049,-58.548834,298.270791,315.421869,226.22116,268.700472,265.350192,366.222212,,,,,,,8.948124,9.462656,6.786635,8.061014,1.005743,1.00652,0,0,0,0,0,1,false,fully_observed,"660,864,967,1015",zero_value_proxy_only,true,
E0_REG_000319_0096,WGV35A_PAIR_0007,319,BACKGROUND_CONTROL,near_background_same_area,same_area_background_control,1,,0,,1,0,11248,,10.1232,571130,50.776138,51,8.768703,129,60,64,75,65,510,0.045341,0.045341,200,,19.756599,14,,1.382962,995.593592,1148.988029,-277.446866,-0.3559,,,-8.323406,-0.010677,176.509655,176.509655,-52.479228,137.996659,156.661222,82.779184,106.790687,112.366866,133.496832,,,,,,,4.1399,4.699837,2.483376,3.203721,,,0,0,0,0,0,1,false,fully_observed,"918,1110,1074,1188",zero_value_proxy_only,true,
E0_REG_000319_0097,WGV35A_PAIR_0007,319,BACKGROUND_CONTROL,far_background_same_area,same_area_background_control,1,,0,,1,0,11248,,10.1232,585931,52.092018,52,8.625422,100,62,66,73,65,788,0.070057,0.070057,213,,21.040778,24,,2.370792,631.727582,729.370516,277.959929,0.432563,,,8.338798,0.012977,-169.055491,-169.055491,-38.044373,143.63981,152.428858,131.303796,106.331235,157.712935,130.291039,,,,,,,4.309194,4.572866,3.939114,3.189937,0,0,0,0,0,0,0,1,false,fully_observed,"554,691,710,769",zero_value_proxy_only,true,
E0_REG_000319_0098,WGV35A_PAIR_0007,319,BACKGROUND_CONTROL,strong_scatterer_background_same_area,same_area_background_control,1,,0,,1,0,11096,,9.9864,703154,63.370045,61,17.093794,221,82,91,126.1,65,4413,0.397711,0.397711,243,,24.333093,61,,6.108307,1272.728355,971.004973,-325.001353,325.55853,,,-9.750041,9.766756,177.89916,177.89916,-51.089722,152.760742,156.857975,96.42869,113.385174,118.605291,139.715405,,,,,,,4.582822,4.705739,2.892861,3.401555,,,0,0,0,0,0,1,false,fully_observed,"1198,934,1353,1011",zero_value_proxy_only,true,
E0_REG_000319_0099,WGV35A_PAIR_0007,319,BACKGROUND_CONTROL,mask_edge_background_same_area,same_area_background_control,1,,0,,1,0,11096,,9.9864,1,0.00009,0,0.009493,1,0,0,0,65,0,0,0,0,,0,0,,0,151,759,571.058109,-381.758975,,,17.131743,-11.452769,0,0,131.011117,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0.006579,0.99991,0.00009,false,mask_censored,"0,754,153,831",zero_value_proxy_only,true,
