path_id,control_type,control_index,control_component_id,control_sar_frame,control_azimuth_center,control_radial_pixel_center,control_radial_band,control_static_pressure,control_response_score
WGV34A_PATH_0000513,temporal_control_distribution,9,WGV33D_MAIN_F0266_C011072,266,-48.8641,138.7706,R1,0.43105452,4.301562
WGV34A_PATH_0000513,temporal_control_distribution,10,WGV33D_MAIN_F0266_C011073,266,-41.0392,210,R1,1,3.942383
WGV34A_PATH_0000513,temporal_control_distribution,11,WGV33D_MAIN_F0209_C007907,209,-32.1816,159.6258,R1,0.44113801,3.010417
WGV34A_PATH_0000513,temporal_control_distribution,12,WGV33D_MAIN_F0267_C011137,267,-47.7581,134.0297,R1,0.43612856,4.627686
WGV34A_PATH_0000513,temporal_control_distribution,13,WGV33D_MAIN_F0267_C011138,267,-40.5032,209.8998,R1,1,4.428515
WGV34A_PATH_0000513,temporal_control_distribution,14,WGV33D_MAIN_F0208_C007850,208,-33.9349,162,R1,0.44066716,3.871094
WGV34A_PATH_0000513,temporal_control_distribution,15,WGV33D_MAIN_F0268_C011209,268,-46.9062,131.5645,R1,0.44462848,3.772461
WGV34A_PATH_0000513,temporal_control_distribution,16,WGV33D_MAIN_F0268_C011210,268,-39.3792,207.9471,R1,1,4.181966
WGV34A_PATH_0000513,temporal_control_distribution,17,WGV33D_MAIN_F0207_C007800,207,-34.4859,163.9607,R1,0.44402832,3.516927
WGV34A_PATH_0000513,temporal_control_distribution,18,WGV33D_MAIN_F0207_C007801,207,-32.9316,130.7173,R1,0.44711468,2.978125
WGV34A_PATH_0000513,temporal_control_distribution,19,WGV33D_MAIN_F0269_C011276,269,-45.2539,129.5183,R1,0.44331269,3.272949
WGV34A_PATH_0000513,temporal_control_distribution,20,WGV33D_MAIN_F0269_C011277,269,-38.5915,204.7698,R1,1,4.609096
WGV34A_PATH_0000514,temporal_control_distribution,1,WGV33D_MAIN_F0273_C011558,273,-43.5,128.0166,R1,0.45000272,3.09082
WGV34A_PATH_0000514,temporal_control_distribution,2,WGV33D_MAIN_F0273_C011560,273,-40.4904,175.3117,R1,0.43033435,3.606771
WGV34A_PATH_0000514,temporal_control_distribution,3,WGV33D_MAIN_F0273_C011561,273,-34.5454,194.9323,R1,1,3.551649
WGV34A_PATH_0000514,temporal_control_distribution,4,WGV33D_MAIN_F0273_C011563,273,-28.9669,142,R1,0.43878372,3.321289
WGV34A_PATH_0000514,temporal_control_distribution,5,WGV33D_MAIN_F0222_C008676,222,-36.1466,129.5369,R1,0.44832932,2.941406
WGV34A_PATH_0000514,temporal_control_distribution,6,WGV33D_MAIN_F0222_C008677,222,-40.0048,158,R1,0.42648363,7.707031
WGV34A_PATH_0000514,temporal_control_distribution,7,WGV33D_MAIN_F0222_C008681,222,-23.5,248.0552,R1,0.42648362,5.292969
WGV34A_PATH_0000514,temporal_control_distribution,8,WGV33D_MAIN_F0274_C011627,274,-39.5167,171.336,R1,0.42622525,3.361979
WGV34A_PATH_0000514,temporal_control_distribution,9,WGV33D_MAIN_F0274_C011631,274,-34.3409,195.2769,R1,1,3.774414
WGV34A_PATH_0000514,temporal_control_distribution,10,WGV33D_MAIN_F0274_C011632,274,-27.007,139.9967,R1,0.43002951,3.666992
WGV34A_PATH_0000514,temporal_control_distribution,11,WGV33D_MAIN_F0221_C008606,221,-36.5217,138,R1,0.44359226,3.564063
WGV34A_PATH_0000514,temporal_control_distribution,12,WGV33D_MAIN_F0221_C008612,221,-24.9229,250,R1,0.42088773,11.144531
WGV34A_PATH_0000514,temporal_control_distribution,13,WGV33D_MAIN_F0275_C011704,275,-33.2819,193.0739,R1,1,2.692057
WGV34A_PATH_0000514,temporal_control_distribution,14,WGV33D_MAIN_F0275_C011705,275,-25.5452,138,R1,0.42461833,3.595052
WGV34A_PATH_0000514,temporal_control_distribution,15,WGV33D_MAIN_F0220_C008548,220,-39.4648,132.8813,R1,0.44351242,3.43457
WGV34A_PATH_0000514,temporal_control_distribution,16,WGV33D_MAIN_F0220_C008556,220,-25.5194,250,R1,0.42088773,6.372396
WGV34A_PATH_0000514,temporal_control_distribution,17,WGV33D_MAIN_F0276_C011777,276,-33.3178,192.1246,R1,1,3.34809
WGV34A_PATH_0000514,temporal_control_distribution,18,WGV33D_MAIN_F0276_C011778,276,-28.9951,186,R1,1,6.007812
WGV34A_PATH_0000514,temporal_control_distribution,19,WGV33D_MAIN_F0276_C011780,276,-27.5,219.8398,R1,0.79993608,5.833984
WGV34A_PATH_0000514,temporal_control_distribution,20,WGV33D_MAIN_F0276_C011781,276,-23.8621,136.7267,R1,0.42703778,3.413411
WGV34A_PATH_0000515,temporal_control_distribution,1,WGV33D_MAIN_F0231_C009196,231,-26.4957,108.6765,R0,0.46582944,3.880208
WGV34A_PATH_0000515,temporal_control_distribution,2,WGV33D_MAIN_F0231_C009197,231,-25.4672,120.6565,R0,0.45361319,3.334635
WGV34A_PATH_0000515,temporal_control_distribution,3,WGV33D_MAIN_F0231_C009198,231,-22.5,119.9076,R0,0.44701099,3.011719
WGV34A_PATH_0000515,temporal_control_distribution,4,WGV33D_MAIN_F0279_C011975,279,-31.113,108.9339,R0,0.50845069,3.297154
WGV34A_PATH_0000515,temporal_control_distribution,5,WGV33D_MAIN_F0279_C011980,279,-17.9663,105.9401,R0,0.91522066,3.463379
WGV34A_PATH_0000515,temporal_control_distribution,6,WGV33D_MAIN_F0230_C009137,230,-26.4912,117.3029,R0,0.50736147,3.776101
WGV34A_PATH_0000515,temporal_control_distribution,7,WGV33D_MAIN_F0230_C009143,230,-13.7024,105.8819,R0,0.90484781,5.738281
WGV34A_PATH_0000515,temporal_control_distribution,8,WGV33D_MAIN_F0280_C012050,280,-28.8888,106.9204,R0,0.51699984,3.370052
WGV34A_PATH_0000515,temporal_control_distribution,9,WGV33D_MAIN_F0280_C012055,280,-14.9868,103.9394,R0,1,2.745117
WGV34A_PATH_0000515,temporal_control_distribution,10,WGV33D_MAIN_F0229_C009073,229,-26.7729,124.2687,R0,0.45075745,3.150112
WGV34A_PATH_0000515,temporal_control_distribution,11,WGV33D_MAIN_F0229_C009078,229,-15.6484,69.2533,R0,1,4.4375
WGV34A_PATH_0000515,temporal_control_distribution,12,WGV33D_MAIN_F0229_C009079,229,-15.6942,106.0933,R0,0.91562712,5.876563
WGV34A_PATH_0000515,temporal_control_distribution,13,WGV33D_MAIN_F0281_C012121,281,-26.8866,104.6836,R0,0.60267737,3.784598
WGV34A_PATH_0000515,temporal_control_distribution,14,WGV33D_MAIN_F0281_C012128,281,-13.2466,104.4195,R0,1,3.249219
WGV34A_PATH_0000515,temporal_control_distribution,15,WGV33D_MAIN_F0228_C009010,228,-31.0255,115.1808,R0,0.51937736,3.393555
WGV34A_PATH_0000515,temporal_control_distribution,16,WGV33D_MAIN_F0228_C009012,228,-28.1456,125.9527,R0,0.4482648,3.380859
WGV34A_PATH_0000515,temporal_control_distribution,17,WGV33D_MAIN_F0228_C009016,228,-18.2541,70.9511,R0,0.68359534,3.374512
WGV34A_PATH_0000515,temporal_control_distribution,18,WGV33D_MAIN_F0228_C009018,228,-17.6464,107.524,R0,0.80352616,5.179688
WGV34A_PATH_0000515,temporal_control_distribution,19,WGV33D_MAIN_F0282_C012184,282,-28.5,103.9466,R0,0.46496138,2.760742
WGV34A_PATH_0000515,temporal_control_distribution,20,WGV33D_MAIN_F0282_C012186,282,-24.2919,104.7524,R0,0.68890249,3.746289
WGV34A_PATH_0000516,temporal_control_distribution,1,WGV33D_MAIN_F0213_C008125,213,-29.4354,155.0479,R1,0.44765207,3.091406
WGV34A_PATH_0000516,temporal_control_distribution,2,WGV33D_MAIN_F0212_C008065,212,-33.982,138,R1,0.44665062,3.535156
WGV34A_PATH_0000516,temporal_control_distribution,3,WGV33D_MAIN_F0212_C008066,212,-29.7021,155.1844,R1,0.44242568,3.761353
WGV34A_PATH_0000516,temporal_control_distribution,4,WGV33D_MAIN_F0212_C008069,212,-24.5,195.8881,R1,1,4.625
WGV34A_PATH_0000516,temporal_control_distribution,5,WGV33D_MAIN_F0212_C008070,212,-17.5343,242,R1,0.44227408,3.197266
WGV34A_PATH_0000516,temporal_control_distribution,6,WGV33D_MAIN_F0264_C010945,264,-31.0432,134,R1,0.42761912,5.185547
WGV34A_PATH_0000516,temporal_control_distribution,7,WGV33D_MAIN_F0264_C010946,264,-29.979,150,R1,0.43581919,4.069336
WGV34A_PATH_0000516,temporal_control_distribution,8,WGV33D_MAIN_F0211_C008011,211,-32.4372,156.4994,R1,0.43800406,3.403942
WGV34A_PATH_0000516,temporal_control_distribution,9,WGV33D_MAIN_F0211_C008014,211,-27.4752,155.9052,R1,0.46169314,2.903809
WGV34A_PATH_0000516,temporal_control_distribution,10,WGV33D_MAIN_F0211_C008018,211,-17.9808,242,R1,0.44047337,4.563477
WGV34A_PATH_0000516,temporal_control_distribution,11,WGV33D_MAIN_F0265_C011016,265,-30.174,132.6286,R1,0.43731506,2.909505
WGV34A_PATH_0000516,temporal_control_distribution,12,WGV33D_MAIN_F0265_C011017,265,-29.1779,148.5471,R1,0.44588909,3.294922
WGV34A_PATH_0000516,temporal_control_distribution,13,WGV33D_MAIN_F0210_C007953,210,-33.1292,158.7993,R1,0.43412206,4.645399
WGV34A_PATH_0000516,temporal_control_distribution,14,WGV33D_MAIN_F0210_C007956,210,-28.3867,156.3683,R1,0.45436113,3.272786
WGV34A_PATH_0000516,temporal_control_distribution,15,WGV33D_MAIN_F0210_C007957,210,-25.9953,199.9115,R1,1,4.267578
WGV34A_PATH_0000516,temporal_control_distribution,16,WGV33D_MAIN_F0210_C007962,210,-18.5174,243.2599,R1,0.43892198,3.998698
WGV34A_PATH_0000516,temporal_control_distribution,17,WGV33D_MAIN_F0266_C011073,266,-41.0392,210,R1,1,3.942383
WGV34A_PATH_0000516,temporal_control_distribution,18,WGV33D_MAIN_F0266_C011078,266,-30.0003,130,R1,0.44665062,4.882812
WGV34A_PATH_0000516,temporal_control_distribution,19,WGV33D_MAIN_F0266_C011079,266,-28.3539,147.2396,R1,0.44469511,3.826823
WGV34A_PATH_0000516,temporal_control_distribution,20,WGV33D_MAIN_F0209_C007907,209,-32.1816,159.6258,R1,0.44113801,3.010417
WGV34A_PATH_0000517,temporal_control_distribution,1,WGV33D_MAIN_F0258_C010611,258,2.556,113.9937,R0,0.63249075,2.741754
WGV34A_PATH_0000517,temporal_control_distribution,2,WGV33D_MAIN_F0258_C010612,258,4.0047,62.1461,R0,0.92740064,2.40625
WGV34A_PATH_0000517,temporal_control_distribution,3,WGV33D_MAIN_F0258_C010614,258,9.9862,66,R0,1,3.03418
WGV34A_PATH_0000517,temporal_control_distribution,4,WGV33D_MAIN_F0259_C010660,259,0.2381,69.9344,R0,0.91432541,2.739258
WGV34A_PATH_0000517,temporal_control_distribution,5,WGV33D_MAIN_F0259_C010662,259,4.2053,114.4456,R0,0.68010952,2.697266
WGV34A_PATH_0000517,temporal_control_distribution,6,WGV33D_MAIN_F0259_C010666,259,12.1635,67.3076,R0,0.81420121,3.105469
WGV34A_PATH_0000517,temporal_control_distribution,7,WGV33D_MAIN_F0259_C010667,259,13.0108,122,R0,0.43282746,4.361328
WGV34A_PATH_0000517,temporal_control_distribution,8,WGV33D_MAIN_F0260_C010712,260,-8.4581,110,R0,0.45946747,3.538411
WGV34A_PATH_0000517,temporal_control_distribution,9,WGV33D_MAIN_F0260_C010719,260,4.8214,114.6246,R0,0.68527592,2.706752
WGV34A_PATH_0000517,temporal_control_distribution,10,WGV33D_MAIN_F0261_C010762,261,-6.4008,110,R0,0.46096334,3.919922
WGV34A_PATH_0000517,temporal_control_distribution,11,WGV33D_MAIN_F0261_C010765,261,-5.5,72.0659,R0,0.79777388,2.90918
WGV34A_PATH_0000517,temporal_control_distribution,12,WGV33D_MAIN_F0261_C010770,261,5.9439,66.5269,R0,0.91428801,2.616629
WGV34A_PATH_0000517,temporal_control_distribution,13,WGV33D_MAIN_F0261_C010771,261,6.6652,115.7077,R0,0.44871424,3.06875
WGV34A_PATH_0000517,temporal_control_distribution,14,WGV33D_MAIN_F0261_C010773,261,10.8784,67.6533,R0,0.97755283,2.822656
WGV34A_PATH_0000517,temporal_control_distribution,15,WGV33D_MAIN_F0262_C010834,262,-4.4478,110,R0,0.45749111,3.584635
WGV34A_PATH_0000517,temporal_control_distribution,16,WGV33D_MAIN_F0262_C010840,262,8.9603,102,R0,1,2.65625
WGV34A_PATH_0000517,temporal_control_distribution,17,WGV33D_MAIN_F0263_C010895,263,-2.5242,110,R0,0.45675225,3.242188
WGV34A_PATH_0000517,temporal_control_distribution,18,WGV33D_MAIN_F0263_C010896,263,-1.0815,73.261,R0,0.80041204,2.422266
WGV34A_PATH_0000517,temporal_control_distribution,19,WGV33D_MAIN_F0263_C010900,263,12.6613,68.1192,R0,0.97931897,2.65918
WGV34A_PATH_0000517,temporal_control_distribution,20,WGV33D_MAIN_F0264_C010958,264,-1.432,110,R0,0.68311484,5.242188
WGV34A_PATH_0000518,temporal_control_distribution,1,WGV33D_MAIN_F0213_C008136,213,5.1922,282.7422,R2,0.43357564,3.361003
WGV34A_PATH_0000518,temporal_control_distribution,2,WGV33D_MAIN_F0212_C008085,212,5.0284,262,R2,0.46155489,2.994141
WGV34A_PATH_0000518,temporal_control_distribution,3,WGV33D_MAIN_F0212_C008090,212,18.5007,260.7199,R2,0.42312246,3.05013
WGV34A_PATH_0000518,temporal_control_distribution,4,WGV33D_MAIN_F0260_C010718,260,3.0567,306,R2,0.42199603,4.457031
WGV34A_PATH_0000518,temporal_control_distribution,5,WGV33D_MAIN_F0260_C010722,260,14.6665,288.6705,R2,0.42325255,3.332682
WGV34A_PATH_0000518,temporal_control_distribution,6,WGV33D_MAIN_F0260_C010723,260,15.0192,258,R2,0.44329852,2.588867
WGV34A_PATH_0000518,temporal_control_distribution,7,WGV33D_MAIN_F0260_C010724,260,22.2859,270.2066,R2,0.42966305,3.186198
WGV34A_PATH_0000518,temporal_control_distribution,8,WGV33D_MAIN_F0211_C008026,211,2.9811,279.9244,R2,0.45054327,2.960938
WGV34A_PATH_0000518,temporal_control_distribution,9,WGV33D_MAIN_F0211_C008027,211,6.0096,474,R2,0.4201126,7.410156
WGV34A_PATH_0000518,temporal_control_distribution,10,WGV33D_MAIN_F0211_C008031,211,17.9761,262,R2,0.43767543,4.178711
WGV34A_PATH_0000518,temporal_control_distribution,11,WGV33D_MAIN_F0261_C010769,261,4.0105,306,R2,0.4223564,4.982422
WGV34A_PATH_0000518,temporal_control_distribution,12,WGV33D_MAIN_F0261_C010775,261,10.9854,278,R2,0.42609606,3.09082
WGV34A_PATH_0000518,temporal_control_distribution,13,WGV33D_MAIN_F0261_C010776,261,12.5,259.9416,R2,0.44252339,2.633789
WGV34A_PATH_0000518,temporal_control_distribution,14,WGV33D_MAIN_F0261_C010777,261,15.6616,288.6427,R2,0.42282705,3.404948
WGV34A_PATH_0000518,temporal_control_distribution,15,WGV33D_MAIN_F0261_C010781,261,23.4676,268.8356,R2,0.42087866,3.557943
WGV34A_PATH_0000518,temporal_control_distribution,16,WGV33D_MAIN_F0210_C007969,210,2.5,279.8141,R2,0.45036309,2.94043
WGV34A_PATH_0000518,temporal_control_distribution,17,WGV33D_MAIN_F0210_C007970,210,5.0429,262,R2,0.46155489,4.330078
WGV34A_PATH_0000518,temporal_control_distribution,18,WGV33D_MAIN_F0262_C010843,262,13.5,259.9265,R2,0.44066716,3.160156
WGV34A_PATH_0000518,temporal_control_distribution,19,WGV33D_MAIN_F0262_C010844,262,17.0464,286,R2,0.43842336,3.830078
WGV34A_PATH_0000518,temporal_control_distribution,20,WGV33D_MAIN_F0262_C010845,262,23.65,273.4876,R2,0.42683427,3.434766
WGV34A_PATH_0000519,temporal_control_distribution,1,WGV33D_MAIN_F0214_C008182,214,-31.5162,297.4077,R2,0.42361655,3.173828
WGV34A_PATH_0000519,temporal_control_distribution,2,WGV33D_MAIN_F0214_C008185,214,-23.0113,270,R2,0.42964194,2.657715
WGV34A_PATH_0000519,temporal_control_distribution,3,WGV33D_MAIN_F0214_C008188,214,-18.012,290,R2,0.42088773,5.763672
WGV34A_PATH_0000519,temporal_control_distribution,4,WGV33D_MAIN_F0258_C010596,258,-37.8715,398.7605,R2,0.41723136,3.281641
WGV34A_PATH_0000519,temporal_control_distribution,5,WGV33D_MAIN_F0258_C010598,258,-35.979,362,R2,0.41750843,4.075195
WGV34A_PATH_0000519,temporal_control_distribution,6,WGV33D_MAIN_F0258_C010600,258,-29.0164,294,R2,0.42797949,6.708984
WGV34A_PATH_0000519,temporal_control_distribution,7,WGV33D_MAIN_F0258_C010602,258,-21.0081,426,R2,0.38976228,4.451172
WGV34A_PATH_0000519,temporal_control_distribution,8,WGV33D_MAIN_F0213_C008124,213,-32.973,302,R2,0.42870023,2.739258
WGV34A_PATH_0000519,temporal_control_distribution,9,WGV33D_MAIN_F0213_C008126,213,-31.5,292.215,R2,0.4201398,2.953125
WGV34A_PATH_0000519,temporal_control_distribution,10,WGV33D_MAIN_F0213_C008128,213,-24.0474,270,R2,0.42833986,3.807617
WGV34A_PATH_0000519,temporal_control_distribution,11,WGV33D_MAIN_F0259_C010646,259,-35.8501,359.2202,R2,0.4145303,4.149088
WGV34A_PATH_0000519,temporal_control_distribution,12,WGV33D_MAIN_F0259_C010647,259,-33.9765,391.9061,R2,0.40987612,2.676758
WGV34A_PATH_0000519,temporal_control_distribution,13,WGV33D_MAIN_F0259_C010649,259,-28.5,292.1543,R2,0.42947536,6.919922
WGV34A_PATH_0000519,temporal_control_distribution,14,WGV33D_MAIN_F0212_C008067,212,-33.0378,300.1513,R2,0.42572209,2.655273
WGV34A_PATH_0000519,temporal_control_distribution,15,WGV33D_MAIN_F0212_C008073,212,-16.9741,258,R2,0.44737136,3.783203
WGV34A_PATH_0000519,temporal_control_distribution,16,WGV33D_MAIN_F0260_C010706,260,-27.4864,290,R2,0.42810868,9.712239
WGV34A_PATH_0000519,temporal_control_distribution,17,WGV33D_MAIN_F0211_C008015,211,-24.5279,274,R2,0.43431426,3.645833
WGV34A_PATH_0000519,temporal_control_distribution,18,WGV33D_MAIN_F0211_C008019,211,-17.4728,258,R2,0.43431426,2.921875
WGV34A_PATH_0000519,temporal_control_distribution,19,WGV33D_MAIN_F0261_C010749,261,-34.042,354,R2,0.4134084,5.347656
WGV34A_PATH_0000519,temporal_control_distribution,20,WGV33D_MAIN_F0261_C010751,261,-30.1739,400.6283,R2,0.40874702,4.792969
WGV34A_PATH_0000520,temporal_control_distribution,1,WGV33D_MAIN_F0214_C008187,214,-17.9446,122,R0,0.44824848,3.673828
WGV34A_PATH_0000520,temporal_control_distribution,2,WGV33D_MAIN_F0214_C008191,214,-11.6111,106.37,R0,0.77974209,4.232422
WGV34A_PATH_0000520,temporal_control_distribution,3,WGV33D_MAIN_F0213_C008129,213,-18.0071,122,R0,0.44998912,3.386719
WGV34A_PATH_0000520,temporal_control_distribution,4,WGV33D_MAIN_F0213_C008130,213,-13.2729,107.3688,R0,0.84495524,4.018136
WGV34A_PATH_0000520,temporal_control_distribution,5,WGV33D_MAIN_F0263_C010885,263,-25.4188,69.1569,R0,0.84507751,3.334115
WGV34A_PATH_0000520,temporal_control_distribution,6,WGV33D_MAIN_F0263_C010887,263,-21.1336,122.4992,R0,0.44184136,3.883594
WGV34A_PATH_0000520,temporal_control_distribution,7,WGV33D_MAIN_F0263_C010889,263,-12.4098,108.4454,R0,0.79039087,3.631445
WGV34A_PATH_0000520,temporal_control_distribution,8,WGV33D_MAIN_F0263_C010895,263,-2.5242,110,R0,0.45675225,3.242188
WGV34A_PATH_0000520,temporal_control_distribution,9,WGV33D_MAIN_F0212_C008071,212,-17.5,91.8456,R0,0.46756554,3.751953
WGV34A_PATH_0000520,temporal_control_distribution,10,WGV33D_MAIN_F0212_C008072,212,-14.8747,108.2542,R0,0.79363791,4.216406
WGV34A_PATH_0000520,temporal_control_distribution,11,WGV33D_MAIN_F0264_C010947,264,-23.0756,67.0494,R0,0.98331248,3.238281
WGV34A_PATH_0000520,temporal_control_distribution,12,WGV33D_MAIN_F0264_C010948,264,-23.049,122,R0,0.45099996,3.404297
WGV34A_PATH_0000520,temporal_control_distribution,13,WGV33D_MAIN_F0264_C010950,264,-16.6025,120.7355,R0,0.44989903,3.88737
WGV34A_PATH_0000520,temporal_control_distribution,14,WGV33D_MAIN_F0264_C010952,264,-11.2072,107.6835,R0,0.75811651,4.038086
WGV34A_PATH_0000520,temporal_control_distribution,15,WGV33D_MAIN_F0211_C008016,211,-18.7508,93.0684,R0,0.46456475,2.835938
WGV34A_PATH_0000520,temporal_control_distribution,16,WGV33D_MAIN_F0211_C008017,211,-16.6089,107.9184,R0,0.91421824,3.596768
WGV34A_PATH_0000520,temporal_control_distribution,17,WGV33D_MAIN_F0265_C011020,265,-22.0978,120.4342,R0,0.45134356,3.244141
WGV34A_PATH_0000520,temporal_control_distribution,18,WGV33D_MAIN_F0265_C011021,265,-18.0237,70,R0,0.79777388,3.25293
WGV34A_PATH_0000520,temporal_control_distribution,19,WGV33D_MAIN_F0265_C011022,265,-15.5513,118.6517,R0,0.44931598,3.719075
WGV34A_PATH_0000520,temporal_control_distribution,20,WGV33D_MAIN_F0265_C011024,265,-9.85,107.6058,R0,0.79721973,3.334821
WGV34A_PATH_0000521,temporal_control_distribution,1,WGV33D_MAIN_F0214_C008185,214,-23.0113,270,R2,0.42964194,2.657715
WGV34A_PATH_0000521,temporal_control_distribution,2,WGV33D_MAIN_F0214_C008188,214,-18.012,290,R2,0.42088773,5.763672
WGV34A_PATH_0000521,temporal_control_distribution,3,WGV33D_MAIN_F0214_C008193,214,-4.5478,266,R2,0.44550606,4.529948
WGV34A_PATH_0000521,temporal_control_distribution,4,WGV33D_MAIN_F0214_C008194,214,-5.0457,318,R2,0.45440872,3.535156
WGV34A_PATH_0000521,temporal_control_distribution,5,WGV33D_MAIN_F0214_C008197,214,-0.984,274,R2,0.44177546,2.685547
WGV34A_PATH_0000521,temporal_control_distribution,6,WGV33D_MAIN_F0258_C010602,258,-21.0081,426,R2,0.38976228,4.451172
WGV34A_PATH_0000521,temporal_control_distribution,7,WGV33D_MAIN_F0258_C010604,258,-12.0029,274,R2,0.44027959,3.467773
WGV34A_PATH_0000521,temporal_control_distribution,8,WGV33D_MAIN_F0258_C010607,258,-6.8389,271.3004,R2,0.44864624,2.860026
WGV34A_PATH_0000521,temporal_control_distribution,9,WGV33D_MAIN_F0213_C008128,213,-24.0474,270,R2,0.42833986,3.807617
WGV34A_PATH_0000521,temporal_control_distribution,10,WGV33D_MAIN_F0213_C008132,213,-5.9961,318,R2,0.45180456,3.618164
WGV34A_PATH_0000521,temporal_control_distribution,11,WGV33D_MAIN_F0213_C008134,213,-4.9791,266,R2,0.44886723,3.581055
WGV34A_PATH_0000521,temporal_control_distribution,12,WGV33D_MAIN_F0259_C010653,259,-11.183,271.3308,R2,0.43637334,2.681641
WGV34A_PATH_0000521,temporal_control_distribution,13,WGV33D_MAIN_F0259_C010657,259,-5.5481,270,R2,0.45643947,3.104167
WGV34A_PATH_0000521,temporal_control_distribution,14,WGV33D_MAIN_F0212_C008073,212,-16.9741,258,R2,0.44737136,3.783203
WGV34A_PATH_0000521,temporal_control_distribution,15,WGV33D_MAIN_F0212_C008074,212,-13.5615,270,R2,0.43058366,3.212891
WGV34A_PATH_0000521,temporal_control_distribution,16,WGV33D_MAIN_F0212_C008075,212,-11.2443,257.6665,R2,0.43511931,3.282924
WGV34A_PATH_0000521,temporal_control_distribution,17,WGV33D_MAIN_F0212_C008076,212,-7.6734,284.6402,R2,0.43804518,2.94043
WGV34A_PATH_0000521,temporal_control_distribution,18,WGV33D_MAIN_F0212_C008078,212,-6.0149,318,R2,0.45180456,3.008789
WGV34A_PATH_0000521,temporal_control_distribution,19,WGV33D_MAIN_F0212_C008081,212,-0.9992,338,R2,0.44174826,7.275391
WGV34A_PATH_0000521,temporal_control_distribution,20,WGV33D_MAIN_F0260_C010711,260,-10.4602,270.8791,R2,0.43556082,3.174805
WGV34A_PATH_0000522,temporal_control_distribution,1,WGV33D_MAIN_F0261_C010760,261,-9.4733,270.924,R2,0.43542256,4.422852
WGV34A_PATH_0000522,temporal_control_distribution,2,WGV33D_MAIN_F0261_C010766,261,-4.0409,270,R2,0.45371519,3.236328
WGV34A_PATH_0000522,temporal_control_distribution,3,WGV33D_MAIN_F0261_C010769,261,4.0105,306,R2,0.4223564,4.982422
WGV34A_PATH_0000522,temporal_control_distribution,4,WGV33D_MAIN_F0214_C008193,214,-4.5478,266,R2,0.44550606,4.529948
WGV34A_PATH_0000522,temporal_control_distribution,5,WGV33D_MAIN_F0214_C008194,214,-5.0457,318,R2,0.45440872,3.535156
WGV34A_PATH_0000522,temporal_control_distribution,6,WGV33D_MAIN_F0214_C008197,214,-0.984,274,R2,0.44177546,2.685547
