region_id,pair_id,sar_frame,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,angle_deg,area_ratio_to_gt,offset_axis,offset_value,offset_unit,offset_px_local_range,offset_px_local_azimuth,offset_p0_convention_m_local_range,offset_p0_convention_m_local_azimuth,scale_ratio,rotation_relative_to_gt_deg,source_role,interpretation_scope,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status
E0_REG_000336_0066,WGV35A_PAIR_0033,336,TRANSLATION,local_azimuth_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,961.098821,917.149884,168.758,74.645,0,1,local_azimuth,0.25,gt_axis_extent,-0,45.797056,-0,1.373912,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,876.719821:879.827384;1045.477821:879.827384;1045.477821:954.472384;876.719821:954.472384,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0067,WGV35A_PAIR_0033,336,TRANSLATION,local_azimuth_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1000.447642,893.718268,168.758,74.645,0,1,local_azimuth,0.5,gt_axis_extent,0,91.594111,0,2.747823,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,916.068642:856.395768;1084.826642:856.395768;1084.826642:931.040768;916.068642:931.040768,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0068,WGV35A_PAIR_0033,336,TRANSLATION,local_azimuth_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1079.145283,846.855037,168.758,74.645,0,1,local_azimuth,1,gt_axis_extent,0,183.188223,0,5.495647,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,994.766283:809.532537;1163.524283:809.532537;1163.524283:884.177537;994.766283:884.177537,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0069,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,752.992,940.5815,168.758,74.645,0,1,storage_long_axis,-1,gt_axis_extent,86.343381,-144.996839,2.590301,-4.349905,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,668.613:903.259;837.371:903.259;837.371:977.904;668.613:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0070,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,837.371,940.5815,168.758,74.645,0,1,storage_long_axis,-0.5,gt_axis_extent,43.17169,-72.498419,1.295151,-2.174953,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,752.992:903.259;921.75:903.259;921.75:977.904;752.992:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0071,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,879.5605,940.5815,168.758,74.645,0,1,storage_long_axis,-0.25,gt_axis_extent,21.585845,-36.24921,0.647575,-1.087476,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,795.1815:903.259;963.9395:903.259;963.9395:977.904;795.1815:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0072,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,963.9395,940.5815,168.758,74.645,0,1,storage_long_axis,0.25,gt_axis_extent,-21.585845,36.24921,-0.647575,1.087476,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,879.5605:903.259;1048.3185:903.259;1048.3185:977.904;879.5605:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0073,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1006.129,940.5815,168.758,74.645,0,1,storage_long_axis,0.5,gt_axis_extent,-43.17169,72.498419,-1.295151,2.174953,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,921.75:903.259;1090.508:903.259;1090.508:977.904;921.75:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0074,WGV35A_PAIR_0033,336,TRANSLATION,storage_long_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,1090.508,940.5815,168.758,74.645,0,1,storage_long_axis,1,gt_axis_extent,-86.343381,144.996839,-2.590301,4.349905,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,1006.129:903.259;1174.887:903.259;1174.887:977.904;1006.129:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0075,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,865.9365,168.758,74.645,0,1,storage_short_axis,-1,gt_axis_extent,64.134969,38.191384,1.924049,1.145742,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:828.614;1006.129:828.614;1006.129:903.259;837.371:903.259,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0076,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,903.259,168.758,74.645,0,1,storage_short_axis,-0.5,gt_axis_extent,32.067484,19.095692,0.962025,0.572871,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:865.9365;1006.129:865.9365;1006.129:940.5815;837.371:940.5815,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0077,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,921.92025,168.758,74.645,0,1,storage_short_axis,-0.25,gt_axis_extent,16.033742,9.547846,0.481012,0.286435,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:884.59775;1006.129:884.59775;1006.129:959.24275;837.371:959.24275,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0078,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,959.24275,168.758,74.645,0,1,storage_short_axis,0.25,gt_axis_extent,-16.033742,-9.547846,-0.481012,-0.286435,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:921.92025;1006.129:921.92025;1006.129:996.56525;837.371:996.56525,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0079,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,977.904,168.758,74.645,0,1,storage_short_axis,0.5,gt_axis_extent,-32.067484,-19.095692,-0.962025,-0.572871,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:940.5815;1006.129:940.5815;1006.129:1015.2265;837.371:1015.2265,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0080,WGV35A_PAIR_0033,336,TRANSLATION,storage_short_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,921.75,1015.2265,168.758,74.645,0,1,storage_short_axis,1,gt_axis_extent,-64.134969,-38.191384,-1.924049,-1.145742,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:977.904;1006.129:977.904;1006.129:1052.549;837.371:1052.549,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0081,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_-90,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,-90,1,,0,,-0,0,-0,0,1,-90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,884.4275:1024.9605;884.4275:856.2025;959.0725:856.2025;959.0725:1024.9605,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0082,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_-60,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,-60,1,,0,,-0,0,-0,0,1,-60,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,847.238267:994.994608;931.617267:848.845892;996.261733:886.168392;911.882733:1032.317108,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0083,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_-45,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,-45,1,,0,,-0,0,-0,0,1,-45,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,835.694044:973.85547;955.02397:854.525544;1007.805956:907.30753;888.47603:1026.637456,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0084,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_-30,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,-30,1,,0,,-0,0,-0,0,1,-30,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,830.014392:950.448767;976.163108:866.069767;1013.485608:930.714233;867.336892:1015.093233,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0085,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_-15,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,-15,1,,0,,-0,0,-0,0,1,-15,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,830.586371:926.369626;993.594081:882.691841;1012.913629:954.793374;849.905919:998.471159,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0086,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+0,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0087,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+15,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,15,1,,0,,-0,0,-0,0,1,15,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,849.905919:882.691841;1012.913629:926.369626;993.594081:998.471159;830.586371:954.793374,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0088,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+30,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,30,1,,0,,-0,0,-0,0,1,30,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,867.336892:866.069767;1013.485608:950.448767;976.163108:1015.093233;830.014392:930.714233,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0089,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+45,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,45,1,,0,,-0,0,-0,0,1,45,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,888.47603:854.525544;1007.805956:973.85547;955.02397:1026.637456;835.694044:907.30753,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0090,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+60,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,60,1,,0,,-0,0,-0,0,1,60,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,911.882733:848.845892;996.261733:994.994608;931.617267:1032.317108;847.238267:886.168392,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0091,WGV35A_PAIR_0033,336,ROTATION,image_axis_rotation_+90,rotation_response_curve,same_center_axis_rotation,921.75,940.5815,168.758,74.645,90,1,,0,,-0,0,-0,0,1,90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,959.0725:856.2025;959.0725:1024.9605;884.4275:1024.9605;884.4275:856.2025,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0092,WGV35A_PAIR_0033,336,RING,10pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,921.75,940.5815,185.6338,82.1095,0,1.21,,0,,-0,0,-0,0,1.1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,828.9331:899.52675;1014.5669:899.52675;1014.5669:981.63625;828.9331:981.63625,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0093,WGV35A_PAIR_0033,336,RING,25pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,921.75,940.5815,210.9475,93.30625,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,816.27625:893.928375;1027.22375:893.928375;1027.22375:987.234625;816.27625:987.234625,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0094,WGV35A_PAIR_0033,336,RING,50pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,921.75,940.5815,253.137,111.9675,0,2.25,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,795.1815:884.59775;1048.3185:884.59775;1048.3185:996.56525;795.1815:996.56525,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0095,WGV35A_PAIR_0033,336,RING,100pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,921.75,940.5815,337.516,149.29,0,4,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,752.992:865.9365;1090.508:865.9365;1090.508:1015.2265;752.992:1015.2265,837.371:903.259;1006.129:903.259;1006.129:977.904;837.371:977.904,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0096,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,near_background_same_area,same_area_background_control,same_area_axis_aligned_background,1060.333397,1173.305239,168.758,74.645,0,1,,0,,-270.861028,0,-8.125831,0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,975.954397:1135.982739;1144.712397:1135.982739;1144.712397:1210.627739;975.954397:1210.627739,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0097,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,far_background_same_area,same_area_background_control,same_area_axis_aligned_background,783.166603,707.857761,168.758,74.645,0,1,,0,,270.861028,-0,8.125831,-0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,698.787603:670.535261;867.545603:670.535261;867.545603:745.180261;698.787603:745.180261,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0098,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,strong_scatterer_background_same_area,same_area_background_control,same_area_axis_aligned_background,1344.5,942.5,168.758,74.645,0,1,,0,,-217.944279,362.245131,-6.538328,10.867354,1,0,background_control,posthoc_physical_contrast,false,frame_scan_q95=67,1260.121:905.1775;1428.879:905.1775;1428.879:979.8225;1260.121:979.8225,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0099,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,mask_edge_background_same_area,same_area_background_control,same_area_axis_aligned_background,84.5,831.5,168.758,74.645,0,1,,0,,522.093578,-663.554543,15.662807,-19.906636,1,0,background_control,posthoc_physical_contrast,false,zero_proxy_scan_zero_fraction=1,0.121:794.1775;168.879:794.1775;168.879:868.8225;0.121:868.8225,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0100,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,linear_structure_background_same_area,same_area_background_control,same_area_n005_coordinate_control,1461.700834,848.735721,168.758,74.645,0,1,,0,,-197.34669,510.917639,-5.920401,15.327529,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000257_020,1377.321834:811.413221;1546.079834:811.413221;1546.079834:886.058221;1377.321834:886.058221,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0101,WGV35A_PAIR_0033,336,BACKGROUND_CONTROL,known_non_vehicle_same_area,same_area_background_control,same_area_n005_coordinate_control,1196.566369,1166.397906,168.758,74.645,0,1,,0,,-334.628517,120.585411,-10.038856,3.617562,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000261_001,1112.187369:1129.075406;1280.945369:1129.075406;1280.945369:1203.720406;1112.187369:1203.720406,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0001,WGV35A_PAIR_0034,336,GT_ORIGINAL,gt_original,vehicle_reference,axis_aligned_sar_gt_bbox,767.177,873.5815,154.226,67.413,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:839.875;844.29:839.875;844.29:907.288;690.064:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0002,WGV35A_PAIR_0034,336,SCALE,uniform_scale_0.50,scale_response,axis_aligned_sar_gt_bbox,767.177,873.5815,77.113,33.7065,0,0.25,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,728.6205:856.72825;805.7335:856.72825;805.7335:890.43475;728.6205:890.43475,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0003,WGV35A_PAIR_0034,336,SCALE,range_only_scale_0.50,scale_response,local_range_azimuth_axes,767.177,873.5815,75.547064,161.271852,-130.244762,1.171858,,0,,-0,0,-0,0,0.5,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,730.032029:954.508896;681.224531:896.844462;804.321971:792.654104;853.129469:850.318538,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0004,WGV35A_PAIR_0034,336,SCALE,azimuth_only_scale_0.50,scale_response,local_range_azimuth_axes,767.177,873.5815,151.094128,80.635926,-130.244762,1.171858,,0,,-0,0,-0,0,0.5,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,785.210138:957.293524;687.595142:841.964655;749.143862:789.869476;846.758858:905.198345,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0005,WGV35A_PAIR_0034,336,SCALE,storage_long_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,767.177,873.5815,77.113,67.413,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,728.6205:839.875;805.7335:839.875;805.7335:907.288;728.6205:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0006,WGV35A_PAIR_0034,336,SCALE,storage_short_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,767.177,873.5815,154.226,33.7065,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:856.72825;844.29:856.72825;844.29:890.43475;690.064:890.43475,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0007,WGV35A_PAIR_0034,336,SCALE,uniform_scale_0.75,scale_response,axis_aligned_sar_gt_bbox,767.177,873.5815,115.6695,50.55975,0,0.5625,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,709.34225:848.301625;825.01175:848.301625;825.01175:898.861375;709.34225:898.861375,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0008,WGV35A_PAIR_0034,336,SCALE,range_only_scale_0.75,scale_response,local_range_azimuth_axes,767.177,873.5815,113.320596,161.271852,-130.244762,1.757787,,0,,-0,0,-0,0,0.75,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,742.233903:968.925005;669.022657:882.428353;792.120097:778.237995;865.331343:864.734647,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0009,WGV35A_PAIR_0034,336,SCALE,azimuth_only_scale_0.75,scale_response,local_range_azimuth_axes,767.177,873.5815,151.094128,120.953889,-130.244762,1.757787,,0,,-0,0,-0,0,0.75,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,769.822958:970.317319;672.207962:854.98845;764.531042:776.845681;862.146038:892.17455,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0010,WGV35A_PAIR_0034,336,SCALE,storage_long_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,767.177,873.5815,115.6695,67.413,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,709.34225:839.875;825.01175:839.875;825.01175:907.288;709.34225:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0011,WGV35A_PAIR_0034,336,SCALE,storage_short_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,767.177,873.5815,154.226,50.55975,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:848.301625;844.29:848.301625;844.29:898.861375;690.064:898.861375,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0012,WGV35A_PAIR_0034,336,SCALE,uniform_scale_1.00,scale_response,axis_aligned_sar_gt_bbox,767.177,873.5815,154.226,67.413,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:839.875;844.29:839.875;844.29:907.288;690.064:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0013,WGV35A_PAIR_0034,336,SCALE,range_only_scale_1.00,scale_response,local_range_azimuth_axes,767.177,873.5815,151.094128,161.271852,-130.244762,2.343716,,0,,-0,0,-0,0,1,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,754.435778:983.341113;656.820782:868.012244;779.918222:763.821887;877.533218:879.150756,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0014,WGV35A_PAIR_0034,336,SCALE,azimuth_only_scale_1.00,scale_response,local_range_azimuth_axes,767.177,873.5815,151.094128,161.271852,-130.244762,2.343716,,0,,-0,0,-0,0,1,-130.244762,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,754.435778:983.341113;656.820782:868.012244;779.918222:763.821887;877.533218:879.150756,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0015,WGV35A_PAIR_0034,336,SCALE,storage_long_axis_only_scale_1.00,scale_response,axis_aligned_storage_long_short,767.177,873.5815,154.226,67.413,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:839.875;844.29:839.875;844.29:907.288;690.064:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0016,WGV35A_PAIR_0034,336,SCALE,storage_short_axis_only_scale_1.00,scale_response,axis_aligned_storage_long_short,767.177,873.5815,154.226,67.413,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.064:839.875;844.29:839.875;844.29:907.288;690.064:907.288,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000336_0017,WGV35A_PAIR_0034,336,SCALE,uniform_scale_1.25,scale_response,axis_aligned_sar_gt_bbox,767.177,873.5815,192.7825,84.26625,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,670.78575:831.448375;863.56825:831.448375;863.56825:915.714625;670.78575:915.714625,,NOT_READY,P0_CONVENTION_ONLY
