template_id,independent_geometry_id,member_response_unit_ids,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,template_scope
GM019IG0055_T26,GM019IG0055,R21B00023,30,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0055_T27,GM019IG0055,R21B00023,30,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0055_T28,GM019IG0055,R21B00023,30,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0055_T29,GM019IG0055,R21B00023,30,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0055_T30,GM019IG0055,R21B00023,30,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0055_T31,GM019IG0055,R21B00023,30,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0055_T32,GM019IG0055,R21B00023,30,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0055_T33,GM019IG0055,R21B00023,30,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0055_T34,GM019IG0055,R21B00023,30,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0055_T35,GM019IG0055,R21B00023,30,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0055_T36,GM019IG0055,R21B00023,30,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0055_T37,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0055_T38,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0055_T39,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0055_T40,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0055_T41,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0055_T42,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0055_T43,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0055_T44,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0055_T45,GM019IG0055,R21B00023,30,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0056_T01,GM019IG0056,R21B00027,31,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T02,GM019IG0056,R21B00027,31,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T03,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T04,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T05,GM019IG0056,R21B00027,31,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T06,GM019IG0056,R21B00027,31,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T07,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T08,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T09,GM019IG0056,R21B00027,31,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0056_T10,GM019IG0056,R21B00027,31,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0056_T11,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0056_T12,GM019IG0056,R21B00027,31,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0056_T13,GM019IG0056,R21B00027,31,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T14,GM019IG0056,R21B00027,31,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T15,GM019IG0056,R21B00027,31,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T16,GM019IG0056,R21B00027,31,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T17,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T18,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T19,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T20,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T21,GM019IG0056,R21B00027,31,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T22,GM019IG0056,R21B00027,31,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T23,GM019IG0056,R21B00027,31,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T24,GM019IG0056,R21B00027,31,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T25,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T26,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T27,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T28,GM019IG0056,R21B00027,31,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T29,GM019IG0056,R21B00027,31,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T30,GM019IG0056,R21B00027,31,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T31,GM019IG0056,R21B00027,31,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0056_T32,GM019IG0056,R21B00027,31,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0056_T33,GM019IG0056,R21B00027,31,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T34,GM019IG0056,R21B00027,31,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T35,GM019IG0056,R21B00027,31,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0056_T36,GM019IG0056,R21B00027,31,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0056_T37,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0056_T38,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0056_T39,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0056_T40,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0056_T41,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0056_T42,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0056_T43,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0056_T44,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0056_T45,GM019IG0056,R21B00027,31,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0057_T01,GM019IG0057,R21B00019,30,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T02,GM019IG0057,R21B00019,30,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T03,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T04,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T05,GM019IG0057,R21B00019,30,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T06,GM019IG0057,R21B00019,30,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T07,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T08,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T09,GM019IG0057,R21B00019,30,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0057_T10,GM019IG0057,R21B00019,30,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0057_T11,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0057_T12,GM019IG0057,R21B00019,30,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0057_T13,GM019IG0057,R21B00019,30,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T14,GM019IG0057,R21B00019,30,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T15,GM019IG0057,R21B00019,30,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T16,GM019IG0057,R21B00019,30,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T17,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T18,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T19,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T20,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T21,GM019IG0057,R21B00019,30,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T22,GM019IG0057,R21B00019,30,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T23,GM019IG0057,R21B00019,30,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T24,GM019IG0057,R21B00019,30,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T25,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T26,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T27,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T28,GM019IG0057,R21B00019,30,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T29,GM019IG0057,R21B00019,30,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T30,GM019IG0057,R21B00019,30,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T31,GM019IG0057,R21B00019,30,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0057_T32,GM019IG0057,R21B00019,30,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0057_T33,GM019IG0057,R21B00019,30,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T34,GM019IG0057,R21B00019,30,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T35,GM019IG0057,R21B00019,30,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0057_T36,GM019IG0057,R21B00019,30,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0057_T37,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0057_T38,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0057_T39,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0057_T40,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0057_T41,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0057_T42,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0057_T43,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0057_T44,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0057_T45,GM019IG0057,R21B00019,30,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0058_T01,GM019IG0058,R21B00143,259,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0058_T02,GM019IG0058,R21B00143,259,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0058_T03,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0058_T04,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0058_T05,GM019IG0058,R21B00143,259,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0058_T06,GM019IG0058,R21B00143,259,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0058_T07,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0058_T08,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0058_T09,GM019IG0058,R21B00143,259,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0058_T10,GM019IG0058,R21B00143,259,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0058_T11,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0058_T12,GM019IG0058,R21B00143,259,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0058_T13,GM019IG0058,R21B00143,259,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0058_T14,GM019IG0058,R21B00143,259,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0058_T15,GM019IG0058,R21B00143,259,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0058_T16,GM019IG0058,R21B00143,259,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0058_T17,GM019IG0058,R21B00143,259,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0058_T18,GM019IG0058,R21B00143,259,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
