subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
matched_linear_structure_background_sar000347,matched_linear_structure_background,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1371,986,657097,59.866711,1.182143,0.318695,0.318695,0,0.791847,1.599486,3.940552,3.530081,1.819777,0,0,4.509636,2.093964,-5.456321,9.932259,11.272351,1.164183,166.364802,14.464159,44.16554,0.166159,3.088901,237,23.99174,0,657097,0
fixed_known_non_vehicle_N005_sar000347,fixed_known_non_vehicle_N005,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1196.566369,1166.397906,560314,50.365303,0.994526,0.049528,0.049528,0,0.852486,1.761039,3.986336,4.156494,1.819826,0,0,5.030572,2.296782,-8.525278,3.021879,6.099454,6.67898,167.986473,12.842488,63.453504,0.146111,2.287691,266,26.566792,0,560314,0
fixed_strong_scatterer_sar000347,fixed_strong_scatterer,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1132.158395,1164.457828,554152,49.811417,0.983589,0.041978,0.041978,0,0.851379,2.127538,3.80104,4.273009,1.828891,0,0,5.261449,2.313394,-7.765804,1.299988,4.217751,6.648929,-177.243227,1.927812,79.75388,0.159504,2.287848,212,21.173533,0,554152,0
fixed_linear_structure_sar000347,fixed_linear_structure,WGV35A_PAIR_0065,347,calibration,E0_R1_REG_000347_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.758317,0.983971,OBSERVABLE_HIGH,41.093481,1461.700834,848.735721,566482,50.919731,1.005474,0.072449,0.072449,0,0.848121,2.592058,4.01319,4.188661,1.891972,0,0,5.638383,2.413549,-2.656762,13.909358,13.847638,-2.96168,-178.072158,1.098881,59.367035,0.137643,2.352826,216,21.573034,0,566482,0
vehicle_body_axis_reference_sar000348,vehicle_body_axis_reference,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1000.25,943.5,614713,55.645245,1.127281,0.234543,0.234543,185.502731,0.774392,1.796345,3.796019,3.744762,0.832878,0,0,4.903658,1.05484,-0.089657,0.06433,0.0939,0.057961,176.731008,4.261324,71.606798,0.334442,5.057041,226,22.731159,337314.059843,277398.940157,1.215989
matched_ordinary_background_sar000348,matched_ordinary_background,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1473,1054,524068,47.444141,0.96114,0.019917,0.019917,0,0.859877,2.68556,3.865603,4.326106,1.824808,0,0,5.657417,2.353933,-8.29021,11.951802,14.22282,3.047051,-174.930903,4.076765,45.997153,0.162345,2.400977,110,11.06484,0,524068,0
matched_strong_scatterer_background_sar000348,matched_strong_scatterer_background,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1371,986,645076,58.399059,1.183069,0.319211,0.319211,0,0.787259,1.605101,3.90024,3.408057,1.828825,0,0,4.321215,2.091891,-5.2639,9.903059,11.166496,1.043361,166.375673,14.616659,44.176411,0.163171,2.930767,237,23.839701,0,645076,0
matched_linear_structure_background_sar000348,matched_linear_structure_background,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1371,986,645076,58.399059,1.183069,0.319211,0.319211,0,0.787259,1.605101,3.90024,3.408057,1.828825,0,0,4.321215,2.091891,-5.2639,9.903059,11.166496,1.043361,166.375673,14.616659,44.176411,0.163171,2.930767,237,23.839701,0,645076,0
fixed_known_non_vehicle_N005_sar000348,fixed_known_non_vehicle_N005,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1196.566369,1166.397906,540187,48.898975,0.990613,0.048158,0.048158,0,0.842732,1.960017,4.174105,4.271692,1.82311,0,0,5.11787,2.275034,-8.378473,2.990229,5.986683,6.580266,169.987916,11.004416,65.454947,0.139719,2.345641,263,26.452632,0,540187,0
fixed_strong_scatterer_sar000348,fixed_strong_scatterer,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1132.158395,1164.457828,532829,48.37743,0.980047,0.038769,0.038769,0,0.844333,2.342111,3.704441,4.274428,1.834921,0,0,5.335424,2.277334,-7.623529,1.244031,4.08443,6.55616,-171.825817,7.181851,74.33647,0.158812,2.359161,217,21.89133,0,532829,0
fixed_linear_structure_sar000348,fixed_linear_structure,WGV35A_PAIR_0068,348,calibration,E0_R1_REG_000348_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,67.894003,0.692119,OBSERVABLE_HIGH,41.250734,1461.700834,848.735721,550425,49.825745,1.009387,0.076039,0.076039,0,0.845702,2.565554,4.067136,4.131586,1.892453,0,0,5.515722,2.451647,-2.426233,13.852928,13.718614,-3.096749,-178.434384,0.573284,59.004809,0.144804,2.257917,210,21.121873,0,550425,0
vehicle_body_axis_reference_sar000349,vehicle_body_axis_reference,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1006.863,944.274,624632,56.116432,1.128586,0.245351,0.245351,0,0.773467,1.759236,3.823449,3.709756,0.837084,0,0,4.908229,1.087172,-0.084249,0.060935,0.088176,0.055099,175.76773,5.504681,73.38232,0.339379,5.044698,229,22.859082,343069.013313,281562.986687,1.218445
matched_ordinary_background_sar000349,matched_ordinary_background,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1201,918,546123,49.413952,0.993789,0.060713,0.060713,0,0.852145,2.916686,3.874261,4.431563,1.894197,0,0,5.714362,2.574587,-1.302295,5.697265,5.768268,-0.939087,-166.382619,12.34497,82.881271,0.12169,2.414059,275,27.647082,519444.999528,26678.000472,19.470912
matched_strong_scatterer_background_sar000349,matched_strong_scatterer_background,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1371,952,647476,58.584511,1.178223,0.304289,0.304289,0,0.774861,2.102289,3.362783,2.357424,1.712258,0,0,2.710847,2.176008,-4.160568,10.243898,11.056571,-0.003433,-179.515372,0.787783,60.664833,0.253288,1.402285,286,28.752966,0,647476,0
matched_linear_structure_background_sar000349,matched_linear_structure_background,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1371,986,642027,58.091476,1.168307,0.307999,0.307999,0,0.787281,1.703218,3.998289,3.413827,1.83285,0,0,4.569208,2.17642,-5.038978,9.813043,10.988232,0.972564,167.168994,14.103417,44.969732,0.164551,3.21758,280,28.149757,0,642027,0
fixed_known_non_vehicle_N005_sar000349,fixed_known_non_vehicle_N005,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1196.566369,1166.397906,546654,49.484386,0.995206,0.056486,0.056486,0,0.843075,1.959535,4.017014,4.145656,1.780889,0,0,5.118808,2.251598,-8.246352,2.931455,5.821105,6.535326,170.335607,10.936804,65.802638,0.170054,2.318605,270,27.156694,0,546654,0
fixed_strong_scatterer_sar000349,fixed_strong_scatterer,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1132.158395,1164.457828,539626,48.83493,0.982144,0.045973,0.045973,0,0.842579,2.225321,3.350896,4.132317,1.850881,0,0,5.206246,2.241102,-7.512981,1.169265,3.912468,6.51956,-169.472885,9.254704,71.983538,0.138617,2.36453,222,22.322775,0,539626,0
fixed_linear_structure_sar000349,fixed_linear_structure,WGV35A_PAIR_0073,349,calibration,E0_R1_REG_000349_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,68.388013,0.481735,OBSERVABLE_HIGH,41.411156,1461.700834,848.735721,554269,49.961151,1.004794,0.079502,0.079502,0,0.84325,2.501678,4.126421,4.158979,1.918194,0,0,5.439557,2.553407,-2.14972,13.714343,13.514271,-3.173166,178.76682,2.505591,56.206013,0.153427,2.145954,226,22.634858,0,554269,0
vehicle_body_axis_reference_sar000350,vehicle_body_axis_reference,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1018.893,940.828,556173,50.015556,1.029642,0.135252,0.135252,1.111274,0.810957,2.44371,1.874265,1.92628,1.868535,0,0,2.480839,2.401874,-0.035958,0.004761,-0.035958,0.004761,54.245179,52.822425,16.636927,0.290555,1.358654,247,24.680256,291962.944234,264210.055766,1.105041
matched_ordinary_background_sar000350,matched_ordinary_background,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1473,1054,532512,47.887772,0.985838,0.07455,0.07455,0,0.836061,3.958454,1.801591,4.169738,1.857579,0,0,5.600329,2.318181,-7.580957,11.754583,-7.580957,11.754583,75.963718,74.540964,63.108226,0.15849,2.438328,186,18.585132,0,532512,0
matched_strong_scatterer_background_sar000350,matched_strong_scatterer_background,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1371,952,591587,53.200272,1.095204,0.231655,0.231655,0,0.793927,3.365539,1.977317,2.614989,2.010965,0,0,3.144932,3.098357,-3.837542,9.879411,-3.837542,9.879411,93.519221,87.903533,26.300574,0.191513,2.186596,285,28.477218,0,591587,0
matched_linear_structure_background_sar000350,matched_linear_structure_background,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1405,986,613873,55.204407,1.136462,0.27527,0.27527,0,0.770008,2.946363,1.869238,1.979227,1.716127,0,0,2.560731,1.736362,-4.919385,10.532334,-4.919385,10.532334,82.300622,80.877868,43.768251,0.3124,1.634028,239,23.880895,0,613873,0
fixed_known_non_vehicle_N005_sar000350,fixed_known_non_vehicle_N005,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1196.566369,1166.397906,534963,47.692165,0.981811,0.055719,0.055719,0,0.846034,4.484579,1.9448,4.429446,1.929321,0,0,5.250496,2.399772,-8.148014,2.798266,-8.148014,2.798266,77.830701,76.407947,26.702268,0.119848,2.230896,299,29.617743,0,534963,0
fixed_strong_scatterer_sar000350,fixed_strong_scatterer,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1132.158395,1164.457828,530566,47.945599,0.987029,0.076993,0.076993,0,0.850504,4.088095,1.792545,4.230249,1.788297,0,0,5.302175,2.120655,-7.492979,1.001161,-7.492979,1.001161,77.404175,75.981421,5.106478,0.132175,2.552417,332,33.335341,0,530566,0
fixed_linear_structure_sar000350,fixed_linear_structure,WGV35A_PAIR_0076,350,calibration,E0_R1_REG_000350_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.996621,0.440241,OBSERVABLE_HIGH,41.604931,1461.700834,848.735721,554549,49.205769,1.012971,0.109849,0.109849,0,0.844259,4.290684,1.879216,4.290684,1.879216,0,0,6.295338,2.512438,-1.690903,13.432728,-1.690903,13.432728,63.389024,61.96627,59.171783,0.138185,2.655567,296,29.182688,469636.996739,84912.003261,5.530867
vehicle_body_axis_reference_sar000351,vehicle_body_axis_reference,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1017.529,941.4945,561997,50.735489,1.032107,0.127832,0.127832,1.167922,0.82305,2.365924,1.918058,2.077748,1.909607,0,0,2.539661,2.496864,-0.028247,-0.001915,-0.028247,-0.001915,-136.066592,42.357589,26.739289,0.279912,1.319346,211,21.164976,294079.057697,267917.942303,1.097646
matched_ordinary_background_sar000351,matched_ordinary_background,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1473,1054,533214,47.950901,0.97546,0.060162,0.060162,0,0.842863,3.940903,1.777752,4.282505,1.824266,0,0,5.843939,2.27395,-7.624386,11.769599,-7.624386,11.769599,79.059962,77.484143,60.011982,0.149416,2.641963,171,17.086331,0,533214,0
matched_strong_scatterer_background_sar000351,matched_strong_scatterer_background,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1405,986,607029,54.58894,1.110497,0.22473,0.22473,0,0.786769,2.868104,1.859074,2.141165,1.717114,0,0,2.736445,1.813529,-4.989506,10.560782,-4.989506,10.560782,92.71937,88.856449,33.349503,0.281019,1.888231,232,23.181455,0,607029,0
matched_linear_structure_background_sar000351,matched_linear_structure_background,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1405,986,607029,54.58894,1.110497,0.22473,0.22473,0,0.786769,2.868104,1.859074,2.141165,1.717114,0,0,2.736445,1.813529,-4.989506,10.560782,-4.989506,10.560782,92.71937,88.856449,33.349503,0.281019,1.888231,232,23.181455,0,607029,0
fixed_known_non_vehicle_N005_sar000351,fixed_known_non_vehicle_N005,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1196.566369,1166.397906,536664,48.165859,0.979833,0.043798,0.043798,0,0.851669,4.154493,1.73254,4.300059,1.839216,0,0,5.028348,2.207697,-8.13897,2.819331,-8.13897,2.819331,81.459698,79.883879,23.073271,0.12882,2.333774,234,23.335128,0,536664,0
fixed_strong_scatterer_sar000351,fixed_strong_scatterer,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1132.158395,1164.457828,538360,48.300735,0.982577,0.055266,0.055266,0,0.85866,3.446347,1.772255,4.092378,1.826983,0,0,5.156896,2.26457,-7.492606,1.026459,-7.492606,1.026459,78.48268,76.906861,4.027973,0.16431,2.293653,263,26.217676,0,538360,0
fixed_linear_structure_sar000351,fixed_linear_structure,WGV35A_PAIR_0079,351,calibration,E0_R1_REG_000351_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,69.24517,0.343068,OBSERVABLE_HIGH,41.588453,1461.700834,848.735721,560453,50.013653,1.017423,0.100303,0.100303,0,0.851836,4.330672,1.905526,4.330672,1.905526,0,0,6.075102,2.447001,-1.727126,13.479026,-1.727126,13.479026,67.453871,65.878052,55.106936,0.122585,2.51162,270,26.771372,479747.995265,80705.004735,5.944464
vehicle_body_axis_reference_sar000352,vehicle_body_axis_reference,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1027.3575,946.583,569459,50.930954,1.031385,0.134603,0.134603,1.121751,0.812411,2.407155,1.913114,1.969489,1.927061,0,0,2.467599,2.500357,-0.018921,0.003402,-0.018921,0.003402,56.577122,55.404314,15.171171,0.277684,1.216192,254,25.241233,297113.981212,272345.018788,1.090947
matched_ordinary_background_sar000352,matched_ordinary_background,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,861,1054,529442,47.195755,0.955745,0.033963,0.033963,0,0.853779,4.248441,1.76793,4.247834,1.871587,0,0,5.968416,2.515428,-1.471743,-5.749487,-1.471743,-5.749487,76.106298,74.93349,32.75551,0.163921,2.37094,163,16.144688,425450.999006,103991.000994,4.091229
matched_strong_scatterer_background_sar000352,matched_strong_scatterer_background,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1371,1020,637360,56.81583,1.150558,0.313871,0.313871,0,0.797161,3.156105,1.798241,2.270163,1.225707,0,0,2.88647,1.726373,-5.334587,9.048336,-5.334587,9.048336,84.568834,83.396026,40.371155,0.368079,2.20571,241,23.870367,0,637360,0
matched_linear_structure_background_sar000352,matched_linear_structure_background,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1405,986,610617,54.431896,1.102282,0.226065,0.226065,0,0.785948,3.076692,1.951001,2.358669,1.812482,0,0,2.859891,2.073014,-4.578627,10.416726,-4.578627,10.416726,98.790629,82.382179,27.278244,0.224629,2.238689,248,24.563697,0,610617,0
fixed_known_non_vehicle_N005_sar000352,fixed_known_non_vehicle_N005,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1196.566369,1166.397906,538342,48.14793,0.975027,0.051248,0.051248,0,0.841982,4.126296,1.78218,4.241776,1.903112,0,0,5.069536,2.391933,-7.863575,2.739048,-7.863575,2.739048,82.372534,81.199726,22.160435,0.153408,2.182468,287,28.520605,0,538342,0
fixed_strong_scatterer_sar000352,fixed_strong_scatterer,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1132.158395,1164.457828,535807,48.257858,0.977253,0.059173,0.059173,0,0.85168,3.622253,1.812795,4.073866,1.840679,0,0,5.198203,2.260147,-7.226213,0.931112,-7.226213,0.931112,73.367089,72.194281,9.143564,0.136944,2.314244,304,30.422208,0,535807,0
fixed_linear_structure_sar000352,fixed_linear_structure,WGV35A_PAIR_0082,352,calibration,E0_R1_REG_000352_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.012217,0.587369,OBSERVABLE_HIGH,41.908645,1461.700834,848.735721,567669,50.50436,1.022747,0.116459,0.116459,0,0.842062,4.326338,1.876755,4.326338,1.876755,0,0,5.886846,2.456195,-1.238926,13.265725,-1.238926,13.265725,69.502237,68.329429,53.05857,0.145096,2.411052,274,27.085805,428677.99708,138991.00292,3.084214
vehicle_body_axis_reference_sar000353,vehicle_body_axis_reference,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1032.996,944.2655,617935,55.891373,1.139899,0.275054,0.275054,0,0.765715,1.707896,3.761367,3.597484,0.671596,0,0,4.713259,0.956181,-0.095332,0.083101,0.108732,0.064586,176.375905,4.444397,76.232994,0.442167,5.096164,227,22.813153,342570.995554,275364.004446,1.244066
matched_ordinary_background_sar000353,matched_ordinary_background,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,895,1020,510973,46.553661,0.949457,0.025146,0.025146,0,0.872778,2.366354,4.204948,4.291708,1.885444,0,0,5.605818,2.438464,-0.907724,-4.637088,-4.12113,2.311457,179.726918,1.093384,50.449371,0.129131,2.307821,180,18.221574,452392.000782,58580.999218,7.722504
matched_strong_scatterer_background_sar000353,matched_strong_scatterer_background,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1371,1020,615055,56.03635,1.142856,0.313684,0.313684,0,0.805622,1.685204,3.216021,2.242039,1.646892,0,0,2.894063,2.003306,-5.192012,8.926883,10.102362,2.142079,166.442118,14.378184,41.502129,0.291274,1.712807,259,26.218821,0,615055,0
matched_linear_structure_background_sar000353,matched_linear_structure_background,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1405,986,607221,55.322613,1.128299,0.288812,0.288812,0,0.805149,1.5627,3.871774,3.461605,1.826015,0,0,4.566875,2.349541,-4.508891,10.302403,11.195491,1.063292,165.890291,14.930011,39.821418,0.16189,3.034575,270,27.332362,0,607221,0
fixed_known_non_vehicle_N005_sar000353,fixed_known_non_vehicle_N005,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1196.566369,1166.397906,534556,48.049976,0.979974,0.048899,0.048899,0,0.858918,1.860433,3.807604,4.175156,1.720427,0,0,5.063514,2.128662,-7.816741,2.686482,4.994835,6.585609,179.641233,1.179069,75.108264,0.154865,2.383439,275,27.465668,0,534556,0
fixed_strong_scatterer_sar000353,fixed_strong_scatterer,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1132.158395,1164.457828,528244,47.482605,0.968403,0.037933,0.037933,0,0.864255,2.260156,3.95766,4.390718,1.840844,0,0,5.60617,2.254214,-7.188673,0.894572,3.096396,6.549016,-172.207542,6.972156,74.718195,0.15756,2.514949,243,24.269663,0,528244,0
fixed_linear_structure_sar000353,fixed_linear_structure,WGV35A_PAIR_0085,353,calibration,E0_R1_REG_000353_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.515637,1.002973,OBSERVABLE_HIGH,41.986263,1461.700834,848.735721,556403,50.013752,1.020026,0.114607,0.114607,0,0.831101,2.102536,3.112628,2.860875,1.778838,0,0,3.428396,2.239387,-1.084393,13.052373,12.737477,-3.049104,-178.731649,0.448049,58.707544,0.188169,1.586911,256,25.56804,517209.999533,39193.000467,13.196489
vehicle_body_axis_reference_sar000354,vehicle_body_axis_reference,WGV35A_PAIR_0087,354,calibration,E0_R1_REG_000354_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,71.633411,1.219052,OBSERVABLE_HIGH,42.162424,1040.45,944.803,600369,54.366478,1.129696,0.268768,0.268768,15393.076923,0.763052,1.674406,3.873373,3.628206,0.631896,0,0,4.843327,0.941695,-0.075354,0.067775,0.086599,0.052653,175.74385,4.587222,77.855635,0.443984,5.273215,277,27.870848,328834.019975,271534.980025,1.211019
