competition_id,extraction_profile,from_component_id,from_sar_frame,candidate_successor_count,selected_successor_id,best_edge_score,second_edge_score,score_gap,candidate_successor_ids,competition_status
WGV34A_COMP_balanced_physical_path_003663,balanced_physical_path,WGV33D_MAIN_F0311_C013987,311,2,WGV33D_MAIN_F0313_C014104,0.75973315,0.72306686,0.03666629,WGV33D_MAIN_F0313_C014104;WGV33D_MAIN_F0312_C014046,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003664,balanced_physical_path,WGV33D_MAIN_F0311_C013988,311,1,WGV33D_MAIN_F0313_C014105,0.76012231,,,WGV33D_MAIN_F0313_C014105,single_successor
WGV34A_COMP_balanced_physical_path_003665,balanced_physical_path,WGV33D_MAIN_F0312_C014013,312,2,WGV33D_MAIN_F0313_C014077,0.76224291,0.72609192,0.03615099,WGV33D_MAIN_F0313_C014077;WGV33D_MAIN_F0314_C014133,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003666,balanced_physical_path,WGV33D_MAIN_F0312_C014014,312,2,WGV33D_MAIN_F0313_C014078,0.68749679,0.61901713,0.06847966,WGV33D_MAIN_F0313_C014078;WGV33D_MAIN_F0314_C014135,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003667,balanced_physical_path,WGV33D_MAIN_F0312_C014015,312,2,WGV33D_MAIN_F0313_C014079,0.75069877,0.48890306,0.26179571,WGV33D_MAIN_F0313_C014079;WGV33D_MAIN_F0314_C014135,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003668,balanced_physical_path,WGV33D_MAIN_F0312_C014017,312,2,WGV33D_MAIN_F0313_C014081,0.77039443,0.73078977,0.03960466,WGV33D_MAIN_F0313_C014081;WGV33D_MAIN_F0314_C014138,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003669,balanced_physical_path,WGV33D_MAIN_F0312_C014019,312,1,WGV33D_MAIN_F0313_C014082,0.80003464,,,WGV33D_MAIN_F0313_C014082,single_successor
WGV34A_COMP_balanced_physical_path_003670,balanced_physical_path,WGV33D_MAIN_F0312_C014021,312,2,WGV33D_MAIN_F0313_C014083,0.76856714,0.72560889,0.04295825,WGV33D_MAIN_F0313_C014083;WGV33D_MAIN_F0314_C014142,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003671,balanced_physical_path,WGV33D_MAIN_F0312_C014023,312,2,WGV33D_MAIN_F0314_C014143,0.78265358,0.77561547,0.00703811,WGV33D_MAIN_F0314_C014143;WGV33D_MAIN_F0313_C014085,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003672,balanced_physical_path,WGV33D_MAIN_F0312_C014027,312,2,WGV33D_MAIN_F0314_C014147,0.74230589,0.74106196,0.00124393,WGV33D_MAIN_F0314_C014147;WGV33D_MAIN_F0313_C014089,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003673,balanced_physical_path,WGV33D_MAIN_F0312_C014030,312,1,WGV33D_MAIN_F0313_C014091,0.84953389,,,WGV33D_MAIN_F0313_C014091,single_successor
WGV34A_COMP_balanced_physical_path_003674,balanced_physical_path,WGV33D_MAIN_F0312_C014032,312,1,WGV33D_MAIN_F0314_C014151,0.51509427,,,WGV33D_MAIN_F0314_C014151,single_successor
WGV34A_COMP_balanced_physical_path_003675,balanced_physical_path,WGV33D_MAIN_F0312_C014033,312,1,WGV33D_MAIN_F0313_C014094,0.7754855,,,WGV33D_MAIN_F0313_C014094,single_successor
WGV34A_COMP_balanced_physical_path_003676,balanced_physical_path,WGV33D_MAIN_F0312_C014035,312,1,WGV33D_MAIN_F0313_C014095,0.88462669,,,WGV33D_MAIN_F0313_C014095,single_successor
WGV34A_COMP_balanced_physical_path_003677,balanced_physical_path,WGV33D_MAIN_F0312_C014037,312,2,WGV33D_MAIN_F0313_C014097,0.77878635,0.73231999,0.04646636,WGV33D_MAIN_F0313_C014097;WGV33D_MAIN_F0314_C014153,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003678,balanced_physical_path,WGV33D_MAIN_F0312_C014041,312,2,WGV33D_MAIN_F0313_C014101,0.72889,0.7016559,0.0272341,WGV33D_MAIN_F0313_C014101;WGV33D_MAIN_F0314_C014157,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003679,balanced_physical_path,WGV33D_MAIN_F0312_C014046,312,2,WGV33D_MAIN_F0313_C014104,0.72303913,0.70661923,0.0164199,WGV33D_MAIN_F0313_C014104;WGV33D_MAIN_F0314_C014160,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003680,balanced_physical_path,WGV33D_MAIN_F0313_C014077,313,3,WGV33D_MAIN_F0314_C014133,0.71720991,0.68027034,0.03693957,WGV33D_MAIN_F0314_C014133;WGV33D_MAIN_F0315_C014190;WGV33D_MAIN_F0315_C014193,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003681,balanced_physical_path,WGV33D_MAIN_F0313_C014079,313,1,WGV33D_MAIN_F0314_C014135,0.5220357,,,WGV33D_MAIN_F0314_C014135,single_successor
WGV34A_COMP_balanced_physical_path_003682,balanced_physical_path,WGV33D_MAIN_F0313_C014081,313,2,WGV33D_MAIN_F0314_C014138,0.79268076,0.72505213,0.06762863,WGV33D_MAIN_F0314_C014138;WGV33D_MAIN_F0315_C014196,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003683,balanced_physical_path,WGV33D_MAIN_F0313_C014083,313,2,WGV33D_MAIN_F0315_C014199,0.73734575,0.70716069,0.03018506,WGV33D_MAIN_F0315_C014199;WGV33D_MAIN_F0314_C014142,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003684,balanced_physical_path,WGV33D_MAIN_F0313_C014085,313,2,WGV33D_MAIN_F0314_C014143,0.78986406,0.75697396,0.0328901,WGV33D_MAIN_F0314_C014143;WGV33D_MAIN_F0315_C014198,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003685,balanced_physical_path,WGV33D_MAIN_F0313_C014089,313,1,WGV33D_MAIN_F0314_C014147,0.77802911,,,WGV33D_MAIN_F0314_C014147,single_successor
WGV34A_COMP_balanced_physical_path_003686,balanced_physical_path,WGV33D_MAIN_F0313_C014097,313,2,WGV33D_MAIN_F0314_C014153,0.81051906,0.78152696,0.0289921,WGV33D_MAIN_F0314_C014153;WGV33D_MAIN_F0315_C014209,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003687,balanced_physical_path,WGV33D_MAIN_F0313_C014101,313,2,WGV33D_MAIN_F0314_C014157,0.7421393,0.65745016,0.08468914,WGV33D_MAIN_F0314_C014157;WGV33D_MAIN_F0315_C014213,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003688,balanced_physical_path,WGV33D_MAIN_F0313_C014104,313,2,WGV33D_MAIN_F0314_C014160,0.74466553,0.73022664,0.01443889,WGV33D_MAIN_F0314_C014160;WGV33D_MAIN_F0315_C014217,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003689,balanced_physical_path,WGV33D_MAIN_F0314_C014133,314,3,WGV33D_MAIN_F0316_C014250,0.74753671,0.60475026,0.14278645,WGV33D_MAIN_F0316_C014250;WGV33D_MAIN_F0315_C014190;WGV33D_MAIN_F0315_C014193,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003690,balanced_physical_path,WGV33D_MAIN_F0314_C014134,314,2,WGV33D_MAIN_F0315_C014189,0.79451426,0.70941666,0.0850976,WGV33D_MAIN_F0315_C014189;WGV33D_MAIN_F0316_C014249,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003691,balanced_physical_path,WGV33D_MAIN_F0314_C014135,314,2,WGV33D_MAIN_F0315_C014191,0.66541523,0.51348352,0.15193171,WGV33D_MAIN_F0315_C014191;WGV33D_MAIN_F0316_C014251,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003692,balanced_physical_path,WGV33D_MAIN_F0314_C014137,314,1,WGV33D_MAIN_F0315_C014194,0.78128714,,,WGV33D_MAIN_F0315_C014194,single_successor
WGV34A_COMP_balanced_physical_path_003693,balanced_physical_path,WGV33D_MAIN_F0314_C014138,314,2,WGV33D_MAIN_F0316_C014252,0.71284917,0.7023936,0.01045557,WGV33D_MAIN_F0316_C014252;WGV33D_MAIN_F0315_C014196,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003694,balanced_physical_path,WGV33D_MAIN_F0314_C014140,314,1,WGV33D_MAIN_F0316_C014254,0.59525486,,,WGV33D_MAIN_F0316_C014254,single_successor
WGV34A_COMP_balanced_physical_path_003695,balanced_physical_path,WGV33D_MAIN_F0314_C014142,314,3,WGV33D_MAIN_F0315_C014199,0.71370265,0.69832808,0.01537457,WGV33D_MAIN_F0315_C014199;WGV33D_MAIN_F0316_C014256;WGV33D_MAIN_F0316_C014252,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003696,balanced_physical_path,WGV33D_MAIN_F0314_C014143,314,2,WGV33D_MAIN_F0316_C014255,0.77990251,0.75492514,0.02497737,WGV33D_MAIN_F0316_C014255;WGV33D_MAIN_F0315_C014198,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003697,balanced_physical_path,WGV33D_MAIN_F0314_C014151,314,2,WGV33D_MAIN_F0315_C014207,0.76549428,0.576558,0.18893628,WGV33D_MAIN_F0315_C014207;WGV33D_MAIN_F0316_C014262,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003698,balanced_physical_path,WGV33D_MAIN_F0314_C014153,314,2,WGV33D_MAIN_F0315_C014209,0.81220008,0.76790016,0.04429992,WGV33D_MAIN_F0315_C014209;WGV33D_MAIN_F0316_C014264,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003699,balanced_physical_path,WGV33D_MAIN_F0314_C014157,314,2,WGV33D_MAIN_F0315_C014213,0.67470896,0.67192653,0.00278243,WGV33D_MAIN_F0315_C014213;WGV33D_MAIN_F0316_C014269,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003700,balanced_physical_path,WGV33D_MAIN_F0314_C014160,314,2,WGV33D_MAIN_F0315_C014217,0.76046991,0.66343714,0.09703277,WGV33D_MAIN_F0315_C014217;WGV33D_MAIN_F0316_C014272,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003701,balanced_physical_path,WGV33D_MAIN_F0315_C014189,315,1,WGV33D_MAIN_F0316_C014249,0.70104671,,,WGV33D_MAIN_F0316_C014249,single_successor
WGV34A_COMP_balanced_physical_path_003702,balanced_physical_path,WGV33D_MAIN_F0315_C014190,315,2,WGV33D_MAIN_F0317_C014299,0.55415972,0.52099796,0.03316176,WGV33D_MAIN_F0317_C014299;WGV33D_MAIN_F0316_C014250,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003703,balanced_physical_path,WGV33D_MAIN_F0315_C014191,315,2,WGV33D_MAIN_F0317_C014300,0.68105813,0.58795389,0.09310424,WGV33D_MAIN_F0317_C014300;WGV33D_MAIN_F0316_C014251,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003704,balanced_physical_path,WGV33D_MAIN_F0315_C014193,315,2,WGV33D_MAIN_F0317_C014299,0.54296379,0.50798616,0.03497763,WGV33D_MAIN_F0317_C014299;WGV33D_MAIN_F0316_C014250,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003705,balanced_physical_path,WGV33D_MAIN_F0315_C014196,315,2,WGV33D_MAIN_F0317_C014304,0.72974449,0.7278847,0.00185979,WGV33D_MAIN_F0317_C014304;WGV33D_MAIN_F0316_C014252,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003706,balanced_physical_path,WGV33D_MAIN_F0315_C014197,315,2,WGV33D_MAIN_F0317_C014303,0.68456478,0.64113574,0.04342904,WGV33D_MAIN_F0317_C014303;WGV33D_MAIN_F0316_C014253,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003707,balanced_physical_path,WGV33D_MAIN_F0315_C014198,315,2,WGV33D_MAIN_F0316_C014255,0.74300788,0.71775132,0.02525656,WGV33D_MAIN_F0316_C014255;WGV33D_MAIN_F0317_C014307,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003708,balanced_physical_path,WGV33D_MAIN_F0315_C014199,315,2,WGV33D_MAIN_F0316_C014256,0.70954987,0.70763224,0.00191763,WGV33D_MAIN_F0316_C014256;WGV33D_MAIN_F0317_C014308,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003709,balanced_physical_path,WGV33D_MAIN_F0315_C014207,315,2,WGV33D_MAIN_F0316_C014262,0.73694875,0.56320671,0.17374204,WGV33D_MAIN_F0316_C014262;WGV33D_MAIN_F0317_C014314,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003710,balanced_physical_path,WGV33D_MAIN_F0315_C014209,315,2,WGV33D_MAIN_F0317_C014315,0.71529423,0.69597692,0.01931731,WGV33D_MAIN_F0317_C014315;WGV33D_MAIN_F0316_C014264,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003711,balanced_physical_path,WGV33D_MAIN_F0315_C014211,315,3,WGV33D_MAIN_F0317_C014319,0.68126339,0.68035966,0.00090373,WGV33D_MAIN_F0317_C014319;WGV33D_MAIN_F0316_C014268;WGV33D_MAIN_F0317_C014314,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003712,balanced_physical_path,WGV33D_MAIN_F0315_C014213,315,2,WGV33D_MAIN_F0316_C014269,0.7184234,0.6431916,0.0752318,WGV33D_MAIN_F0316_C014269;WGV33D_MAIN_F0317_C014320,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003713,balanced_physical_path,WGV33D_MAIN_F0315_C014217,315,2,WGV33D_MAIN_F0316_C014272,0.68686274,0.68139987,0.00546287,WGV33D_MAIN_F0316_C014272;WGV33D_MAIN_F0317_C014321,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003714,balanced_physical_path,WGV33D_MAIN_F0316_C014249,316,1,WGV33D_MAIN_F0318_C014348,0.5811311,,,WGV33D_MAIN_F0318_C014348,single_successor
WGV34A_COMP_balanced_physical_path_003715,balanced_physical_path,WGV33D_MAIN_F0316_C014250,316,2,WGV33D_MAIN_F0317_C014299,0.76309428,0.67661133,0.08648295,WGV33D_MAIN_F0317_C014299;WGV33D_MAIN_F0318_C014350,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003716,balanced_physical_path,WGV33D_MAIN_F0316_C014251,316,1,WGV33D_MAIN_F0317_C014300,0.54193064,,,WGV33D_MAIN_F0317_C014300,single_successor
WGV34A_COMP_balanced_physical_path_003717,balanced_physical_path,WGV33D_MAIN_F0316_C014252,316,2,WGV33D_MAIN_F0318_C014354,0.75629042,0.70963256,0.04665786,WGV33D_MAIN_F0318_C014354;WGV33D_MAIN_F0317_C014304,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003718,balanced_physical_path,WGV33D_MAIN_F0316_C014253,316,1,WGV33D_MAIN_F0317_C014303,0.77162659,,,WGV33D_MAIN_F0317_C014303,single_successor
WGV34A_COMP_balanced_physical_path_003719,balanced_physical_path,WGV33D_MAIN_F0316_C014254,316,1,WGV33D_MAIN_F0317_C014305,0.80078969,,,WGV33D_MAIN_F0317_C014305,single_successor
WGV34A_COMP_balanced_physical_path_003720,balanced_physical_path,WGV33D_MAIN_F0316_C014255,316,2,WGV33D_MAIN_F0318_C014356,0.78678497,0.7405586,0.04622637,WGV33D_MAIN_F0318_C014356;WGV33D_MAIN_F0317_C014307,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003721,balanced_physical_path,WGV33D_MAIN_F0316_C014256,316,2,WGV33D_MAIN_F0317_C014308,0.74137342,0.69956293,0.04181049,WGV33D_MAIN_F0317_C014308;WGV33D_MAIN_F0318_C014357,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003722,balanced_physical_path,WGV33D_MAIN_F0316_C014259,316,2,WGV33D_MAIN_F0317_C014310,0.71169953,0.49207522,0.21962431,WGV33D_MAIN_F0317_C014310;WGV33D_MAIN_F0318_C014360,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003723,balanced_physical_path,WGV33D_MAIN_F0316_C014261,316,2,WGV33D_MAIN_F0317_C014312,0.81344031,0.78433467,0.02910564,WGV33D_MAIN_F0317_C014312;WGV33D_MAIN_F0318_C014366,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003724,balanced_physical_path,WGV33D_MAIN_F0316_C014262,316,2,WGV33D_MAIN_F0317_C014314,0.71130299,0.71053709,0.0007659,WGV33D_MAIN_F0317_C014314;WGV33D_MAIN_F0318_C014368,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003725,balanced_physical_path,WGV33D_MAIN_F0316_C014264,316,1,WGV33D_MAIN_F0317_C014315,0.7805645,,,WGV33D_MAIN_F0317_C014315,single_successor
WGV34A_COMP_balanced_physical_path_003726,balanced_physical_path,WGV33D_MAIN_F0316_C014265,316,1,WGV33D_MAIN_F0317_C014317,0.81817208,,,WGV33D_MAIN_F0317_C014317,single_successor
WGV34A_COMP_balanced_physical_path_003727,balanced_physical_path,WGV33D_MAIN_F0316_C014268,316,2,WGV33D_MAIN_F0317_C014319,0.73882105,0.57857977,0.16024128,WGV33D_MAIN_F0317_C014319;WGV33D_MAIN_F0318_C014368,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003728,balanced_physical_path,WGV33D_MAIN_F0316_C014269,316,1,WGV33D_MAIN_F0317_C014320,0.68683774,,,WGV33D_MAIN_F0317_C014320,single_successor
WGV34A_COMP_balanced_physical_path_003729,balanced_physical_path,WGV33D_MAIN_F0316_C014272,316,2,WGV33D_MAIN_F0317_C014321,0.72704045,0.68297952,0.04406093,WGV33D_MAIN_F0317_C014321;WGV33D_MAIN_F0318_C014373,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003730,balanced_physical_path,WGV33D_MAIN_F0317_C014299,317,2,WGV33D_MAIN_F0319_C014402,0.69025386,0.63626838,0.05398548,WGV33D_MAIN_F0319_C014402;WGV33D_MAIN_F0318_C014350,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003731,balanced_physical_path,WGV33D_MAIN_F0317_C014300,317,2,WGV33D_MAIN_F0319_C014401,0.6867822,0.63127362,0.05550858,WGV33D_MAIN_F0319_C014401;WGV33D_MAIN_F0318_C014349,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003732,balanced_physical_path,WGV33D_MAIN_F0317_C014303,317,1,WGV33D_MAIN_F0319_C014409,0.7855411,,,WGV33D_MAIN_F0319_C014409,single_successor
WGV34A_COMP_balanced_physical_path_003733,balanced_physical_path,WGV33D_MAIN_F0317_C014304,317,2,WGV33D_MAIN_F0318_C014354,0.7935656,0.76449132,0.02907428,WGV33D_MAIN_F0318_C014354;WGV33D_MAIN_F0319_C014408,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003734,balanced_physical_path,WGV33D_MAIN_F0317_C014305,317,1,WGV33D_MAIN_F0319_C014410,0.64248241,,,WGV33D_MAIN_F0319_C014410,single_successor
WGV34A_COMP_balanced_physical_path_003735,balanced_physical_path,WGV33D_MAIN_F0317_C014306,317,1,WGV33D_MAIN_F0318_C014355,0.69547894,,,WGV33D_MAIN_F0318_C014355,single_successor
WGV34A_COMP_balanced_physical_path_003736,balanced_physical_path,WGV33D_MAIN_F0317_C014307,317,2,WGV33D_MAIN_F0318_C014356,0.75992581,0.72816629,0.03175952,WGV33D_MAIN_F0318_C014356;WGV33D_MAIN_F0319_C014412,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003737,balanced_physical_path,WGV33D_MAIN_F0317_C014308,317,2,WGV33D_MAIN_F0318_C014357,0.68952862,0.64499921,0.04452941,WGV33D_MAIN_F0318_C014357;WGV33D_MAIN_F0319_C014414,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003738,balanced_physical_path,WGV33D_MAIN_F0317_C014312,317,2,WGV33D_MAIN_F0318_C014366,0.81460891,0.78431271,0.0302962,WGV33D_MAIN_F0318_C014366;WGV33D_MAIN_F0319_C014420,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003739,balanced_physical_path,WGV33D_MAIN_F0317_C014314,317,2,WGV33D_MAIN_F0318_C014368,0.76754428,0.75678285,0.01076143,WGV33D_MAIN_F0318_C014368;WGV33D_MAIN_F0319_C014422,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003740,balanced_physical_path,WGV33D_MAIN_F0317_C014319,317,2,WGV33D_MAIN_F0319_C014424,0.73090773,0.59354681,0.13736092,WGV33D_MAIN_F0319_C014424;WGV33D_MAIN_F0319_C014422,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003741,balanced_physical_path,WGV33D_MAIN_F0317_C014321,317,2,WGV33D_MAIN_F0318_C014373,0.70246542,0.66986293,0.03260249,WGV33D_MAIN_F0318_C014373;WGV33D_MAIN_F0319_C014430,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003742,balanced_physical_path,WGV33D_MAIN_F0318_C014348,318,2,WGV33D_MAIN_F0320_C014459,0.73604792,0.70193533,0.03411259,WGV33D_MAIN_F0320_C014459;WGV33D_MAIN_F0319_C014400,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003743,balanced_physical_path,WGV33D_MAIN_F0318_C014350,318,2,WGV33D_MAIN_F0319_C014402,0.73658046,0.72571506,0.0108654,WGV33D_MAIN_F0319_C014402;WGV33D_MAIN_F0320_C014461,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003744,balanced_physical_path,WGV33D_MAIN_F0318_C014353,318,2,WGV33D_MAIN_F0319_C014406,0.70486181,0.68847197,0.01638984,WGV33D_MAIN_F0319_C014406;WGV33D_MAIN_F0320_C014464,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003745,balanced_physical_path,WGV33D_MAIN_F0318_C014354,318,2,WGV33D_MAIN_F0320_C014465,0.73012617,0.70946881,0.02065736,WGV33D_MAIN_F0320_C014465;WGV33D_MAIN_F0319_C014408,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003746,balanced_physical_path,WGV33D_MAIN_F0318_C014355,318,1,WGV33D_MAIN_F0319_C014411,0.75102807,,,WGV33D_MAIN_F0319_C014411,single_successor
WGV34A_COMP_balanced_physical_path_003747,balanced_physical_path,WGV33D_MAIN_F0318_C014356,318,2,WGV33D_MAIN_F0319_C014412,0.74258833,0.72738842,0.01519991,WGV33D_MAIN_F0319_C014412;WGV33D_MAIN_F0320_C014467,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003748,balanced_physical_path,WGV33D_MAIN_F0318_C014357,318,2,WGV33D_MAIN_F0320_C014469,0.7544481,0.63406411,0.12038399,WGV33D_MAIN_F0320_C014469;WGV33D_MAIN_F0319_C014414,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003749,balanced_physical_path,WGV33D_MAIN_F0318_C014360,318,1,WGV33D_MAIN_F0319_C014414,0.6276658,,,WGV33D_MAIN_F0319_C014414,single_successor
WGV34A_COMP_balanced_physical_path_003750,balanced_physical_path,WGV33D_MAIN_F0318_C014361,318,1,WGV33D_MAIN_F0319_C014413,0.44476599,,,WGV33D_MAIN_F0319_C014413,single_successor
WGV34A_COMP_balanced_physical_path_003751,balanced_physical_path,WGV33D_MAIN_F0318_C014363,318,1,WGV33D_MAIN_F0319_C014417,0.73208989,,,WGV33D_MAIN_F0319_C014417,single_successor
WGV34A_COMP_balanced_physical_path_003752,balanced_physical_path,WGV33D_MAIN_F0318_C014366,318,2,WGV33D_MAIN_F0320_C014474,0.82067271,0.81361986,0.00705285,WGV33D_MAIN_F0320_C014474;WGV33D_MAIN_F0319_C014420,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003753,balanced_physical_path,WGV33D_MAIN_F0318_C014368,318,2,WGV33D_MAIN_F0319_C014422,0.74706309,0.60651335,0.14054974,WGV33D_MAIN_F0319_C014422;WGV33D_MAIN_F0320_C014476,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003754,balanced_physical_path,WGV33D_MAIN_F0318_C014370,318,1,WGV33D_MAIN_F0319_C014425,0.77054182,,,WGV33D_MAIN_F0319_C014425,single_successor
WGV34A_COMP_balanced_physical_path_003755,balanced_physical_path,WGV33D_MAIN_F0318_C014373,318,2,WGV33D_MAIN_F0320_C014478,0.76620634,0.70393091,0.06227543,WGV33D_MAIN_F0320_C014478;WGV33D_MAIN_F0319_C014430,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003756,balanced_physical_path,WGV33D_MAIN_F0318_C014374,318,2,WGV33D_MAIN_F0319_C014431,0.72006469,0.70564659,0.0144181,WGV33D_MAIN_F0319_C014431;WGV33D_MAIN_F0320_C014479,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003757,balanced_physical_path,WGV33D_MAIN_F0319_C014400,319,2,WGV33D_MAIN_F0321_C014504,0.73858716,0.72814867,0.01043849,WGV33D_MAIN_F0321_C014504;WGV33D_MAIN_F0320_C014459,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003758,balanced_physical_path,WGV33D_MAIN_F0319_C014401,319,2,WGV33D_MAIN_F0321_C014506,0.70756055,0.6726063,0.03495425,WGV33D_MAIN_F0321_C014506;WGV33D_MAIN_F0320_C014460,multi_successor_competition
WGV34A_COMP_balanced_physical_path_003759,balanced_physical_path,WGV33D_MAIN_F0319_C014402,319,2,WGV33D_MAIN_F0320_C014461,0.7035525,0.69895716,0.00459534,WGV33D_MAIN_F0320_C014461;WGV33D_MAIN_F0321_C014507,multi_successor_competition
