association_id,sar_frame,response_track_id,component_id,association_result,previous_response_x,previous_response_y,prior_track_relative_x,prior_track_relative_y,prior_predicted_response_x,prior_predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,observed_relative_to_target_x,observed_relative_to_target_y,posterior_track_relative_x,posterior_track_relative_y,target_position_from_response_x,target_position_from_response_y,response_prediction_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,gate_response_prediction,gate_motion_consistency,gate_relative_structure,gate_background_conflict,gate_temporal_support,rejection_reason,support_observation_count,support_unique_frame_count,current_consecutive_support_frames,current_missing_frames,current_evidence_state,highest_evidence_state_reached,same_motion_supported
ASSOC_D1_R1_000666,367,RT_D1_R1_0001,D1R1OBS_000367_0016,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1121.614221,932.310136,8.506553,-0.280057,-19.501548,-17.384475,-19.769307,-4.848179,,,,,67.208961,32.817904,67.208961,13,336.375729,-842,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000667,367,RT_D1_R1_0001,D1R1OBS_000367_0017,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1129.003058,931.810398,8.506553,-0.280057,-12.11271,-17.884213,-12.38047,-5.347918,,,,,60.647276,27.111996,60.647276,13,329.390088,-849,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000668,367,RT_D1_R1_0001,D1R1OBS_000367_0018,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1133.164908,967.556223,8.506553,-0.280057,-7.95086,17.861612,-8.21862,30.397908,,,,,51.59214,24.494216,51.59214,2266,16.562923,192065,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000669,367,RT_D1_R1_0001,D1R1OBS_000367_0020,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1209.3454,961.2898,8.506553,-0.280057,68.229632,11.595189,67.961872,24.131485,,,,,25.769908,60.892262,25.769908,49,331.652131,3497,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000670,367,RT_D1_R1_0001,D1R1OBS_000367_0021,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1219.381485,971.917599,8.506553,-0.280057,78.265717,22.222988,77.997957,34.759284,,,,,38.277627,73.298895,38.277627,8,77.887238,-520,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000671,367,RT_D1_R1_0001,D1R1OBS_000367_0022,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1210.207865,973.414607,8.506553,-0.280057,69.092097,23.719996,68.824337,36.256291,,,,,30.683509,65.166023,30.683509,9,57.188055,-613,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000672,367,RT_D1_R1_0001,D1R1OBS_000367_0023,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1202.584197,973.914508,8.506553,-0.280057,61.468428,24.219897,61.200669,36.756192,,,,,24.761481,58.35416,24.761481,11,315.321177,-731,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000673,367,RT_D1_R1_0001,D1R1OBS_000367_0025,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1158.165094,980.778302,8.506553,-0.280057,17.049326,31.083691,16.781566,43.619986,,,,,34.466606,32.506363,34.466606,10,14.328224,-655,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000674,367,RT_D1_R1_0001,D1R1OBS_000367_0028,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1132.800205,989.018443,8.506553,-0.280057,-8.315564,39.323832,-8.583323,51.860127,,,,,59.832802,43.028498,59.832802,8,75.545822,-527,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000675,367,RT_D1_R1_0001,D1R1OBS_000367_0029,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1222.264621,997.532137,8.506553,-0.280057,81.148852,47.837526,80.881093,60.373821,,,,,55.31685,87.133262,55.31685,1,23.784679,224,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000676,367,RT_D1_R1_0001,D1R1OBS_000367_0030,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1217.739975,1009.383216,8.506553,-0.280057,76.624207,59.688605,76.356447,72.224901,,,,,61.770989,90.753816,61.770989,14,59.416581,916,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000677,367,RT_D1_R1_0001,D1R1OBS_000367_0031,rejected,1141.115768,949.694611,42.434888,20.601428,1183.818417,957.759744,1223.597059,1008.995588,8.506553,-0.280057,82.48129,59.300977,82.213531,71.837273,,,,,64.864876,94.985059,64.864876,13,61.312459,-823,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,5,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000678,367,RT_D1_R1_0002,D1R1OBS_000367_0012,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1150.060888,918.085655,8.506553,-0.280057,70.243369,-39.898834,8.677359,-19.07266,,,,,68.592763,73.355858,68.592763,2,35.687324,-127,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000679,367,RT_D1_R1_0002,D1R1OBS_000367_0014,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1134.539936,927.448349,8.506553,-0.280057,54.722418,-30.53614,-6.843592,-9.709966,,,,,50.866354,55.238905,50.866354,2,276.311765,-157,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000680,367,RT_D1_R1_0002,D1R1OBS_000367_0015,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1107.962665,926.995608,8.506553,-0.280057,28.145146,-30.988881,-33.420864,-10.162708,,,,,37.670295,36.451423,37.670295,4,35.464734,270,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000681,367,RT_D1_R1_0002,D1R1OBS_000367_0016,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1121.614221,932.310136,8.506553,-0.280057,41.796703,-25.674353,-19.769307,-4.848179,,,,,38.727921,41.870088,38.727921,6,316.491282,-435,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000682,367,RT_D1_R1_0002,D1R1OBS_000367_0017,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1129.003058,931.810398,8.506553,-0.280057,49.18554,-26.174091,-12.38047,-5.347918,,,,,43.87682,48.221167,43.87682,6,309.505641,-442,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000683,367,RT_D1_R1_0002,D1R1OBS_000367_0018,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1133.164908,967.556223,8.506553,-0.280057,53.34739,9.571734,-8.21862,30.397908,,,,,34.749365,45.91033,34.749365,2273,36.447369,192472,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000684,367,RT_D1_R1_0002,D1R1OBS_000367_0024,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1067.405475,981.925577,8.506553,-0.280057,-12.412043,23.941088,-73.978053,44.767262,,,,,36.277071,32.003931,36.277071,2,13.068785,73,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000685,367,RT_D1_R1_0002,D1R1OBS_000367_0025,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1158.165094,980.778302,8.506553,-0.280057,78.347576,22.793813,16.781566,43.619986,,,,,61.969907,73.553871,61.969907,3,34.212671,-248,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000686,367,RT_D1_R1_0002,D1R1OBS_000367_0028,rejected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1132.800205,989.018443,8.506553,-0.280057,52.982687,31.033954,-8.583323,51.860127,,,,,42.630078,54.393876,42.630078,1,55.661375,-120,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,3,3,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000687,367,RT_D1_R1_0002,D1R1OBS_000367_0019,selected,1079.817518,957.984489,-42.730142,26.339188,1098.653386,963.497504,1088.209358,957.467883,8.506553,-0.280057,8.391839,-0.516606,-53.174171,20.309567,-44.610067,25.253857,1130.9395,931.128694,12.059604,0.262897,12.059604,2,27.580056,165,false,,PASS,PASS,PASS,PASS,PASS,,4,4,2,0,reappearance_provisionally_supported,reappearance_provisionally_supported,false
ASSOC_D1_R1_000688,367,RT_D1_R1_0003,D1R1OBS_000367_0012,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1150.060888,918.085655,8.506553,-0.280057,-51.22718,-42.868663,8.677359,-19.07266,,,,,66.757797,73.361491,66.757797,42,14.428546,-3037,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000689,367,RT_D1_R1_0003,D1R1OBS_000367_0013,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1169.48121,917.895509,8.506553,-0.280057,-31.806858,-43.05881,28.097682,-19.262807,,,,,52.109923,58.780888,52.109923,41,336.249299,-2915,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000690,367,RT_D1_R1_0003,D1R1OBS_000367_0021,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1219.381485,971.917599,8.506553,-0.280057,18.093417,10.963281,77.997957,34.759284,,,,,21.433142,14.775676,21.433142,41,79.261569,-3023,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000691,367,RT_D1_R1_0003,D1R1OBS_000367_0022,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1210.207865,973.414607,8.506553,-0.280057,8.919797,12.460288,68.824337,36.256291,,,,,18.135765,12.747046,18.135765,42,58.562387,-3116,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000692,367,RT_D1_R1_0003,D1R1OBS_000367_0023,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1202.584197,973.914508,8.506553,-0.280057,1.296129,12.960189,61.200669,36.756192,,,,,18.022294,15.076284,18.022294,44,316.695509,-3234,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000693,367,RT_D1_R1_0003,D1R1OBS_000367_0025,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1158.165094,980.778302,8.506553,-0.280057,-43.122974,19.823983,16.781566,43.619986,,,,,52.936944,55.4056,52.936944,43,12.953893,-3158,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000694,367,RT_D1_R1_0003,D1R1OBS_000367_0027,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1263.365417,986.687394,8.506553,-0.280057,62.077349,25.733075,121.981889,49.529078,,,,,65.942213,59.552609,65.942213,39,303.228853,-2832,true,BG_D1_R1_0057,FAIL,FAIL,FAIL,FAIL,PASS,response_prediction;motion_consistency;relative_structure;background_conflict,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000695,367,RT_D1_R1_0003,D1R1OBS_000367_0029,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1222.264621,997.532137,8.506553,-0.280057,20.976553,36.577818,80.881093,60.373821,,,,,44.941206,38.910202,44.941206,32,25.159011,-2279,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000696,367,RT_D1_R1_0003,D1R1OBS_000367_0030,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1217.739975,1009.383216,8.506553,-0.280057,16.451907,48.428898,76.356447,72.224901,,,,,54.839189,49.35272,54.839189,19,60.790913,-1587,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000697,367,RT_D1_R1_0003,D1R1OBS_000367_0031,rejected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1223.597059,1008.995588,8.506553,-0.280057,22.308991,48.04127,82.213531,71.837273,,,,,56.124974,50.253934,56.124974,46,62.686791,-3326,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000698,367,RT_D1_R1_0003,D1R1OBS_000367_0020,selected,1201.288068,960.954319,63.588459,18.892779,1204.971987,956.051095,1209.3454,961.2898,8.506553,-0.280057,8.057332,0.335481,67.961872,24.131485,64.375673,19.835746,1145.756941,942.397021,6.824278,0.762028,6.824278,16,333.026463,994,false,,PASS,PASS,PASS,PASS,PASS,,8,8,8,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_000699,367,RT_D1_R1_0004,D1R1OBS_000367_0013,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1169.48121,917.895509,8.506553,-0.280057,27.381822,-4.304797,28.097682,-19.262807,,,,,22.985155,19.299593,22.985155,5,13.910504,437,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000700,367,RT_D1_R1_0004,D1R1OBS_000367_0014,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1134.539936,927.448349,8.506553,-0.280057,-7.559452,5.248043,-6.843592,-9.709966,,,,,13.408821,16.990481,13.408821,4,24.768251,285,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000701,367,RT_D1_R1_0004,D1R1OBS_000367_0015,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1107.962665,926.995608,8.506553,-0.280057,-34.136724,4.795302,-33.420864,-10.162708,,,,,39.880072,42.944247,39.880072,10,336.54475,712,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000702,367,RT_D1_R1_0004,D1R1OBS_000367_0016,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1121.614221,932.310136,8.506553,-0.280057,-20.485168,10.10983,-19.769307,-4.848179,,,,,27.054584,30.797234,27.054584,0,15.411266,7,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000703,367,RT_D1_R1_0004,D1R1OBS_000367_0017,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1129.003058,931.810398,8.506553,-0.280057,-13.09633,9.610092,-12.38047,-5.347918,,,,,19.82024,23.759201,19.82024,0,8.425625,0,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000704,367,RT_D1_R1_0004,D1R1OBS_000367_0018,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1133.164908,967.556223,8.506553,-0.280057,-8.93448,45.355917,-8.21862,30.397908,,,,,44.463243,48.855213,44.463243,2279,337.527386,192914,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000705,367,RT_D1_R1_0004,D1R1OBS_000367_0025,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1158.165094,980.778302,8.506553,-0.280057,16.065706,58.577996,16.781566,43.619986,,,,,56.163083,59.34148,56.163083,3,335.292688,194,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000706,367,RT_D1_R1_0004,D1R1OBS_000367_0028,rejected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1132.800205,989.018443,8.506553,-0.280057,-9.299183,66.818137,-8.583323,51.860127,,,,,65.194906,69.420544,65.194906,5,245.418642,322,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000707,367,RT_D1_R1_0004,D1R1OBS_000367_0012,selected,1142.099388,922.200306,6.433958,-11.581634,1147.817486,925.576681,1150.060888,918.085655,8.506553,-0.280057,7.961499,-4.11465,8.677359,-19.07266,6.83777,-12.930019,1143.626929,929.667289,7.819739,3.873137,7.819739,4,336.767341,315,false,,PASS,PASS,PASS,PASS,PASS,,8,8,8,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_000708,367,RT_D1_R1_0005,D1R1OBS_000367_0013,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1169.48121,917.895509,8.506553,-0.280057,-37.267672,-55.622961,28.097682,-19.262807,,,,,65.579152,71.82003,65.579152,71,1.003125,-4946,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000709,367,RT_D1_R1_0005,D1R1OBS_000367_0022,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1210.207865,973.414607,8.506553,-0.280057,3.458983,-0.103863,68.824337,36.256291,,,,,13.582073,5.050644,13.582073,72,276.683787,-5147,false,,PASS,PASS,PASS,PASS,PASS,,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000710,367,RT_D1_R1_0005,D1R1OBS_000367_0023,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1202.584197,973.914508,8.506553,-0.280057,-4.164685,0.396038,61.200669,36.756192,,,,,19.24928,12.689263,19.24928,74,18.550665,-5265,false,,PASS,PASS,PASS,PASS,PASS,,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000711,367,RT_D1_R1_0005,D1R1OBS_000367_0025,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1158.165094,980.778302,8.506553,-0.280057,-48.583788,7.259832,16.781566,43.619986,,,,,62.510639,57.586083,62.510639,73,348.200067,-5189,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000712,367,RT_D1_R1_0005,D1R1OBS_000367_0026,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1273.194829,988.799631,8.506553,-0.280057,66.445947,15.281161,131.811301,51.641315,,,,,61.415603,59.992707,61.415603,54,10.107471,-3871,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000713,367,RT_D1_R1_0005,D1R1OBS_000367_0027,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1263.365417,986.687394,8.506553,-0.280057,56.616535,13.168924,121.981889,49.529078,,,,,51.695527,49.954434,51.695527,69,32.01732,-4863,true,BG_D1_R1_0057,FAIL,FAIL,FAIL,FAIL,PASS,response_prediction;motion_consistency;relative_structure;background_conflict,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000714,367,RT_D1_R1_0005,D1R1OBS_000367_0029,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1222.264621,997.532137,8.506553,-0.280057,15.515739,24.013667,80.881093,60.373821,,,,,35.62335,25.284654,35.62335,62,310.087163,-4310,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000715,367,RT_D1_R1_0005,D1R1OBS_000367_0030,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1217.739975,1009.383216,8.506553,-0.280057,10.991093,35.864747,76.356447,72.224901,,,,,47.199467,36.230095,47.199467,49,274.455261,-3618,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000716,367,RT_D1_R1_0005,D1R1OBS_000367_0031,rejected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1223.597059,1008.995588,8.506553,-0.280057,16.848177,35.477119,82.213531,71.837273,,,,,47.163653,36.717275,47.163653,76,272.559383,-5357,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,4,4,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000717,367,RT_D1_R1_0005,D1R1OBS_000367_0021,selected,1206.748882,973.518469,76.46261,25.025553,1217.846139,962.183868,1219.381485,971.917599,8.506553,-0.280057,12.632603,-1.60087,77.997957,34.759284,76.738973,26.777624,1142.918875,946.892046,9.854076,4.332302,9.854076,71,255.984605,-5054,false,,PASS,PASS,PASS,PASS,PASS,,5,5,2,0,reappearance_provisionally_supported,same_motion_candidate,false
