plan_region_id,gt_pair_id,gt_instance_id,physical_vehicle_id,evaluation_pool,sar_frame,region_role,template_family,template_axis,template_operation,delta_m,rotation_deg,center_shift_range_m,center_shift_azimuth_m,edge_name,scale_axis,matched_background_offset_order,geometry_source,region_center_x,region_center_y,region_polygon_xy,gt_width_axis_image_deg,gt_long_axis_image_deg,mask_class,mask_context,linked_independent_geometry_ids,plan_stage_intensity_read,plan_stage_s1_r1_measurement_outcomes_read,background_selection_rule
WGV35A_PAIR_0206_S2A_017,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,diagonal_center_shift,range+azimuth,shift,0.15,0,0.15,0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1276.234,1206.32,"1191.589,1169.267;1360.879,1169.267;1360.879,1243.373;1191.589,1243.373",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_018,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,-0.3,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1255.036,1207.104,"1170.391,1170.051;1339.681,1170.051;1339.681,1244.157;1170.391,1244.157",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_019,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,-0.3,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.691,1220.713,"1185.046,1183.66;1354.336,1183.66;1354.336,1257.766;1185.046,1257.766",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_020,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,0.3,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1268.645,1192.449,"1184,1155.396;1353.29,1155.396;1353.29,1229.502;1184,1229.502",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_021,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,diagonal_center_shift,range+azimuth,shift,0.3,0,0.3,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1283.3,1206.058,"1198.655,1169.005;1367.945,1169.005;1367.945,1243.111;1198.655,1243.111",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_022,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_near,near_outward,-0.15,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1267.467,1208.413,"1144.169,1212.983;1262.912,1085.114;1390.765,1203.842;1272.022,1331.711",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_023,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_near,near_inward,0.15,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1270.869,1204.749,"1150.974,1205.656;1262.912,1085.114;1390.765,1203.842;1278.826,1324.384",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_024,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_far,far_inward,-0.15,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1267.467,1208.413,"1147.571,1209.32;1259.51,1088.778;1387.362,1207.506;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_025,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_far,far_outward,0.15,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1270.869,1204.749,"1147.571,1209.32;1266.314,1081.451;1394.167,1200.179;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_026,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_left,left_outward,-0.15,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1267.336,1204.88,"1143.907,1205.917;1259.248,1081.712;1390.765,1203.842;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_027,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_left,left_inward,0.15,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1271,1208.282,"1151.235,1212.722;1266.576,1088.517;1390.765,1203.842;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_028,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_right,right_inward,-0.15,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1267.336,1204.88,"1147.571,1209.32;1262.912,1085.114;1387.101,1200.44;1271.76,1324.645",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_029,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_right,right_outward,0.15,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1271,1208.282,"1147.571,1209.32;1262.912,1085.114;1394.429,1207.245;1279.088,1331.45",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_030,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_near,near_outward,-0.3,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1265.766,1210.245,"1140.767,1216.647;1262.912,1085.114;1390.765,1203.842;1268.619,1335.375",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_031,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_near,near_inward,0.3,0,0,0,range_near,,,PLAN_STAGE_GEOMETRY_ONLY,1272.57,1202.917,"1154.376,1201.992;1262.912,1085.114;1390.765,1203.842;1282.229,1320.72",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_032,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_far,far_inward,-0.3,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1265.766,1210.245,"1147.571,1209.32;1256.107,1092.442;1383.96,1211.17;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_033,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,range_far,far_outward,0.3,0,0,0,range_far,,,PLAN_STAGE_GEOMETRY_ONLY,1272.57,1202.917,"1147.571,1209.32;1269.717,1077.787;1397.569,1196.515;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_034,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_left,left_outward,-0.3,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1265.504,1203.179,"1140.244,1202.515;1255.584,1078.31;1390.765,1203.842;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_035,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_left,left_inward,0.3,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1272.832,1209.983,"1154.899,1216.124;1270.24,1091.919;1390.765,1203.842;1275.424,1328.048",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_036,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_right,right_inward,-0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1265.504,1203.179,"1147.571,1209.32;1262.912,1085.114;1383.437,1197.038;1268.096,1321.243",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_037,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,single_boundary_shift,azimuth_right,right_outward,0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1272.832,1209.983,"1147.571,1209.32;1262.912,1085.114;1398.092,1210.647;1282.752,1334.852",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_038,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,range,resize,-0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1149.273,1207.488;1261.211,1086.946;1389.063,1205.674;1277.125,1326.216",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_039,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,range,resize,0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1145.87,1211.151;1264.613,1083.283;1392.466,1202.011;1273.723,1329.879",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_040,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,azimuth,resize,-0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1149.403,1211.021;1264.744,1086.816;1388.933,1202.141;1273.592,1326.346",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_041,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,azimuth,resize,0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1145.739,1207.618;1261.08,1083.413;1392.597,1205.544;1277.256,1329.749",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_042,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,range,resize,-0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1150.974,1205.656;1259.51,1088.778;1387.362,1207.506;1278.826,1324.384",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_043,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,range,resize,0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1144.169,1212.983;1266.314,1081.451;1394.167,1200.179;1272.022,1331.711",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_044,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,azimuth,resize,-0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1151.235,1212.722;1266.576,1088.517;1387.101,1200.44;1271.76,1324.645",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_045,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,scale_resize,azimuth,resize,0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1143.907,1205.917;1259.248,1081.712;1394.429,1207.245;1279.088,1331.45",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_046,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,local_region_rotation,gt_region,rotate,0,-30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1177.337,1216.815;1323.946,1132.17;1360.999,1196.347;1214.39,1280.992",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_047,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,local_region_rotation,gt_region,rotate,0,-15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1177.817,1192.698;1341.339,1148.883;1360.519,1220.464;1196.997,1264.279",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_048,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,local_region_rotation,gt_region,rotate,0,-10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1179.375,1184.789;1346.093,1155.392;1358.961,1228.373;1192.243,1257.77",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_049,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,local_region_rotation,gt_region,rotate,0,-5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1181.616,1177.046;1350.262,1162.292;1356.72,1236.116;1188.074,1250.87",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
WGV35A_PAIR_0206_S2A_050,WGV35A_PAIR_0206,319,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,77,counterfactual,local_region_rotation,gt_region,rotate,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1269.168,1206.581,"1184.523,1169.528;1353.813,1169.528;1353.813,1243.634;1184.523,1243.634",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0124;GM019IG0126;GM019IG0133;GM019IG0170;GM019IG0194;GM019IG0209,false,false,
