hypothesis_id,source_auto_node_id,response_thread_id,intersection_component_count,thread_start,thread_end,thread_status,thread_duration_frames,thread_azimuth_min,thread_azimuth_max,thread_radial_min,thread_radial_max,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000207,11,38,51,dynamic_local_response_mixed,14,-7,6,128,144,1,1.25115,1.837037
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000208,1,38,38,transient_unlinked,1,-4,-2,172,176,1,1.427847,1.437387
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000209,1,38,38,transient_unlinked,1,14,18,96,100,1,1.078291,2.352903
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000210,5,38,42,dynamic_local_response_mixed,5,15,26,148,156,1,1.008807,1.995
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000211,1,38,38,transient_unlinked,1,18,21,196,200,1,1.207788,1.597896
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000213,3,39,43,dynamic_local_response_supported,5,-28,-18,96,108,1,1.508043,2.352698
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000214,1,39,39,transient_unlinked,1,-23,-14,72,84,1,1.648172,1.953022
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000215,1,39,39,transient_unlinked,1,-18,-16,196,200,1,1.164,1.820343
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000216,2,39,41,transient_unlinked,3,-6,2,140,144,1,1.685631,1.401458
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000217,1,39,39,transient_unlinked,1,11,13,44,52,1,1.77958,2.842988
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000218,2,39,41,transient_unlinked,3,15,25,148,156,1,1.151877,2.272468
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000219,4,39,43,dynamic_local_response_mixed,5,39,55,56,80,1,1.165999,1.45193
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000221,6,40,54,dynamic_local_response_supported,15,-19,-8,68,80,1,1.561486,1.768087
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000222,1,40,40,transient_unlinked,1,-18,-16,196,200,1,1.532283,1.240016
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000223,1,40,40,transient_unlinked,1,2,4,60,68,1,1.473581,1.262364
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000224,1,40,40,transient_unlinked,1,2,5,108,116,1,1.189209,1.625376
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000225,2,40,42,transient_unlinked,3,5,12,60,72,1,1.428599,1.597266
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000226,1,40,40,transient_unlinked,1,23,32,100,104,1,1.106475,1.438442
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000227,1,40,40,transient_unlinked,1,24,27,128,132,1,1.168445,1.774938
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000228,3,40,44,dynamic_local_response_supported,5,23,30,196,208,1,1.388496,1.530549
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000229,1,41,41,transient_unlinked,1,-26,-24,144,148,1,1.241634,1.768175
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000230,1,41,41,transient_unlinked,1,-20,-16,136,144,1,1.336238,1.543138
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000231,4,41,51,dynamic_local_response_supported,11,-19,-6,68,80,1,1.587713,1.809296
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000232,1,41,41,transient_unlinked,1,-12,-9,148,152,1,1.822348,1.22584
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000233,1,41,41,transient_unlinked,1,3,7,108,124,1,1.093832,1.487709
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000234,2,41,43,transient_unlinked,3,6,12,64,72,1,1.468071,1.782614
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000235,1,41,41,transient_unlinked,1,11,12,128,136,1,1.306238,2.123312
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000236,1,41,41,transient_unlinked,1,24,29,100,104,1,1.145211,1.629839
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000237,5,41,51,dynamic_local_response_supported,11,14,29,196,216,1,1.537463,1.196088
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000238,1,41,41,transient_unlinked,1,30,33,100,104,1,0.952503,1.307266
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000239,1,41,41,transient_unlinked,1,30,32,204,212,1,1.242851,1.439187
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000241,1,42,42,transient_unlinked,1,-13,-9,192,196,1,1.253615,1.394704
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000242,1,42,42,transient_unlinked,1,19,21,124,128,1,1.069881,2.231638
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000245,3,43,53,dynamic_local_response_supported,11,-36,-27,136,148,1,1.614275,1.820916
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000246,1,43,43,transient_unlinked,1,-15,-11,192,196,1,1.337991,1.552536
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000247,1,43,43,transient_unlinked,1,-11,-5,128,140,1,1.299212,2.022402
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000248,1,43,43,transient_unlinked,1,-10,-8,192,196,1,1.007748,1.547842
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000249,3,43,47,dynamic_local_response_supported,5,-5,3,192,196,1,1.412147,1.303675
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000250,2,43,45,transient_unlinked,3,8,10,184,188,1,1.321734,1.342444
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000252,3,44,46,dynamic_local_response_mixed,3,-37,-26,136,148,1,1.427932,2.042208
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000253,1,44,44,transient_unlinked,1,0,3,192,196,1,1.088812,1.6399
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000254,1,44,44,transient_unlinked,1,1,4,148,152,1,1.415615,2.081548
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000255,2,44,46,transient_unlinked,3,7,12,124,140,1,1.029354,2.057551
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000256,1,44,44,transient_unlinked,1,8,10,184,188,1,1.377569,1.49584
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000257,2,44,46,transient_unlinked,3,13,19,48,60,1,1.462297,2.276971
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000258,1,45,45,transient_unlinked,1,-25,-22,132,136,1,1.488697,1.997794
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000259,1,45,45,transient_unlinked,1,-21,-17,156,164,1,1.415961,1.546644
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000260,5,45,50,dynamic_local_response_mixed,6,-6,4,172,180,1,1.244778,1.116205
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000261,1,45,45,transient_unlinked,1,1,5,148,152,1,1.377549,1.491834
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000262,1,45,45,transient_unlinked,1,10,12,152,156,1,1.459002,1.658319
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000263,1,45,45,transient_unlinked,1,38,41,80,84,1,1.237218,1.526792
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000264,2,46,50,dynamic_local_response_supported,5,-20,-15,184,192,1,1.476412,1.21466
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000265,2,46,50,dynamic_local_response_mixed,5,-14,-10,152,156,1,1.115814,1.484271
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000266,2,46,50,dynamic_local_response_mixed,5,-5,0,192,196,1,1.174925,1.200579
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000267,1,46,46,transient_unlinked,1,5,10,68,72,1,1.551666,1.549042
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000268,3,46,51,dynamic_local_response_supported,6,9,19,152,168,1,1.367904,1.40296
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000269,2,46,48,transient_unlinked,3,9,14,164,168,1,1.411613,1.399684
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000270,2,46,52,dynamic_local_response_mixed,7,14,21,200,212,1,1.646316,1.13987
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000271,1,46,46,transient_unlinked,1,17,19,156,160,1,1.113934,1.997271
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000272,2,46,50,dynamic_local_response_supported,5,31,39,80,88,1,1.410409,1.349214
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000273,1,47,59,dynamic_local_response_mixed,13,-20,-16,184,192,1,1.730731,1.001667
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000274,1,47,49,transient_unlinked,3,-12,-10,152,156,1,1.29698,1.395693
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000275,1,47,51,dynamic_local_response_mixed,5,-1,3,172,180,1,1.196981,1.01366
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000276,1,47,47,transient_unlinked,1,17,19,236,240,1,1.471453,1.325313
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000277,1,48,48,transient_unlinked,1,-28,-25,200,204,1,1.897586,1.767652
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000278,1,48,48,transient_unlinked,1,-27,-24,128,136,1,1.362535,1.90264
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000279,1,48,48,transient_unlinked,1,-1,1,148,152,1,1.252761,1.517839
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000280,1,48,56,dynamic_local_response_mixed,9,15,19,132,140,1,1.125558,1.389903
WGV33B_H004,AUTO_GM_RM011_0004,WGV33D_THREAD_000281,1,48,48,transient_unlinked,1,15,19,236,240,1,1.761457,1.249736
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000011,8,0,33,dynamic_local_response_mixed,34,-8,26,48,80,1,1.29919,1.13716
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000061,1,11,27,dynamic_local_response_mixed,17,11,17,104,116,1,1.240617,1.108628
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000068,2,14,29,dynamic_local_response_supported,16,-34,-27,192,204,1,1.426608,1.303889
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000073,14,14,34,dynamic_local_response_mixed,21,-1,10,220,240,1,1.542029,1.673175
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000097,1,18,36,dynamic_local_response_supported,19,-38,-27,76,84,1,1.666269,2.397823
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000103,1,18,28,dynamic_local_response_mixed,11,12,17,108,116,1,1.332682,1.138076
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000116,10,20,35,dynamic_local_response_supported,16,-1,11,188,204,1,1.22343,1.579522
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000117,1,21,35,dynamic_local_response_supported,15,-40,-31,80,88,1,1.757909,2.477543
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000128,1,23,27,dynamic_local_response_supported,5,-16,-13,128,136,1,1.583859,2.940579
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000130,1,23,27,dynamic_local_response_supported,5,-14,-10,172,176,1,1.563152,1.400608
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000135,5,24,36,dynamic_local_response_supported,13,-35,-23,184,204,1,1.402204,1.324796
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000136,3,24,29,dynamic_local_response_supported,6,-27,-18,140,160,1,1.477218,1.798977
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000137,1,24,28,dynamic_local_response_supported,5,-11,-9,136,140,1,1.434498,3.090703
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000141,6,25,35,dynamic_local_response_supported,11,-38,-30,160,180,1,1.710758,1.847831
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000144,5,25,35,dynamic_local_response_supported,11,-5,6,96,100,1,1.321277,1.894555
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000145,38,25,53,dynamic_local_response_mixed,29,5,41,44,100,1,1.233848,1.176381
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000151,5,26,34,dynamic_local_response_mixed,9,7,18,48,64,1,1.291246,1.063212
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000153,1,27,27,transient_unlinked,1,-11,-9,136,140,1,1.068117,2.94457
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000155,4,28,34,dynamic_local_response_supported,7,-29,-20,136,152,1,1.51433,2.266151
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000156,1,28,28,transient_unlinked,1,-24,-20,88,92,1,1.436699,2.159476
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000157,1,28,28,transient_unlinked,1,-5,-2,144,148,1,0.981228,2.286601
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000158,1,28,28,transient_unlinked,1,27,29,68,72,1,0.918155,1.315565
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000159,5,29,33,dynamic_local_response_supported,5,-11,0,48,68,1,1.237772,1.347154
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000160,1,29,29,transient_unlinked,1,-1,2,172,176,1,1.29375,1.109691
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000162,1,30,30,transient_unlinked,1,-30,-28,124,128,1,1.316125,2.502787
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000163,3,30,34,dynamic_local_response_supported,5,-12,-7,44,56,1,1.761337,1.768233
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000164,3,30,34,dynamic_local_response_supported,5,-4,2,96,100,1,1.291444,2.011569
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000165,1,30,30,transient_unlinked,1,0,2,168,176,1,1.172122,1.333469
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000168,1,31,31,transient_unlinked,1,-16,-14,128,136,1,1.656577,2.929879
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000169,1,31,31,transient_unlinked,1,-12,-10,120,124,1,1.80888,3.423873
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000170,1,31,31,transient_unlinked,1,-11,-9,132,136,1,0.948353,3.574492
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000171,1,32,32,transient_unlinked,1,-15,-13,128,136,1,1.480312,2.50533
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000172,1,32,32,transient_unlinked,1,-15,-11,168,172,1,1.420408,1.582846
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000173,1,32,32,transient_unlinked,1,-4,-1,156,160,1,1.227375,2.250221
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000175,3,33,37,dynamic_local_response_supported,5,-34,-23,184,196,1,1.47376,1.485206
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000176,1,33,33,transient_unlinked,1,-25,-23,140,144,1,1.55675,2.974552
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000177,1,33,33,transient_unlinked,1,-23,-21,164,168,1,1.791737,1.586224
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000178,1,33,33,transient_unlinked,1,-20,-17,148,156,1,1.307274,2.210852
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000179,1,33,33,transient_unlinked,1,22,24,128,132,1,1.093051,0.985661
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000183,1,34,34,transient_unlinked,1,-37,-34,132,136,1,1.846913,2.800162
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000184,1,35,35,transient_unlinked,1,-36,-34,132,136,1,1.917528,2.599382
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000185,1,35,35,transient_unlinked,1,-17,-15,172,176,1,1.372087,1.232768
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000186,1,35,35,transient_unlinked,1,-10,-9,124,132,1,1.237132,2.398699
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000187,1,35,35,transient_unlinked,1,-5,-3,44,52,1,1.605157,1.926499
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000189,1,36,36,transient_unlinked,1,-16,-12,172,176,1,1.45985,1.314974
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000190,1,36,36,transient_unlinked,1,-9,-7,124,128,1,1.198552,2.569444
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000191,1,36,36,transient_unlinked,1,-2,-1,44,52,1,1.020995,2.097444
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000192,1,36,36,transient_unlinked,1,1,4,44,52,1,1.143308,1.950458
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000193,1,36,36,transient_unlinked,1,1,10,96,100,1,1.279691,2.384431
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000194,2,36,37,transient_unlinked,2,27,40,52,68,1,1.065127,1.168707
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000195,4,36,40,dynamic_local_response_mixed,5,32,44,56,76,1,1.187542,1.410477
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000196,1,37,37,transient_unlinked,1,-34,-20,76,84,1,1.899377,2.457271
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000197,29,37,69,dynamic_local_response_supported,33,-40,-17,56,104,1,1.326618,1.454118
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000198,1,37,37,transient_unlinked,1,-32,-30,140,144,1,1.156247,2.183746
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000199,1,37,37,transient_unlinked,1,-22,-20,132,136,1,1.36566,2.463671
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000200,1,37,37,transient_unlinked,1,-21,-17,156,160,1,1.359393,1.778496
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000201,1,37,37,transient_unlinked,1,0,6,44,52,1,1.448292,2.044549
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000202,3,37,39,dynamic_local_response_supported,3,7,17,44,52,1,1.202645,2.296339
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000203,1,37,37,transient_unlinked,1,12,16,96,100,1,1.025175,2.638589
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000204,13,38,54,dynamic_local_response_supported,17,-41,-18,68,104,1,1.405477,1.894846
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000205,1,38,38,transient_unlinked,1,-29,-14,76,84,1,1.686834,2.361047
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000206,5,38,42,dynamic_local_response_supported,5,-20,-10,148,164,1,1.460935,1.209593
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000207,15,38,51,dynamic_local_response_mixed,14,-7,6,128,144,1,1.25115,1.837037
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000208,1,38,38,transient_unlinked,1,-4,-2,172,176,1,1.427847,1.437387
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000209,1,38,38,transient_unlinked,1,14,18,96,100,1,1.078291,2.352903
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000210,5,38,42,dynamic_local_response_mixed,5,15,26,148,156,1,1.008807,1.995
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000211,1,38,38,transient_unlinked,1,18,21,196,200,1,1.207788,1.597896
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000212,10,39,179,dynamic_local_response_mixed,141,-47,-27,72,112,1,1.231898,1.835884
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000213,3,39,43,dynamic_local_response_supported,5,-28,-18,96,108,1,1.508043,2.352698
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000214,1,39,39,transient_unlinked,1,-23,-14,72,84,1,1.648172,1.953022
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000215,1,39,39,transient_unlinked,1,-18,-16,196,200,1,1.164,1.820343
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000216,2,39,41,transient_unlinked,3,-6,2,140,144,1,1.685631,1.401458
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000217,1,39,39,transient_unlinked,1,11,13,44,52,1,1.77958,2.842988
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000218,2,39,41,transient_unlinked,3,15,25,148,156,1,1.151877,2.272468
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000219,5,39,43,dynamic_local_response_mixed,5,39,55,56,80,1,1.165999,1.45193
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000221,9,40,54,dynamic_local_response_supported,15,-25,11,64,80,1,1.561486,1.768087
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000222,1,40,40,transient_unlinked,1,-18,-16,196,200,1,1.532283,1.240016
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000223,1,40,40,transient_unlinked,1,2,4,60,68,1,1.473581,1.262364
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000224,1,40,40,transient_unlinked,1,2,5,108,116,1,1.189209,1.625376
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000225,2,40,42,transient_unlinked,3,5,12,60,72,1,1.428599,1.597266
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000226,1,40,40,transient_unlinked,1,23,32,100,104,1,1.106475,1.438442
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000227,1,40,40,transient_unlinked,1,24,27,128,132,1,1.168445,1.774938
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000228,3,40,44,dynamic_local_response_supported,5,23,30,196,208,1,1.388496,1.530549
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000229,1,41,41,transient_unlinked,1,-26,-24,144,148,1,1.241634,1.768175
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000230,1,41,41,transient_unlinked,1,-20,-16,136,144,1,1.336238,1.543138
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000231,6,41,51,dynamic_local_response_supported,11,-19,-3,60,80,1,1.587713,1.809296
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000232,1,41,41,transient_unlinked,1,-12,-9,148,152,1,1.822348,1.22584
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000233,1,41,41,transient_unlinked,1,3,7,108,124,1,1.093832,1.487709
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000234,2,41,43,transient_unlinked,3,6,12,64,72,1,1.468071,1.782614
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000235,1,41,41,transient_unlinked,1,11,12,128,136,1,1.306238,2.123312
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000236,1,41,41,transient_unlinked,1,24,29,100,104,1,1.145211,1.629839
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000237,7,41,51,dynamic_local_response_supported,11,14,29,196,220,1,1.537463,1.196088
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000238,1,41,41,transient_unlinked,1,30,33,100,104,1,0.952503,1.307266
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000239,1,41,41,transient_unlinked,1,30,32,204,212,1,1.242851,1.439187
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000241,1,42,42,transient_unlinked,1,-13,-9,192,196,1,1.253615,1.394704
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000242,1,42,42,transient_unlinked,1,19,21,124,128,1,1.069881,2.231638
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000245,4,43,53,dynamic_local_response_supported,11,-36,-27,128,148,1,1.614275,1.820916
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000246,1,43,43,transient_unlinked,1,-15,-11,192,196,1,1.337991,1.552536
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000247,1,43,43,transient_unlinked,1,-11,-5,128,140,1,1.299212,2.022402
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000248,1,43,43,transient_unlinked,1,-10,-8,192,196,1,1.007748,1.547842
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000249,3,43,47,dynamic_local_response_supported,5,-5,3,192,196,1,1.412147,1.303675
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000250,2,43,45,transient_unlinked,3,8,10,184,188,1,1.321734,1.342444
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000252,3,44,46,dynamic_local_response_mixed,3,-37,-26,136,148,1,1.427932,2.042208
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000253,1,44,44,transient_unlinked,1,0,3,192,196,1,1.088812,1.6399
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000254,1,44,44,transient_unlinked,1,1,4,148,152,1,1.415615,2.081548
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000255,2,44,46,transient_unlinked,3,7,12,124,140,1,1.029354,2.057551
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000256,1,44,44,transient_unlinked,1,8,10,184,188,1,1.377569,1.49584
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000257,2,44,46,transient_unlinked,3,13,19,48,60,1,1.462297,2.276971
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000258,1,45,45,transient_unlinked,1,-25,-22,132,136,1,1.488697,1.997794
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000259,1,45,45,transient_unlinked,1,-21,-17,156,164,1,1.415961,1.546644
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000260,6,45,50,dynamic_local_response_mixed,6,-6,6,172,180,1,1.244778,1.116205
WGV33B_H005,AUTO_GM_RM011_0005,WGV33D_THREAD_000261,1,45,45,transient_unlinked,1,1,5,148,152,1,1.377549,1.491834
