plan_region_id,gt_pair_id,template_family,layout_strategy,selected_component_count,selected_energy_fraction,axis_image_deg,axis_to_range_signed_deg,axis_to_range_acute_deg,axis_ratio,axis_status,axis_to_gt_long_axis_error_deg
WGV35A_PAIR_0206_S2A_023,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.943891,150.014174,17.133472,17.133472,1.456156,AXIS_RESOLVED,29.985826
WGV35A_PAIR_0206_S2A_024,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.946746,146.492208,13.61138,13.61138,1.473893,AXIS_RESOLVED,33.507792
WGV35A_PAIR_0206_S2A_024,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.946746,146.492208,13.61138,13.61138,1.473893,AXIS_RESOLVED,33.507792
WGV35A_PAIR_0206_S2A_024,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.946746,146.492208,13.61138,13.61138,1.473893,AXIS_RESOLVED,33.507792
WGV35A_PAIR_0206_S2A_025,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.93971,148.533463,15.652761,15.652761,1.543088,AXIS_RESOLVED,31.466537
WGV35A_PAIR_0206_S2A_025,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.93971,148.533463,15.652761,15.652761,1.543088,AXIS_RESOLVED,31.466537
WGV35A_PAIR_0206_S2A_025,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.93971,148.533463,15.652761,15.652761,1.543088,AXIS_RESOLVED,31.466537
WGV35A_PAIR_0206_S2A_026,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.941704,149.082995,17.048481,17.048481,1.393024,AXIS_RESOLVED,30.917005
WGV35A_PAIR_0206_S2A_026,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.941704,149.082995,17.048481,17.048481,1.393024,AXIS_RESOLVED,30.917005
WGV35A_PAIR_0206_S2A_026,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.941704,149.082995,17.048481,17.048481,1.393024,AXIS_RESOLVED,30.917005
WGV35A_PAIR_0206_S2A_027,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.945193,147.881769,14.154756,14.154756,1.604355,AXIS_RESOLVED,32.118231
WGV35A_PAIR_0206_S2A_027,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.945193,147.881769,14.154756,14.154756,1.604355,AXIS_RESOLVED,32.118231
WGV35A_PAIR_0206_S2A_027,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.945193,147.881769,14.154756,14.154756,1.604355,AXIS_RESOLVED,32.118231
WGV35A_PAIR_0206_S2A_028,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.944672,148.05819,16.023676,16.023676,1.500308,AXIS_RESOLVED,31.94181
WGV35A_PAIR_0206_S2A_028,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.944672,148.05819,16.023676,16.023676,1.500308,AXIS_RESOLVED,31.94181
WGV35A_PAIR_0206_S2A_028,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.944672,148.05819,16.023676,16.023676,1.500308,AXIS_RESOLVED,31.94181
WGV35A_PAIR_0206_S2A_029,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.941922,147.198678,13.471665,13.471665,1.497103,AXIS_RESOLVED,32.801322
WGV35A_PAIR_0206_S2A_029,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.941922,147.198678,13.471665,13.471665,1.497103,AXIS_RESOLVED,32.801322
WGV35A_PAIR_0206_S2A_029,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.941922,147.198678,13.471665,13.471665,1.497103,AXIS_RESOLVED,32.801322
WGV35A_PAIR_0206_S2A_030,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.945297,145.082221,12.201327,12.201327,1.614414,AXIS_RESOLVED,34.917779
WGV35A_PAIR_0206_S2A_030,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.945297,145.082221,12.201327,12.201327,1.614414,AXIS_RESOLVED,34.917779
WGV35A_PAIR_0206_S2A_030,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.945297,145.082221,12.201327,12.201327,1.614414,AXIS_RESOLVED,34.917779
WGV35A_PAIR_0206_S2A_031,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.941602,152.6102,19.729559,19.729559,1.42506,AXIS_RESOLVED,27.3898
WGV35A_PAIR_0206_S2A_031,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.941602,152.6102,19.729559,19.729559,1.42506,AXIS_RESOLVED,27.3898
WGV35A_PAIR_0206_S2A_031,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.941602,152.6102,19.729559,19.729559,1.42506,AXIS_RESOLVED,27.3898
WGV35A_PAIR_0206_S2A_032,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.94577,145.18419,12.303296,12.303296,1.450584,AXIS_RESOLVED,34.81581
WGV35A_PAIR_0206_S2A_032,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.94577,145.18419,12.303296,12.303296,1.450584,AXIS_RESOLVED,34.81581
WGV35A_PAIR_0206_S2A_032,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.94577,145.18419,12.303296,12.303296,1.450584,AXIS_RESOLVED,34.81581
WGV35A_PAIR_0206_S2A_033,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.933082,149.143285,16.262643,16.262643,1.571384,AXIS_RESOLVED,30.856715
WGV35A_PAIR_0206_S2A_033,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.933082,149.143285,16.262643,16.262643,1.571384,AXIS_RESOLVED,30.856715
WGV35A_PAIR_0206_S2A_033,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.933082,149.143285,16.262643,16.262643,1.571384,AXIS_RESOLVED,30.856715
WGV35A_PAIR_0206_S2A_034,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.940229,150.367294,19.178663,19.178663,1.322468,AXIS_RESOLVED,29.632706
WGV35A_PAIR_0206_S2A_034,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.940229,150.367294,19.178663,19.178663,1.322468,AXIS_RESOLVED,29.632706
WGV35A_PAIR_0206_S2A_034,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.940229,150.367294,19.178663,19.178663,1.322468,AXIS_RESOLVED,29.632706
WGV35A_PAIR_0206_S2A_035,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.945098,148.001183,13.428293,13.428293,1.722776,AXIS_RESOLVED,31.998817
WGV35A_PAIR_0206_S2A_035,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.945098,148.001183,13.428293,13.428293,1.722776,AXIS_RESOLVED,31.998817
WGV35A_PAIR_0206_S2A_035,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.945098,148.001183,13.428293,13.428293,1.722776,AXIS_RESOLVED,31.998817
WGV35A_PAIR_0206_S2A_036,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.942028,147.176465,15.987834,15.987834,1.497395,AXIS_RESOLVED,32.823535
WGV35A_PAIR_0206_S2A_036,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.942028,147.176465,15.987834,15.987834,1.497395,AXIS_RESOLVED,32.823535
WGV35A_PAIR_0206_S2A_036,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.942028,147.176465,15.987834,15.987834,1.497395,AXIS_RESOLVED,32.823535
WGV35A_PAIR_0206_S2A_037,WGV35A_PAIR_0206,single_boundary_shift,DOMINANT_ONLY,1,0.944694,148.110033,13.537143,13.537143,1.500444,AXIS_RESOLVED,31.889967
WGV35A_PAIR_0206_S2A_037,WGV35A_PAIR_0206,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.944694,148.110033,13.537143,13.537143,1.500444,AXIS_RESOLVED,31.889967
WGV35A_PAIR_0206_S2A_037,WGV35A_PAIR_0206,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.944694,148.110033,13.537143,13.537143,1.500444,AXIS_RESOLVED,31.889967
WGV35A_PAIR_0206_S2A_038,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.942455,147.821443,14.940679,14.940679,1.460675,AXIS_RESOLVED,32.178557
WGV35A_PAIR_0206_S2A_038,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.942455,147.821443,14.940679,14.940679,1.460675,AXIS_RESOLVED,32.178557
WGV35A_PAIR_0206_S2A_038,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.942455,147.821443,14.940679,14.940679,1.460675,AXIS_RESOLVED,32.178557
WGV35A_PAIR_0206_S2A_039,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.942939,147.347425,14.466661,14.466661,1.544553,AXIS_RESOLVED,32.652575
WGV35A_PAIR_0206_S2A_039,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.942939,147.347425,14.466661,14.466661,1.544553,AXIS_RESOLVED,32.652575
WGV35A_PAIR_0206_S2A_039,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.942939,147.347425,14.466661,14.466661,1.544553,AXIS_RESOLVED,32.652575
WGV35A_PAIR_0206_S2A_040,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.942303,146.940097,14.059333,14.059333,1.549384,AXIS_RESOLVED,33.059903
WGV35A_PAIR_0206_S2A_040,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.942303,146.940097,14.059333,14.059333,1.549384,AXIS_RESOLVED,33.059903
WGV35A_PAIR_0206_S2A_040,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.942303,146.940097,14.059333,14.059333,1.549384,AXIS_RESOLVED,33.059903
WGV35A_PAIR_0206_S2A_041,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.94245,148.693564,15.812799,15.812799,1.448365,AXIS_RESOLVED,31.306436
WGV35A_PAIR_0206_S2A_041,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.94245,148.693564,15.812799,15.812799,1.448365,AXIS_RESOLVED,31.306436
WGV35A_PAIR_0206_S2A_041,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.94245,148.693564,15.812799,15.812799,1.448365,AXIS_RESOLVED,31.306436
WGV35A_PAIR_0206_S2A_042,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.945966,148.484283,15.603519,15.603519,1.427854,AXIS_RESOLVED,31.515717
WGV35A_PAIR_0206_S2A_042,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.945966,148.484283,15.603519,15.603519,1.427854,AXIS_RESOLVED,31.515717
WGV35A_PAIR_0206_S2A_042,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.945966,148.484283,15.603519,15.603519,1.427854,AXIS_RESOLVED,31.515717
WGV35A_PAIR_0206_S2A_043,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.94023,147.165648,14.284884,14.284884,1.586209,AXIS_RESOLVED,32.834352
WGV35A_PAIR_0206_S2A_043,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.94023,147.165648,14.284884,14.284884,1.586209,AXIS_RESOLVED,32.834352
WGV35A_PAIR_0206_S2A_043,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.94023,147.165648,14.284884,14.284884,1.586209,AXIS_RESOLVED,32.834352
WGV35A_PAIR_0206_S2A_044,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.945169,147.935488,15.054724,15.054724,1.603886,AXIS_RESOLVED,32.064512
WGV35A_PAIR_0206_S2A_044,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.945169,147.935488,15.054724,15.054724,1.603886,AXIS_RESOLVED,32.064512
WGV35A_PAIR_0206_S2A_044,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.945169,147.935488,15.054724,15.054724,1.603886,AXIS_RESOLVED,32.064512
WGV35A_PAIR_0206_S2A_045,WGV35A_PAIR_0206,scale_resize,DOMINANT_ONLY,1,0.94155,149.23621,16.355446,16.355446,1.390679,AXIS_RESOLVED,30.76379
WGV35A_PAIR_0206_S2A_045,WGV35A_PAIR_0206,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.94155,149.23621,16.355446,16.355446,1.390679,AXIS_RESOLVED,30.76379
WGV35A_PAIR_0206_S2A_045,WGV35A_PAIR_0206,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.94155,149.23621,16.355446,16.355446,1.390679,AXIS_RESOLVED,30.76379
WGV35A_PAIR_0206_S2A_046,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.951129,153.603406,20.722642,20.722642,2.930492,AXIS_RESOLVED,26.396594
WGV35A_PAIR_0206_S2A_046,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.951129,153.603406,20.722642,20.722642,2.930492,AXIS_RESOLVED,26.396594
WGV35A_PAIR_0206_S2A_046,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.951129,153.603406,20.722642,20.722642,2.930492,AXIS_RESOLVED,26.396594
WGV35A_PAIR_0206_S2A_047,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.9542,159.193874,26.31311,26.31311,2.720161,AXIS_RESOLVED,20.806126
WGV35A_PAIR_0206_S2A_047,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.9542,159.193874,26.31311,26.31311,2.720161,AXIS_RESOLVED,20.806126
WGV35A_PAIR_0206_S2A_047,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.9542,159.193874,26.31311,26.31311,2.720161,AXIS_RESOLVED,20.806126
WGV35A_PAIR_0206_S2A_048,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.957285,162.062548,29.181783,29.181783,2.642896,AXIS_RESOLVED,17.937452
WGV35A_PAIR_0206_S2A_048,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.957285,162.062548,29.181783,29.181783,2.642896,AXIS_RESOLVED,17.937452
WGV35A_PAIR_0206_S2A_048,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.957285,162.062548,29.181783,29.181783,2.642896,AXIS_RESOLVED,17.937452
WGV35A_PAIR_0206_S2A_049,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.950382,164.041023,31.160259,31.160259,2.54858,AXIS_RESOLVED,15.958977
WGV35A_PAIR_0206_S2A_049,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.950382,164.041023,31.160259,31.160259,2.54858,AXIS_RESOLVED,15.958977
WGV35A_PAIR_0206_S2A_049,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.950382,164.041023,31.160259,31.160259,2.54858,AXIS_RESOLVED,15.958977
WGV35A_PAIR_0206_S2A_050,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.948587,165.31955,32.438786,32.438786,2.493631,AXIS_RESOLVED,14.68045
WGV35A_PAIR_0206_S2A_050,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.948587,165.31955,32.438786,32.438786,2.493631,AXIS_RESOLVED,14.68045
WGV35A_PAIR_0206_S2A_050,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.948587,165.31955,32.438786,32.438786,2.493631,AXIS_RESOLVED,14.68045
WGV35A_PAIR_0206_S2A_051,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.948195,167.346757,34.465992,34.465992,2.408318,AXIS_RESOLVED,12.653243
WGV35A_PAIR_0206_S2A_051,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.948195,167.346757,34.465992,34.465992,2.408318,AXIS_RESOLVED,12.653243
WGV35A_PAIR_0206_S2A_051,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.948195,167.346757,34.465992,34.465992,2.408318,AXIS_RESOLVED,12.653243
WGV35A_PAIR_0206_S2A_052,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.951509,169.348975,36.468211,36.468211,2.212076,AXIS_RESOLVED,10.651025
WGV35A_PAIR_0206_S2A_052,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.951509,169.348975,36.468211,36.468211,2.212076,AXIS_RESOLVED,10.651025
WGV35A_PAIR_0206_S2A_052,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.951509,169.348975,36.468211,36.468211,2.212076,AXIS_RESOLVED,10.651025
WGV35A_PAIR_0206_S2A_053,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.953306,174.083953,41.203188,41.203188,1.815486,AXIS_RESOLVED,5.916047
WGV35A_PAIR_0206_S2A_053,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.953306,174.083953,41.203188,41.203188,1.815486,AXIS_RESOLVED,5.916047
WGV35A_PAIR_0206_S2A_053,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.953306,174.083953,41.203188,41.203188,1.815486,AXIS_RESOLVED,5.916047
WGV35A_PAIR_0206_S2A_054,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.955068,25.089545,72.208781,72.208781,1.382833,AXIS_RESOLVED,25.089545
WGV35A_PAIR_0206_S2A_054,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.955068,25.089545,72.208781,72.208781,1.382833,AXIS_RESOLVED,25.089545
WGV35A_PAIR_0206_S2A_054,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.955068,25.089545,72.208781,72.208781,1.382833,AXIS_RESOLVED,25.089545
WGV35A_PAIR_0206_S2A_055,WGV35A_PAIR_0206,local_region_rotation,DOMINANT_ONLY,1,0.938772,108.108347,-24.772418,24.772418,1.690372,AXIS_RESOLVED,71.891653
WGV35A_PAIR_0206_S2A_055,WGV35A_PAIR_0206,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.938772,108.108347,-24.772418,24.772418,1.690372,AXIS_RESOLVED,71.891653
WGV35A_PAIR_0206_S2A_055,WGV35A_PAIR_0206,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.938772,108.108347,-24.772418,24.772418,1.690372,AXIS_RESOLVED,71.891653
WGV35A_PAIR_0206_S2A_056,WGV35A_PAIR_0206,matched_background,DOMINANT_ONLY,1,0.235849,156.938353,-11.280031,11.280031,1.108631,AXIS_NEAR_ISOTROPIC,23.061647
WGV35A_PAIR_0206_S2A_056,WGV35A_PAIR_0206,matched_background,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,0,0,,,,,AXIS_FRAGMENTED_NO_DOMINANT_STRUCTURE,
WGV35A_PAIR_0206_S2A_056,WGV35A_PAIR_0206,matched_background,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,0,0,,,,,AXIS_FRAGMENTED_NO_DOMINANT_STRUCTURE,
WGV35A_PAIR_0207_S2A_001,WGV35A_PAIR_0207,gt_original,DOMINANT_ONLY,1,0.708473,152.242755,15.342911,15.342911,1.093781,AXIS_NEAR_ISOTROPIC,27.757245
WGV35A_PAIR_0207_S2A_001,WGV35A_PAIR_0207,gt_original,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.905971,163.199259,26.299415,26.299415,,AXIS_COMPONENT_LAYOUT_RESOLVED,16.800741
WGV35A_PAIR_0207_S2A_001,WGV35A_PAIR_0207,gt_original,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.905971,163.199259,26.299415,26.299415,,AXIS_COMPONENT_LAYOUT_RESOLVED,16.800741
WGV35A_PAIR_0207_S2A_002,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.740076,163.406732,26.507031,26.507031,1.100419,AXIS_NEAR_ISOTROPIC,16.593268
WGV35A_PAIR_0207_S2A_002,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.900618,164.024013,27.124312,27.124312,,AXIS_COMPONENT_LAYOUT_RESOLVED,15.975987
WGV35A_PAIR_0207_S2A_002,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.900618,164.024013,27.124312,27.124312,,AXIS_COMPONENT_LAYOUT_RESOLVED,15.975987
WGV35A_PAIR_0207_S2A_003,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.904765,162.606333,25.706816,25.706816,2.536984,AXIS_RESOLVED,17.393667
WGV35A_PAIR_0207_S2A_003,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.904765,162.606333,25.706816,25.706816,2.536984,AXIS_RESOLVED,17.393667
WGV35A_PAIR_0207_S2A_003,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.904765,162.606333,25.706816,25.706816,2.536984,AXIS_RESOLVED,17.393667
WGV35A_PAIR_0207_S2A_004,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.910504,163.016152,27.791815,27.791815,2.493712,AXIS_RESOLVED,16.983848
WGV35A_PAIR_0207_S2A_004,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.910504,163.016152,27.791815,27.791815,2.493712,AXIS_RESOLVED,16.983848
WGV35A_PAIR_0207_S2A_004,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.910504,163.016152,27.791815,27.791815,2.493712,AXIS_RESOLVED,16.983848
WGV35A_PAIR_0207_S2A_005,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.722525,162.825128,24.250256,24.250256,1.068493,AXIS_NEAR_ISOTROPIC,17.174872
WGV35A_PAIR_0207_S2A_005,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.895443,164.022117,25.447245,25.447245,,AXIS_COMPONENT_LAYOUT_RESOLVED,15.977883
WGV35A_PAIR_0207_S2A_005,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.895443,164.022117,25.447245,25.447245,,AXIS_COMPONENT_LAYOUT_RESOLVED,15.977883
WGV35A_PAIR_0207_S2A_006,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.769914,167.831161,30.931611,30.931611,1.104973,AXIS_NEAR_ISOTROPIC,12.168839
WGV35A_PAIR_0207_S2A_006,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.895024,164.755019,27.855468,27.855468,370658337.129758,AXIS_COMPONENT_LAYOUT_RESOLVED,15.244981
WGV35A_PAIR_0207_S2A_006,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.895024,164.755019,27.855468,27.855468,370658337.129758,AXIS_COMPONENT_LAYOUT_RESOLVED,15.244981
WGV35A_PAIR_0207_S2A_007,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.906971,161.745569,24.845912,24.845912,2.643425,AXIS_RESOLVED,18.254431
WGV35A_PAIR_0207_S2A_007,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.906971,161.745569,24.845912,24.845912,2.643425,AXIS_RESOLVED,18.254431
WGV35A_PAIR_0207_S2A_007,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.906971,161.745569,24.845912,24.845912,2.643425,AXIS_RESOLVED,18.254431
WGV35A_PAIR_0207_S2A_008,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.913609,161.885501,28.333574,28.333574,2.502931,AXIS_RESOLVED,18.114499
WGV35A_PAIR_0207_S2A_008,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.913609,161.885501,28.333574,28.333574,2.502931,AXIS_RESOLVED,18.114499
WGV35A_PAIR_0207_S2A_008,WGV35A_PAIR_0207,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.913609,161.885501,28.333574,28.333574,2.502931,AXIS_RESOLVED,18.114499
WGV35A_PAIR_0207_S2A_009,WGV35A_PAIR_0207,center_shift,DOMINANT_ONLY,1,0.71874,30.116767,69.869474,69.869474,1.16174,AXIS_NEAR_ISOTROPIC,30.116767
WGV35A_PAIR_0207_S2A_009,WGV35A_PAIR_0207,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.8633,164.941302,24.694009,24.694009,,AXIS_COMPONENT_LAYOUT_RESOLVED,15.058698
