scene,independent_geometry_id,response_unit_id,member_response_unit_count,member_response_unit_ids,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_m,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,background_mode,frozen_background_estimate,measured_background_subtracted_energy,measured_inner_energy_density,measured_outer_band_energy_density,measured_inner_outer_density_ratio,measured_component_count,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,response_axis_vector_x,response_axis_vector_y,response_axis_image_deg,response_axis_to_range_signed_deg,response_axis_to_range_acute_deg,response_axis_to_azimuth_acute_deg,range_azimuth_acute_complement_error_deg,axis_orientation_status,threshold_component_identity_status
GM_RM019,GM019IG0173,R21B00161,1,R21B00161,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1227,1192,1245,1240","1227,1192,1245,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1236,1216,4.227463,0.581909,-0.813254,0.813254,0.581909,BASE_REGION_FROZEN_BACKGROUND,40,19215,9.106635,7.246562,1.256684,64,1287,0.498469,0.928174,1.227885,0.540324,0.872012,0.996938,12.715179,10.690598,1.18938,-0.898071,0.43985,153.905666,28.320722,28.320722,61.679278,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0174,R21B00086,1,R21B00086,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1230,1175,1260,1187","1230,1175,1260,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1245,1181,5.253099,0.519693,-0.854353,0.854353,0.519693,BASE_REGION_FROZEN_BACKGROUND,41,4171,5.074209,3.566176,1.422871,44,303,0.186027,0.35989,0.502332,0.337686,0.595054,0.703128,7.991287,4.224454,1.891674,0.995064,0.099234,5.695067,64.383387,64.383387,25.616613,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0175,R21B00233,1,R21B00233,288,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,"1230,1228,1248,1240","1230,1228,1248,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1239,1234,3.860169,0.660593,-0.750744,0.750744,0.660593,BASE_REGION_FROZEN_BACKGROUND,32,2909,6.493304,2.639847,2.459727,17,244,0.147724,0.322494,0.408992,0.197292,0.415288,0.504491,5.444871,3.858389,1.411177,0.954305,0.298834,17.387569,66.042466,66.042466,23.957534,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0176,R21B00169,1,R21B00169,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1233,1192,1245,1234","1233,1192,1245,1234",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1239,1213,4.353078,0.585792,-0.810461,0.810461,0.585792,BASE_REGION_FROZEN_BACKGROUND,43,11101,7.87305,5.282201,1.490486,53,684,0.366403,0.674295,0.880839,0.421522,0.774197,0.875546,10.479468,8.93898,1.172334,-0.057641,0.998337,93.304419,-32.554575,32.554575,57.445425,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0177,R21B00177,1,R21B00177,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1233,1198,1251,1240","1233,1198,1251,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1242,1219,4.263649,0.619188,-0.785243,0.785243,0.619188,BASE_REGION_FROZEN_BACKGROUND,32,18565,10.488701,7.37155,1.422862,20,1341,0.462533,0.854901,1.042431,0.506946,0.829064,0.97083,11.569231,9.750886,1.18648,-0.994497,0.104767,173.986255,45.729399,45.729399,44.270601,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0178,R21B00096,1,R21B00096,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1236,1175,1266,1187","1236,1175,1266,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1251,1181,5.348854,0.544042,-0.839058,0.839058,0.544042,BASE_REGION_FROZEN_BACKGROUND,44,4373,5.230861,4.836257,1.081593,50,297,0.203326,0.376769,0.526419,0.328612,0.595271,0.706189,8.110837,4.250443,1.908233,0.995612,0.093578,5.369484,62.410281,62.410281,27.589719,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0179,R21B00185,1,R21B00185,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1239,1198,1257,1240","1239,1198,1257,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1248,1219,4.377386,0.64422,-0.76484,0.76484,0.64422,BASE_REGION_FROZEN_BACKGROUND,34,16709,9.355543,6.175532,1.514937,41,1225,0.449282,0.868381,1.042321,0.501176,0.817639,0.958846,11.254969,9.897107,1.137198,-0.9788,0.204817,168.18122,38.07399,38.07399,51.92601,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0180,R21B00192,1,R21B00192,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1241,1194,1259,1236","1241,1194,1259,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1250,1215,4.507929,0.638874,-0.769311,0.769311,0.638874,BASE_REGION_FROZEN_BACKGROUND,29,12566,7.043722,4.951168,1.422639,37,1150,0.429483,0.796037,0.972047,0.533141,0.860564,0.979474,11.175793,9.970857,1.120846,0.9868,0.161942,9.319645,59.611715,59.611715,30.388285,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0181,R21B00103,1,R21B00103,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1242,1175,1272,1187","1242,1175,1272,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1257,1181,5.448875,0.567089,-0.823656,0.823656,0.567089,BASE_REGION_FROZEN_BACKGROUND,43,3810,4.503546,5.790936,0.777689,46,287,0.211849,0.446789,0.576416,0.355251,0.603967,0.73845,8.166402,5.250777,1.555275,0.982453,0.186512,10.749311,66.201796,66.201796,23.798204,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0182,R21B00082,1,R21B00082,78,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000078.png,"1242,1193,1254,1205","1242,1193,1254,1205",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1248,1199,4.851711,0.581238,-0.813733,0.813733,0.581238,BASE_REGION_FROZEN_BACKGROUND,38,2091,7.362676,4.041285,1.821865,9,175,0.160422,0.299919,0.355718,0.195296,0.331306,0.387105,4.822597,3.451655,1.397184,0.999459,0.032877,1.884078,56.3464,56.3464,33.6536,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0183,R21B00088,1,R21B00088,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1242,1199,1260,1205","1242,1199,1260,1205",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1251,1202,4.832418,0.602183,-0.798358,0.798358,0.602183,BASE_REGION_FROZEN_BACKGROUND,40,1771,6.280142,2.740826,2.291332,9,171,0.150409,0.289048,0.36049,0.216786,0.3479,0.419343,5.021372,3.013001,1.666568,0.992062,0.125747,7.223888,60.197484,60.197484,29.802516,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0184,R21B00239,1,R21B00239,289,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,"1242,1228,1248,1240","1242,1228,1248,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1245,1234,3.98137,0.685694,-0.72789,0.72789,0.685694,BASE_REGION_FROZEN_BACKGROUND,27,1614,9.962963,2.963483,3.36191,4,126,0.114247,0.215835,0.272484,0.13102,0.258243,0.305714,3.259813,2.767767,1.177777,0.897539,0.440935,26.163549,72.873363,72.873363,17.126637,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0185,R21B00164,1,R21B00164,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1245,1138,1257,1156","1245,1138,1257,1156",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1251,1147,6.229459,0.467135,-0.884186,0.884186,0.467135,BASE_REGION_FROZEN_BACKGROUND,45,3182,7.79902,5.951172,1.310501,14,237,0.226219,0.439926,0.555043,0.182183,0.356853,0.447438,5.59741,4.471586,1.251773,-0.50038,0.865806,120.025114,2.176615,2.176615,87.823385,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0186,R21B00170,1,R21B00170,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1245,1162,1275,1186","1245,1162,1275,1186",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1260,1174,5.673059,0.560544,-0.828125,0.828125,0.560544,BASE_REGION_FROZEN_BACKGROUND,43.5,8787,6.258547,5.126173,1.2209,38,770,0.30574,0.752927,0.896247,0.483104,0.839706,0.974236,10.694756,8.906366,1.200799,0.94757,0.31955,18.635684,74.54225,74.54225,15.45775,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0187,R21B00178,1,R21B00178,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1245,1174,1275,1192","1245,1174,1275,1192",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1260,1183,5.451567,0.583319,-0.812244,0.812244,0.583319,BASE_REGION_FROZEN_BACKGROUND,40,4995,4.459821,2.578125,1.72987,40,473,0.244994,0.534298,0.744292,0.36617,0.689813,0.847969,9.051402,6.862401,1.318985,0.983819,0.179168,10.321299,64.63701,64.63701,25.36299,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0188,R21B00162,1,R21B00162,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1251,1174,1263,1186","1251,1174,1263,1186",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1257,1180,5.473612,0.564527,-0.825415,0.825415,0.564527,BASE_REGION_FROZEN_BACKGROUND,46,3028,10.971014,3.184091,3.445572,5,208,0.16551,0.299714,0.357066,0.169358,0.319215,0.39222,4.075437,3.717585,1.096259,0.989585,0.143953,8.276634,63.907202,63.907202,26.092798,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0189,R21B00198,1,R21B00198,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1253,1194,1271,1236","1253,1194,1271,1236",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1262,1215,4.746011,0.682679,-0.730719,0.730719,0.682679,BASE_REGION_FROZEN_BACKGROUND,39,17548,9.759733,8.156118,1.196615,37,1200,0.471883,0.827558,0.988518,0.458912,0.792666,0.932842,10.963459,10.194471,1.075432,-0.997241,0.074228,175.743155,42.689847,42.689847,47.310153,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0190,R21B00187,1,R21B00187,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1257,1138,1287,1156","1257,1138,1287,1156",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1272,1147,6.547493,0.540665,-0.841238,0.841238,0.540665,BASE_REGION_FROZEN_BACKGROUND,40,5669,5.172445,3.354331,1.54202,39,505,0.333526,0.643465,0.78774,0.40022,0.677829,0.811107,9.798002,7.027059,1.394325,-0.982187,0.187907,169.16932,46.440403,46.440403,43.559597,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0191,R21B00186,1,R21B00186,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1257,1168,1281,1192","1257,1168,1281,1192",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1269,1180,5.684613,0.606901,-0.794777,0.794777,0.606901,BASE_REGION_FROZEN_BACKGROUND,39,6051,5.345406,3.224093,1.657957,30,515,0.267913,0.578731,0.749529,0.375413,0.694053,0.842305,8.506887,7.277886,1.168868,0.834517,0.550982,33.434409,86.068613,86.068613,3.931387,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0192,R21B00194,1,R21B00194,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1259,1140,1289,1152","1259,1140,1289,1152",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1274,1146,6.605259,0.54502,-0.838423,0.838423,0.54502,BASE_REGION_FROZEN_BACKGROUND,33,3979,4.759569,2.361765,2.01526,26,440,0.272919,0.543331,0.680403,0.373502,0.646421,0.75082,9.292584,5.877185,1.581128,-0.988925,0.148417,171.464799,48.43875,48.43875,41.56125,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0193,R21B00210,1,R21B00210,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1259,1140,1289,1158","1259,1140,1289,1158",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1274,1149,6.529985,0.551303,-0.834305,0.834305,0.551303,BASE_REGION_FROZEN_BACKGROUND,44,6784,6.133816,4.384514,1.398973,33,620,0.40179,0.716914,0.824198,0.373232,0.656602,0.773258,8.968877,8.003916,1.120561,-0.856997,0.515321,148.981058,25.524611,25.524611,64.475389,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0194,R21B00072,1,R21B00072,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1260,1151,1284,1187","1260,1151,1284,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1272,1169,6.002891,0.589716,-0.807611,0.807611,0.589716,BASE_REGION_FROZEN_BACKGROUND,39,11349,6.462984,3.782516,1.708647,35,1060,0.461118,0.794917,0.987604,0.483427,0.844153,1.011473,10.76804,9.87335,1.090617,0.289162,0.95728,73.192221,-52.944624,52.944624,37.055376,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0195,R21B00163,1,R21B00163,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1263,1138,1281,1150","1263,1138,1281,1150",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1272,1144,6.623383,0.53447,-0.845187,0.845187,0.53447,BASE_REGION_FROZEN_BACKGROUND,45.5,2870,6.737089,5.28891,1.273814,14,238,0.17488,0.320302,0.397863,0.200236,0.37922,0.482137,5.339715,4.226594,1.263361,0.640072,0.768315,50.202827,-72.105152,72.105152,17.894848,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0196,R21B00220,1,R21B00220,281,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,"1265,1140,1301,1158","1265,1140,1301,1158",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1283,1149,6.682635,0.579113,-0.815247,0.815247,0.579113,BASE_REGION_FROZEN_BACKGROUND,38,5775,4.089943,3.558548,1.149329,57,631,0.384908,0.767796,0.896494,0.419655,0.72917,0.88941,10.238403,8.429979,1.214523,-0.987594,0.157026,170.965691,45.577517,45.577517,44.422483,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0197,R21B00215,1,R21B00215,280,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000280.png,"1265,1146,1277,1158","1265,1146,1277,1158",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1271,1152,6.405331,0.547981,-0.836491,0.836491,0.547981,BASE_REGION_FROZEN_BACKGROUND,43,1633,5.916667,2.662037,2.222609,18,116,0.125474,0.266516,0.351326,0.215455,0.346099,0.432652,4.757724,3.380573,1.407372,0.58097,0.813925,54.481188,-68.747427,68.747427,21.252573,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0198,R21B00193,1,R21B00193,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1265,1170,1283,1188","1265,1170,1283,1188",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1274,1179,5.800371,0.62065,-0.784088,0.784088,0.62065,BASE_REGION_FROZEN_BACKGROUND,32,3675,5.742188,1.922185,2.987322,17,370,0.206801,0.453757,0.56355,0.300891,0.554737,0.638028,6.780352,5.577085,1.215752,0.730356,0.683067,43.083772,-85.279841,85.279841,4.720159,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0199,R21B00171,1,R21B00171,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1269,1138,1287,1150","1269,1138,1287,1150",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1278,1144,6.72131,0.553464,-0.832873,0.832873,0.553464,BASE_REGION_FROZEN_BACKGROUND,45,2695,6.238426,5.188716,1.202306,23,184,0.174582,0.316278,0.391397,0.174582,0.382533,0.466516,5.224256,4.374086,1.194365,0.838106,0.545507,33.059325,89.454371,89.454371,0.545629,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0200,R21B00199,1,R21B00199,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1271,1140,1283,1152","1271,1140,1283,1152",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1277,1146,6.654738,0.554492,-0.832189,0.832189,0.554492,BASE_REGION_FROZEN_BACKGROUND,47,1768,6.405797,5.581018,1.147783,15,119,0.099917,0.291284,0.357796,0.183064,0.3245,0.391066,4.200781,3.592035,1.169471,0.934846,0.355054,20.796732,77.120992,77.120992,12.879008,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0201,R21B00219,1,R21B00219,281,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,"1271,1200,1283,1230","1271,1200,1283,1230",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1277,1215,5.063904,0.728687,-0.684847,0.684847,0.728687,BASE_REGION_FROZEN_BACKGROUND,34,6947,7.876417,5.60951,1.404119,15,604,0.271036,0.563932,0.702987,0.375078,0.635273,0.723533,8.326362,6.799541,1.224548,0.255801,0.966729,75.178933,-61.597483,61.597483,28.402517,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0202,R21B00095,1,R21B00095,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1272,1163,1290,1187","1272,1163,1290,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1281,1175,6.025473,0.632316,-0.774711,0.774711,0.632316,BASE_REGION_FROZEN_BACKGROUND,46,6163,7.051487,3.87936,1.817693,24,515,0.312055,0.574372,0.699988,0.312055,0.63367,0.746112,7.664241,7.158679,1.070622,0.280653,0.959809,73.700823,-55.520342,55.520342,34.479658,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0203,R21B00206,1,R21B00206,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1277,1140,1289,1158","1277,1140,1289,1158",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1283,1149,6.682635,0.579113,-0.815247,0.815247,0.579113,BASE_REGION_FROZEN_BACKGROUND,51,2696,6.183486,5.760618,1.073407,16,197,0.230406,0.442766,0.526427,0.20207,0.37074,0.449176,5.639658,4.788428,1.177768,-0.69119,0.722673,133.724414,8.33624,8.33624,81.66376,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0204,R21B00227,1,R21B00227,284,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,"1283,1200,1289,1218","1283,1200,1289,1218",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1286,1209,5.38419,0.735487,-0.677539,0.677539,0.735487,BASE_REGION_FROZEN_BACKGROUND,36,1604,5.569444,3.018265,1.845247,11,151,0.144022,0.267717,0.343807,0.196843,0.347818,0.447711,4.779391,3.30055,1.448059,0.339935,0.940449,70.127078,-67.221275,67.221275,22.778725,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0205,R21B00073,1,R21B00073,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1284,1133,1302,1145","1284,1133,1302,1145",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1293,1139,7.101296,0.587217,-0.80943,0.80943,0.587217,BASE_REGION_FROZEN_BACKGROUND,39,4674,10.671233,3.059615,3.487769,7,319,0.167598,0.335195,0.408044,0.242829,0.423278,0.511842,5.64681,4.179858,1.350957,0.565717,0.8246,55.547911,-70.411838,70.411838,19.588162,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0206,R21B00211,1,R21B00211,279,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000279.png,"1289,1170,1313,1200","1289,1170,1313,1200",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1301,1185,6.207054,0.710482,-0.703715,0.703715,0.710482,BASE_REGION_FROZEN_BACKGROUND,41,8176,5.607682,3.174208,1.76664,49,592,0.298808,0.65953,0.894598,0.468512,0.847503,0.99772,10.731861,8.614387,1.245807,0.749513,0.66199,41.451829,86.177689,86.177689,3.822311,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0207,R21B00085,1,R21B00085,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1290,1133,1308,1145","1290,1133,1308,1145",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1299,1139,7.208468,0.603457,-0.797396,0.797396,0.603457,BASE_REGION_FROZEN_BACKGROUND,40,4771,10.794118,3.198077,3.37519,14,272,0.151946,0.299997,0.367243,0.252153,0.439009,0.510125,5.640574,3.762141,1.499299,0.543532,0.839389,57.075612,-70.042277,70.042277,19.957723,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
