scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM017,GM_RM017:E004227,GM_RM017:AT0020,GM_RM017:AT0021,4,0.715987,0.059425,0.418156,1.470188,0.095238,1.0,14,true,[],0,115,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004228,GM_RM017:AT0020,GM_RM017:AT0022,4,0.729786,0.059425,0.418156,1.491333,0.095238,1.0,14,false,[],0,108,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004229,GM_RM017:AT0020,GM_RM017:AT0023,5,0.545113,0.073968,0.295001,1.00894,0.119048,1.0,18,true,[],0,89,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004230,GM_RM017:AT0020,GM_RM017:AT0024,5,0.548489,0.073968,0.295001,1.116114,0.119048,1.0,18,false,[],0,83,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004231,GM_RM017:AT0020,GM_RM017:AT0003,6,0.428286,0.142574,0.298131,0.74493,0.142857,1.0,22,true,[],0,82,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004232,GM_RM017:AT0020,GM_RM017:AT0007,6,0.417024,0.142574,0.298131,0.743618,0.142857,1.0,22,false,[],0,73,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004233,GM_RM017:AT0020,GM_RM017:AT0026,15,0.451332,0.166764,0.438032,1.89345,0.357143,1.0,49,false,[],0,123,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004234,GM_RM017:AT0020,GM_RM017:AT0027,16,0.185743,0.192053,0.365086,0.492188,0.380952,1.0,53,true,[],0,83,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004235,GM_RM017:AT0020,GM_RM017:AT0028,16,0.182312,0.192053,0.365086,0.551407,0.380952,1.0,53,false,[],0,76,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004236,GM_RM017:AT0020,GM_RM017:AT0004,17,0.152098,0.18106,0.287957,0.659373,0.404762,1.0,57,true,[],0,80,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004237,GM_RM017:AT0020,GM_RM017:AT0008,17,0.131768,0.18106,0.287957,0.614126,0.404762,1.0,57,false,[],0,70,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004238,GM_RM017:AT0020,GM_RM017:AT0029,20,4.0,0.193556,0.299859,0.460969,0.47619,1.0,30,false,[],0,229,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004239,GM_RM017:AT0020,GM_RM017:AT0030,21,4.0,0.162167,0.28543,0.492763,0.5,1.0,32,false,[],0,228,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004240,GM_RM017:AT0020,GM_RM017:AT0031,25,4.0,0.075105,0.442318,1.23731,0.595238,1.0,44,true,[],0,264,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004241,GM_RM017:AT0020,GM_RM017:AT0032,25,4.0,0.075105,0.442318,1.344416,0.595238,1.0,44,false,[],0,259,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004242,GM_RM017:AT0021,GM_RM017:AT0023,0,0.222033,0.100469,0.150057,0.639875,0.0,1.0,8,false,[],0,40,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004243,GM_RM017:AT0021,GM_RM017:AT0024,0,0.224135,0.100469,0.150057,0.636737,0.0,1.0,8,true,[],0,48,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004244,GM_RM017:AT0021,GM_RM017:AT0003,1,0.347026,0.17994,0.537655,1.035676,0.02381,1.0,12,false,[],0,88,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004245,GM_RM017:AT0021,GM_RM017:AT0007,1,0.356126,0.17994,0.537655,1.04325,0.02381,1.0,12,true,[],0,97,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004246,GM_RM017:AT0021,GM_RM017:AT0026,10,0.487945,0.17886,0.118299,0.925784,0.238095,1.0,37,true,[],0,83,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004247,GM_RM017:AT0021,GM_RM017:AT0027,11,0.667942,0.215507,0.42492,0.99398,0.261905,1.0,41,false,[],0,112,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004248,GM_RM017:AT0021,GM_RM017:AT0028,11,0.660996,0.215507,0.42492,1.069837,0.261905,1.0,41,true,[],0,121,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004249,GM_RM017:AT0021,GM_RM017:AT0004,12,0.650635,0.178732,0.510081,1.375559,0.285714,1.0,45,false,[],0,124,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004250,GM_RM017:AT0021,GM_RM017:AT0008,12,0.66153,0.178732,0.510081,1.436582,0.285714,1.0,45,true,[],0,134,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004251,GM_RM017:AT0021,GM_RM017:AT0029,15,4.0,0.197408,0.475982,1.931158,0.357143,1.0,22,true,[],0,277,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004252,GM_RM017:AT0021,GM_RM017:AT0030,16,4.0,0.168402,0.484327,1.962951,0.380952,1.0,22,true,[],0,278,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004253,GM_RM017:AT0021,GM_RM017:AT0031,20,4.0,0.064821,0.105905,1.253819,0.47619,1.0,36,false,[],0,226,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004254,GM_RM017:AT0021,GM_RM017:AT0032,20,4.0,0.064821,0.105905,0.519863,0.47619,1.0,36,true,[],0,218,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004255,GM_RM017:AT0022,GM_RM017:AT0023,0,0.244223,0.100469,0.150057,0.728251,0.0,1.0,8,true,[],0,51,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004256,GM_RM017:AT0022,GM_RM017:AT0024,0,0.246578,0.100469,0.150057,0.725114,0.0,1.0,8,false,[],0,43,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004257,GM_RM017:AT0022,GM_RM017:AT0003,1,0.366689,0.17994,0.537655,1.124053,0.02381,1.0,12,true,[],0,99,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004258,GM_RM017:AT0022,GM_RM017:AT0007,1,0.37569,0.17994,0.537655,1.131627,0.02381,1.0,12,false,[],0,92,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004259,GM_RM017:AT0022,GM_RM017:AT0026,10,0.510734,0.17886,0.118299,1.01416,0.238095,1.0,37,false,[],0,79,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004260,GM_RM017:AT0022,GM_RM017:AT0027,11,0.685403,0.215507,0.42492,1.082357,0.261905,1.0,41,true,[],0,123,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004261,GM_RM017:AT0022,GM_RM017:AT0028,11,0.678696,0.215507,0.42492,1.158213,0.261905,1.0,41,false,[],0,116,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004262,GM_RM017:AT0022,GM_RM017:AT0004,12,0.668218,0.178732,0.510081,1.463935,0.285714,1.0,45,true,[],0,135,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004263,GM_RM017:AT0022,GM_RM017:AT0008,12,0.678701,0.178732,0.510081,1.524958,0.285714,1.0,45,false,[],0,129,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004264,GM_RM017:AT0022,GM_RM017:AT0029,15,4.0,0.197408,0.475982,1.952302,0.357143,1.0,22,false,[],0,269,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004265,GM_RM017:AT0022,GM_RM017:AT0030,16,4.0,0.168402,0.484327,1.984095,0.380952,1.0,22,false,[],0,270,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004266,GM_RM017:AT0022,GM_RM017:AT0031,20,4.0,0.064821,0.105905,1.274963,0.47619,1.0,36,true,[],0,235,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004267,GM_RM017:AT0022,GM_RM017:AT0032,20,4.0,0.064821,0.105905,0.541007,0.47619,1.0,36,false,[],0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004268,GM_RM017:AT0023,GM_RM017:AT0003,0,0.139571,0.081002,0.356852,0.395801,0.0,1.0,8,false,[],0,43,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004269,GM_RM017:AT0023,GM_RM017:AT0007,0,0.147753,0.081002,0.356852,0.403375,0.0,1.0,8,true,[],0,52,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004270,GM_RM017:AT0023,GM_RM017:AT0026,9,0.265118,0.110079,0.169202,0.88451,0.214286,1.0,33,true,[],0,69,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004271,GM_RM017:AT0023,GM_RM017:AT0027,10,0.46329,0.128187,0.295103,0.516752,0.238095,1.0,37,false,[],0,74,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004272,GM_RM017:AT0023,GM_RM017:AT0028,10,0.454127,0.128187,0.295103,0.457533,0.238095,1.0,37,true,[],0,81,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004273,GM_RM017:AT0023,GM_RM017:AT0004,11,0.444581,0.233202,0.360063,0.735684,0.261905,1.0,41,false,[],0,90,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004274,GM_RM017:AT0023,GM_RM017:AT0008,11,0.459039,0.233202,0.360063,0.796707,0.261905,1.0,41,true,[],0,100,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004275,GM_RM017:AT0023,GM_RM017:AT0029,14,4.0,0.149564,0.34042,1.469909,0.333333,1.0,18,true,[],0,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004276,GM_RM017:AT0023,GM_RM017:AT0030,15,4.0,0.116844,0.345569,1.501703,0.357143,1.0,20,true,[],0,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004277,GM_RM017:AT0023,GM_RM017:AT0031,19,4.0,0.133732,0.186458,0.792571,0.452381,1.0,32,false,[],0,224,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004278,GM_RM017:AT0023,GM_RM017:AT0032,19,4.0,0.133732,0.186458,0.617267,0.452381,1.0,32,true,[],0,228,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004279,GM_RM017:AT0024,GM_RM017:AT0003,0,0.14835,0.081002,0.356852,0.398939,0.0,1.0,8,true,[],0,52,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004280,GM_RM017:AT0024,GM_RM017:AT0007,0,0.155079,0.081002,0.356852,0.406513,0.0,1.0,8,false,[],0,44,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004281,GM_RM017:AT0024,GM_RM017:AT0026,9,0.255046,0.110079,0.169202,0.777336,0.214286,1.0,33,false,[],0,58,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004282,GM_RM017:AT0024,GM_RM017:AT0027,10,0.463492,0.128187,0.295103,0.623927,0.238095,1.0,37,true,[],0,85,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004283,GM_RM017:AT0024,GM_RM017:AT0028,10,0.454761,0.128187,0.295103,0.564707,0.238095,1.0,37,false,[],0,75,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004284,GM_RM017:AT0024,GM_RM017:AT0004,11,0.447675,0.233202,0.360063,0.738821,0.261905,1.0,41,true,[],0,98,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004285,GM_RM017:AT0024,GM_RM017:AT0008,11,0.462735,0.233202,0.360063,0.799844,0.261905,1.0,41,false,[],0,92,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004286,GM_RM017:AT0024,GM_RM017:AT0029,14,4.0,0.149564,0.34042,1.577083,0.333333,1.0,18,false,[],0,247,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004287,GM_RM017:AT0024,GM_RM017:AT0030,15,4.0,0.116844,0.345569,1.608877,0.357143,1.0,20,false,[],0,248,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004288,GM_RM017:AT0024,GM_RM017:AT0031,19,4.0,0.133732,0.186458,0.899745,0.452381,1.0,32,true,[],0,235,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004289,GM_RM017:AT0024,GM_RM017:AT0032,19,4.0,0.133732,0.186458,0.614129,0.452381,1.0,32,false,[],0,220,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004290,GM_RM017:AT0025,GM_RM017:AT0029,12,1.06136,0.161938,,1.559497,0.285714,1.0,20,true,[],1,141,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004291,GM_RM017:AT0025,GM_RM017:AT0030,13,1.049744,0.133163,,1.335879,0.309524,1.0,21,true,[],1,135,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004292,GM_RM017:AT0025,GM_RM017:AT0031,17,1.406385,0.097301,,0.435791,0.404762,1.0,21,false,[],1,129,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004293,GM_RM017:AT0025,GM_RM017:AT0032,17,1.493512,0.097301,,1.169747,0.404762,1.0,21,true,[],1,158,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004294,GM_RM017:AT0026,GM_RM017:AT0027,0,0.311288,0.054133,0.294829,1.401262,0.0,1.0,7,true,[],0,77,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004295,GM_RM017:AT0026,GM_RM017:AT0028,0,0.307784,0.054133,0.294829,1.342043,0.0,1.0,7,false,[],0,68,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004296,GM_RM017:AT0026,GM_RM017:AT0004,1,0.33459,0.339658,0.448942,1.234077,0.02381,1.0,11,true,[],0,103,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004297,GM_RM017:AT0026,GM_RM017:AT0008,1,0.357606,0.339658,0.448942,1.279324,0.02381,1.0,11,false,[],0,97,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004298,GM_RM017:AT0027,GM_RM017:AT0004,0,0.096044,0.360475,0.23361,0.381578,0.0,1.0,8,false,[],0,47,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004299,GM_RM017:AT0027,GM_RM017:AT0008,0,0.114717,0.360475,0.23361,0.442602,0.0,1.0,8,true,[],0,57,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004300,GM_RM017:AT0028,GM_RM017:AT0004,0,0.078642,0.360475,0.23361,0.305722,0.0,1.0,8,true,[],0,52,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004301,GM_RM017:AT0028,GM_RM017:AT0008,0,0.099112,0.360475,0.23361,0.366745,0.0,1.0,8,false,[],0,47,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004302,GM_RM017:AT0029,GM_RM017:AT0030,0,0.062152,0.033041,0.102739,0.223618,0.0,1.0,2,false,[],0,14,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004303,GM_RM017:AT0029,GM_RM017:AT0031,4,0.40678,0.254442,0.491163,1.461783,0.095238,1.0,4,true,[],0,114,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004304,GM_RM017:AT0029,GM_RM017:AT0032,4,0.550505,0.254442,0.491163,1.568889,0.095238,1.0,4,false,[],0,116,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004305,GM_RM017:AT0030,GM_RM017:AT0031,3,0.338987,0.223683,0.470442,1.238165,0.071429,1.0,3,true,[],0,101,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004306,GM_RM017:AT0030,GM_RM017:AT0032,3,0.483567,0.223683,0.470442,1.443088,0.071429,1.0,3,false,[],0,105,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004307,GM_RM017:AT0033,GM_RM017:AT0035,10,0.31556,0.013365,0.159973,0.494676,0.238095,1.0,4,false,[],0,50,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004308,GM_RM017:AT0033,GM_RM017:AT0036,10,0.307719,0.013365,0.159973,0.481795,0.238095,1.0,4,true,[],0,57,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004309,GM_RM017:AT0034,GM_RM017:AT0035,10,0.334871,0.013365,0.159973,0.5038,0.238095,1.0,4,true,[],0,59,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM017,GM_RM017:E004310,GM_RM017:AT0034,GM_RM017:AT0036,10,0.326993,0.013365,0.159973,0.490919,0.238095,1.0,4,false,[],0,51,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004311,GM_RM019:AT0025,GM_RM019:AT0026,0,0.195761,0.058971,0.083097,0.146692,0.0,1.0,6,false,"[""YOLO11l:botsort:bs_0001"",""YOLO11l:bytetrack:bt_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004312,GM_RM019:AT0025,GM_RM019:AT0043,3,0.997769,0.207696,,3.0,0.071429,1.0,11,true,[],1,161,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004313,GM_RM019:AT0025,GM_RM019:AT0044,3,0.953982,0.243505,,2.857348,0.071429,1.0,0,true,[],1,157,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004314,GM_RM019:AT0025,GM_RM019:AT0027,4,0.87467,0.397947,0.146753,2.556485,0.095238,1.0,1,false,[],0,140,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004315,GM_RM019:AT0025,GM_RM019:AT0003,4,0.87201,0.3707,0.131885,2.558835,0.095238,1.0,1,true,[],0,145,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004316,GM_RM019:AT0025,GM_RM019:AT0046,21,0.238193,0.223012,,1.176411,0.5,1.0,18,true,[],1,101,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004317,GM_RM019:AT0025,GM_RM019:AT0047,22,0.181446,0.231786,,1.185097,0.52381,1.0,21,true,[],1,100,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004318,GM_RM019:AT0025,GM_RM019:AT0048,23,0.115077,0.335414,0.168998,0.876381,0.547619,1.0,27,true,[],0,90,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004319,GM_RM019:AT0025,GM_RM019:AT0049,23,0.139818,0.22923,,1.222233,0.547619,1.0,24,true,[],1,100,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004320,GM_RM019:AT0025,GM_RM019:AT0050,24,0.107892,0.267939,,0.917653,0.571429,1.0,30,true,[],1,95,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004321,GM_RM019:AT0025,GM_RM019:AT0051,24,0.165152,0.233814,,1.212182,0.571429,1.0,29,true,[],1,103,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004322,GM_RM019:AT0025,GM_RM019:AT0030,24,0.065813,0.399157,0.153471,0.07583,0.571429,1.0,28,false,[],0,65,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004323,GM_RM019:AT0025,GM_RM019:AT0052,26,0.187169,0.248053,,0.984529,0.619048,1.0,34,true,[],1,102,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E004324,GM_RM019:AT0025,GM_RM019:AT0028,26,0.083504,0.3894,0.146509,0.221398,0.619048,1.0,33,false,[],0,71,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
