scene,frame_index,runtime_local_subject_id,selected_observation_id,selection_status,selection_evidence,alternative_observation_ids,detector_source,bbox,subject_quality_state,runtime_confidence,review_flags,usable_for_motion,usable_for_color,usable_for_identity_appearance,usable_for_shape,diagnostic_only,baseline_b_included,baseline_c_included,baseline_d_included,notes
GM_RM011,272,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000272_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.935056,""next_temporal_support"":0.946983,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[6.846,313.135,578.978,595.82]",complete_subject_candidate,0.911834,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00381;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,273,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000273_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.946983,""next_temporal_support"":0.944886,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[8.548,305.698,581.182,598.791]",partial_subject_candidate,0.938450,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00382;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,274,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000274_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.944886,""next_temporal_support"":0.947244,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[8.177,299.55,576.564,597.404]",partial_subject_candidate,0.816216,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00383;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,275,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000275_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.947244,""next_temporal_support"":0.976231,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[8.331,295.248,579.646,598.166]",partial_subject_candidate,0.859332,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00384;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,276,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000276_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.976231,""next_temporal_support"":0.984482,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000276_001,YOLO26l,"[14.268,291.302,601.191,597.521]",partial_subject_candidate,0.942450,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00385;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,277,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000277_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.984482,""next_temporal_support"":0.927153,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000277_001;GM_RM011:YOLO26l:GM_RM011_000277_002,YOLO26l,"[13.873,287.702,602.114,597.664]",partial_subject_candidate,0.904731,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00386;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,278,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000278_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.927153,""next_temporal_support"":0.946293,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[11.376,289.917,600.288,597.378]",partial_subject_candidate,0.876457,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00387;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,279,GM_RM011:RS0054,GM_RM011:YOLO26l:GM_RM011_000279_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.82062,""previous_temporal_support"":0.946293,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[11.013,293.677,599.736,596.414]",complete_subject_candidate,0.721222,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00389;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,279,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000279_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.0,""next_temporal_support"":0.97408,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000279_001,YOLO26l,"[236.695,280.138,795.431,598.186]",partial_subject_candidate,0.615673,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00388;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,280,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000280_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.97408,""next_temporal_support"":0.977666,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000280_001,YOLO26l,"[119.2,285.303,731.0,597.826]",partial_subject_candidate,0.726448,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00390;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,281,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000281_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.977666,""next_temporal_support"":0.933847,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000281_001,YOLO26l,"[219.802,288.591,794.09,593.941]",complete_subject_candidate,0.686843,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00391;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,282,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000282_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.933847,""next_temporal_support"":0.978589,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000282_003,YOLO26l,"[269.185,299.546,798.038,595.41]",partial_subject_candidate,0.730419,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00393;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,282,GM_RM011:RS0056,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.488613,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM011:YOLO11l:GM_RM011_000282_001;GM_RM011:YOLO26l:GM_RM011_000282_001,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM011:RC00392;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,283,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000283_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.978589,""next_temporal_support"":0.993978,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000283_002,YOLO26l,"[248.555,298.736,796.398,595.939]",complete_subject_candidate,0.834251,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00395;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,283,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000283_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.0,""next_temporal_support"":0.962325,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000283_001,YOLO26l,"[0.383,364.057,82.226,595.287]",partial_subject_candidate,0.851596,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00394;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,284,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000284_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.993978,""next_temporal_support"":0.990631,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000284_001,YOLO26l,"[274.018,300.517,797.048,595.349]",partial_subject_candidate,0.868490,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00396;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,284,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000284_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.962325,""next_temporal_support"":0.972327,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000284_002,YOLO26l,"[0.527,325.264,124.905,595.645]",partial_subject_candidate,0.859585,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00397;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,285,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000285_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.990631,""next_temporal_support"":0.977524,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000285_002,YOLO11l,"[273.371,298.262,799.177,592.369]",partial_subject_candidate,0.839409,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00398;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,285,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000285_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.972327,""next_temporal_support"":0.975134,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000285_002,YOLO26l,"[0.595,298.696,169.085,595.175]",partial_subject_candidate,0.903468,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00399;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,286,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000286_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.977524,""next_temporal_support"":0.975416,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000286_001,YOLO11l,"[352.269,300.176,799.017,593.811]",partial_subject_candidate,0.867522,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00400;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,286,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000286_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.975134,""next_temporal_support"":0.969188,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000286_002,YOLO26l,"[0.916,274.23,215.254,595.78]",partial_subject_candidate,0.872357,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00401;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,287,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000287_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.975416,""next_temporal_support"":0.968892,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000287_001,YOLO26l,"[422.156,323.708,798.834,595.368]",partial_subject_candidate,0.898608,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00402;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,287,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000287_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.969188,""next_temporal_support"":0.923452,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000287_002,YOLO26l,"[0.967,263.26,267.656,596.049]",partial_subject_candidate,0.689655,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00403;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,288,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000288_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.968892,""next_temporal_support"":0.971992,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000288_001,YOLO11l,"[491.88,357.766,799.545,594.435]",partial_subject_candidate,0.856513,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00404;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,288,GM_RM011:RS0057,GM_RM011:YOLO11l:GM_RM011_000288_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.923452,""next_temporal_support"":0.980581,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[0.833,150.631,322.022,594.09]",partial_subject_candidate,0.683820,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00405;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,289,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000289_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.971992,""next_temporal_support"":0.967647,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000289_002,YOLO11l,"[552.42,383.794,799.447,595.183]",partial_subject_candidate,0.852771,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00406;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,289,GM_RM011:RS0057,GM_RM011:YOLO11l:GM_RM011_000289_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.980581,""next_temporal_support"":0.981412,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000289_003;GM_RM011:YOLO26l:GM_RM011_000289_001,YOLO11l,"[0.916,154.15,373.136,594.215]",partial_subject_candidate,0.760047,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00407;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,290,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000290_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.967647,""next_temporal_support"":0.957968,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000290_001,YOLO11l,"[609.96,387.905,799.394,594.576]",partial_subject_candidate,0.860152,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00408;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,290,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000290_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.981412,""next_temporal_support"":0.981175,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000290_002;GM_RM011:YOLO11l:GM_RM011_000290_003,YOLO26l,"[1.525,236.199,421.757,597.706]",partial_subject_candidate,0.770266,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00409;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,291,GM_RM011:RS0055,GM_RM011:YOLO11l:GM_RM011_000291_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.957968,""next_temporal_support"":0.943096,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000291_001,YOLO11l,"[672.313,402.334,799.446,594.517]",partial_subject_candidate,0.840287,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00411;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,291,GM_RM011:RS0057,GM_RM011:YOLO11l:GM_RM011_000291_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.981175,""next_temporal_support"":0.990904,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000291_002,YOLO11l,"[1.364,231.349,496.287,593.614]",partial_subject_candidate,0.874233,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00410;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,292,GM_RM011:RS0055,GM_RM011:YOLO26l:GM_RM011_000292_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.841596,""previous_temporal_support"":0.943096,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000292_002,YOLO26l,"[737.224,424.589,799.646,596.961]",partial_subject_candidate,0.887780,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00413;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,292,GM_RM011:RS0057,GM_RM011:YOLO11l:GM_RM011_000292_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.990904,""next_temporal_support"":0.939438,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000292_002;GM_RM011:YOLO26l:GM_RM011_000292_003,YOLO11l,"[9.698,230.603,566.073,593.363]",complete_subject_candidate,0.851303,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00412;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,293,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000293_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.939438,""next_temporal_support"":0.931236,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[3.584,226.87,488.819,592.304]",complete_subject_candidate,0.720364,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00414;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,294,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000294_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.931236,""next_temporal_support"":0.945304,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[9.308,220.441,558.871,594.031]",complete_subject_candidate,0.736598,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00415;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,296,GM_RM011:RS0057,GM_RM011:YOLO26l:GM_RM011_000296_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.825081,""previous_temporal_support"":0.945304,""next_temporal_support"":0.940774,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[4.045,211.918,556.953,597.007]",partial_subject_candidate,0.819262,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00416;runtime_local_subject_only=true;no_benchmark_input=true
