response_field_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_index,sar_time_sec,source_gt_ids,source_gt_count,source_gt_quality_distribution,raw_anchor_center_x_px,raw_anchor_center_y_px,raw_anchor_width_px,raw_anchor_height_px,raw_anchor_angle_deg,smoothed_anchor_center_x_px,smoothed_anchor_center_y_px,smoothed_anchor_width_px,smoothed_anchor_height_px,smoothed_anchor_angle_deg,gt_center_spread_px,gt_size_spread_px,crop_expansion,raw_crop_polygon_global_px,smoothed_crop_polygon_global_px,global_roi_x1,global_roi_y1,global_roi_x2,global_roi_y2,radial_unit_x,radial_unit_y,tangential_unit_x,tangential_unit_y,raw_half_extent_radial_px,raw_half_extent_tangential_px,smoothed_half_extent_radial_px,smoothed_half_extent_tangential_px,thread_raw_p05,thread_raw_p50,thread_raw_p95,thread_raw_p99,local_background_median,local_background_mad,raw_min,raw_max,raw_mean,analysis_valid_mask_fraction,coordinate_inverse_error_px,raw_image_path,raw_image_sha256,low_threshold_component_count,multi_threshold_component_count,single_threshold_only_component_count,gt_is_vehicle_response_mask,lineage_status,notes
S1L-FIELD-GM_RM017-GM_RM017_PV002-000343,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,343,6.860000000,GM_RM017|000343|gm17supp_000165_000343_det2,1,usable:1,1138.871000,1011.290000,162.161000,76.742000,177.000000,1138.871000,1009.731000,162.161000,72.032000,177.000000,0.000000,0.000000,1.750000,"1000.016,1085.805;1284.149,1072.343;1277.726,936.775;993.593,950.237","999.813,1080.130;1283.936,1066.733;1277.929,939.332;993.806,952.729",989,932,1290,1091,-0.047327,-0.998879,0.998879,-0.047327,38.777147,81.271910,36.440716,81.268241,31.000000,45.000000,68.000000,95.000000,54.000000,6.000000,17,242,57.900380,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000343.png,57ab7f0998b172b170753daa4672c9e80a3bdc3767770bd09c5c10a07341cd6f,24,8,16,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000344,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,344,6.880000000,GM_RM017|000344|gm_rm017_00052,1,usable:1,1140.293000,1009.731000,160.347000,74.382000,178.000000,1140.293000,1010.129000,160.347000,74.382000,177.000000,0.000000,0.000000,1.750000,"1002.440,1081.855;1283.795,1069.836;1278.146,937.607;996.791,949.626","1002.338,1082.521;1283.926,1070.477;1278.248,937.737;996.660,949.781",992,933,1289,1088,-0.042679,-0.999089,0.999089,-0.042679,37.814193,80.460609,37.960197,80.527352,31.000000,45.000000,68.000000,95.000000,52.000000,7.000000,12,252,56.486476,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000344.png,70e97ee099ad21023391da841f210e5b222c7fdfced5e4324cc130cb558c377c,20,9,11,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000345,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,345,6.900000000,GM_RM017|000345|gm17supp_000166_000345_det2,1,usable:1,1147.065000,1010.129000,162.935000,72.032000,177.000000,1147.065000,1010.950000,160.347000,74.382000,177.000000,0.000000,0.000000,1.750000,"1004.120,1080.616;1292.926,1074.366;1290.010,939.642;1001.204,945.892","1006.369,1083.375;1290.769,1077.204;1287.761,938.525;1003.361,944.696",997,934,1298,1089,-0.021635,-0.999766,0.999766,-0.021635,38.501607,82.535405,39.631884,81.276199,31.000000,45.000000,68.000000,95.000000,54.000000,7.000000,18,237,58.420538,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000345.png,e2e3c37156c7fd5fd9fd4fec450e798f67d965e04449cc009e3481d308c47739,17,8,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000346,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,346,6.920000000,GM_RM017|000346|gm_rm017_00054,1,usable:1,1156.725000,1010.950000,156.760000,76.360000,176.000000,1156.725000,1010.950000,156.760000,74.382000,177.000000,0.000000,0.000000,1.750000,"1014.098,1087.081;1298.034,1089.502;1299.352,934.819;1015.416,932.398","1015.234,1083.056;1296.966,1085.458;1298.216,938.844;1016.484,936.442",1010,928,1305,1095,0.008525,-0.999964,0.999964,0.008525,44.196764,81.127573,41.891293,80.497741,31.000000,45.000000,68.000000,95.000000,54.000000,7.000000,13,235,57.680229,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000346.png,c8a02d216175eecde6bf93a8d05fe2eda0a8fa8f1e88aab263d85d8e9c92001c,28,9,19,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000347,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,347,6.940000000,GM_RM017|000347|gm17supp_000167_000347_det3,1,usable:1,1160.194000,1011.129000,155.871000,70.484000,174.000000,1160.194000,1010.950000,156.760000,76.360000,176.000000,0.000000,0.000000,1.750000,"1015.735,1086.425;1301.626,1091.968;1304.653,935.833;1018.762,930.290","1016.124,1086.940;1301.212,1092.464;1304.264,934.960;1019.176,929.436",1011,925,1310,1098,0.019385,-0.999812,0.999812,0.019385,44.618414,81.698652,45.009564,81.469235,31.000000,45.000000,68.000000,95.000000,52.000000,6.000000,17,239,55.645499,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000347.png,d6b0e0ffae5a8b378210a59af926544d6d4bcfc67d4d48e3fa9e26d7550e02a1,20,9,11,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000348,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,348,6.960000000,GM_RM017|000348|gm_rm017_00058,1,usable:1,1164.610000,1011.088000,138.260000,77.023000,178.000000,1164.610000,1010.950000,155.871000,77.023000,176.000000,0.000000,0.000000,1.750000,"1036.891,1082.360;1287.319,1090.676;1292.329,939.816;1041.901,931.500","1019.406,1087.235;1304.436,1096.696;1309.814,934.665;1024.784,925.204",1015,921,1315,1102,0.033189,-0.999449,0.999449,0.033189,43.126441,71.590392,46.320097,81.481876,31.000000,45.000000,68.000000,95.000000,51.000000,6.000000,12,239,53.961738,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000348.png,cc6292f913fa29b3b93588410615bc0ba7f2d756c43f88f5963854ac55bc5c03,25,11,14,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000349,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,349,6.980000000,GM_RM017|000349|gm17supp_000168_000349_det1,1,usable:1,1175.342000,1006.066000,168.613000,78.790000,176.000000,1175.342000,1009.760000,155.871000,77.023000,176.000000,0.000000,0.000000,1.750000,"1014.391,1083.909;1324.713,1104.316;1336.293,928.223;1025.971,907.816","1025.722,1085.290;1313.639,1104.442;1324.962,934.230;1037.045,915.078",1010,903,1342,1110,0.065620,-0.997845,0.997845,0.065620,50.420991,88.854993,48.739417,82.443733,31.000000,45.000000,68.000000,95.000000,51.000000,6.000000,12,252,53.456475,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000349.png,18e5d748568145dedf6c44a2692be6fe07e2dccf20106ac517f7809ccdf9b4aa,25,11,14,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000350,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,350,7.000000000,GM_RM017|000350|gm_rm017_00060,1,usable:1,1177.320000,1004.422000,154.427000,83.797000,177.000000,1177.320000,1009.353000,154.427000,77.023000,176.000000,0.000000,0.000000,1.750000,"1028.167,1083.425;1313.717,1103.840;1326.473,925.419;1040.923,905.004","1028.164,1084.626;1314.041,1105.378;1326.476,934.080;1040.599,913.328",1024,901,1332,1111,0.071313,-0.997454,0.997454,0.071313,51.107649,81.794194,49.071166,81.894187,31.000000,45.000000,68.000000,95.000000,50.000000,6.000000,11,253,51.430989,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000350.png,0aedba982de4ba28e7eb93c947e231ce126e237fe0db142842067a310717bcb6,16,7,9,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000351,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,351,7.020000000,GM_RM017|000351|gm17supp_000168_000351_det1,1,usable:1,1189.747000,1009.760000,160.616000,71.042000,174.000000,1189.747000,1009.353000,157.981000,76.407000,176.000000,0.000000,0.000000,1.750000,"1030.032,1083.325;1329.353,1116.675;1349.462,936.195;1050.141,902.845","1032.640,1083.032;1326.814,1115.767;1346.854,935.674;1052.680,902.939",1026,898,1355,1122,0.110732,-0.993850,0.993850,0.110732,51.884871,86.049324,51.772746,84.568722,31.000000,45.000000,68.000000,95.000000,50.000000,5.000000,15,225,51.751047,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000351.png,d3422c416ad770e011955c4bb29b53bdd697ed010bf5c8e25c37625ca8c06ca6,21,9,12,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000352,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,352,7.040000000,GM_RM017|000352|gm_rm017_00063,1,usable:1,1190.333000,1009.353000,154.000000,76.407000,176.000000,1190.333000,1009.760000,154.427000,75.187000,177.000000,0.000000,0.000000,1.750000,"1036.470,1082.720;1323.923,1115.231;1344.196,935.986;1056.743,903.475","1037.347,1080.097;1323.716,1112.526;1343.319,939.423;1056.950,906.994",1032,899,1350,1121,0.112383,-0.993665,0.993665,0.112383,51.539199,82.653160,49.774003,82.342666,31.000000,45.000000,68.000000,95.000000,50.000000,6.000000,9,220,51.458325,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000352.png,6d4eae38dd9ed3d5561824b5db939cf8895172fb9c6f4763e564ca2cacb3cd6c,28,10,18,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000353,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,353,7.060000000,GM_RM017|000353|gm17supp_000169_000353_det1,1,usable:1,1203.171000,1010.061000,157.981000,75.187000,177.000000,1203.171000,1010.061000,155.548000,71.042000,177.000000,0.000000,0.000000,1.750000,"1042.149,1078.941;1336.142,1124.040;1364.193,941.181;1070.200,896.082","1045.542,1075.431;1333.957,1119.674;1360.800,944.691;1072.385,900.448",1038,892,1370,1130,0.151627,-0.988438,0.988438,0.151627,52.856554,84.980492,50.580170,83.368267,31.000000,45.000000,68.000000,95.000000,48.000000,5.000000,17,246,51.028177,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000353.png,61a1b59559e42d602c58ec9d152154e715d6081fb678b8a7b8f5499d658986a6,24,11,13,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000354,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,354,7.080000000,GM_RM017|000354|gm_rm017_00068,1,usable:1,1206.250000,1010.062000,153.525000,69.400000,178.000000,1206.250000,1010.062000,154.000000,70.826000,177.000000,0.000000,0.000000,1.750000,"1050.715,1071.623;1334.183,1117.831;1361.785,948.501;1078.317,902.293","1048.955,1074.768;1334.853,1121.372;1363.545,945.356;1077.647,898.752",1044,894,1369,1127,0.160884,-0.986973,0.986973,0.160884,49.018623,82.059897,50.954004,82.763213,31.000000,45.000000,68.000000,95.000000,48.000000,5.000000,13,248,49.843615,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000354.png,4d328b8b85935a290f65abbc4e364fba48e6813e45067cd248d0eafa14860bd1,16,9,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000355,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,355,7.100000000,GM_RM017|000355|gm17supp_000170_000355_det3,1,usable:1,1209.187000,1010.258000,155.548000,70.826000,177.000000,1209.187000,1010.062000,155.548000,69.400000,177.000000,0.000000,0.000000,1.750000,"1049.504,1074.616;1338.130,1124.339;1368.870,945.900;1080.244,896.177","1049.994,1073.273;1338.075,1122.872;1368.380,946.851;1080.299,897.252",1045,892,1374,1130,0.169774,-0.985483,0.985483,0.169774,51.733657,83.679276,51.031400,83.519889,31.000000,45.000000,68.000000,95.000000,51.000000,6.000000,15,242,52.602733,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000355.png,a906fff681053c65003f3bb2bc1ff2a43f49b0f44b15f372b47a85cdea721e36,22,10,12,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000356,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,356,7.120000000,GM_RM017|000356|gm_rm017_00070,1,usable:1,1216.276000,1013.655000,150.438000,68.583000,178.000000,1216.276000,1010.062000,155.548000,69.400000,177.000000,0.000000,0.000000,1.750000,"1060.092,1072.971;1338.405,1127.657;1372.460,954.339;1094.147,899.653","1054.705,1072.226;1342.817,1128.202;1377.847,947.898;1089.735,891.922",1050,887,1383,1134,0.192802,-0.981238,0.981238,0.192802,50.466322,81.038437,52.478472,83.857042,31.000000,45.000000,68.000000,95.000000,47.000000,6.000000,11,202,48.688131,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000356.png,e9c3c3af732925fd58c1f23009b7a83523013604b41e5a66572700276377b08d,15,10,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000357,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,357,7.140000000,GM_RM017|000357|gm17supp_000171_000357_det2,1,usable:1,1224.510000,1008.527000,155.652000,68.023000,177.000000,1224.510000,1010.258000,155.652000,70.826000,177.000000,0.000000,0.000000,1.750000,"1060.836,1068.355;1348.215,1131.270;1388.184,948.699;1100.805,885.784","1059.572,1072.192;1348.200,1135.722;1389.448,948.324;1100.820,884.794",1055,880,1395,1141,0.213861,-0.976864,0.976864,0.213861,53.398433,84.052772,54.823970,84.439000,31.000000,45.000000,68.000000,95.000000,48.000000,5.000000,13,215,50.245739,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000357.png,c737ff71e9136fa6c9eb058f1f7f71530d8ec40649fe554c1fde54f365d8cc7a,16,12,4,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000358,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,358,7.160000000,GM_RM017|000358|gm_rm017_00073,1,usable:1,1235.385000,1010.033000,163.410000,74.933000,177.000000,1235.385000,1010.033000,155.652000,73.105000,177.000000,0.000000,0.000000,1.750000,"1058.348,1073.427;1360.743,1150.198;1412.422,946.639;1110.027,869.868","1065.963,1071.707;1354.870,1145.055;1404.807,948.359;1115.900,875.011",1054,865,1418,1156,0.246072,-0.969252,0.969252,0.246072,60.004668,89.139270,57.981711,85.163700,31.000000,45.000000,68.000000,95.000000,48.000000,5.000000,13,203,49.950288,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000358.png,bc467450fb40498ea90e4bb75d6c6dad0a52d14d56c78189cb2c7c9f06639aca,21,14,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000359,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,359,7.180000000,GM_RM017|000359|gm17supp_000172_000359_det2,1,usable:1,1236.377000,1012.138000,157.268000,73.105000,177.000000,1236.377000,1008.787000,157.268000,73.105000,177.000000,0.000000,0.000000,1.750000,"1065.053,1073.583;1356.417,1148.951;1407.701,950.693;1116.337,875.325","1065.328,1070.403;1356.784,1145.009;1407.426,947.171;1115.970,872.565",1061,868,1413,1154,0.250429,-0.968135,0.968135,0.250429,58.509638,85.986704,58.347818,85.958127,31.000000,45.000000,68.000000,95.000000,50.000000,5.000000,11,214,51.725949,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000359.png,a444fa13736b785b263318d5a67b00cd93c5114d3a0e54bd13aee284bca29be8,18,12,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000360,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,360,7.200000000,GM_RM017|000360|gm_rm017_00076,1,usable:1,1240.510000,1007.548000,145.640000,77.468000,176.000000,1240.510000,1008.787000,157.268000,74.933000,177.000000,0.000000,0.000000,1.750000,"1075.498,1072.645;1350.908,1146.397;1405.522,942.451;1130.112,868.699","1067.290,1070.919;1359.228,1149.399;1413.730,946.655;1121.792,868.175",1063,864,1419,1155,0.258675,-0.965964,0.965964,0.258675,60.323240,81.461212,59.983371,86.372345,31.000000,45.000000,68.000000,95.000000,46.000000,5.000000,10,190,47.190353,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000360.png,211bb7e62c6b7cb69a752633bd7a9aa0aeb8e40b733aa7914d430d22050a7f93,18,8,10,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000361,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,361,7.220000000,GM_RM017|000361|gm17supp_000173_000361_det2,1,usable:1,1250.587000,1008.787000,162.497000,71.039000,177.000000,1250.587000,1008.787000,157.268000,73.105000,177.000000,0.000000,0.000000,1.750000,"1071.700,1066.252;1368.265,1155.261;1429.474,951.322;1132.909,862.313","1075.196,1067.467;1364.678,1154.351;1425.978,950.107;1136.496,863.223",1067,858,1435,1161,0.287466,-0.957791,0.957791,0.287466,60.836127,88.467104,60.927018,86.354151,31.000000,45.000000,68.000000,95.000000,43.000000,4.000000,16,182,44.473594,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000361.png,a5f8f988a872e05f3b2cf01008c09f0957a59f84264833150ab15ffcd79fd003,12,8,4,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000362,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,362,7.240000000,GM_RM017|000362|gm_rm017_00079,1,usable:1,1251.425000,1005.568000,154.520000,77.937000,180.000000,1251.425000,1008.787000,157.710000,77.468000,0.000000,0.000000,0.000000,1.750000,"1078.709,1062.519;1364.338,1148.134;1424.141,948.617;1138.512,863.002","1075.833,1065.190;1366.250,1153.110;1427.017,952.384;1136.600,864.464",1071,859,1433,1159,0.287119,-0.957895,0.957895,0.287119,59.510580,85.195616,59.920741,86.695527,31.000000,45.000000,68.000000,95.000000,44.000000,5.000000,9,176,44.822062,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000362.png,a1736ed4b8d3401425fd55a9a4f77f555999018c9fc8f66274323b4bdfc80683,14,8,6,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000363,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,363,7.260000000,GM_RM017|000363|gm17supp_000174_000363_det2,1,usable:1,1266.561000,1010.174000,157.710000,71.355000,0.000000,1266.561000,1008.787000,157.710000,75.867000,0.000000,0.000000,0.000000,1.750000,"1089.518,1058.893;1374.241,1158.912;1443.604,961.455;1158.881,861.436","1087.189,1060.698;1374.473,1161.182;1445.933,956.876;1158.649,856.392",1083,852,1451,1167,0.331431,-0.943480,0.943480,0.331431,59.796001,86.222735,61.841019,86.957312,31.000000,45.000000,68.000000,95.000000,44.000000,5.000000,15,210,45.451189,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000363.png,793c0e84505708548820e9fe003eb117cacefbee13f32a840a9e09568dc84ac6,16,8,8,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000364,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,364,7.280000000,GM_RM017|000364|gm17supp_000175_000364_det2,1,usable:1,1274.344000,1009.831000,158.211000,78.944000,5.000000,1273.867000,1009.831000,157.710000,77.937000,0.000000,0.000000,0.000000,1.750000,"1095.708,1053.557;1380.135,1160.267;1452.980,966.105;1168.553,859.395","1091.149,1061.314;1378.046,1168.523;1456.585,958.348;1169.688,851.139",1087,847,1462,1174,0.351266,-0.936276,0.936276,0.351266,59.250630,86.795924,64.105790,87.506833,31.000000,45.000000,68.000000,95.000000,43.000000,5.000000,9,202,43.957583,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000364.png,1d77ab504a097c53084a5d56fb101a775bc01fd4d79f1e11451b4de30452d877,14,7,7,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
S1L-FIELD-GM_RM017-GM_RM017_PV002-000365,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,365,7.300000000,GM_RM017|000365|gm_rm017_00082,1,usable:1,1273.867000,1008.747000,153.067000,75.867000,176.000000,1274.344000,1009.831000,157.710000,78.944000,0.000000,0.000000,0.000000,1.750000,"1093.439,1065.150;1373.445,1169.432;1454.295,952.344;1174.289,848.062","1090.912,1061.861;1378.286,1169.676;1457.776,957.801;1170.402,849.986",1086,844,1463,1175,0.349009,-0.937119,0.937119,0.349009,66.186909,85.369698,64.655724,87.695174,31.000000,45.000000,68.000000,95.000000,44.000000,4.000000,13,234,45.223704,1.000000,0.000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000365.png,28f43bbaf2b53036f3ab0cde343b3a02df29f2f6492a469f43141c620401c8b7,13,8,5,false,INDEX_ALIGNED_DISPLAY_DERIVATION_SUPPORTED,all original GT rows retained as anchor evidence; field reconstructed once per unique vehicle/frame
