temporal_event_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_from,sar_frame_to,frame_gap,event_type,source_observation_ids,target_observation_ids,global_displacement_px,raw_local_displacement_px,smoothed_local_displacement_px,relative_intensity_change,shape_change,correspondence_cost,threshold_support_count,global_coordinate_supported,raw_gt_local_supported,smoothed_gt_local_supported,crop_or_gt_jitter_artifact,threshold_artifact,background_like,major_event,notes
S1L-EVT-0000351,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,unresolved_correspondence,S1L-OBS-0001677,S1L-OBS-0001700,46.816986,62.946701,62.946701,0.017789,0.902144,0.964146,3,true,true,true,false,false,false,true,
S1L-EVT-0000352,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,unresolved_correspondence,S1L-OBS-0001681,S1L-OBS-0001703,62.855085,80.824353,80.824353,0.038338,0.296266,0.712473,2,true,true,true,false,false,false,true,
S1L-EVT-0000353,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,unresolved_correspondence,S1L-OBS-0001683,S1L-OBS-0001701,31.911730,50.048799,50.048799,-0.047966,0.291706,0.752973,2,true,true,true,false,false,false,true,
S1L-EVT-0000354,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,unresolved_correspondence,S1L-OBS-0001689,S1L-OBS-0001704,95.600869,111.561022,111.561022,0.025960,1.036092,1.347915,2,true,true,true,false,false,false,true,
S1L-EVT-0000355,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,birth,,S1L-OBS-0001699,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000356,GM_RM011,GM_RM011:PV010,development,B,S0MV-GM_RM011-PV010-SEG03,506,510,4,dominant_component_switch,S1L-OBS-0001683,S1L-OBS-0001699,129.277700,143.724595,143.724595,0.024273,1.474402,1.519838,3,true,true,true,false,false,false,true,
S1L-EVT-0000357,GM_RM011,GM_RM011:PV011,development,B,S0MV-GM_RM011-PV011-SEG01,506,510,4,unresolved_correspondence,S1L-OBS-0001711,S1L-OBS-0001730,15.696622,20.899314,20.899314,-0.001844,2.548906,1.138015,2,true,true,true,false,false,false,true,
S1L-EVT-0000358,GM_RM011,GM_RM011:PV011,development,B,S0MV-GM_RM011-PV011-SEG01,506,510,4,unresolved_correspondence,S1L-OBS-0001721,S1L-OBS-0001738,86.502841,59.815976,59.815976,0.023640,0.394654,0.675883,2,true,true,true,false,false,false,true,
S1L-EVT-0000359,GM_RM011,GM_RM011:PV011,development,B,S0MV-GM_RM011-PV011-SEG01,506,510,4,local_relative_shift,S1L-OBS-0001722,S1L-OBS-0001732,83.073967,64.672141,64.672141,-0.076200,0.368651,0.670112,2,true,true,true,false,false,false,true,
S1L-EVT-0000360,GM_RM011,GM_RM011:PV011,development,B,S0MV-GM_RM011-PV011-SEG01,506,510,4,birth,,S1L-OBS-0001735,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000361,GM_RM011,GM_RM011:PV011,development,B,S0MV-GM_RM011-PV011-SEG01,506,510,4,dominant_component_switch,S1L-OBS-0001722,S1L-OBS-0001730,46.511227,57.955114,57.955114,-0.025587,1.420196,1.091723,2,true,true,true,false,false,false,true,
S1L-EVT-0000362,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,stable_persistence,S1L-OBS-0001804,S1L-OBS-0001832,27.280211,25.111325,24.263374,-0.174056,0.601340,0.699861,2,true,true,true,false,false,false,true,
S1L-EVT-0000363,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,stable_persistence,S1L-OBS-0001805,S1L-OBS-0001834,14.291091,9.000606,11.524025,-0.108822,0.132311,0.240051,3,true,true,true,false,false,false,true,
S1L-EVT-0000364,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,unresolved_correspondence,S1L-OBS-0001808,S1L-OBS-0001837,63.917827,69.502025,66.302415,-0.014185,2.131378,1.582156,3,true,true,true,false,false,false,true,
S1L-EVT-0000365,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,stable_persistence,S1L-OBS-0001810,S1L-OBS-0001842,12.597476,8.780916,10.189619,0.088489,0.659308,0.361680,3,true,true,true,false,false,false,true,
S1L-EVT-0000366,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,stable_persistence,S1L-OBS-0001816,S1L-OBS-0001847,31.566850,30.580233,29.919506,-0.088455,0.597837,0.661224,2,true,true,true,false,false,false,true,
S1L-EVT-0000367,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,unresolved_correspondence,S1L-OBS-0001818,S1L-OBS-0001852,77.512454,81.635364,79.726541,-0.051892,0.126752,0.960666,2,true,true,true,false,false,false,true,
S1L-EVT-0000368,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,split,S1L-OBS-0001808,S1L-OBS-0001834;S1L-OBS-0001842,38.684236,40.923618,38.140113,0.016039,0.895565,0.892938,3,true,true,true,false,false,false,true,
S1L-EVT-0000369,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,birth,,S1L-OBS-0001849,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000370,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,birth,,S1L-OBS-0001850,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000371,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,birth,,S1L-OBS-0001851,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000372,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,317,319,2,dominant_component_switch,S1L-OBS-0001804,S1L-OBS-0001842,180.147056,174.816964,178.133242,-0.006929,2.335685,2.649683,3,true,true,true,false,false,false,true,
S1L-EVT-0000373,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001832,S1L-OBS-0001855,11.704086,10.627404,6.066539,0.058825,0.354172,0.320363,2,true,true,true,false,false,false,true,
S1L-EVT-0000374,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,unresolved_correspondence,S1L-OBS-0001834,S1L-OBS-0001863,46.320043,42.222357,38.758641,0.031111,0.476924,0.819304,3,true,true,true,false,false,false,true,
S1L-EVT-0000375,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,unresolved_correspondence,S1L-OBS-0001837,S1L-OBS-0001859,84.497339,71.681215,72.975600,0.021169,0.084557,0.905209,2,true,true,true,false,false,false,true,
S1L-EVT-0000376,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001842,S1L-OBS-0001867,11.202790,3.803320,0.091491,-0.008061,0.139529,0.087112,3,true,true,true,false,false,false,true,
S1L-EVT-0000377,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,unresolved_correspondence,S1L-OBS-0001847,S1L-OBS-0001878,56.093224,62.854525,60.550993,0.147167,0.510826,1.014120,2,true,true,true,false,false,false,true,
S1L-EVT-0000378,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001849,S1L-OBS-0001871,13.155743,7.116755,3.012193,0.024332,0.196710,0.176842,2,true,true,true,false,false,false,true,
S1L-EVT-0000379,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001850,S1L-OBS-0001872,14.270013,7.063736,3.763038,0.021913,0.015152,0.063838,3,true,true,true,false,false,false,true,
S1L-EVT-0000380,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001851,S1L-OBS-0001874,11.641331,5.019631,1.058839,0.038834,0.440556,0.201210,3,true,true,true,false,false,false,true,
S1L-EVT-0000381,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,global_motion_consistent,S1L-OBS-0001852,S1L-OBS-0001877,14.345661,5.004466,4.210245,0.087805,0.024098,0.182280,2,true,true,true,false,false,false,true,
S1L-EVT-0000382,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,birth,,S1L-OBS-0001857,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000383,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,birth,,S1L-OBS-0001858,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000384,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,birth,,S1L-OBS-0001875,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000385,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,319,321,2,dominant_component_switch,S1L-OBS-0001842,S1L-OBS-0001857,158.372009,167.714980,169.222369,0.007186,1.442742,2.222487,3,true,true,true,false,false,false,true,
S1L-EVT-0000386,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001855,S1L-OBS-0001880,13.536374,7.362803,6.210718,0.038500,0.000000,0.160241,2,true,true,true,false,false,false,true,
S1L-EVT-0000387,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,stable_persistence,S1L-OBS-0001857,S1L-OBS-0001881,1.253464,18.448400,17.903288,-0.083231,0.695114,0.482590,3,true,true,true,false,false,false,true,
S1L-EVT-0000388,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,unresolved_correspondence,S1L-OBS-0001858,S1L-OBS-0001882,8.043767,21.355307,21.596298,0.081174,1.695299,0.972057,2,true,true,true,false,false,false,true,
S1L-EVT-0000389,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001867,S1L-OBS-0001891,11.761316,3.732469,4.459617,0.017565,0.138586,0.125535,3,true,true,true,false,false,false,true,
S1L-EVT-0000390,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001872,S1L-OBS-0001893,11.549755,4.457313,3.853900,-0.014357,0.290230,0.182687,3,true,true,true,false,false,false,true,
S1L-EVT-0000391,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001874,S1L-OBS-0001894,14.061708,1.080073,2.318637,0.034835,0.149036,0.132085,3,true,true,true,false,false,false,true,
S1L-EVT-0000392,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001877,S1L-OBS-0001898,13.893194,1.604292,3.363908,-0.044728,0.050010,0.079533,3,true,true,true,false,false,false,true,
S1L-EVT-0000393,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,global_motion_consistent,S1L-OBS-0001878,S1L-OBS-0001900,13.227816,4.182198,5.833441,-0.091389,0.405465,0.237185,2,true,true,true,false,false,false,true,
S1L-EVT-0000394,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,merge,S1L-OBS-0001857;S1L-OBS-0001858,S1L-OBS-0001881,1.253464,18.448400,17.903288,-0.083231,0.695114,0.482590,3,true,true,true,false,false,false,true,
S1L-EVT-0000395,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,death,S1L-OBS-0001859,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000396,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,death,S1L-OBS-0001863,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000397,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,death,S1L-OBS-0001871,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000398,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,death,S1L-OBS-0001875,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000399,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,321,323,2,dominant_component_switch,S1L-OBS-0001857,S1L-OBS-0001891,180.390688,165.589359,164.715693,0.002318,1.164626,2.163042,3,true,true,true,false,false,false,true,
S1L-EVT-0000400,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,local_relative_shift,S1L-OBS-0001881,S1L-OBS-0001922,114.624961,104.326222,107.361980,-0.066922,0.032853,1.107467,3,true,true,true,false,false,false,true,
S1L-EVT-0000401,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,global_motion_consistent,S1L-OBS-0001891,S1L-OBS-0001917,16.321736,7.371300,5.661529,0.046387,0.652402,0.307393,3,true,true,true,false,false,false,true,
S1L-EVT-0000402,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,unresolved_correspondence,S1L-OBS-0001893,S1L-OBS-0001920,14.879409,25.180908,23.119853,-0.008720,0.343641,0.357188,3,true,true,true,false,false,false,true,
S1L-EVT-0000403,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,global_motion_consistent,S1L-OBS-0001894,S1L-OBS-0001921,14.116301,6.746913,3.815089,-0.053790,0.925479,0.443572,3,true,true,true,false,false,false,true,
S1L-EVT-0000404,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,global_motion_consistent,S1L-OBS-0001898,S1L-OBS-0001926,15.391548,8.384394,5.973447,0.033786,0.268264,0.204826,3,true,true,true,false,false,false,true,
S1L-EVT-0000405,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,split,S1L-OBS-0001893,S1L-OBS-0001920;S1L-OBS-0001922,14.879409,25.180908,23.119853,-0.008720,0.343641,0.357188,3,true,true,true,false,false,false,true,
S1L-EVT-0000406,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,death,S1L-OBS-0001880,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000407,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,death,S1L-OBS-0001882,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000408,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,323,325,2,death,S1L-OBS-0001900,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000409,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,unresolved_correspondence,S1L-OBS-0001917,S1L-OBS-0001947,67.358186,58.144165,58.112724,-0.206243,2.405602,1.522831,3,true,true,true,false,false,false,true,
S1L-EVT-0000410,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,strength_decrease,S1L-OBS-0001917,S1L-OBS-0001947,67.358186,58.144165,58.112724,-0.206243,2.405602,1.522831,3,true,true,true,false,false,false,true,
S1L-EVT-0000411,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,unresolved_correspondence,S1L-OBS-0001920,S1L-OBS-0001941,10.316164,2.417794,2.344604,0.025613,0.552447,0.402212,3,true,true,true,false,false,false,true,
S1L-EVT-0000412,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,unresolved_correspondence,S1L-OBS-0001921,S1L-OBS-0001943,13.764039,23.251784,23.252157,0.030054,0.589007,0.444034,3,true,true,true,false,false,false,true,
S1L-EVT-0000413,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,stable_persistence,S1L-OBS-0001922,S1L-OBS-0001942,3.504332,6.960582,6.974258,-0.010168,0.784662,0.424929,3,true,true,true,false,false,false,true,
S1L-EVT-0000414,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,unresolved_correspondence,S1L-OBS-0001926,S1L-OBS-0001944,45.463683,54.208448,54.235090,0.065319,0.768655,0.850776,3,true,true,true,false,false,false,true,
S1L-EVT-0000415,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,split,S1L-OBS-0001917,S1L-OBS-0001944;S1L-OBS-0001947,43.665573,53.025038,53.019909,-0.071011,2.653882,1.486610,3,true,true,true,false,false,false,true,
S1L-EVT-0000416,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,split,S1L-OBS-0001920,S1L-OBS-0001941;S1L-OBS-0001942,10.316164,2.417794,2.344604,0.025613,0.552447,0.402212,3,true,true,true,false,false,false,true,
S1L-EVT-0000417,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,split,S1L-OBS-0001926,S1L-OBS-0001944;S1L-OBS-0001947,45.463683,54.208448,54.235090,0.065319,0.768655,0.850776,3,true,true,true,false,false,false,true,
S1L-EVT-0000418,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,merge,S1L-OBS-0001920;S1L-OBS-0001922,S1L-OBS-0001942,32.419236,23.762776,23.732438,0.005030,0.546165,0.424929,3,true,true,true,false,false,false,true,
S1L-EVT-0000419,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,325,327,2,dominant_component_switch,S1L-OBS-0001917,S1L-OBS-0001944,43.665573,53.025038,53.019909,-0.071011,2.653882,1.486610,3,true,true,true,false,false,false,true,
S1L-EVT-0000420,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,unresolved_correspondence,S1L-OBS-0001941,S1L-OBS-0001951,66.061465,71.197320,71.166565,0.101727,1.256328,1.324045,3,true,true,true,false,false,false,true,
S1L-EVT-0000421,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,unresolved_correspondence,S1L-OBS-0001942,S1L-OBS-0001958,112.186129,97.685938,97.685645,0.190851,1.222549,1.543740,3,true,true,true,false,false,false,true,
S1L-EVT-0000422,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,stable_persistence,S1L-OBS-0001943,S1L-OBS-0001963,34.721573,20.327928,20.330030,0.128844,1.291984,0.774635,3,true,true,true,false,false,false,true,
S1L-EVT-0000423,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,unresolved_correspondence,S1L-OBS-0001944,S1L-OBS-0001956,133.906297,120.289506,120.279454,0.119095,0.535962,1.466740,3,true,true,true,false,false,false,true,
S1L-EVT-0000424,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,unresolved_correspondence,S1L-OBS-0001947,S1L-OBS-0001957,51.792190,49.802541,49.773563,0.016621,0.923408,0.793343,3,true,true,true,false,false,false,true,
S1L-EVT-0000425,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,split,S1L-OBS-0001947,S1L-OBS-0001956;S1L-OBS-0001957,60.213443,60.954843,60.924282,0.254327,0.287682,0.751040,3,true,true,true,false,false,false,true,
S1L-EVT-0000426,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,merge,S1L-OBS-0001944;S1L-OBS-0001947,S1L-OBS-0001958,64.765549,50.535397,50.531938,0.052836,2.002708,1.256401,3,true,true,true,false,false,false,true,
S1L-EVT-0000427,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,merge,S1L-OBS-0001943;S1L-OBS-0001944,S1L-OBS-0001963,34.721573,20.327928,20.330030,0.128844,1.291984,0.709723,3,true,true,true,false,false,false,true,
S1L-EVT-0000428,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,327,329,2,birth,,S1L-OBS-0001968,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000429,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,global_motion_consistent,S1L-OBS-0001951,S1L-OBS-0001969,6.158849,2.216173,2.359873,-0.053259,0.479299,0.234595,3,true,true,true,false,false,false,true,
S1L-EVT-0000430,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,global_motion_consistent,S1L-OBS-0001956,S1L-OBS-0001970,7.282236,4.493521,3.981092,-0.024388,0.331167,0.194145,3,true,true,true,false,false,false,true,
S1L-EVT-0000431,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,unresolved_correspondence,S1L-OBS-0001957,S1L-OBS-0001973,37.377165,33.260410,33.578592,0.106159,0.414434,0.724740,3,true,true,true,false,false,false,true,
S1L-EVT-0000432,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,global_motion_consistent,S1L-OBS-0001958,S1L-OBS-0001972,6.226161,3.400223,2.976667,-0.065018,0.368134,0.196147,3,true,true,true,false,false,false,true,
S1L-EVT-0000433,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,stable_persistence,S1L-OBS-0001968,S1L-OBS-0001971,46.364359,47.397506,46.437252,-0.022612,0.351398,1.049454,2,true,true,true,false,false,false,true,
S1L-EVT-0000434,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,329,330,1,death,S1L-OBS-0001963,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000435,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,330,331,1,global_motion_consistent,S1L-OBS-0001969,S1L-OBS-0001978,9.405704,3.821765,3.009074,-0.022361,0.910560,0.427675,3,true,true,true,false,false,false,true,
S1L-EVT-0000436,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,330,331,1,global_motion_consistent,S1L-OBS-0001970,S1L-OBS-0001981,8.980056,2.697548,3.378732,-0.010337,0.844832,0.348749,3,true,true,true,false,false,false,true,
S1L-EVT-0000437,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,330,331,1,unresolved_correspondence,S1L-OBS-0001971,S1L-OBS-0001984,49.897762,58.882606,58.781260,0.075387,0.204794,1.033612,2,true,true,true,false,false,false,true,
S1L-EVT-0000438,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,330,331,1,global_motion_consistent,S1L-OBS-0001972,S1L-OBS-0001983,4.014828,5.217008,5.207822,-0.009839,0.817601,0.374076,3,true,true,true,false,false,false,true,
S1L-EVT-0000439,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,330,331,1,global_motion_consistent,S1L-OBS-0001973,S1L-OBS-0001985,7.074076,4.061597,4.668849,0.060615,0.243622,0.171502,3,true,true,true,false,false,false,true,
S1L-EVT-0000440,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,331,332,1,stable_persistence,S1L-OBS-0001978,S1L-OBS-0001989,6.774531,4.986259,4.910726,0.031143,0.336472,0.204447,3,true,true,true,false,false,false,true,
S1L-EVT-0000441,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,331,332,1,stable_persistence,S1L-OBS-0001981,S1L-OBS-0001993,7.882870,6.178820,6.187452,0.002198,0.098440,0.156160,3,true,true,true,false,false,false,true,
S1L-EVT-0000442,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,331,332,1,stable_persistence,S1L-OBS-0001983,S1L-OBS-0001996,2.624998,1.154925,1.073692,-0.061590,0.575810,0.238826,3,true,true,true,false,false,false,true,
S1L-EVT-0000443,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,331,332,1,unresolved_correspondence,S1L-OBS-0001984,S1L-OBS-0001999,56.231011,54.948291,54.556957,-0.020172,0.519875,1.091933,2,true,true,true,false,false,false,true,
S1L-EVT-0000444,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,331,332,1,stable_persistence,S1L-OBS-0001985,S1L-OBS-0001995,6.053701,4.507355,4.593622,-0.003448,0.000000,0.075762,3,true,true,true,false,false,false,true,
S1L-EVT-0000445,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,332,333,1,global_motion_consistent,S1L-OBS-0001989,S1L-OBS-0002000,5.883976,7.913495,7.817457,0.044383,0.061875,0.219074,3,true,true,true,false,false,false,true,
S1L-EVT-0000446,GM_RM017,GM_RM017:PV002,development,A,S0MV-GM_RM017-PV002-SEG02,332,333,1,global_motion_consistent,S1L-OBS-0001993,S1L-OBS-0002004,6.968795,4.968233,5.075493,-0.025179,0.133531,0.146952,3,true,true,true,false,false,false,true,
