case_id,scene,canonical_vehicle_id,benchmark_role,optical_frame,sar_frame,pairing_basis,pairing_assumption_status,alpha_deg,beta_deg,radius_px,theta_deg,u_axis_deg,rho_axis_deg,tau_axis_deg,gt_quality_status,identity_link_confidence,optical_pose_review,optical_pose_source,optical_visibility_state,optical_truncation,optical_occlusion,sar_gt_valid_fraction,local_patch_valid_fraction,near_origin_state,fan_or_invalid_boundary_state,background_competition,continuous_window_id,grammar_eligibility,lineage_eligibility,identifiability_status,ineligibility_reason,sar_gray_path,optical_path,evidence_role,gt_usage_boundary
ELIG_GM_RM011_PV007_S0273,GM_RM011,GM_RM011:PV007,development,131,273,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,29.393232,60.606768,197.400578,-27.393232,-88.000000,62.606768,-27.393232,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.986829,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000273.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000131.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0274,GM_RM011,GM_RM011:PV007,development,132,274,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,28.375590,61.624410,194.616346,-26.375590,-88.000000,63.624410,-26.375590,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.984317,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000274.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000132.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0275,GM_RM011,GM_RM011:PV007,development,132,275,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,28.533702,61.466298,184.722498,-26.533702,-88.000000,63.466298,-26.533702,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.959039,NOT_NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000275.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000132.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0276,GM_RM011,GM_RM011:PV007,development,132,276,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,29.421677,60.578323,189.828538,-25.421677,-86.000000,64.578323,-25.421677,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.977141,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000276.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000132.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0277,GM_RM011,GM_RM011:PV007,development,133,277,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,3.160487,86.839513,151.161914,-3.160487,-90.000000,86.839513,-3.160487,diagnostic_only,low,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.919444,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only; identity is insufficient,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000277.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000133.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0278,GM_RM011,GM_RM011:PV007,development,133,278,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.308350,88.691650,142.836048,-3.308350,88.000000,86.691650,-3.308350,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.896088,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000278.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000133.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0279,GM_RM011,GM_RM011:PV007,development,134,279,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,2.614426,87.385574,135.527068,-2.614426,-90.000000,87.385574,-2.614426,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.875000,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000279.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000134.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0280,GM_RM011,GM_RM011:PV007,development,134,280,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,24.127108,65.872892,193.977327,-22.127108,-88.000000,67.872892,-22.127108,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.996701,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000280.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000134.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0281,GM_RM011,GM_RM011:PV007,development,135,281,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,2.505939,87.494061,136.541575,2.505939,-90.000000,-87.494061,2.505939,usable,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.877778,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000281.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000135.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0282,GM_RM011,GM_RM011:PV007,development,135,282,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,0.332217,89.667783,144.955906,3.667783,-86.000000,-86.332217,3.667783,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.902535,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000282.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000135.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0283,GM_RM011,GM_RM011:PV007,development,136,283,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.548868,88.451132,159.832963,5.548868,-86.000000,-84.451132,5.548868,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.942697,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000283.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000136.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0284,GM_RM011,GM_RM011:PV007,development,136,284,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,0.616932,89.383068,152.797823,6.616932,-84.000000,-83.383068,6.616932,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.923669,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000284.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000136.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV007_S0315,GM_RM011,GM_RM011:PV007,development,151,315,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,34.076411,55.923589,166.419438,43.076411,-81.000000,-46.923589,43.076411,usable,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.841597,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000315.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000151.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0281,GM_RM011,GM_RM011:PV008,heldout_validation,135,281,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,24.472317,65.527683,169.718784,-23.472317,-89.000000,66.527683,-23.472317,usable,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.932269,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000281.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000135.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0282,GM_RM011,GM_RM011:PV008,heldout_validation,135,282,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,23.886394,66.113606,173.458517,-19.886394,-86.000000,70.113606,-19.886394,diagnostic_only,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.953924,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000282.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000135.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0283,GM_RM011,GM_RM011:PV008,heldout_validation,136,283,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,21.453019,68.546981,178.642111,-17.453019,-86.000000,72.546981,-17.453019,diagnostic_only,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.974271,NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000283.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000136.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0284,GM_RM011,GM_RM011:PV008,heldout_validation,136,284,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,24.028983,65.971017,173.703845,-18.028983,-84.000000,71.971017,-18.028983,diagnostic_only,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.961076,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000284.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000136.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0315,GM_RM011,GM_RM011:PV008,heldout_validation,151,315,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,12.494264,77.505736,140.361116,17.494264,-85.000000,-72.505736,17.494264,usable,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.872986,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000315.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000151.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV008_S0335,GM_RM011,GM_RM011:PV008,heldout_validation,161,335,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,33.348775,56.651225,210.598331,28.348775,85.000000,-61.651225,28.348775,usable,high,NEAR_END_DOMINANT,direct paired optical review,partial_visible,true,none,1.000000000,0.998646,NOT_NEAR_ORIGIN,LOCAL_PATCH_VALID_INTERIOR,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000335.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000161.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV010_S0442,GM_RM011,GM_RM011:PV010,development,212,442,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,41.237509,48.762491,131.541146,-49.762491,-1.000000,40.237509,-49.762491,usable,high,SIDE_DOMINANT_BUT_BOUNDARY_TRUNCATED,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.853704,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,near-origin/boundary fan arcs and sparse GT competition,GM11_PV010_SPARSE_BOUNDARY,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_SPARSE_BOUNDARY,five sparse GT anchors and strong fan/boundary competition,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000442.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000212.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV010_S0444,GM_RM011,GM_RM011:PV010,development,213,444,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,41.778087,48.221913,128.079624,-51.221913,-3.000000,38.778087,-51.221913,usable,high,SIDE_DOMINANT_BUT_BOUNDARY_TRUNCATED,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.834259,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,near-origin/boundary fan arcs and sparse GT competition,GM11_PV010_SPARSE_BOUNDARY,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_SPARSE_BOUNDARY,five sparse GT anchors and strong fan/boundary competition,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000444.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000213.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV010_S0469,GM_RM011,GM_RM011:PV010,development,225,469,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,83.123669,6.876331,74.625937,-9.876331,-3.000000,80.123669,-9.876331,usable,high,SIDE_DOMINANT_BUT_BOUNDARY_TRUNCATED,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.806343,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,near-origin/boundary fan arcs and sparse GT competition,GM11_PV010_SPARSE_BOUNDARY,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_SPARSE_BOUNDARY,five sparse GT anchors and strong fan/boundary competition,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000469.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000225.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
