scene,canonical_vehicle_id,benchmark_role,sar_frame_index,sar_gt_id,bbox,bbox_width_px,bbox_height_px,bbox_width_meter,bbox_height_meter,center_x_px,center_y_px,center_x_meter,center_y_meter,center_radius_px,center_theta_deg,valid_mask_fraction,validity_basis,fan_geometry_fraction,touches_invalid_region,touches_fan_geometry_outside,touches_image_boundary,neighbor_vehicle_overlap_risk,neighbor_rotated_overlap_ratio,center_jump_from_previous,center_jump_per_sar_frame,size_jump_from_previous,aspect_jump_from_previous,gt_quality_status,quality_evidence,identity_link_status,identity_link_confidence,optical_frame_index,optical_visibility_state,optical_full_vehicle_visible,multi_vehicle_competition,notes,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,mapping_anchor_eligibility,mapping_exclusion_reason
GM_RM017,GM_RM017:PV003,heldout_validation,325,GM_RM017|000325|frameadd_gm_rm017_000156_000325_01,"[853.094,939.369,172.013,78.939,-2.000]",172.013,78.939,,,853.094,939.369,,,493.565,-37.564827,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,17.846,8.923,0.202902,0.104187,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,156,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,327,GM_RM017|000327|gm_rm017_00031,"[1031.899,1008.267,148.762,71.222,1.000]",148.762,71.222,,,1031.899,1008.267,,,344.684,-20.746883,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,10.214,5.107,0.063700,0.032686,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,157,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,327,GM_RM017|000327|frameadd_gm_rm017_000157_000327_01,"[860.089,944.645,166.919,71.355,-2.000]",166.919,71.355,,,860.089,944.645,,,485.124,-37.289861,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,8.762,4.381,0.131069,0.070947,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,157,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,329,GM_RM017|000329|gm_rm017_00033,"[1047.415,1009.202,142.137,71.937,0.000]",142.137,71.937,,,1047.415,1009.202,,,338.610,-18.347034,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,15.544,7.772,0.035567,0.055545,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,158,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,329,GM_RM017|000329|frameadd_gm_rm017_000158_000329_01,"[871.935,936.581,165.871,79.065,-4.000]",165.871,79.065,,,871.935,936.581,,,484.574,-35.597606,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,14.330,7.165,0.096305,0.108901,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,158,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,330,GM_RM017|000330|gm17supp_000158_000330_det1,"[1050.984,1010.790,164.000,66.194,-1.000]",164.000,66.194,,,1050.984,1010.790,,,335.992,-17.854594,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,3.906,3.906,0.059874,0.226276,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,158,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,330,GM_RM017|000330|gm17supp_000158_000330_det3,"[881.077,935.265,170.490,76.581,359.000]",170.490,76.581,,,881.077,935.265,,,480.392,-34.619601,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,9.236,9.236,0.004455,0.059388,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,158,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,331,GM_RM017|000331|gm_rm017_00035,"[890.023,941.182,162.955,76.151,176.000]",162.955,76.151,,,890.023,941.182,,,470.457,-34.132391,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,10.726,10.726,0.050833,0.039572,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,159,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,331,GM_RM017|000331|gm_rm017_00036,"[1060.746,1009.975,158.375,68.390,-2.000]",158.375,68.390,,,1060.746,1009.975,,,333.911,-16.217108,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,9.796,9.796,0.002264,0.067538,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,159,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,332,GM_RM017|000332|gm17supp_000159_000332_det2,"[898.926,944.358,156.252,67.413,-2.000]",156.252,67.413,,,898.926,944.358,,,462.867,-33.440750,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,9.453,9.453,0.163884,0.079876,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,159,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,332,GM_RM017|000332|gm17supp_000159_000332_det3,"[1062.413,1009.621,157.981,66.648,-2.000]",157.981,66.648,,,1062.413,1009.621,,,333.790,-15.925378,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,1.704,1.704,0.028292,0.023311,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,159,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,333,GM_RM017|000333|gm_rm017_00037,"[903.311,939.939,172.998,77.879,176.000]",172.998,77.879,,,903.311,939.939,,,464.178,-32.688480,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,6.225,6.225,0.246128,0.042509,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,160,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,333,GM_RM017|000333|gm_rm017_00038,"[1073.125,1009.103,155.122,69.300,-1.000]",155.122,69.300,,,1073.125,1009.103,,,331.513,-14.120205,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,10.725,10.725,0.020757,0.057283,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,160,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,334,GM_RM017|000334|gm17supp_000160_000334_det2,"[907.790,942.629,162.903,64.484,-2.000]",162.903,64.484,,,907.790,942.629,,,459.501,-32.399591,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,5.225,5.225,0.248864,0.128614,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,160,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,334,GM_RM017|000334|gm17supp_000160_000334_det3,"[1077.382,1010.473,158.132,64.442,-2.000]",158.132,64.442,,,1077.382,1010.473,,,329.168,-13.459770,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,4.472,4.472,0.053461,0.091898,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,160,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,335,GM_RM017|000335|gm_rm017_00039,"[1084.338,1004.145,153.285,74.297,357.000]",153.285,74.297,,,1084.338,1004.145,,,333.805,-12.045642,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000171,9.404,9.404,0.111174,0.173436,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,335,GM_RM017|000335|gm_rm017_00040,"[922.340,938.917,167.410,77.300,176.000]",167.410,77.300,,,922.340,938.917,,,455.063,-30.602094,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000171,179.051,179.051,0.257194,0.024679,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV003,heldout_validation,335,GM_RM017|000335|frameadd_gm_rm017_000161_000335_01,"[751.518,885.260,145.403,68.816,-2.000]",145.403,68.816,,,751.518,885.260,,,600.266,-42.106121,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,166.470,166.470,0.048627,0.178665,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV002,development,336,GM_RM017|000336|gm17supp_000161_000336_det2,"[1095.410,1010.403,163.960,74.565,-3.000]",163.960,74.565,,,1095.410,1010.403,,,325.513,-10.369332,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,12.718,12.718,0.070924,0.063723,usable,identity=linked_detection_overlap_high:high;optical_visibility=full_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,full_visible,true,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,336,GM_RM017|000336|gm17supp_000161_000336_det3,"[921.750,940.581,168.758,74.645,358.000]",168.758,74.645,,,921.750,940.581,,,453.933,-30.773114,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,1.766,1.766,0.026931,0.042970,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV003,heldout_validation,336,GM_RM017|000336|gm17supp_000161_000336_det5,"[767.177,873.581,154.226,67.413,-3.000]",154.226,67.413,,,767.177,873.581,,,598.747,-40.244731,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.000000,168.469,168.469,0.191952,0.011859,diagnostic_only,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=true;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,161,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,unreliable_or_partial_gt_geometry,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
