phase_row_id,scene,canonical_vehicle_id,split_role,optical_frame,lifecycle_state,visibility_state,center_u_px,center_v_px,bbox_width_px,bbox_height_px,bbox_area_px2,effective_scale_px,aspect_ratio,touch_left,touch_right,touch_top,touch_bottom,boundary_margin_px,delta_u_from_previous,delta_scale_from_previous,thread_direction,relative_phase_q,optical_observation_phase,limiting_state,optical_posture_description,phase_source,target_sar_gt_used_for_phase
G1P00309,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,11,active_visible,partial_visible,132.836500,435.138500,263.573000,303.523000,80000.467679,282.843539,0.868379,true,false,false,false,1.050000,17.031500,28.243649,INCREASING_U,0.083534,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00310,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,12,active_visible,partial_visible,154.033500,452.065500,304.961000,290.195000,88498.157395,297.486399,1.050883,true,false,false,true,1.553000,21.197000,14.642859,INCREASING_U,0.114863,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00311,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,13,active_visible,partial_visible,177.954000,458.183500,352.448000,277.111000,97667.217728,312.517548,1.271866,true,false,false,true,1.730000,23.920500,15.031149,INCREASING_U,0.150217,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00312,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,14,active_visible,partial_visible,200.055000,467.372500,396.356000,258.233000,102352.198948,319.925302,1.534877,true,false,false,true,1.877000,22.101000,7.407754,INCREASING_U,0.182883,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00313,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,15,active_visible,partial_visible,227.088000,476.395500,450.216000,240.565000,108306.212040,329.099092,1.871494,true,false,false,true,1.980000,27.033000,9.173789,INCREASING_U,0.222837,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00314,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,16,active_visible,partial_visible,240.790000,476.864000,477.674000,239.404000,114357.066296,338.167216,1.995263,true,false,false,true,1.953000,13.702000,9.068125,INCREASING_U,0.243089,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00315,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,17,active_visible,partial_visible,245.700500,469.650000,485.513000,253.734000,123191.155542,350.985976,1.913472,true,false,false,true,2.944000,4.910500,12.818760,INCREASING_U,0.250347,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00316,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,18,active_visible,partial_visible,247.919000,458.873500,490.534000,278.259000,136495.500306,369.452974,1.762868,true,false,false,true,1.997000,2.218500,18.466998,INCREASING_U,0.253625,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00317,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,19,active_visible,partial_visible,248.138500,435.327500,491.825000,296.487000,145819.718775,381.863482,1.658842,true,false,false,false,2.226000,0.219500,12.410507,INCREASING_U,0.253950,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00318,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,20,active_visible,full_visible,262.381000,403.447500,510.142000,314.489000,160434.047438,400.542192,1.622130,true,false,false,false,7.310000,14.242500,18.678710,INCREASING_U,0.275000,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00319,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,21,active_visible,partial_visible,249.456000,407.929500,494.964000,310.841000,153855.104724,392.243680,1.592338,true,false,false,false,1.974000,-12.925000,-8.298512,INCREASING_U,0.255897,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00320,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,22,active_visible,full_visible,453.165000,433.374000,556.720000,323.442000,180066.630240,424.342586,1.721236,false,false,false,true,4.905000,203.709000,32.098906,INCREASING_U,0.556978,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00321,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,23,active_visible,full_visible,492.393000,447.545500,603.356000,292.177000,176286.746012,419.865152,2.065036,false,true,false,true,5.929000,39.228000,-4.477434,INCREASING_U,0.614957,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00322,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,24,active_visible,partial_visible,353.303000,459.920500,595.626000,275.279000,163963.329654,404.923857,2.163718,false,false,false,true,2.440000,-139.090000,-14.941296,INCREASING_U,0.409383,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00323,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,25,active_visible,partial_visible,455.717500,460.715500,597.085000,271.209000,161934.825765,402.411264,2.201568,false,false,false,true,3.680000,102.414500,-2.512592,INCREASING_U,0.560751,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00324,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,26,active_visible,full_visible,514.556500,452.452500,555.825000,282.513000,157027.788225,396.267319,1.967432,false,true,false,true,6.291000,58.839000,-6.143945,INCREASING_U,0.647715,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00325,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,27,active_visible,partial_visible,463.787000,448.559500,588.368000,297.387000,174972.994416,418.297734,1.978459,false,false,false,true,2.747000,-50.769500,22.030415,INCREASING_U,0.572677,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00326,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,28,active_visible,partial_visible,502.979500,445.404500,568.049000,302.661000,171926.278389,414.639938,1.876849,false,false,false,true,3.265000,39.192500,-3.657796,INCREASING_U,0.630604,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00327,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,29,active_visible,partial_visible,519.962500,442.454000,547.581000,308.730000,169054.682130,411.162598,1.773657,false,true,false,true,3.181000,16.983000,-3.477340,INCREASING_U,0.655705,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00328,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,30,active_visible,partial_visible,538.156500,444.629500,515.843000,304.059000,156846.706737,396.038769,1.696523,false,true,false,true,3.341000,18.194000,-15.123829,INCREASING_U,0.682595,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00329,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,31,active_visible,partial_visible,555.715500,449.286500,482.855000,295.215000,142546.038825,377.552697,1.635605,false,true,false,true,2.857000,17.559000,-18.486072,INCREASING_U,0.708547,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00330,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,32,active_visible,partial_visible,573.588500,450.243000,446.033000,291.376000,129963.311408,360.504246,1.530782,false,true,false,true,3.395000,17.873000,-17.048451,INCREASING_U,0.734964,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00331,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,33,active_visible,partial_visible,594.952500,453.871000,406.171000,285.038000,115774.169498,340.256035,1.424971,false,true,false,true,1.962000,21.364000,-20.248211,INCREASING_U,0.766539,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00332,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,34,active_visible,partial_visible,615.944000,453.791000,365.864000,284.762000,104184.164368,322.775718,1.284806,false,true,false,true,1.124000,20.991500,-17.480317,INCREASING_U,0.797565,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00333,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,35,active_visible,partial_visible,635.894000,456.563000,325.596000,279.414000,90976.080744,301.622414,1.165282,false,true,false,true,1.308000,19.950000,-21.153304,INCREASING_U,0.827051,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00334,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,36,active_visible,partial_visible,656.623000,462.422000,284.630000,267.458000,76126.570540,275.910439,1.064204,false,true,false,true,1.062000,20.729000,-25.711975,INCREASING_U,0.857688,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00335,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,37,active_visible,partial_visible,675.476500,467.183000,247.171000,257.100000,63547.664100,252.086620,0.961381,false,true,false,true,0.938000,18.853500,-23.823819,INCREASING_U,0.885554,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00336,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,38,active_visible,partial_visible,695.108500,477.128000,208.293000,237.184000,49403.766912,222.269582,0.878192,false,true,false,true,0.745000,19.632000,-29.817039,INCREASING_U,0.914570,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00337,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,39,active_visible,partial_visible,713.623000,485.671500,171.326000,218.863000,37496.922338,193.641221,0.782800,false,true,false,true,0.714000,18.514500,-28.628361,INCREASING_U,0.941934,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00338,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,40,active_visible,partial_visible,732.148000,491.970000,134.672000,197.326000,26574.287072,163.016217,0.682485,false,true,false,false,0.516000,18.525000,-30.625003,INCREASING_U,0.969314,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00339,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,41,active_visible,partial_visible,751.035000,490.573000,97.198000,177.000000,17204.046000,131.164195,0.549141,false,true,false,false,0.366000,18.887000,-31.852022,INCREASING_U,0.997229,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00340,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,42,active_visible,partial_visible,769.785500,480.230000,59.633000,143.252000,8542.546516,92.425897,0.416280,false,true,false,false,0.398000,18.750500,-38.738297,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00341,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,43,exiting,partial_visible,787.721500,472.650000,24.179000,112.664000,2724.102856,52.192939,0.214612,false,true,false,false,0.189000,17.936000,-40.232959,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00342,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,149,entering,partial_visible,46.935000,432.639000,92.998000,213.052000,19813.409896,140.760115,0.436504,true,false,false,false,0.436000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00343,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,150,active_visible,partial_visible,62.570500,426.843500,124.059000,250.547000,31082.610273,176.302610,0.495153,true,false,false,false,0.541000,15.635500,35.542495,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00344,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,151,active_visible,partial_visible,78.540000,438.828500,155.808000,281.871000,43917.756768,209.565638,0.552763,true,false,false,false,0.636000,15.969500,33.263028,INCREASING_U,0.007253,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00345,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,152,active_visible,partial_visible,95.474500,444.971500,189.599000,297.331000,56373.660269,237.431380,0.637670,true,false,false,true,0.675000,16.934500,27.865742,INCREASING_U,0.032891,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00346,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,153,active_visible,partial_visible,112.008000,445.906500,222.244000,297.263000,66064.918172,257.030967,0.747634,true,false,false,true,0.886000,16.533500,19.599587,INCREASING_U,0.057921,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00347,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,154,active_visible,partial_visible,129.096000,446.043000,256.300000,299.054000,76647.540200,276.852922,0.857036,true,false,false,true,0.946000,17.088000,19.821954,INCREASING_U,0.083791,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00348,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,155,active_visible,partial_visible,146.312500,447.972500,289.687000,294.821000,85405.811027,292.242726,0.982586,true,false,false,true,1.469000,17.216500,15.389805,INCREASING_U,0.109856,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00349,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,156,active_visible,partial_visible,164.106500,446.102000,325.657000,300.566000,97881.421862,312.860068,1.083479,true,false,false,true,1.278000,17.794000,20.617341,INCREASING_U,0.136794,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00350,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,157,active_visible,partial_visible,184.643000,447.178500,366.946000,299.327000,109836.845342,331.416423,1.225903,true,false,false,true,1.170000,20.536500,18.556355,INCREASING_U,0.167885,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00351,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,158,active_visible,partial_visible,205.304500,448.665500,407.137000,296.589000,120752.355693,347.494397,1.372731,true,false,false,true,1.736000,20.661500,16.077974,INCREASING_U,0.199165,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00352,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,159,active_visible,partial_visible,223.478500,449.185000,443.065000,295.966000,131132.175790,362.121769,1.497013,true,false,false,true,1.946000,18.174000,14.627373,INCREASING_U,0.226679,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00353,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,160,active_visible,partial_visible,242.052000,450.056000,479.602000,295.012000,141488.345224,376.149366,1.625703,true,false,false,true,2.251000,18.573500,14.027596,INCREASING_U,0.254798,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00354,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,161,active_visible,partial_visible,250.362500,449.536000,495.449000,296.066000,146685.603634,382.995566,1.673441,true,false,false,true,2.431000,8.310500,6.846200,INCREASING_U,0.267380,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00355,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,162,active_visible,partial_visible,251.318500,450.191000,497.487000,295.146000,146831.298102,383.185723,1.685562,true,false,false,true,2.236000,0.956000,0.190157,INCREASING_U,0.268827,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00356,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,163,active_visible,partial_visible,256.442000,449.849500,509.838000,295.713000,150765.724494,388.285622,1.724097,true,false,false,true,1.523000,5.123500,5.099900,INCREASING_U,0.276584,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00357,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,164,active_visible,partial_visible,272.018000,449.910500,538.104000,295.177000,158835.924408,398.542249,1.822988,true,false,false,true,2.501000,15.576000,10.256627,INCREASING_U,0.300165,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00358,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,165,active_visible,partial_visible,292.871500,450.478000,572.011000,293.572000,167926.413292,409.788254,1.948452,true,false,false,true,2.736000,20.853500,11.246005,INCREASING_U,0.331735,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00359,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,166,active_visible,partial_visible,309.088000,450.778500,587.472000,293.101000,172188.630672,414.956179,2.004333,false,false,false,true,2.671000,16.216500,5.167925,INCREASING_U,0.356286,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00360,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,167,active_visible,partial_visible,306.892000,451.921000,591.836000,290.988000,172217.173968,414.990571,2.033885,false,false,false,true,2.585000,-2.196000,0.034392,INCREASING_U,0.352961,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00361,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,168,active_visible,full_visible,89.309500,377.018500,35.457000,37.003000,1312.015371,36.221753,0.958220,false,false,false,false,71.581000,-217.582500,-378.768818,INCREASING_U,0.023557,PRE_BROADSIDE,CORE_VISIBLE,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00362,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,169,active_visible,partial_visible,345.151000,449.710500,611.102000,294.845000,180180.369190,424.476583,2.072621,false,false,false,true,2.867000,255.841500,388.254830,INCREASING_U,0.410883,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00363,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,170,active_visible,partial_visible,377.766000,450.324500,599.108000,293.441000,175802.850628,419.288505,2.041664,false,false,false,true,2.955000,32.615000,-5.188077,INCREASING_U,0.460259,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00364,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,171,active_visible,partial_visible,528.403500,446.078500,535.651000,301.655000,161581.802405,401.972390,1.775707,false,true,false,true,3.094000,150.637500,-17.316115,INCREASING_U,0.688314,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00365,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,172,active_visible,partial_visible,537.028000,445.939000,520.622000,302.660000,157571.454520,396.952711,1.720155,false,true,false,true,2.661000,8.624500,-5.019679,INCREASING_U,0.701370,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00366,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,173,active_visible,partial_visible,540.163500,448.868000,511.435000,296.394000,151586.265390,389.340809,1.725524,false,true,false,true,2.935000,3.135500,-7.611902,INCREASING_U,0.706117,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00367,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,174,active_visible,partial_visible,549.062500,452.215000,494.665000,289.808000,143357.874320,378.626299,1.706871,false,true,false,true,2.881000,8.899000,-10.714510,INCREASING_U,0.719590,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00368,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,175,active_visible,partial_visible,570.808500,456.960500,454.239000,280.319000,127331.822241,356.835848,1.620436,false,true,false,true,2.072000,21.746000,-21.790451,INCREASING_U,0.752512,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00369,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,176,active_visible,partial_visible,596.669500,461.936000,405.003000,270.718000,109641.602154,331.121733,1.496033,false,true,false,true,0.829000,25.861000,-25.714115,INCREASING_U,0.791663,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00370,GM_RM019,GM_RM019:PV004,HELDOUT_CROSS_SCENE,177,active_visible,partial_visible,620.921500,467.169500,355.841000,261.267000,92969.510547,304.909020,1.361982,false,true,false,true,1.158000,24.252000,-26.212713,INCREASING_U,0.828379,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
