object_id,case_id,scene,sar_frame,object_type,source_operator,endpoint_1_xy,endpoint_2_xy,centroid_xy,length_px,width_px,axis_deg,axis_error_to_allowed_prior_deg,mean_response,peak_response,persistence_group,primary_object,parent_band_id,allowed_near_side_relation_fraction,support_fragment_count,attached_hotspot_count,background_crossing_flag,uncertainty_state,posthoc_gt_overlap_fraction,posthoc_nsb_overlap_fraction,runtime_gt_access,posthoc_audit_status,forbidden_conclusion,notes
G1F0002_S0341_H067,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1097.879,953.000]","[1102.121,953.000]","[1100.000,953.000]",4.243,4.243,-3.000,0.000,0.913559,0.913559,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H068,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[985.879,968.000]","[990.121,968.000]","[988.000,968.000]",4.243,4.243,-3.000,0.000,0.826173,0.826173,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H069,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1009.879,925.000]","[1014.121,925.000]","[1012.000,925.000]",4.243,4.243,-3.000,0.000,0.883692,0.883692,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H070,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1246.879,1037.000]","[1251.121,1037.000]","[1249.000,1037.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,true,G1F0002_S0341_B004,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H071,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1254.879,1002.000]","[1259.121,1002.000]","[1257.000,1002.000]",4.243,4.243,-3.000,0.000,0.977478,0.977478,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H072,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1115.879,1031.000]","[1120.121,1031.000]","[1118.000,1031.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H073,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[985.879,960.000]","[990.121,960.000]","[988.000,960.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H074,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1262.879,1024.000]","[1267.121,1024.000]","[1265.000,1024.000]",4.243,4.243,-3.000,0.000,0.978458,0.978458,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H075,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1079.879,1037.000]","[1084.121,1037.000]","[1082.000,1037.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H076,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1119.879,1030.000]","[1124.121,1030.000]","[1122.000,1030.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H077,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1280.879,1006.000]","[1285.121,1006.000]","[1283.000,1006.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H078,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1003.323,968.000]","[1010.677,968.000]","[1007.000,968.000]",7.354,7.354,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H079,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1259.879,958.000]","[1264.121,958.000]","[1262.000,958.000]",4.243,4.243,-3.000,0.000,0.843641,0.843641,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H080,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[996.879,967.000]","[1001.121,967.000]","[999.000,967.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H081,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1074.879,894.000]","[1079.121,894.000]","[1077.000,894.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H082,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1163.879,970.000]","[1168.121,970.000]","[1166.000,970.000]",4.243,4.243,-3.000,0.000,0.932753,0.932753,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H083,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[988.879,972.000]","[993.121,972.000]","[991.000,972.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H084,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1249.879,1049.000]","[1254.121,1049.000]","[1252.000,1049.000]",4.243,4.243,-3.000,0.000,0.853590,0.853590,,true,G1F0002_S0341_B004,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H085,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1191.879,999.000]","[1196.121,999.000]","[1194.000,999.000]",4.243,4.243,-3.000,0.000,0.837997,0.837997,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H086,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1117.879,876.000]","[1122.121,876.000]","[1120.000,876.000]",4.243,4.243,-3.000,0.000,0.889224,0.889224,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H087,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1072.879,1038.000]","[1077.121,1038.000]","[1075.000,1038.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H088,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1239.879,1041.000]","[1244.121,1041.000]","[1242.000,1041.000]",4.243,4.243,-3.000,0.000,0.932567,0.932567,,true,G1F0002_S0341_B004,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H089,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1173.879,1034.000]","[1178.121,1034.000]","[1176.000,1034.000]",4.243,4.243,-3.000,0.000,0.872272,0.872272,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H090,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1261.879,985.000]","[1266.121,985.000]","[1264.000,985.000]",4.243,4.243,-3.000,0.000,0.942524,0.942524,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H091,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1100.879,885.000]","[1105.121,885.000]","[1103.000,885.000]",4.243,4.243,-3.000,0.000,0.818675,0.818675,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H092,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1260.879,994.000]","[1265.121,994.000]","[1263.000,994.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H093,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1129.879,1037.000]","[1134.121,1037.000]","[1132.000,1037.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H094,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1224.879,1044.000]","[1229.121,1044.000]","[1227.000,1044.000]",4.243,4.243,-3.000,0.000,0.768520,0.768520,,true,G1F0002_S0341_B004,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H095,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1094.879,1035.000]","[1099.121,1035.000]","[1097.000,1035.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H096,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1013.212,964.000]","[1026.788,964.000]","[1020.000,964.000]",13.576,13.576,-3.000,0.000,0.769351,0.769351,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H097,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1106.879,900.000]","[1111.121,900.000]","[1109.000,900.000]",4.243,4.243,-3.000,0.000,0.908845,0.908845,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H098,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1120.879,895.000]","[1125.121,895.000]","[1123.000,895.000]",4.243,4.243,-3.000,0.000,0.887730,0.887730,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H099,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1229.879,1060.000]","[1234.121,1060.000]","[1232.000,1060.000]",4.243,4.243,-3.000,0.000,0.859422,0.859422,,true,G1F0002_S0341_B004,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H100,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1171.879,1026.000]","[1176.121,1026.000]","[1174.000,1026.000]",4.243,4.243,-3.000,0.000,0.874211,0.874211,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H101,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1118.879,984.000]","[1123.121,984.000]","[1121.000,984.000]",4.243,4.243,-3.000,0.000,0.763673,0.763673,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H102,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1061.879,1027.000]","[1066.121,1027.000]","[1064.000,1027.000]",4.243,4.243,-3.000,0.000,0.958864,0.958864,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H103,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1120.879,992.000]","[1125.121,992.000]","[1123.000,992.000]",4.243,4.243,-3.000,0.000,0.851896,0.851896,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H104,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1077.879,870.000]","[1082.121,870.000]","[1080.000,870.000]",4.243,4.243,-3.000,0.000,0.857530,0.857530,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H105,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1083.879,1036.000]","[1088.121,1036.000]","[1086.000,1036.000]",4.243,4.243,-3.000,0.000,0.840925,0.840925,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H106,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1140.879,970.000]","[1145.121,970.000]","[1143.000,970.000]",4.243,4.243,-3.000,0.000,0.977516,0.977516,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H107,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1067.879,1036.000]","[1072.121,1036.000]","[1070.000,1036.000]",4.243,4.243,-3.000,0.000,0.827488,0.827488,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H108,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1282.879,1078.000]","[1287.121,1078.000]","[1285.000,1078.000]",4.243,4.243,-3.000,0.000,0.939892,0.939892,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H109,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1172.879,866.000]","[1177.121,866.000]","[1175.000,866.000]",4.243,4.243,-3.000,0.000,0.816801,0.816801,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_H110,G1F0002,GM_RM017,341,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1273.879,950.000]","[1278.121,950.000]","[1276.000,950.000]",4.243,4.243,-3.000,0.000,0.811302,0.811302,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0341_B001,G1F0002,GM_RM017,341,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[1018.822,891.552]","[1243.800,879.761]","[1131.311,885.657]",225.287,47.627,-3.000,0.000,0.122113,0.667376,,false,,0.000000,11,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=11 fragments; near_side_relation=0.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0341_B002,G1F0002,GM_RM017,341,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[980.890,919.229]","[1048.982,915.660]","[1014.936,917.445]",68.186,21.822,-3.000,0.000,0.139753,0.521723,,false,,0.000000,3,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=3 fragments; near_side_relation=0.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0341_B003,G1F0002,GM_RM017,341,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[966.617,965.116]","[1240.586,950.758]","[1103.602,957.937]",274.346,67.318,-3.000,0.000,0.158988,1.000000,,false,,0.243636,15,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=15 fragments; near_side_relation=0.244; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0341_B004,G1F0002,GM_RM017,341,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[992.711,1067.492]","[1253.353,1053.832]","[1123.032,1060.662]",261.000,60.373,-3.000,0.000,0.130716,1.000000,G001,true,,1.000000,9,9,false,TEMPORALLY_SUPPORTED_BAND,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=9 fragments; near_side_relation=1.000; attached_hotspots=9; hotspot_density=0.0345
G1F0002_S0342_R001,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1217.736,858.624]","[1202.370,852.126]","[1210.053,855.375]",17.684,2.779,22.922,25.922,0.190957,0.699329,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R002,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1171.962,855.093]","[1154.992,855.798]","[1163.477,855.445]",17.985,2.386,-2.382,0.618,0.182105,0.642639,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R003,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1168.081,866.977]","[1024.964,865.533]","[1096.523,866.255]",144.124,18.379,0.578,3.578,0.124647,0.805249,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R004,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1217.945,868.161]","[1172.002,865.967]","[1194.973,867.064]",46.995,4.093,2.734,5.734,0.148117,0.645606,,false,G1F0002_S0342_B001,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R005,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1009.033,872.688]","[952.022,875.448]","[980.527,874.068]",58.078,3.382,-2.772,0.228,0.111676,0.598553,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R006,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1169.632,898.256]","[1062.932,886.524]","[1116.282,892.390]",108.343,28.219,6.275,9.275,0.153207,0.938426,,false,G1F0002_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R007,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1073.997,887.943]","[1048.031,889.510]","[1061.014,888.726]",27.013,3.398,-3.453,0.453,0.094057,0.372865,,false,G1F0002_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0342_R008,G1F0002,GM_RM017,342,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1246.083,890.440]","[1226.076,887.488]","[1236.079,888.964]",21.224,2.395,8.395,11.395,0.068062,0.295188,,false,G1F0002_S0342_B002,0.000000,0,0,false,SUPPORTING_PRIMITIVE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
