failure_id,baseline,benchmark_role,scene,canonical_vehicle_id,runtime_local_subject_id,frame_start,frame_end,failure_type,evidence,identity_consequence,review_priority,notes
P1F_EVAL_F00326,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0029,148,148,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00327,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0029,149,149,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00328,C_FORWARD_RECOVERY,development,GM_RM011,GM_RM011:PV007,GM_RM011:RS0021,150,150,mixed_subject_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00329,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0031,154,154,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00330,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0037,210,210,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00331,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0043,237,237,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00332,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0044,238,238,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00333,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0044,239,239,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00334,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0045,240,240,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00335,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,241,241,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00336,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,242,242,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00337,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0050,250,250,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00338,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,267,267,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00339,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,268,268,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00340,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,269,269,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00341,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0046,270,270,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00342,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0057,283,283,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00343,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0057,316,316,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00344,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0061,341,341,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00345,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0061,342,342,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00346,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0061,343,343,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00347,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0062,351,351,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00348,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM011,,GM_RM011:RS0063,352,352,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00349,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,89,89,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00350,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,90,90,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00351,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,91,91,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00352,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,92,92,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00353,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,93,93,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00354,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0002,94,94,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00355,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,95,95,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00356,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,96,96,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00357,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,97,97,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00358,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,98,98,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00359,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,99,99,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00360,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,100,100,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00361,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0003,101,101,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00362,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,115,115,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00363,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,116,116,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00364,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0005,117,117,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00365,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0006,117,117,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00366,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0007,120,120,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00367,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,121,121,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00368,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,122,122,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00369,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,123,123,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00370,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,124,124,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00371,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,125,125,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00372,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,126,126,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00373,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,127,127,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00374,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,128,128,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00375,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,129,129,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00376,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00377,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0010,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00378,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,131,131,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00379,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0010,131,131,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00380,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,132,132,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00381,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,133,133,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00382,C_FORWARD_RECOVERY,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,134,134,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
