scene,canonical_vehicle_id,frame_index,lifecycle_state,visibility_state,is_vehicle_in_scene,is_vehicle_visible,is_full_vehicle_visible,is_partially_visible,is_fully_occluded,is_visible_but_unboxed,occlusion_source,entry_or_exit_state,reference_bbox_available,reference_bbox_x1,reference_bbox_y1,reference_bbox_x2,reference_bbox_y2,reference_bbox_origin,reference_subject_description,benchmark_evidence,notes
GM_RM011,GM_RM011:PV004,136,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,137,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,138,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,139,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,140,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,141,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,142,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,143,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,144,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,145,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,146,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,147,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,148,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,149,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,150,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,151,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,152,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,153,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,154,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,155,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,156,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,157,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,158,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,159,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,160,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,161,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,162,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,163,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,164,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,165,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,166,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,167,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,168,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,169,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,170,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,171,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,172,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,173,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,174,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,175,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,176,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,177,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,178,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,179,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,180,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,181,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,182,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,183,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,184,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,185,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,186,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,187,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,188,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,189,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,190,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,191,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,192,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,193,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV004,194,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
