scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM011,149,YOLO26l,GM_RM011_000149_002,"[631.087,268.807,799.458,543.785]",0.869363,GM_RM011:PV007,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV007,GM_RM011:YOLO26l:GM_RM011_000149_002,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,150,YOLO11l,GM_RM011_000150_001,"[366.278,262.143,755.144,594.899]",0.970916,GM_RM011:PV008,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM011:PV008;GM_RM011:PV007,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Detection overlaps multiple canonical subjects: GM_RM011:PV008;GM_RM011:PV007.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,150,YOLO11l,GM_RM011_000150_002,"[652.757,268.978,799.637,520.05]",0.901334,GM_RM011:PV007,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM011:PV007;GM_RM011:PV008,,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,Detection overlaps multiple canonical subjects: GM_RM011:PV007;GM_RM011:PV008.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,150,YOLO26l,GM_RM011_000150_001,"[366.104,262.761,753.531,597.71]",0.937535,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000150_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,150,YOLO26l,GM_RM011_000150_002,"[662.538,268.716,799.512,519.111]",0.689026,GM_RM011:PV007,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV007,GM_RM011:YOLO26l:GM_RM011_000150_002,YOLO11l:botsort:bs_0022;YOLO11l:bytetrack:bt_0024;YOLO26l:botsort:bs_0025;YOLO26l:bytetrack:bt_0031,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,151,YOLO11l,GM_RM011_000151_001,"[408.158,260.93,799.051,594.375]",0.959630,GM_RM011:PV008,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM011:PV008;GM_RM011:PV007,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Detection overlaps multiple canonical subjects: GM_RM011:PV008;GM_RM011:PV007.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,151,YOLO26l,GM_RM011_000151_001,"[407.896,261.616,798.185,597.293]",0.944064,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000151_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,151,YOLO26l,GM_RM011_000151_002,"[689.707,270.428,799.586,495.746]",0.427504,GM_RM011:PV007,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV007,GM_RM011:YOLO26l:GM_RM011_000151_002,YOLO26l:botsort:bs_0025,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,152,YOLO11l,GM_RM011_000152_001,"[446.603,268.592,799.879,594.558]",0.952843,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,152,YOLO26l,GM_RM011_000152_001,"[450.543,269.111,798.517,596.878]",0.952247,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000152_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,153,YOLO11l,GM_RM011_000153_001,"[484.544,273.816,799.399,594.811]",0.954108,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,153,YOLO26l,GM_RM011_000153_001,"[485.397,273.241,799.023,597.259]",0.944685,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000153_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,153,YOLO26l,GM_RM011_000153_002,"[745.607,289.635,799.719,390.752]",0.290345,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM011,154,YOLO11l,GM_RM011_000154_001,"[514.82,274.903,799.522,595.086]",0.928157,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,154,YOLO11l,GM_RM011_000154_002,"[0.233,375.079,31.823,504.087]",0.708753,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,154,YOLO26l,GM_RM011_000154_001,"[514.402,274.589,799.278,596.964]",0.931812,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000154_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,154,YOLO26l,GM_RM011_000154_002,"[0.148,374.845,32.223,502.159]",0.429432,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,155,YOLO11l,GM_RM011_000155_001,"[536.417,272.141,799.49,595.118]",0.906922,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,155,YOLO11l,GM_RM011_000155_002,"[0.229,360.206,64.334,540.522]",0.725438,GM_RM011:PV009,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000155_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,155,YOLO26l,GM_RM011_000155_001,"[536.94,272.884,799.1,596.643]",0.914793,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000155_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,155,YOLO26l,GM_RM011_000155_002,"[0.248,361.667,64.722,536.62]",0.500152,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,156,YOLO11l,GM_RM011_000156_001,"[555.917,268.921,799.513,594.985]",0.921363,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,156,YOLO11l,GM_RM011_000156_002,"[0.281,354.887,98.056,569.356]",0.748970,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000156_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,156,YOLO26l,GM_RM011_000156_001,"[556.326,270.009,799.168,596.17]",0.921789,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000156_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,157,YOLO11l,GM_RM011_000157_001,"[576.332,268.256,799.604,595.014]",0.949205,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,157,YOLO11l,GM_RM011_000157_002,"[0.234,346.7,129.473,589.856]",0.911142,GM_RM011:PV009,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000157_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,157,YOLO26l,GM_RM011_000157_001,"[575.808,270.502,799.382,596.582]",0.917106,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000157_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,157,YOLO26l,GM_RM011_000157_002,"[0.463,346.303,129.144,588.732]",0.476359,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,158,YOLO11l,GM_RM011_000158_001,"[597.698,266.524,799.317,594.458]",0.951717,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,158,YOLO11l,GM_RM011_000158_002,"[0.438,330.528,165.637,594.665]",0.916763,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000158_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,158,YOLO26l,GM_RM011_000158_001,"[597.998,266.481,799.291,596.842]",0.918695,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000158_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,159,YOLO11l,GM_RM011_000159_001,"[616.984,258.683,799.543,592.453]",0.952740,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,159,YOLO11l,GM_RM011_000159_002,"[0.545,317.1,201.839,594.723]",0.888325,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000159_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,159,YOLO26l,GM_RM011_000159_001,"[617.92,260.561,799.433,592.726]",0.930623,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000159_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,160,YOLO11l,GM_RM011_000160_001,"[635.74,252.589,799.607,564.164]",0.950533,GM_RM011:PV008,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,160,YOLO11l,GM_RM011_000160_002,"[0.588,302.761,234.606,594.824]",0.572440,GM_RM011:PV009,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV009,GM_RM011:YOLO11l:GM_RM011_000160_002,YOLO11l:botsort:bs_0031;YOLO11l:bytetrack:bt_0034,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,160,YOLO26l,GM_RM011_000160_001,"[634.768,253.282,799.517,561.453]",0.901019,GM_RM011:PV008,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV008,GM_RM011:YOLO26l:GM_RM011_000160_001,YOLO11l:botsort:bs_0029;YOLO11l:bytetrack:bt_0031;YOLO26l:botsort:bs_0030;YOLO26l:bytetrack:bt_0039,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
