scene,frame_index,runtime_observation_cluster_id,runtime_local_subject_id,observation_ids,detector_sources,source_tracker_ids,cluster_bbox,consensus_bbox,source_support_count,mutual_iou_min,union_expansion_ratio,color_distance_max,temporal_support_previous,temporal_support_next,multiple_motion_subject_risk,partial_subject_risk,possible_non_vehicle_risk,baseline_b_selected_observation_id,final_selected_observation_id,cluster_quality_evidence,notes
GM_RM011,222,GM_RM011:RC00303,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000222_001;GM_RM011:YOLO26l:GM_RM011_000222_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[3.686,302.883,653.815,596.304]","[8.543,303.391,565.984,595.102]",2,0.739800,1.027816,0.034780,0.986309,0.933027,false,false,false,GM_RM011:YOLO26l:GM_RM011_000222_001,GM_RM011:YOLO26l:GM_RM011_000222_001,"{""vehicle_likeness"":0.838951,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,223,GM_RM011:RC00304,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000223_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[3.483,306.628,518.949,595.407]","[3.483,306.628,518.949,595.407]",1,1.000000,1.000000,0.000000,0.933027,0.931288,false,false,false,GM_RM011:YOLO26l:GM_RM011_000223_001,GM_RM011:YOLO26l:GM_RM011_000223_001,"{""vehicle_likeness"":0.856233,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,224,GM_RM011:RC00305,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000224_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[8.485,306.064,578.673,596.196]","[8.485,306.064,578.673,596.196]",1,1.000000,1.000000,0.000000,0.931288,0.945338,false,false,false,GM_RM011:YOLO26l:GM_RM011_000224_001,GM_RM011:YOLO26l:GM_RM011_000224_001,"{""vehicle_likeness"":0.803247,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,225,GM_RM011:RC00306,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000225_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[6.52,298.53,577.723,598.294]","[6.52,298.53,577.723,598.294]",1,1.000000,1.000000,0.000000,0.945338,0.943820,false,true,false,GM_RM011:YOLO26l:GM_RM011_000225_001,GM_RM011:YOLO26l:GM_RM011_000225_001,"{""vehicle_likeness"":0.8532,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,226,GM_RM011:RC00307,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000226_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[6.715,288.237,580.135,598.326]","[6.715,288.237,580.135,598.326]",1,1.000000,1.000000,0.000000,0.943820,0.970641,false,true,false,GM_RM011:YOLO26l:GM_RM011_000226_001,GM_RM011:YOLO26l:GM_RM011_000226_001,"{""vehicle_likeness"":0.850312,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,227,GM_RM011:RC00308,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000227_001;GM_RM011:YOLO11l:GM_RM011_000227_002;GM_RM011:YOLO26l:GM_RM011_000227_001,YOLO11l;YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[0.0,279.909,671.953,597.151]","[4.463,280.273,601.234,501.776]",2,0.179937,1.172586,0.116736,0.970641,0.992050,false,true,false,GM_RM011:YOLO26l:GM_RM011_000227_001,GM_RM011:YOLO26l:GM_RM011_000227_001,"{""vehicle_likeness"":0.839331,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,228,GM_RM011:RC00309,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000228_001;GM_RM011:YOLO11l:GM_RM011_000228_002;GM_RM011:YOLO26l:GM_RM011_000228_001,YOLO11l;YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[1.632,268.507,675.728,597.962]","[3.92,269.508,620.785,502.2]",2,0.237669,1.181733,0.119163,0.992050,0.996394,false,true,false,GM_RM011:YOLO26l:GM_RM011_000228_001,GM_RM011:YOLO26l:GM_RM011_000228_001,"{""vehicle_likeness"":0.862757,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,229,GM_RM011:RC00310,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000229_001;GM_RM011:YOLO11l:GM_RM011_000229_002;GM_RM011:YOLO26l:GM_RM011_000229_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0044;YOLO11l:bytetrack:bt_0051;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[0.0,262.939,700.506,597.347]","[8.872,264.954,619.641,502.41]",2,0.268704,1.201903,0.137356,0.996394,0.924860,false,true,false,GM_RM011:YOLO26l:GM_RM011_000229_001,GM_RM011:YOLO26l:GM_RM011_000229_001,"{""vehicle_likeness"":0.848478,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,230,GM_RM011:RC00311,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000230_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[11.158,261.568,598.996,598.511]","[11.158,261.568,598.996,598.511]",1,1.000000,1.000000,0.000000,0.924860,0.979250,false,true,false,GM_RM011:YOLO26l:GM_RM011_000230_001,GM_RM011:YOLO26l:GM_RM011_000230_001,"{""vehicle_likeness"":0.836057,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,231,GM_RM011:RC00312,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000231_001;GM_RM011:YOLO26l:GM_RM011_000231_001;GM_RM011:YOLO26l:GM_RM011_000231_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0044;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[0.0,258.777,677.034,598.241]","[41.274,261.169,641.19,561.117]",2,0.422526,1.120682,0.167858,0.979250,0.967987,false,true,false,GM_RM011:YOLO26l:GM_RM011_000231_001,GM_RM011:YOLO26l:GM_RM011_000231_001,"{""vehicle_likeness"":0.725132,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,232,GM_RM011:RC00313,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000232_001;GM_RM011:YOLO11l:GM_RM011_000232_002;GM_RM011:YOLO26l:GM_RM011_000232_001;GM_RM011:YOLO26l:GM_RM011_000232_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0044;YOLO11l:bytetrack:bt_0051;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[12.514,261.239,793.099,598.646]","[86.697,267.196,711.018,533.994]",2,0.327720,1.344981,0.193931,0.967987,0.962332,false,true,false,GM_RM011:YOLO26l:GM_RM011_000232_001,GM_RM011:YOLO26l:GM_RM011_000232_001,"{""vehicle_likeness"":0.743582,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,233,GM_RM011:RC00314,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000233_001;GM_RM011:YOLO11l:GM_RM011_000233_002;GM_RM011:YOLO26l:GM_RM011_000233_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0044;YOLO11l:bytetrack:bt_0051;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[20.493,257.931,800.0,597.259]","[156.689,260.915,770.8,508.558]",2,0.375450,1.405814,0.190274,0.962332,0.915022,false,true,false,GM_RM011:YOLO26l:GM_RM011_000233_001,GM_RM011:YOLO26l:GM_RM011_000233_001,"{""vehicle_likeness"":0.802747,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,233,GM_RM011:RC00315,GM_RM011:RS0041,GM_RM011:YOLO11l:GM_RM011_000233_003;GM_RM011:YOLO26l:GM_RM011_000233_002,YOLO11l;YOLO26l,,"[0.137,444.05,33.334,596.745]","[0.152,445.111,33.245,595.534]",2,0.960645,1.000000,0.002473,0.000000,0.000000,false,true,true,GM_RM011:YOLO26l:GM_RM011_000233_002,,"{""vehicle_likeness"":0.392526,""track_median_vehicle_likeness"":0.392526,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":true}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,234,GM_RM011:RC00316,GM_RM011:RS0042,GM_RM011:YOLO11l:GM_RM011_000234_001;GM_RM011:YOLO26l:GM_RM011_000234_002,YOLO11l;YOLO26l,,"[0.359,430.542,81.98,596.112]","[0.365,431.149,80.515,595.31]",2,0.952169,1.011830,0.009078,0.000000,0.000000,false,true,true,GM_RM011:YOLO26l:GM_RM011_000234_002,,"{""vehicle_likeness"":0.474651,""track_median_vehicle_likeness"":0.474651,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":true}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,234,GM_RM011:RC00317,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000234_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[245.13,249.522,796.321,594.192]","[245.13,249.522,796.321,594.192]",1,1.000000,1.000000,0.000000,0.915022,0.934063,false,false,false,GM_RM011:YOLO26l:GM_RM011_000234_001,GM_RM011:YOLO26l:GM_RM011_000234_001,"{""vehicle_likeness"":0.761466,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,235,GM_RM011:RC00318,GM_RM011:RS0038,GM_RM011:YOLO26l:GM_RM011_000235_001,YOLO26l,YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[203.818,259.26,786.211,597.026]","[203.818,259.26,786.211,597.026]",1,1.000000,1.000000,0.000000,0.934063,0.985779,false,true,false,GM_RM011:YOLO26l:GM_RM011_000235_001,GM_RM011:YOLO26l:GM_RM011_000235_001,"{""vehicle_likeness"":0.771121,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,236,GM_RM011:RC00319,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000236_001;GM_RM011:YOLO26l:GM_RM011_000236_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[241.97,264.89,797.734,596.785]","[249.001,265.803,797.05,594.957]",2,0.958170,1.016466,0.010315,0.985779,0.987904,false,true,false,GM_RM011:YOLO26l:GM_RM011_000236_001,GM_RM011:YOLO26l:GM_RM011_000236_001,"{""vehicle_likeness"":0.781287,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,237,GM_RM011:RC00320,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000237_001;GM_RM011:YOLO26l:GM_RM011_000237_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0051;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[285.925,272.794,799.278,596.572]","[287.583,274.164,798.647,595.381]",2,0.975388,1.010772,0.001494,0.987904,0.980220,false,true,false,GM_RM011:YOLO26l:GM_RM011_000237_001,GM_RM011:YOLO26l:GM_RM011_000237_001,"{""vehicle_likeness"":0.810659,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,237,GM_RM011:RC00321,GM_RM011:RS0043,GM_RM011:YOLO26l:GM_RM011_000237_002,YOLO26l,,"[0.938,434.37,204.08,596.88]","[0.938,434.37,204.08,596.88]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,true,false,GM_RM011:YOLO26l:GM_RM011_000237_002,GM_RM011:YOLO26l:GM_RM011_000237_002,"{""vehicle_likeness"":0.5889,""track_median_vehicle_likeness"":0.5889,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,238,GM_RM011:RC00322,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000238_001;GM_RM011:YOLO26l:GM_RM011_000238_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[353.069,279.037,798.414,596.512]","[353.929,279.234,798.366,595.495]",2,0.988335,1.005371,0.003407,0.980220,0.980712,false,true,false,GM_RM011:YOLO11l:GM_RM011_000238_001,GM_RM011:YOLO11l:GM_RM011_000238_001,"{""vehicle_likeness"":0.831448,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,238,GM_RM011:RC00323,GM_RM011:RS0044,GM_RM011:YOLO26l:GM_RM011_000238_002,YOLO26l,,"[1.203,413.561,249.523,596.994]","[1.203,413.561,249.523,596.994]",1,1.000000,1.000000,0.000000,0.000000,0.423210,false,true,false,GM_RM011:YOLO26l:GM_RM011_000238_002,GM_RM011:YOLO26l:GM_RM011_000238_002,"{""vehicle_likeness"":0.539879,""track_median_vehicle_likeness"":0.549853,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,239,GM_RM011:RC00324,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000239_001;GM_RM011:YOLO26l:GM_RM011_000239_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[413.703,286.621,799.157,596.715]","[413.743,286.984,798.743,595.58]",2,0.987992,1.004644,0.001516,0.980712,0.931184,false,true,false,GM_RM011:YOLO26l:GM_RM011_000239_001,GM_RM011:YOLO26l:GM_RM011_000239_001,"{""vehicle_likeness"":0.878307,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,239,GM_RM011:RC00325,GM_RM011:RS0044,GM_RM011:YOLO11l:GM_RM011_000239_002;GM_RM011:YOLO26l:GM_RM011_000239_002,YOLO11l;YOLO26l,,"[0.714,380.21,293.59,596.906]","[1.039,383.583,293.399,596.258]",2,0.962189,1.006766,0.012133,0.423210,0.000000,false,true,false,GM_RM011:YOLO26l:GM_RM011_000239_002,GM_RM011:YOLO26l:GM_RM011_000239_002,"{""vehicle_likeness"":0.559827,""track_median_vehicle_likeness"":0.549853,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,240,GM_RM011:RC00326,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000240_001,YOLO11l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044,"[468.98,296.362,798.869,593.317]","[468.98,296.362,798.869,593.317]",1,1.000000,1.000000,0.000000,0.931184,0.929908,false,true,false,GM_RM011:YOLO11l:GM_RM011_000240_001,GM_RM011:YOLO11l:GM_RM011_000240_001,"{""vehicle_likeness"":0.859833,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,240,GM_RM011:RC00327,GM_RM011:RS0045,GM_RM011:YOLO11l:GM_RM011_000240_002,YOLO11l,,"[0.378,398.389,228.909,594.502]","[0.378,398.389,228.909,594.502]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,true,false,GM_RM011:YOLO11l:GM_RM011_000240_002,GM_RM011:YOLO11l:GM_RM011_000240_002,"{""vehicle_likeness"":0.55792,""track_median_vehicle_likeness"":0.55792,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,241,GM_RM011:RC00328,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000241_001,YOLO11l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044,"[519.987,313.321,799.206,593.473]","[519.987,313.321,799.206,593.473]",1,1.000000,1.000000,0.000000,0.929908,0.971477,false,true,false,GM_RM011:YOLO11l:GM_RM011_000241_001,GM_RM011:YOLO11l:GM_RM011_000241_001,"{""vehicle_likeness"":0.804298,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,241,GM_RM011:RC00329,GM_RM011:RS0046,GM_RM011:YOLO11l:GM_RM011_000241_002,YOLO11l,YOLO11l:botsort:bs_0051;YOLO11l:bytetrack:bt_0060,"[0.565,378.142,273.346,595.394]","[0.565,378.142,273.346,595.394]",1,1.000000,1.000000,0.000000,0.000000,0.974633,false,true,false,GM_RM011:YOLO11l:GM_RM011_000241_002,GM_RM011:YOLO11l:GM_RM011_000241_002,"{""vehicle_likeness"":0.721343,""track_median_vehicle_likeness"":0.837993,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,242,GM_RM011:RC00330,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000242_001;GM_RM011:YOLO26l:GM_RM011_000242_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[578.975,336.853,799.477,595.842]","[579.047,337.596,799.42,595.091]",2,0.987297,1.006237,0.002545,0.971477,0.971104,false,true,false,GM_RM011:YOLO26l:GM_RM011_000242_001,GM_RM011:YOLO26l:GM_RM011_000242_001,"{""vehicle_likeness"":0.870094,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,242,GM_RM011:RC00331,GM_RM011:RS0046,GM_RM011:YOLO11l:GM_RM011_000242_002;GM_RM011:YOLO26l:GM_RM011_000242_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0051;YOLO11l:bytetrack:bt_0060,"[0.956,353.153,325.666,596.453]","[1.046,353.297,324.793,596.115]",2,0.989466,1.001598,0.001505,0.974633,0.978868,false,true,false,GM_RM011:YOLO26l:GM_RM011_000242_002,GM_RM011:YOLO26l:GM_RM011_000242_002,"{""vehicle_likeness"":0.815649,""track_median_vehicle_likeness"":0.837993,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,243,GM_RM011:RC00332,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000243_001;GM_RM011:YOLO26l:GM_RM011_000243_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044;YOLO26l:botsort:bs_0041,"[627.75,364.844,799.343,596.151]","[627.909,365.019,799.332,595.473]",2,0.990529,1.000000,0.000430,0.971104,0.962318,false,true,false,GM_RM011:YOLO26l:GM_RM011_000243_002,GM_RM011:YOLO26l:GM_RM011_000243_002,"{""vehicle_likeness"":0.750566,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,243,GM_RM011:RC00333,GM_RM011:RS0046,GM_RM011:YOLO11l:GM_RM011_000243_002;GM_RM011:YOLO26l:GM_RM011_000243_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0051;YOLO11l:bytetrack:bt_0060;YOLO26l:botsort:bs_0051;YOLO26l:bytetrack:bt_0065,"[0.725,333.362,374.471,596.387]","[0.919,334.187,373.304,595.297]",2,0.978634,1.009465,0.004344,0.978868,0.981465,false,true,false,GM_RM011:YOLO26l:GM_RM011_000243_001,GM_RM011:YOLO26l:GM_RM011_000243_001,"{""vehicle_likeness"":0.769609,""track_median_vehicle_likeness"":0.837993,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,244,GM_RM011:RC00334,GM_RM011:RS0046,GM_RM011:YOLO11l:GM_RM011_000244_001;GM_RM011:YOLO26l:GM_RM011_000244_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0051;YOLO11l:bytetrack:bt_0060;YOLO26l:botsort:bs_0051;YOLO26l:bytetrack:bt_0065,"[1.139,320.498,433.608,597.557]","[1.152,320.965,425.9,595.638]",2,0.949018,1.014674,0.009241,0.981465,0.982485,false,true,false,GM_RM011:YOLO26l:GM_RM011_000244_001,GM_RM011:YOLO26l:GM_RM011_000244_001,"{""vehicle_likeness"":0.878802,""track_median_vehicle_likeness"":0.837993,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,244,GM_RM011:RC00335,GM_RM011:RS0038,GM_RM011:YOLO11l:GM_RM011_000244_002;GM_RM011:YOLO26l:GM_RM011_000244_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0038;YOLO11l:bytetrack:bt_0044;YOLO26l:botsort:bs_0041;YOLO26l:bytetrack:bt_0054,"[684.666,366.766,799.598,595.67]","[685.106,366.829,799.532,594.829]",2,0.983421,1.008248,0.002371,0.962318,0.955912,false,true,false,GM_RM011:YOLO26l:GM_RM011_000244_002,GM_RM011:YOLO26l:GM_RM011_000244_002,"{""vehicle_likeness"":0.705032,""track_median_vehicle_likeness"":0.831448,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,245,GM_RM011:RC00336,GM_RM011:RS0046,GM_RM011:YOLO11l:GM_RM011_000245_001;GM_RM011:YOLO26l:GM_RM011_000245_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0051;YOLO11l:bytetrack:bt_0060;YOLO26l:botsort:bs_0051;YOLO26l:bytetrack:bt_0065,"[0.625,319.341,493.542,598.222]","[1.061,320.028,481.225,595.912]",2,0.929473,1.017212,0.011600,0.982485,0.981897,false,true,false,GM_RM011:YOLO26l:GM_RM011_000245_001,GM_RM011:YOLO26l:GM_RM011_000245_001,"{""vehicle_likeness"":0.882272,""track_median_vehicle_likeness"":0.837993,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
